Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,So many kids here asking for money when they haven't even contribute to the society 😂,2020-04-06,14,Economic Measures,15,1,-10.201321351763694,2,1,0,156.96129294150037,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,@djaharrie @dimsdg94 Impossible this such payment can be put on affect to Indonesia even if there is an idea to make it 🤧,2020-04-06,20,Economic Measures,20,1,-11.359383796525615,4,2,0,72.75265214869981,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,good initiative by the SG govt 👍,2020-04-06,6,Economic Measures,6,0,-12.391302196632614,0,0,0,156.11264335265437,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,@aaronjeremykuan wan split the 600 since i aint 21?😂😂😂,2020-04-06,6,Economic Measures,8,0,-14.867731193900028,2,0,1,236.57610590533488,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Thank you Govt of SG! ❤️,2020-04-06,5,Economic Measures,5,0,-13.268813080113276,0,0,1,156.96129294150037,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,My son did national service!!Can he also receive??!!,2020-04-06,9,Economic Measures,9,0,-10.361310131337417,2,1,0,235.40179505524767,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Thank you for the support by our hardworking government. 👍🏻👍🏻👍🏻 Thank you. @webcorn9,2020-04-06,11,Economic Measures,11,1,-10.285856144266855,0,0,2,131.54913797917828,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Permanent resident nth? So many workers not singaporean tho,2020-04-06,9,Economic Measures,9,0,-13.934525639087708,0,0,0,114.52038422486031,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,"Those who went to IKEA to DIY their coffin, queue for bubble tea and “essentials” DO NOT deserve this act of appreciation!",2020-04-06,22,Economic Measures,22,1,-12.913428313863726,3,1,0,45.71510380069831,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,I’m proud to be a singaporean,2020-04-06,7,Economic Measures,6,0,-10.479916975433532,1,0,0,438.2264737680188,4,0,0.0
"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Thank you Singapore 🇸🇬. At least it helps some non essential employees to tide over ❤️❤️. So thankful to be a Singaporean.,2020-04-06,20,Economic Measures,20,1,-11.095948241234284,3,0,1,114.12271539227196,4,0,0.0
"Terima kasih!
谢谢!
நன்றி!
 
A big thank you to all our workers for your contributions to Singapore, especially during COVID-19.
2020 has been a year like no other. Many workers have had their wages and livelihoods affected by the pandemic, particularly those in hard-hit sectors. Frontline and essential workers have made many sacrifices, to keep their families and all of us safe.

We do not know when this pandemic will end, but there’s light at the end of the tunnel. We’re closer to getting a vaccine, and starting to reopen our borders. In the meantime, stay safe and stay strong. 
During this pandemic, labour MPs have been working overtime helping union workers, while the Air Transport Executive Staff Union has been working with SIA and other airlines to assist ground staff and protect their interests. Therefore, I nominate NTUC Assistant Secretary-General @patricktaytg and President of the AESU Daniel Loh to show your appreciation next! – LHL
#toast2U #toast2Uchallenge
-------------------------------------------------
For every #toast2U hashtag, NTUC Income will pledge $2 to the NTUC U Care Fund, which helps low-income members and their families through various assistance programmes to defray their cost of living and children’s school expenses, as well as members whose livelihood had been affected by Covid-19.
When nominated:
1. All you need to do is record yourself “receiving” the drink from the person who nominated you and give a toast accompanied by a note of appreciation in the post.
2. “Pass” the drink on by nominating two others.
3. Tag @UHeartsg for us to keep track of the donations, and remember to make your post public!
This @UHeartsg initiative is by @nebosg and @young.ntuc, supported by NTUC Income.",2020-12-04 11:25:28+00:00,Wishing you excellent health PM Lee 💝💐🍊🍊🇸🇬,2020-12-07,6,Economic Measures,6,0,-13.041796751197793,1,0,1,156.96129294150037,4,0,0.0
"Terima kasih!
谢谢!
நன்றி!
 
A big thank you to all our workers for your contributions to Singapore, especially during COVID-19.
2020 has been a year like no other. Many workers have had their wages and livelihoods affected by the pandemic, particularly those in hard-hit sectors. Frontline and essential workers have made many sacrifices, to keep their families and all of us safe.

We do not know when this pandemic will end, but there’s light at the end of the tunnel. We’re closer to getting a vaccine, and starting to reopen our borders. In the meantime, stay safe and stay strong. 
During this pandemic, labour MPs have been working overtime helping union workers, while the Air Transport Executive Staff Union has been working with SIA and other airlines to assist ground staff and protect their interests. Therefore, I nominate NTUC Assistant Secretary-General @patricktaytg and President of the AESU Daniel Loh to show your appreciation next! – LHL
#toast2U #toast2Uchallenge
-------------------------------------------------
For every #toast2U hashtag, NTUC Income will pledge $2 to the NTUC U Care Fund, which helps low-income members and their families through various assistance programmes to defray their cost of living and children’s school expenses, as well as members whose livelihood had been affected by Covid-19.
When nominated:
1. All you need to do is record yourself “receiving” the drink from the person who nominated you and give a toast accompanied by a note of appreciation in the post.
2. “Pass” the drink on by nominating two others.
3. Tag @UHeartsg for us to keep track of the donations, and remember to make your post public!
This @UHeartsg initiative is by @nebosg and @young.ntuc, supported by NTUC Income.",2020-12-04 11:25:28+00:00,Stand User: Lee Hsien Loong,2020-12-17,5,Economic Measures,5,0,-16.581159276709833,0,0,0,90.02233435309248,4,0,0.0
"Terima kasih!
谢谢!
நன்றி!
 
A big thank you to all our workers for your contributions to Singapore, especially during COVID-19.
2020 has been a year like no other. Many workers have had their wages and livelihoods affected by the pandemic, particularly those in hard-hit sectors. Frontline and essential workers have made many sacrifices, to keep their families and all of us safe.

We do not know when this pandemic will end, but there’s light at the end of the tunnel. We’re closer to getting a vaccine, and starting to reopen our borders. In the meantime, stay safe and stay strong. 
During this pandemic, labour MPs have been working overtime helping union workers, while the Air Transport Executive Staff Union has been working with SIA and other airlines to assist ground staff and protect their interests. Therefore, I nominate NTUC Assistant Secretary-General @patricktaytg and President of the AESU Daniel Loh to show your appreciation next! – LHL
#toast2U #toast2Uchallenge
-------------------------------------------------
For every #toast2U hashtag, NTUC Income will pledge $2 to the NTUC U Care Fund, which helps low-income members and their families through various assistance programmes to defray their cost of living and children’s school expenses, as well as members whose livelihood had been affected by Covid-19.
When nominated:
1. All you need to do is record yourself “receiving” the drink from the person who nominated you and give a toast accompanied by a note of appreciation in the post.
2. “Pass” the drink on by nominating two others.
3. Tag @UHeartsg for us to keep track of the donations, and remember to make your post public!
This @UHeartsg initiative is by @nebosg and @young.ntuc, supported by NTUC Income.",2020-12-04 11:25:28+00:00,Well done our beloved PM,2021-01-06,5,Economic Measures,5,0,-11.724190831810972,2,0,1,438.2264737680188,4,0,0.0
"Terima kasih!
谢谢!
நன்றி!
 
A big thank you to all our workers for your contributions to Singapore, especially during COVID-19.
2020 has been a year like no other. Many workers have had their wages and livelihoods affected by the pandemic, particularly those in hard-hit sectors. Frontline and essential workers have made many sacrifices, to keep their families and all of us safe.

We do not know when this pandemic will end, but there’s light at the end of the tunnel. We’re closer to getting a vaccine, and starting to reopen our borders. In the meantime, stay safe and stay strong. 
During this pandemic, labour MPs have been working overtime helping union workers, while the Air Transport Executive Staff Union has been working with SIA and other airlines to assist ground staff and protect their interests. Therefore, I nominate NTUC Assistant Secretary-General @patricktaytg and President of the AESU Daniel Loh to show your appreciation next! – LHL
#toast2U #toast2Uchallenge
-------------------------------------------------
For every #toast2U hashtag, NTUC Income will pledge $2 to the NTUC U Care Fund, which helps low-income members and their families through various assistance programmes to defray their cost of living and children’s school expenses, as well as members whose livelihood had been affected by Covid-19.
When nominated:
1. All you need to do is record yourself “receiving” the drink from the person who nominated you and give a toast accompanied by a note of appreciation in the post.
2. “Pass” the drink on by nominating two others.
3. Tag @UHeartsg for us to keep track of the donations, and remember to make your post public!
This @UHeartsg initiative is by @nebosg and @young.ntuc, supported by NTUC Income.",2020-12-04 11:25:28+00:00,汝讲话前食耶唛欸？Are you drinking water in this video ?,2021-01-31,7,Economic Measures,7,0,-11.829786964918675,1,0,1,236.57610590533488,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,Wish everyone resident could get it,2020-12-02,6,Economic Measures,6,0,-11.356626878017847,1,0,0,236.57610590533488,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,Thank you for the Vouchers PM Lee!,2020-12-02,7,Economic Measures,7,0,-11.162177832633326,0,0,1,114.66474900087476,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,"You are responsible for bringing down businesses, not covid",2020-12-04,9,Economic Measures,9,0,-11.517445703566684,3,0,0,435.6369156895783,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,"You have been the best, i always thank my friend so much for introducing me to you.Now I'm dept free @erin_arisonfx",2020-12-04,18,Economic Measures,21,1,-11.587227279487625,5,0,4,236.57610590533488,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,"good deeds deserve appreciations, i can't believe my self after much doubt i stil hit the target, all i can say is thank you @erin_arisonfx",2020-12-04,23,Economic Measures,24,1,-13.270441135378617,7,0,2,61.15312354024257,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,Don't let anyone make you feel bad about your side hustle or discourage you about it. Their criticisms won't pay your bills. Invest with the best. @erin_arisonfx,2020-12-04,24,Economic Measures,26,2,-11.453948372135141,7,1,3,89.52337417143983,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,Thank you PM Lee for this voucher. Will use this voucher to explore more about Singapore n boost local tours n attractions. Take care of your health and stay healthy and happy always,2020-12-05,33,Economic Measures,33,2,-11.791823264991212,5,1,2,37.46891934334322,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,I miss Singapore so much 🥺When will SG reopen to foreigners?🥺,2020-12-12,11,Economic Measures,11,1,-12.156677124916088,2,1,0,235.40179505524767,4,0,0.0
"One of the hardest-hit industries is tourism. We introduced the #SingapoRediscovers vouchers to give tourist businesses a hand. This December when more of us are taking leave, do visit our local attractions and help them tide through this difficult period. Hopefully, after the pandemic passes, we can all enjoy them to the fullest again.

Starting today, all Singaporeans aged 18 and above will receive $100 worth of SingapoRediscovers Vouchers, that they can spend at local hotels, attractions and tours. Find out more here: https://go.gov.sg/srvouchers

– LHL

(Photo by me)",2020-12-01 09:09:12+00:00,"Thanks for the SG rediscovers vouchers to explore green, existing n beautiful SG ...",2020-12-31,13,Economic Measures,13,1,-14.432242448424793,2,0,0,100.82444359239315,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,Hey mr lee pls like my comment???,2020-11-20,7,Economic Measures,7,0,-15.034293920541401,1,0,1,156.96129294150037,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,"Other people's parents go USS, my batch go open house",2020-11-20,9,Economic Measures,10,0,-12.41648569397877,2,0,1,89.5233741714398,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,what school holiday so much homework,2020-11-20,6,Economic Measures,6,0,-11.217500391057149,0,0,0,156.17056693952694,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,"Yes, sometimes is good to look closer as we have missed out a lot of good and nice things within distance. However, I am still feeling appreciative that we are still in good hands in Singapore and let’s continue to stay united and cooperative!",2020-11-20,45,Economic Measures,44,2,-10.414030635133466,8,3,3,72.45900364741216,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,Can we make cat girls?,2020-11-20,5,Economic Measures,5,0,-11.52688070779707,1,0,1,438.2264737680188,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,Two more years of staying home in Singapore for holidays ??,2020-11-20,10,Economic Measures,10,0,-10.438030688193056,1,0,0,114.0776637135933,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,"PM Sir, the students deserve a pat on the back for their attitude towards these difficult times where their adaptation is commendable and their Perseverance is remarkable. In addition, a very dependable government for turning things around when we were at our all time low.👏",2020-11-21,45,Economic Measures,45,2,-10.898996297429207,5,2,2,28.70991954816948,3,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,"Yes,correct to use these words , stay safe and healthy always.",2020-11-21,11,Economic Measures,11,1,-10.902228449132481,2,1,0,438.2264737680188,4,0,0.0
"The year-end school holidays are finally here! I am sure teachers and students have been eagerly looking forward to this after a tumultuous year. I commend everyone for making the best of the disruptions caused by COVID-19, and ensuring that learning carries on.⠀
⠀
We can’t travel overseas for a while yet. I hope you will take a closer look and “rediscover” the sights and sounds of Singapore, particularly with the SingapoRediscovers vouchers available from next month. However you choose to spend your break, I wish you a safe and healthy holiday period! – LHL⠀
⠀
(Photo by me)",2020-11-20 04:08:05+00:00,Best leadership in the world. Thank you PM,2020-11-21,8,Economic Measures,8,0,-9.633795700381183,1,0,1,156.96129294150037,4,0,0.0
"Our people’s spirit of fortitude in the face of the COVID-19 crises is captured movingly in this series of @gov.sg videos.
⠀⠀⠀⠀⠀⠀⠀
Many Singaporeans have had to take up new jobs, transform their businesses, and adapt to the new normal. Amidst these personal changes, they have shown empathy and extended a helping hand to others. This solidarity and perseverance in times of adversity defines our Singapore spirit.
⠀⠀⠀⠀⠀⠀⠀
COVID-19 is this generation’s crisis. It is upon us to prove our mettle, and carry on our forebears’ spirit of resilience as we overcome the odds ahead. The government has implemented support schemes and packages, and will make every effort to ensure that no one gets left behind. One day we’ll look back and see how far we have come, and how much stronger we have become as one Singapore. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited⠀⠀⠀⠀⠀⠀⠀
#SingaporeTogether⠀⠀⠀⠀⠀⠀⠀",2020-06-13 05:58:04+00:00,"PM Lee, and your team. Thank you for all the hard work and leadership during this crisis. Together we will overcome. Praying for our country and your team. Take care and stay safe.",2020-06-15,33,Economic Measures,33,2,-9.998140135847231,3,4,5,37.899512370596966,4,0,0.0
"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,Gi mati ah cina bangsa korang ni,2020-05-03,7,Economic Measures,7,0,-21.198657298570193,1,0,0,115.29688596683495,4,0,0.0
"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,It’s ok la. Friends and relatives relax la.,2020-05-03,9,Economic Measures,8,0,-12.389325501963365,2,1,0,133.41131870475346,4,0,0.0
"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,Be innovative. Follow me. Practice to be healthy. I used to be sicko too. Now super healthy. Want to know how ?,2020-05-03,21,Economic Measures,21,1,-10.321635332846828,5,0,0,236.57610590533488,4,0,0.0
