Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"Starting April 8, all schools will close and shift to full home-based learning (HBL). According to Minister for Education Ong Ye Kung, national exams are essential and will continue; however, mid-term exams will be cancelled.",2020-04-03 10:23:20+00:00,"LMAO majority of the people complaining are graduating students. reason being... O levels is around the corner and there is so little we can do in HBL. sure we can do all the practise papers at home, but who is going to mark and give us feedback. sure we can practise oral by talking the wall, but is the wall going to give us feedback... NO!🤦🏻‍♀️ tbh, i hope that graduating students can at least come back to school like twice a week to prepare for the upcoming MT exams.",2020-04-04,90,Foreign Worker,90,3,-10.831146000716982,22,4,6,1.6673414786134615,0,0,1.0
"Starting April 8, all schools will close and shift to full home-based learning (HBL). According to Minister for Education Ong Ye Kung, national exams are essential and will continue; however, mid-term exams will be cancelled.",2020-04-03 10:23:20+00:00,"""we dont need to worry FOR NOW""",2020-04-05,7,Foreign Worker,7,0,-12.469758462281014,2,0,0,19.03066659340286,2,0,0.0
"Four of the newly confirmed cases are linked to a previous case (Case 875), forming a new cluster at Westlite Toh Guan dormitory (18 Toh Guan Road East). Westlite Toh Guan is a 7,800-bed worker accommodation with 22 communal facilities.

Photo from Google Maps",2020-03-31 14:51:17+00:00,i’m starting to feel like... we could have 27492910582 clusters and the govt still wouldn’t call it a community outbreak,2020-03-31,21,Foreign Worker,20,1,-11.599460712898473,5,2,1,4.81035295496813,0,0,0.0
"Four of the newly confirmed cases are linked to a previous case (Case 875), forming a new cluster at Westlite Toh Guan dormitory (18 Toh Guan Road East). Westlite Toh Guan is a 7,800-bed worker accommodation with 22 communal facilities.

Photo from Google Maps",2020-03-31 14:51:17+00:00,"mothership so scared going there, and so use google street! 😂 #GoodMove #SocialDistancing 💪💪",2020-03-31,10,Foreign Worker,10,0,-13.360500425251653,2,1,0,9.233748870052047,1,0,0.0
"Four of the newly confirmed cases are linked to a previous case (Case 875), forming a new cluster at Westlite Toh Guan dormitory (18 Toh Guan Road East). Westlite Toh Guan is a 7,800-bed worker accommodation with 22 communal facilities.

Photo from Google Maps",2020-03-31 14:51:17+00:00,Gg. This cluster might be big,2020-03-31,6,Foreign Worker,6,0,-11.611190860887215,1,0,0,19.03066659340286,2,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,Jesus is VRY MAD what did we do to Piss JESUS OFF ARH?!,2020-03-30,13,Foreign Worker,13,1,-14.824466744395044,4,0,1,6.641816558055256,1,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,Government be like : Its ok we can do it,2020-03-30,9,Foreign Worker,9,0,-10.524825431085805,2,0,1,34.61136240239138,3,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,I tot bars all closed? 🤔,2020-03-30,5,Foreign Worker,5,0,-12.450037573370185,2,0,0,36.03068706439268,4,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,here before the piece of shitbreeze,2020-03-30,6,Foreign Worker,6,0,-10.560025542082688,0,0,0,19.03066659340286,2,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,Where are all these clusters coming from?? 🤔🤔,2020-03-30,7,Foreign Worker,7,0,-10.794015777175495,2,0,0,34.38031334220474,3,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,Wtf i worked there on Saturday. Holy sheit. So far no symptoms.,2020-03-30,12,Foreign Worker,12,1,-12.20276787126286,2,0,1,5.950380585657368,1,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,The numbers are coming down. Let's hope this trend continues,2020-03-30,9,Foreign Worker,10,0,-10.32495344126098,4,0,0,19.03066659340286,2,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,for the love of god stay at home????,2020-03-30,8,Foreign Worker,8,0,-9.224875050606467,0,0,0,9.233748870052047,1,0,0.0
"Four of the confirmed cases are linked to a new cluster at S11 Dormitory @ Punggol (2 Seletar North Link). Seven of the confirmed cases are linked to a new cluster at Wilby Residences (25 Wilby Road). Five of the confirmed cases were also established to be linked to a new cluster at Hero’s, a sports bar located at 69 Circular Road.

Photo from Google Maps",2020-03-30 13:47:37+00:00,@_wxnlong @benjamin_hjm_ fuck ltr all the Parklane bars we go to pop up...,2020-03-31,11,Foreign Worker,11,1,-14.144845724771145,2,0,1,12.548978754308102,2,0,0.0
"The crowd outside Woodlands Checkpoint steadily grew as Mar. 18 approached, with many crossing the Causeway ahead of Malaysia's two-week long emergency lockdown which will last till Mar. 31.",2020-03-17 17:35:01+00:00,I think this will make things worse in Singapore.  in the presence of conditions like this ... it is only feared that the spread of the virus will increase even more in Singapore,2020-03-18,32,Foreign Worker,32,2,-9.276844907869783,5,0,0,5.1244964483585145,1,0,0.0
"In response to questions about MOM support measures offered to companies with workers affected by the Malaysia lockdown, Minister for Manpower Josephine Teo mentioned that many of such workers are hired by companies that provide healthcare, security, cleaning, waste management and other essential services in Singapore.

Read more in the link in our bio.",2020-03-17 13:45:53+00:00,Joke..sephine... So even till the end foreigners has the upper hand in anything. Govt really treating their citizens like second class. If LKY was alive he would save the money and protect Singaporean and Singapore funds. Since almost all affected country has lockdown and major countries contributing to Singapore tourism is on lockdown. Saving the Singapore economy instead of ruining it further would be his top priority because eventually when all stabilise we can work our way back up. Pls rethink. Sigh..,2020-03-17,83,Foreign Worker,83,3,-11.57058148959718,16,4,2,1.2926397444442774,0,0,1.0
"In response to questions about MOM support measures offered to companies with workers affected by the Malaysia lockdown, Minister for Manpower Josephine Teo mentioned that many of such workers are hired by companies that provide healthcare, security, cleaning, waste management and other essential services in Singapore.

Read more in the link in our bio.",2020-03-17 13:45:53+00:00,Follow us for Viral videos of singapore! 🇸🇬,2020-03-17,7,Foreign Worker,7,0,-12.500349022601574,0,0,1,9.23374887005205,1,0,0.0
"In response to questions about MOM support measures offered to companies with workers affected by the Malaysia lockdown, Minister for Manpower Josephine Teo mentioned that many of such workers are hired by companies that provide healthcare, security, cleaning, waste management and other essential services in Singapore.

Read more in the link in our bio.",2020-03-17 13:45:53+00:00,Well done SG. Appreciate all the help given to SME. 👏👏👏,2020-03-17,10,Foreign Worker,10,0,-11.967466781435654,3,0,0,9.23374887005205,1,0,0.0
"In response to questions about MOM support measures offered to companies with workers affected by the Malaysia lockdown, Minister for Manpower Josephine Teo mentioned that many of such workers are hired by companies that provide healthcare, security, cleaning, waste management and other essential services in Singapore.

Read more in the link in our bio.",2020-03-17 13:45:53+00:00,A stupid lockdown with no purpose.  Wasting resources and still incompetent. 🇲🇾 For you... Jokers..,2020-03-17,14,Foreign Worker,14,1,-11.979278063423395,1,2,1,7.253660894814247,1,0,0.0
"there is no perfect policy, no perfect way of doing things. we can only do our best.

when emotions run high, what matters most is the safety of everyone.

see how public officers, together with ngos, worked together to care for the wellbeing of migrant workers at the dormitories.

📽️ catch the as one short films at go.gov.sg/as-one

#asonesg",2020-10-19 02:19:58+00:00,Thank you Singapore for keeping us safe 🙏,2020-10-19,7,Foreign Worker,7,0,-11.213207055382039,1,0,2,19.03066659340286,2,0,0.0
"there is no perfect policy, no perfect way of doing things. we can only do our best.

when emotions run high, what matters most is the safety of everyone.

see how public officers, together with ngos, worked together to care for the wellbeing of migrant workers at the dormitories.

📽️ catch the as one short films at go.gov.sg/as-one

#asonesg",2020-10-19 02:19:58+00:00,This is a good one!,2020-10-20,5,Foreign Worker,5,0,-7.881448042821726,1,0,0,141.32338019055842,4,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Gosh, i can siao alr. I havent met my oartner for almost 2 months, do u think face time is enough without intimacy? I've already sacrificed and now again sacrificed, im depressed 😢😢😢😢",2020-05-20,30,Foreign Worker,32,2,-13.276823265594384,8,1,2,3.8343868579649465,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"I suppose this CB need to be extended, don’t rush into any decisions, the cases don’t seem to b gg down",2020-05-20,23,Foreign Worker,21,1,-11.623278518707053,6,0,0,4.74633545976592,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,why make some bubble tea shops have business/queues but not disperse the crowd instead. bbt isn't even enclosed space or long wait on normal basis. just because others shot it down you please and enable such actions whereby majority of other f&b is allowed. not logical. isn't sch more enclosed or supermarkets etc,2020-05-21,53,Foreign Worker,55,3,-12.08567026628844,13,4,1,2.580039403990878,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Feel like sad and no mood now,2020-05-21,7,Foreign Worker,7,0,-11.09534338492957,0,1,0,12.5489787543081,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I don't like to go school,2020-05-21,5,Foreign Worker,6,0,-8.584276963453389,2,0,0,36.03068706439268,4,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Local businesses need your help too. Please look into local gyms like @mvrcksg who had given so much to the society and helped to contribute to the health and sanity of so many people. Do refer to @wyllus ‘s latest post please! We beseech you.,2020-05-21,43,Foreign Worker,43,2,-11.112430545383367,10,1,1,3.0886358816345085,0,0,1.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,@robertdeglebjj the whole country is Big Mad™️,2020-05-21,6,Foreign Worker,6,0,-11.99658736382873,1,0,0,36.03068706439268,4,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"I don’t understand why salons can be opening while gym cannot. If u talk about cutting hair etc I understand but perming coloring also can... then why gym cannot what’s the logic? With following strict measures of social distancing, temperature monitoring, equipment sanitizing etc... isn’t it a good place for us to keep physically fit and mentally healthy?",2020-05-21,61,Foreign Worker,58,3,-12.223266370680143,12,5,2,2.142073672691747,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"After CB, the government should not be using the criteria whether a biz is carrying out essential services to open in phase 1 or 2 or 3. Rather the criteria used by the government should be whether the company has put in place sufficient safe social distancing measures before it qualifies to be open for business. Shops have been closed for more than 2 months already. Rental and salaries still need to be paid. If shops are not allowed to open soon, all of us will be out of business. It is not fair to specify what kind of business can be open in the various phases. Please reconsider. Our livelihood is at stake",2020-05-21,110,Foreign Worker,114,4,-10.336410384061498,26,3,1,1.3719730946838626,0,1,1.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,are basketball courts under sports facilities?,2020-05-22,6,Foreign Worker,6,0,-11.605911426991485,1,0,0,12.003815720918837,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,What about traveling to Singapore from Europe?,2020-05-22,7,Foreign Worker,7,0,-10.22938804930362,1,0,0,19.03066659340286,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Im going to break soon..feeling lonely ...,2020-05-23,7,Foreign Worker,7,0,-12.195903497121243,3,0,0,19.03066659340286,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Lmao. Lockdown extend just say la extend. CB la, Safe reopening la, safe transition la. All these inconspicuous words doesn't help.",2020-05-24,20,Foreign Worker,21,1,-13.717814568220307,2,0,0,3.8165381931656737,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,When is phase 2? Is It One month after phase 1?,2020-05-24,9,Foreign Worker,11,1,-10.524252214420953,2,0,0,19.03066659340286,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Lol i bet phase 3 will open before aug as sg wan to celebrate ndp -.-,2020-05-25,14,Foreign Worker,17,1,-16.104001304340773,3,0,1,7.253660894814247,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I am staying with my mum. Can my sister come and visit my mum after June 2nd?,2020-05-26,16,Foreign Worker,17,1,-11.431609681925972,4,1,2,15.379508285239437,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Can you please explain why Candy Empire shops are open?? These shops are far from being essential and though they are open since the past 10 days or so?? Also, this is completely ruining the promotion campaign for healthy diet and diabetes prevention. Why these shops and not other ones? Looking forward to the answer.",2020-05-20,54,Foreign Worker,55,3,-10.882037737278356,10,5,1,3.209183217384065,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"I hope the government reads these comments and revisits these measures. This is going to have a series impact on people’s mental health & well being, the economy and sustainability. It’s extreme given our death rate and community cases. These measures are going to prevent a second wave if that’s the focus but they will drive people insane and cripple our economy. There are many ways to lift measures in a safe but practical way eg allow people to identify 10 people to interact with during phase 1 to limit numbers, allow restaurants to open with measures in place and social distancing. These are all possible and pragmatic & your people will thank you.",2020-05-20,113,Foreign Worker,112,4,-10.516651457302482,22,9,3,1.1644521104633805,0,0,1.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Lol how are we suppose to spread our saliva around with masks on? 🤦‍♂️,2020-05-20,13,Foreign Worker,13,1,-11.420456148296845,3,0,2,12.548978754308104,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Wondering when is phase 2 going to happen? We’ve been struggling to survive since 7 April.  #supportlocal #supportsg #supportsglocal,2020-05-19,15,Foreign Worker,16,1,-12.490597806396035,7,1,0,36.03068706439268,4,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Confirm got people start jio for “ essential service “ on 2june alr,2020-05-19,10,Foreign Worker,11,1,-14.505069304779244,2,0,0,7.253660894814247,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,If hair salon can start all hair service . Why beauty service can’t . We also can do all the measurements requirements.,2020-05-19,21,Foreign Worker,20,1,-11.076703753972671,2,1,0,4.746335459765921,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Ah boss I need my Badminton court eh  please. Sports people rusty at sports for 2 months when cca continue gonna get f up by coach for sure,2020-05-19,27,Foreign Worker,28,2,-12.583912289202962,5,1,2,3.0886358816345085,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"We have to be measured in our approach. To navigate this right, it requires surgical precision. 🙏",2020-05-19,16,Foreign Worker,16,1,-10.591072175647707,5,0,1,12.003815720918839,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Looking forward to heading back to gym @fitnessfirstsg, during Phase 2. Jia you Singapore 🇸🇬 💪🏻💪🏻💪🏻 We can do this!!",2020-05-20,16,Foreign Worker,17,1,-11.963877264088216,3,0,2,9.23374887005205,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I’m concerned about mental health and those who live alone or who do not have families. 3 months of not being able to visit friends is tough going. Other countries have allowed small gatherings of friends.,2020-05-20,36,Foreign Worker,36,2,-10.029164892781754,10,2,0,5.5416766625172045,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I am a property agent. Please let us resume our work. Tenants not paying rent and landlord keep waiting for our service. Many other issue like tenant moved out leaving a mess etc.  Our income depends on commission and viewing is not and everyday things. Compare to the hawker we meet less people then them.,2020-05-20,55,Foreign Worker,55,3,-11.142644145729088,11,3,4,1.8095286633264398,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Will it be compulsory for us to wear face masks in the workplace?,2020-05-20,13,Foreign Worker,13,1,-10.503429125763297,3,0,1,12.548978754308102,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Can’t even spend time with my fiancé since this CB started as we’re both living with our parents like normal people do. This is honestly heart wrenching 🥺,2020-05-20,28,Foreign Worker,27,2,-11.312457031850604,6,0,2,7.253660894814247,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Still abit worry.... Most Singaporeans have not done swap test. When will the swap results be out for those Teachers and Childcare staffs?,2020-05-19,23,Foreign Worker,23,1,-12.134767185066929,5,1,0,4.74633545976592,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Great news and positive for our production industry. Time to get your shoots happening and the video content flowing. #videoedits #videoproductions,2020-05-19,19,Foreign Worker,19,1,-11.481262473918251,3,2,2,3.4225144902876266,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I feel like crying..... this is not the end of Circuit Breaker at all!! 😭😭😭 I am really feeling it right now 💔,2020-05-19,21,Foreign Worker,21,1,-9.898352826142157,5,0,0,12.548978754308104,2,0,1.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,When will the libraries open?,2020-05-19,5,Foreign Worker,5,0,-9.89054320467336,1,0,0,36.03068706439268,4,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,So cannot eat outside ah?,2020-05-19,5,Foreign Worker,5,0,-12.821336003464902,0,0,0,36.03068706439268,4,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Call a spade a spade. This is NOT an exit, this is an EXTENSION.",2020-05-19,14,Foreign Worker,14,1,-11.462975415036075,3,0,0,8.252755261621093,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"I don’t understand why kids can return to school and there can be ROMs under 10pax and theres only 2 visitors allowed to visit parents’ house. Can we explore a blanket number? What happens with families with 2 or more young kids? Tbh, I feel easier visiting my siblings than going to sch amongst strangers because i know more of what they’ve been up to.",2020-05-19,64,Foreign Worker,65,3,-11.528389139299685,16,2,3,2.333351763633563,0,0,1.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,This is BS. ITS juz an another extension. Its crazy. We hv bin locked down 2 mths n all of us were looking forward to june 1st. N this is wat we get?????????,2020-05-19,31,Foreign Worker,33,2,-12.49366507310181,9,0,2,5.950380585657368,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Not trying to sound like a pessimist. But plans and reality are usually two different worlds. Plans need enforcement in Singapore. Even during the most stringent circuit breaker period, so many people are breaching the rules. I cannot imagine how people are going to cooperate with your plans.",2020-05-19,48,Foreign Worker,48,2,-10.81334397883283,11,1,1,2.8448822772526783,0,0,1.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Can wear mask,go to student house and teach? Since tuition and student care centres are opening,we tutors can go and teach right?",2020-05-19,24,Foreign Worker,24,1,-11.597724190948119,7,2,1,4.8295317597982494,0,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Avoid talking, so can talk if needed ?",2020-05-19,7,Foreign Worker,7,0,-11.302992789991979,3,1,0,36.03068706439268,4,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Sg gov: macdonalds essential, gyms non essential. Lol",2020-05-19,8,Foreign Worker,8,0,-16.64024221170926,0,0,0,12.548978754308102,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Phases 2 bubble tea outlets will reopen not on 2th june hor,2020-05-19,10,Foreign Worker,12,1,-15.446404282059753,1,0,0,9.23374887005205,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"There's nothing on this about when social visits (however limited) can resume. For example, during which phase will it be possible to invite a friend for dinner?",2020-05-19,26,Foreign Worker,27,2,-10.505301736506151,4,2,0,5.950380585657368,1,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Pools in condos when? Beach when??,2020-05-19,6,Foreign Worker,6,0,-11.489661334414349,0,0,0,12.548978754308102,2,0,0.0
"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,are they even visitors if they're from the same household,2020-05-19,9,Foreign Worker,10,0,-9.769552390480687,1,1,0,19.03066659340286,2,0,0.0
