Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"Dear Prime Minister,   I believe the circuit breaker can, to some extent, bring about some positive results. However, the rising numbers of new cases in the last few days do not bode well for Singapore and do shake the people's confidence that the situation is improving. You have explained the actions being taken by our noble health and medical team members whose efforts deserve everyone's applause. With concerted effort from everyone, I believe Singapore can overcome and drive away the dark cloud soon.  I do have a few comments though and seek your open heart and mind to listen. (1) Could the case numbers from the dormitories be preempted or at least mitigated? (2) Have the dormitory owners and operators not taken sufficient pre-emptive initiatives at the early stage when case numbers in Singapore were in the 2-digit range? (3) Nevertheless, when the Covid19 storm ends, hopefully soon, could the relevant government agencies work hard to set and monitor new guidelines to bring about better living conditions for the migrant workers who I respect for their contribution to our nation. (4) While existing dormitory standards may be considered decent, but Covid19 has revealed some deficiencies. I like to clarify that good dormitory standards do not just refer to the hardware. The way it is managed and monitored are equally important.  I am a retired Singaporean and am proud of our nation. I earnestly look forward to soon seeing the end of Covid19 and returning to my normal routines. I also suggest government agencies could retain some good practices implemented currently, such as more frequent cleaning of food centres, markets, public transports, public toilets, etc where people congregate out of necessity. Thank you Prime Minister. From John Lim",19/4/20,280,Circuit Breaker,287,4,-11.19571663,55,17,9,0.780033297,0,0,1
But they have say sorry to the mask problem.,18/4/20,9,Circuit Breaker,9,0,-9.434058411,2,0,0,36.84829056,4,0,0
Dividing dorm workers into five or ten person per group will help solve or identify infected people fast.  Thank you,18/4/20,20,Circuit Breaker,20,1,-11.96257324,6,1,0,16.61032234,2,0,0
Good afternoon sir.we are all pray for SG.i hope very soon everything become normal.thanks sir for support us.,18/4/20,17,Circuit Breaker,21,1,-12.33721272,4,0,2,26.8352074,3,0,0
Which country are they from?,18/4/20,5,Circuit Breaker,5,0,-9.139755615,1,0,0,106.4913813,4,0,0
"Everyone need to play a part to keep Island safe . Love our country , Singapore 🇸🇬 ",18/4/20,14,Circuit Breaker,14,1,-10.39525145,2,0,1,16.53983844,2,0,0
"For whatever reason if you must go outside, do wear mask. Protect yourself and others!",19/4/20,15,Circuit Breaker,15,1,-11.29916651,2,2,2,36.84829056,4,0,0
Sir hope govt can remind also those who do exercise that after they have done their exercise should go home first and bathe before going to crowded place like supermarkets. See some all sweaty and still in their exercise gear mingling in supermarket.,20/4/20,43,Circuit Breaker,43,2,-11.36991975,11,4,0,8.647178953,1,1,0
"Hope by May 4, will end lockdown period soon ok?",18/4/20,9,Circuit Breaker,10,0,-12.22483097,1,0,0,36.26203009,4,0,0
"PM Lee Sir, I am truly really proud to be a Singapore citizen!  The Numbers aren't scary. What's scary is whether the country's leaders are serious about dealing with the epidemic. And You have led all departments and medical teams in Singapore to do their utmost to protect and care for every patient and citizen. Thank you so much for all your hard work.   Our Singapore government does not distinguish between the rich and the poor, nor does it distinguish between the local or non-local, nor does it distinguish between the young or the elderly, as long as anyone are infected, we will be on treatment! This is where Singapore has been most successful in promoting non-racial, non-verbal and religious values!  What your team has done is an act of patriotic good responsible government. The true human right is to treat and save all those who need help and improve their chances of survival! Give everyone a fair shot at survival! And Sir PM Lee, you guys has do a really amazing job.   Thank you So much on behalf of my whole families.",20/4/20,177,Circuit Breaker,183,4,-10.67673745,35,6,9,2.135098217,0,0,1
Please take care of yourself while you and your team takes care of us. We are SG United.,18/4/20,18,Circuit Breaker,18,1,-10.31305216,3,2,3,23.61550797,3,0,0
"From 2020, life is no more the same , with more pandemics , virus n poverty",19/4/20,13,Circuit Breaker,14,1,-11.30918776,2,0,0,26.8352074,3,0,0
Let's praise our PM Lee and his team for the regular updates to keep us posted.  Thank you.  Warmest regards,18/4/20,19,Circuit Breaker,20,1,-10.92989815,4,1,2,16.61032234,2,0,0
Bukit panjang plaza ntuc also..families with kids roaming around,18/4/20,10,Circuit Breaker,10,0,-15.3242012,1,1,0,16.87838266,2,0,0
"Thank you PM Lee. There are some confusions. In the construction industry, there are the architects, electricians, plumbers, sewage workers. But now, you are doing quarantine only on the construction sector. To me, this does not make sense because architects, electricians, plumbers, sewage people are on the construction site too. Please explain. Thank you.",19/4/20,54,Circuit Breaker,54,3,-11.24324338,11,0,3,3.854813693,0,0,0
Dear Mr Prime Minister...We are so proud of your work and help that you have offered at  the time of any crisis.This praise is not only for the current crisis but also for the past.I would also like to address on the workers Van transport system.was wondering whether you would be able to consider a proper bus transport system.I see them carried around on the loading bay of the Ute (Truck)vehicles where they are seated with no protection.They are in our country without their family members and personally feel we should not hold to another standard than our own.,20/4/20,100,Circuit Breaker,106,4,-10.22809836,19,3,5,3.836465786,0,1,1
What is the difference between CB and red dorscon ???,18/4/20,9,Circuit Breaker,9,0,-11.69200182,1,1,0,35.67576962,4,0,0
"If there's a will, there's a way. Undoubtedly our G has & shall lead us thru this trying periods 🙏👍🇸🇬",18/4/20,16,Circuit Breaker,18,1,-11.11401827,6,0,2,36.84829056,4,0,0
Who is the Traitor trying to sabo our safe distancing by cutting down train frequency? He should be sacked. 😡,18/4/20,19,Circuit Breaker,19,1,-11.96818548,6,0,1,26.8352074,3,1,0
little local cases show wearing mask n keep distance working. keep it up ,18/4/20,13,Circuit Breaker,13,1,-11.48388642,5,0,0,36.26203009,4,0,0
Thank you PM. I trust in your leadership.. we will overcome this together.,18/4/20,13,Circuit Breaker,13,1,-10.15786441,3,0,3,26.8352074,3,0,0
MOH & MOM had do a excellent jobs,20/4/20,7,Circuit Breaker,7,0,-12.7149749,2,0,0,26.8352074,3,0,0
"Am feel so pride for our practical goverment and the frontliners, Thank you PM Lee and your team fellowers for the preventive solution to show our nation's sense of responsibility to the world..💯 .SGunited ,to overcome this Global's challenge..Salute!",18/4/20,38,Circuit Breaker,40,2,-12.18535518,4,1,3,5.239737263,1,0,0
We are all in this together! Let's do our part to break the chain so we can live our lives back to normal again! God bless Singapore! ❤️,18/4/20,26,Circuit Breaker,27,2,-10.03404602,4,0,2,16.53983844,2,0,0
"Pm Lee, I don't understand why I still working??",19/4/20,8,Circuit Breaker,9,0,-11.60815568,2,1,1,55.38369641,4,0,0
"Love the way SG is leading from front and still amazingly managing the situation, everyone needs to continue supporting the measures and sincerely follow govt’s advice.. It’s only for our good, so please stay home and stay safe 🙏🙏 #SGUnited",18/4/20,40,Circuit Breaker,38,2,-11.60065381,9,3,1,7.067684645,1,0,1
"Thank you Sir for all your care. I know we have the best leaders anyone could ask for. But in all this, may I ask you to please look after yourself. You are precious to us. God bless you always 🙏❤️",18/4/20,40,Circuit Breaker,40,2,-9.767814943,7,0,6,14.10040367,2,0,0
Please adjust the frequency of public transport closed to what we used to as am afraid the social distancing can be a challenge especially in peak hours. And the effort will be all wasted that we have told to do during the CB and in trying to reduce the number ,19/4/20,50,Circuit Breaker,50,2,-9.866618354,12,1,2,11.65197782,2,0,1
"Do a Covid 19 blood test exercise for the whole adult population...yes, it is a mammoth task but if we need to do it, so be it...",19/4/20,27,Circuit Breaker,28,2,-10.72638487,5,2,1,13.62781489,2,0,0
Thanks to our Healthcare staff . Enforcement officers n other Frontline workers . Thanks to all dedicated  govt n non govt officials n volunteers in their efforts to keep Singapore safe 🙏🙏.,18/4/20,29,Circuit Breaker,29,2,-12.61457846,4,0,1,6.183886159,1,0,0
"Thank you Sir. It is good to know that most of the chaps are showing mild cases. I am thankful and grateful to be a Singaporean and I would so very much like for Parliament , when this pandemic is all done and dusted, that all these weak links in our country, are looked into Old Folk's homes and the living conditions of our foreign workers. In the meantime, Sir, take good care of yourself. This pandemic, looking at rest of the world, we might be in for good while longer.  And you look cool in pink Sir and can I have your special blue cup? 🤣😜",19/4/20,104,Circuit Breaker,105,4,-10.39907394,16,5,7,3.668267193,0,0,1
"Pray for all the medical workers, admin staff all the volunteers’ health will be protected!!! May God have mercy upon Singapore . ",18/4/20,21,Circuit Breaker,21,1,-11.61025801,4,0,0,11.62192926,2,0,0
"CB is like deceiving ourselves, numbers look low, once open up will the numbers go up again?   So why CB in the first place?   😆😆😷😷👍👍",18/4/20,24,Circuit Breaker,24,1,-10.94583727,4,0,1,26.00526832,3,0,0
Why you never tell us to wear mask earlier? Lol ,18/4/20,10,Circuit Breaker,10,0,-11.20020691,2,0,2,106.4913813,4,0,0
"Keep it up, Singapore!  We will continue to stay united as we fight this virus. Grateful and thankful to all doing their part in this battle! Majulah Singapura!",19/4/20,28,Circuit Breaker,28,2,-10.96302449,5,1,1,13.81653873,2,0,0
yes sir keep going all the best,18/4/20,7,Circuit Breaker,7,0,-10.36940266,2,0,0,408.4470075,4,0,0
"The CB is good. Many people I observed are doing their part. But some leeway should be given to seniors who are above 65 years old. Allowed them to eat at foodcourts, hawker centres or coffeeshops. Put aside some tables and chairs with a notice to inform others that this condoned off area are for them only. And they must also  practice distancing. Reasons being at their age, some can't walk well and fast, am alone, have diabetes, high blood sugar and not very strong. If they are diabetic, their sugar can suddenly dropped and they can blackout. So they need to eat something. For those who are weak, walking home after buying their takeaway maybe difficult if they stay too far from the food centres. And being weak and alone, it is also difficult to carry their food. There are many disadvantages for this group of old, weak, feeble, alone kind of people.",19/4/20,152,Circuit Breaker,154,4,-11.01942326,31,8,1,2.404514454,0,1,1
"Dear PM Lee, please keep the circuit breaker going for at least another 2 weeks after May 4 even if community cases are down to single digits by then, as a precaution against the revival of the virus among citizens/PR.",18/4/20,39,Circuit Breaker,41,2,-11.18410437,4,3,0,6.232119392,1,0,1
"PM Lee, thank you! We are so lucky to have a competent Government all these years!  We will support and defeat this virus together. ❤❤ Salute and respect 🥰🥰 ❤🇸🇬",18/4/20,27,Circuit Breaker,27,2,-10.22950357,4,2,0,13.6548459,2,0,1
"Dear PM Lee, Could please don't allow people to talk in the bus/mrt ( using mobile phone) or talking to each others. For asymptomatic and presymptomatic cases, one way of spreading is via droplet, talking with each other encourage droplet to fill up the spaces and may land on the seats. Secondly, some people use public transport to socialize with their friends. No talking rules to stop spreading of virus. Thanks.",18/4/20,70,Circuit Breaker,71,3,-11.47816696,12,2,0,3.877885868,0,0,1
Could we do what Dr Fisher recommended?   Take care Sir and thank you,18/4/20,13,Circuit Breaker,13,1,-11.34874093,2,1,1,16.87838266,2,0,0
Appreciated and thank you for keeping everyone safe 🙏,18/4/20,8,Circuit Breaker,8,0,-11.71404967,2,1,1,56.27175551,4,0,0
We do our best  United Singapore together ,19/4/20,7,Circuit Breaker,7,0,-10.59870528,1,0,1,55.20043826,4,0,0
Singapore is proud to have a leader like Mr Lee Hsien! ,18/4/20,11,Circuit Breaker,11,1,-10.46630714,2,0,0,19.75300086,2,0,0
Thank you sir for the update. Let's stay United and overcome this issue,18/4/20,12,Circuit Breaker,13,1,-10.35688556,2,1,1,26.8352074,3,0,0
"Pls heed advise, wear mask, safe distancing & out only for daily necessities",18/4/20,12,Circuit Breaker,12,1,-14.09099427,2,0,0,26.8352074,3,0,0
Just a COMPLETE LOCKDOWN will definitely do é job 😕,18/4/20,8,Circuit Breaker,9,0,-14.02764636,1,0,0,55.38369641,4,0,0
Tks alot pm lee u ru a great leader will give u our support u too must stay in gd health must take care tks for all the caring and effort u gave us we will sure see the sunrise.,19/4/20,40,Circuit Breaker,40,2,-13.04700251,8,1,3,7.055153863,1,0,0
"I thanks to Singapore Government from my heart. I am grateful, and wish you the very best of Mr.Lee Hsien Loong Sir. FROM migrants worker.",18/4/20,24,Circuit Breaker,26,2,-11.32933833,2,1,2,9.78975428,1,0,0
"Yes Mr Lee. We pray for you, your team and Singapore every day! Stay strong, stay courageous, stay kind!",19/4/20,19,Circuit Breaker,19,1,-11.02352452,1,1,2,13.59375985,2,0,0
"Thank you, Sir! We are all in this together! Please take good care of yourself too. ",18/4/20,16,Circuit Breaker,16,1,-9.906766115,2,0,2,20.83225589,3,0,0
But what has caused the large number of cases in the migrant worker dorms?,22/4/20,14,Circuit Breaker,14,1,-9.99597732,2,0,0,25.93404264,3,0,0
Thank you so much 💕 All the Singapore Leadership,18/4/20,8,Circuit Breaker,8,0,-11.02121494,0,0,1,36.13113141,4,0,0
Spore will overcome all odds!!,18/4/20,5,Circuit Breaker,5,0,-12.87749651,1,0,0,56.27175551,4,0,0
We support every move by the Govt. Thank you ,18/4/20,9,Circuit Breaker,9,0,-10.1986493,1,0,0,36.84829056,4,0,0
"Thank you Sir, n all the ministers n frontline staff who are working so hard.  Please take care n God bless all of you.  Singapore, we can make it...Jia you!",18/4/20,31,Circuit Breaker,31,2,-11.54288354,5,0,2,11.81113632,2,0,0
"Dear Sir  U need to get enforcement officer to patrol ur area amk at 202-226,hawker centre, market there are still quite nos still abid the rules of CB . THANK YOU for addressing and stay safe",21/4/20,35,Circuit Breaker,36,2,-13.18860031,6,2,1,6.691448308,1,0,0
Thank you Prime Minister and thank you for the JSS support ,19/4/20,11,Circuit Breaker,11,1,-10.91571868,1,1,1,20.16828531,3,0,0
Dear PM .... not too worry we’ll get through this together. Thank u and your team for the hard work ..🧕,18/4/20,20,Circuit Breaker,19,1,-10.69151025,0,1,1,20.5002706,3,0,0
"We can make it 💪 all Singaporean stay united, stay safe n stay home. 🙏👍",18/4/20,13,Circuit Breaker,13,1,-12.04294427,2,0,0,30.74124381,3,0,0
"Thank you, PM Lee and your team. Singapore will weather the storm and come out stronger. United we stand 🇸🇬 🇸🇬 🇸🇬 ",18/4/20,19,Circuit Breaker,19,1,-10.20349368,3,2,3,13.59375985,2,0,0
Dear PM Lee. We understand the gov's intention n action. Thank u so much!,19/4/20,13,Circuit Breaker,14,1,-12.21237753,1,0,0,13.87762478,2,0,0
Thank you PM sir ... we respect to you and your team from heart and soul of humanity for foreign worker . ,18/4/20,20,Circuit Breaker,20,1,-10.50782163,2,1,3,12.05424284,2,0,0
"Dear PM , my heart is bleeding thinking about the heavy responsibility on You and your cabinet in this times of crisis. I have no words to console . I really understand the the mighty problems that we are facing and many more problems we would be facing in the near future. I am really at a lost as to how we are going to manage it now and in the near future. The hard work you put up to build the reserves are coming in handy but it will bleed us dry soon. I pray that we will get over this soonest possible. Help us god . This is really us the last thing anyone should criticise the government for whatsoever. Please co operate and fight hand I. Hand with the government ",20/4/20,130,Circuit Breaker,130,4,-10.00036225,27,5,10,3.649528847,0,1,1
Dear PM  Please after the circuit breaker   Mask compulsory   Safe distanceing   Public transport safe distancing   This should b effective,18/4/20,19,Circuit Breaker,19,1,-15.02808338,2,0,0,7.836381707,1,1,0
Thank you sir God bless you and stay strong Singapore we can beat this Virus.,18/4/20,15,Circuit Breaker,15,1,-12.15008696,3,1,2,20.41697144,3,0,0
Fully support you and the multi task force team #SGUnited,18/4/20,9,Circuit Breaker,9,0,-12.85762935,1,1,1,25.55103777,3,0,0
Sure sir! We known we are in safe hands.. we will follow the guidelines,18/4/20,14,Circuit Breaker,14,1,-10.21024774,3,0,1,36.84829056,4,0,0
Thanks for our government for this tasks period,18/4/20,8,Circuit Breaker,8,0,-10.30471386,0,0,1,36.26203009,4,0,0
"Yes, Prime Minister..., we will heed your advice and follow your instructions seriously. Thank you for your leadership and hard work..., we will get through this together...👍👍😊😊",18/4/20,27,Circuit Breaker,27,2,-10.74757968,3,2,5,11.48662165,2,0,0
"All the best, neighbour ! Love from Malaysia 🇲🇾 ",18/4/20,7,Circuit Breaker,7,0,-10.70962989,0,0,0,106.4913813,4,0,0
A glimmer of light at the end of the tunnel,18/4/20,10,Circuit Breaker,10,0,-9.295442695,0,0,0,26.8352074,3,0,0
Hello PM.  no matter what others did or said. You know most of the Singaporeans support you and your team. Good job. Keep safe. Mr & Mrs Lee.,18/4/20,27,Circuit Breaker,27,2,-9.970407299,3,2,2,7.354316351,1,0,0
"Pity the worker at Domotory , pray for them all to be fine",18/4/20,12,Circuit Breaker,12,1,-11.29145264,1,0,0,26.8352074,3,0,0
Thanks for everyone who putting effort in this battle,18/4/20,9,Circuit Breaker,9,0,-10.24370361,1,0,0,26.8352074,3,0,0
"SG stay united, we will get through this difficult time 🤝🤝🤝🤝",18/4/20,10,Circuit Breaker,10,0,-11.43974515,2,0,1,36.84829056,4,0,0
I trust and have confident to the Singapore government ,18/4/20,9,Circuit Breaker,9,0,-9.075783145,3,1,0,54.31237915,4,0,0
Support!  Many thanks PM Lee and team.  Please take good care.,18/4/20,11,Circuit Breaker,11,1,-10.88538665,1,1,0,13.87762478,2,0,0
Thank you very much sir for caring. You also take care your self and family,18/4/20,15,Circuit Breaker,15,1,-10.63950412,3,2,2,26.8352074,3,0,0
"Thank you Mr LHL. Hope will get well soon sg,  stay home,  #sgunited",18/4/20,12,Circuit Breaker,12,1,-13.27313752,1,0,1,13.85059377,2,0,0
"We will co-operate and fight together,will never give up.😊 ",18/4/20,9,Circuit Breaker,10,0,-10.83990605,3,1,0,408.4470075,4,0,0
My friend wants to know how and where she can get ink for her computer since all outlets are closed.,18/4/20,20,Circuit Breaker,20,1,-10.3409143,6,1,0,36.84829056,4,0,0
Let’s do it #sgunited #stayhome stay safe Sir,18/4/20,7,Circuit Breaker,6,0,-14.38022218,2,0,0,56.27175551,4,0,0
We will overcome this! Stronger and united! ,19/4/20,7,Circuit Breaker,7,0,-10.16675469,2,1,0,408.4470075,4,0,0
"Good Day Sir I understand that MPA is exempted from CB bcause we’re essential. I m working staggering hrs due tis Pandemic and i working at east but staying in west.. My journey takes abt 1 hr 15 mins (lrt, mrt, bus or walk)  With current situation now u implement to lessen the transportation, fr what reason..? do u know we rushing to reach home n fasting month is arnd the corner, all the muslims rushing home on time fr breaking fast.. Sir, i hope u can look into tis matter.. Thank u ",18/4/20,92,Circuit Breaker,93,3,-13.64631594,23,3,5,2.519956973,0,0,1
Please strictly stop all non essential services at 100% rate without certain non essential party getting approvals to continue run for their company business of urgency. It's really not fair for whole Singapore. ,19/4/20,31,Circuit Breaker,33,2,-11.82647583,4,0,0,10.11662738,2,0,1
Hope SINGAPORE will overcome this issues,19/4/20,6,Circuit Breaker,6,0,-12.7456121,1,0,0,36.13113141,4,0,0
"Based on last 2 days announcement on there are still people consuming packed food at hawker centres and caused unpleasant situations. Will it be good if hawkers stop providing disposable cutlery upon packing the food. This will be clear to customers that they have to consume the food at home and not in hawker centre. At the same time, it will be more environment friendly.",20/4/20,64,Circuit Breaker,65,3,-11.16380853,13,4,0,5.227485607,1,0,1
Remember all these experts are unaccountable. ,18/4/20,6,Circuit Breaker,6,0,-11.56918733,1,0,0,56.27175551,4,0,0
Why punggle dormatory not clean why,19/4/20,6,Circuit Breaker,6,0,-14.52580481,0,0,0,56.27175551,4,0,0
"Yes,  we will stand together.",19/4/20,5,Circuit Breaker,5,0,-10.19424573,1,0,1,408.4470075,4,0,0
thank you very much dear Pm my respect and pray for your long live,18/4/20,14,Circuit Breaker,14,1,-11.81314754,0,1,3,20.83225589,3,0,0
"In Allah's will, Singapore will overcome this. Thanx PM Lee, govt, and frontliners.",18/4/20,12,Circuit Breaker,13,1,-13.34756163,1,1,0,13.59375985,2,0,0
Stay Strong Singapore 💪💪... Go.. Go.. Go... Singaporean All The Wayssss.,18/4/20,10,Circuit Breaker,10,0,-15.16846042,0,0,0,14.00137798,2,0,0
Hope by 03/05 no case  70-80% been discharged.  Can start outdoor game n school reopens  Swee Swee ,18/4/20,15,Circuit Breaker,18,1,-14.63941415,3,0,0,15.21973976,2,0,0
"Mr PM Lee , thank you for all the effort.  My prayer to the worker and Singapore.  You take good care and stay safe. ",18/4/20,23,Circuit Breaker,23,1,-9.93787667,2,2,1,10.11662738,2,0,0
"So far, we have done pretty well. Thank you, Sir!",19/4/20,10,Circuit Breaker,10,0,-10.48033535,2,0,2,56.27175551,4,0,0
We must break the chains to make a change,18/4/20,9,Circuit Breaker,9,0,-9.336209879,2,0,0,56.27175551,4,0,0
Many many thanks for Singapore prime minister sir.,18/4/20,8,Circuit Breaker,8,0,-12.22708592,0,0,0,25.87728423,3,0,0
"Dear Mr. Lee & follow Singaporeans,   Is the current designated hotel serve for HSN in right practice?   Imagine if you have a house, but you only must walk out from your master bedroom, not even 1 step; you have window or balcony, please do not open, keep it close tight 24 hours a day, 14 days for the period, then this is how the so call “5/4 start hotel HSN” is now.   For the returning singaporean, not a criminal offender, not confirmed with virus yet, not even a so call suspected person. As Prisoners are allowed for morning and evening let go out of their cell, why we can’t? Even within the hotel, said designated Greenland?   Does this explain 1st world country with 3rd world country human right? In Singapore, isolation means can’t even breath at all?   I had talked with ICA personal feed back about it, Everyday for 5 days now started 3rd day after checked. there is no any reply so far.   Are we still live in Singapore? I wondered.  ",19/4/20,165,Circuit Breaker,172,4,-11.09172213,29,7,4,1.792385694,0,0,1
"Thank you sir, we love Singapore",18/4/20,6,Circuit Breaker,6,0,-11.90230454,2,0,2,55.20043826,4,0,0
I have faith in you and your team!,18/4/20,8,Circuit Breaker,8,0,-8.479475283,2,1,2,106.4913813,4,0,0
"PM Lee, while MOH and MOM are working to break the chain of transmissions in dorms, to reduce number of new cases, can get them to assist to look into 1 imported case and 1 visitor from community case.  Singapore has no imported case for past few days, am concerned why there is such case arise yesterday.  It may look minor but if she/he turned out to be super spreader will result in many local new cases.  Hopefully the relevant authorities can help to solve this minor case before it turn into serious major cases.  Thank you PM Lee.",18/4/20,98,Circuit Breaker,100,3,-10.98605811,19,4,1,3.296473782,0,0,1
Stay united and healthy and all will be over in a couple of week soon.,18/4/20,15,Circuit Breaker,15,1,-9.527190606,1,1,0,36.84829056,4,0,0
"Take care P.M., hope everything will be better soon.",18/4/20,10,Circuit Breaker,10,0,-11.41847186,2,0,0,36.84829056,4,0,0
thank you for your encouraging words as always!,18/4/20,8,Circuit Breaker,8,0,-10.33221962,0,0,2,56.27175551,4,0,0
"Yes, Sir.  TQ for everything... in keeping us safe!",18/4/20,9,Circuit Breaker,9,0,-11.65125476,1,0,1,36.84829056,4,0,0
Hope dat d circuit breaker will REALLY be lifted after the 5 of nxt mth Mr Lee🙏please,19/4/20,17,Circuit Breaker,17,1,-14.15936346,4,0,0,16.235624,2,0,0
"Hopefully by June, We are able go back to normal life. ",18/4/20,11,Circuit Breaker,11,1,-10.30264475,2,0,1,56.27175551,4,0,0
Well done PM & his Team for keeping us safe,18/4/20,9,Circuit Breaker,9,0,-11.23376098,2,0,1,56.27175551,4,0,0
Hope we break the chain sooner....👍🏼,19/4/20,6,Circuit Breaker,6,0,-11.22389916,1,0,1,36.84829056,4,0,0
Keep going! All the best!,18/4/20,5,Circuit Breaker,5,0,-9.164353446,2,0,0,408.4470075,4,0,0
Salute to you sir and you keep place in our Heart for your the great activities,18/4/20,16,Circuit Breaker,16,1,-10.20941471,2,1,3,26.8352074,3,0,0
Thank you Sir. Always support PAP,18/4/20,6,Circuit Breaker,6,0,-12.58808664,0,0,1,20.83225589,3,0,0
Yes sir we can do it together. One sg,18/4/20,9,Circuit Breaker,9,0,-11.30978521,1,0,1,56.27175551,4,0,0
Thank you to the govt for doing everything they can.   Please take care of your own health also. 🙏 ,18/4/20,18,Circuit Breaker,18,1,-9.902152256,3,0,2,20.83225589,3,0,0
Thank you for  doing your Best ..thou its not easy..U r working hard on it..Thank you..Sir,18/4/20,19,Circuit Breaker,19,1,-11.68120964,2,0,2,18.76957494,2,0,0
Thank you for the update dear PM Lee. Much appreciated.,18/4/20,10,Circuit Breaker,10,0,-11.46026681,1,0,1,26.40715086,3,0,0
Thanks for the strong support sir ,18/4/20,6,Circuit Breaker,6,0,-10.28354703,0,0,0,36.84829056,4,0,0
"Sir,we are with you. SG United we can do deference.",18/4/20,11,Circuit Breaker,11,1,-10.67093368,4,0,2,36.84829056,4,0,0
We will be stronger after this crisis,18/4/20,7,Circuit Breaker,7,0,-9.577148798,1,0,0,106.4913813,4,0,0
Please take care sir. It’s tough time for all but we are with you. ,18/4/20,15,Circuit Breaker,14,1,-9.734462319,2,1,1,26.8352074,3,0,0
"Please stay at home,, United sg,,,,,❤",18/4/20,6,Circuit Breaker,6,0,-12.43555953,1,0,0,26.36209918,3,0,0
We will overcome this! Jiayou!,18/4/20,5,Circuit Breaker,5,0,-10.96317377,1,0,0,106.4913813,4,0,0
Together we can do it! 🙏 thank you,18/4/20,7,Circuit Breaker,7,0,-9.412019082,2,0,1,106.4913813,4,0,0
thank you sir... thank you Singapore. 🇧🇩🇸🇬,18/4/20,6,Circuit Breaker,6,0,-12.20679722,2,0,1,44.08677597,4,0,0
Yes sir...... I will stay at home and do my part,18/4/20,11,Circuit Breaker,11,1,-9.583766487,2,1,1,36.2041065,4,0,0
"Our government  had do their very best , thanks them a lot . Now we pray to God , to bless  Singapore  .",18/4/20,19,Circuit Breaker,19,1,-10.36686795,4,0,1,16.27177812,2,0,0
You are helping us so much. thanks a lot sir,18/4/20,10,Circuit Breaker,10,0,-10.08187429,2,0,1,56.27175551,4,0,0
I will do my part by staying home.,18/4/20,8,Circuit Breaker,8,0,-9.565195633,2,0,1,55.30260338,4,0,0
Let's overcome this covid19 together.. hope everything Will be over soon...,18/4/20,10,Circuit Breaker,11,1,-12.53498966,3,0,0,106.4913813,4,0,0
"Thanks PM Lee, we will fight untill won.",18/4/20,8,Circuit Breaker,8,0,-12.77238788,1,0,1,26.40715086,3,0,0
"We can make it, Sir!",19/4/20,5,Circuit Breaker,5,0,-9.868135565,1,0,0,106.4913813,4,0,0
Pure and clear without any doubts....Kudos Sgp goverment🤲🤲🤲,18/4/20,9,Circuit Breaker,9,0,-14.89712821,0,1,0,26.8352074,3,0,0
Thank You Very Much for keeping us all safe. To Gob Be The Glory.,18/4/20,14,Circuit Breaker,14,1,-12.47819361,1,0,2,26.8352074,3,0,0
Stay at home safe and healthy! 💙💚,18/4/20,6,Circuit Breaker,6,0,-10.53625147,0,1,0,55.30260338,4,0,0
So proud that Singapore is led by ur team!!!!!🥰🥰🥰,18/4/20,9,Circuit Breaker,9,0,-11.11643556,2,0,0,55.20043826,4,0,0
"Eh... can authorities do something like gathering datas of employees whom company got the approval to operate? And those employees are the only one allowed to travel beyond their housing region. Like for example, I stay Tampines, my company is not approved,   Then I can only travel within Tampines. Those Approved ones, they can travel beyond their region. Can?",18/4/20,59,Circuit Breaker,59,3,-11.33908362,12,1,2,5.366174661,1,0,1
World situation today. Jobs and projects w stopped. We should stop and cancel all unnecessary jobs and send off all unaffected workers back to their home country. When economy recovers it be sometime later and do employ locals or neighbor Malaysians that do not need Dorminatories facilities. Sending off cancel jobs workers free up space and clean space and use it for the infected to rest. As there are no vaccine.. Just like other countries  with huge now. They provide make shift non hospital stay area as care area.  Anyway economy w slow.. So cancel the jobs early and send many home to their countries is best way to free space in Dorminatories and use the space for the balance. ,18/4/20,120,Circuit Breaker,120,4,-11.02766685,23,6,0,2.551633304,0,1,1
There are still a lot of ppl don't wear mask😷please act swift and deadly,18/4/20,14,Circuit Breaker,14,1,-11.39697903,1,2,0,26.8352074,3,0,0
very clear and inspiring. meanwhile in the philippines...,18/4/20,8,Circuit Breaker,8,0,-10.39907839,1,1,0,56.27175551,4,0,0
We are together as one s Sg to break the chain together. ❤,18/4/20,12,Circuit Breaker,12,1,-10.8563152,2,0,0,36.2041065,4,0,0
Stay strong  Singapore.💪💪.majulah Singapura ❤,18/4/20,5,Circuit Breaker,5,0,-16.8170336,0,0,0,56.27175551,4,0,0
I’m not a Singaporean but I trust Lee Hsien Loong ,19/4/20,11,Circuit Breaker,10,0,-12.30729576,1,1,1,35.08950915,4,0,0
Very worrisome ..when will be my turn next 😱,18/4/20,8,Circuit Breaker,8,0,-10.95742598,1,1,1,106.4913813,4,0,0
Come on Singaporeans! We can fight COVID19 together as one 💪🏼 ,18/4/20,10,Circuit Breaker,10,0,-11.62021527,1,0,0,56.27175551,4,0,0
"Thanks, with trust we fight together.",18/4/20,6,Circuit Breaker,6,0,-10.7131566,1,0,1,56.27175551,4,0,0
