Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"If leaders pay attention only to those in the spotlight and fail to recognize those working behind the scenes, then organisational expediency will dominate. Leaders, especially those highly paid in the world, should develop the kind of humanity vision to see beneath the surface to what lies at the bottom.",13/5/20,50,Foreign Worker,50,2,-10.67752411,8,2,0,2.738244249,0,1,1
I hope singapore will definitely overcome this difficult situation.thanks PM Mr.Lee for taking care of worker's.,17/4/20,13,Foreign Worker,18,1,-12.13494296,3,0,0,12.54897875,2,0,0
"Thank you sir, for taking care of them. 👍it's time they need our support.",16/4/20,13,Foreign Worker,14,1,-9.719193439,4,0,2,9.23374887,1,0,0
"Sorry PM, but why didn’t the government take pre-emptive precautionary actions against these dormitories earlier?  Up to two weeks ago, my foreign friends were still saying that Singapore is doing a good job managing Covid-19....even Harvard Business School lecturers were saying in a recent webinar to alumni that they are studying Singapore’s approach with much interest.   Sadly, these same friends are now saying that Singapore has fallen behind the curve.",16/4/20,72,Foreign Worker,71,3,-11.76251533,16,2,1,1.684895176,0,0,1
"Well, sonce it already happened, more tested positive means lesser undetected and many will recover faster. For us to be strong, we need to think strong. Think of the good out of the bad peeps",16/4/20,35,Foreign Worker,35,2,-10.78179995,7,1,2,7.253660895,1,0,0
"Moving forward, we need to make sure that the dorm operators meet all safety and health requirements unconditionally. ",16/4/20,18,Foreign Worker,18,1,-11.43633715,4,1,1,7.253660895,1,0,0
"Touching handphones while going out also should be mindful, as people can happen to touch it again without cleaning after hand washing. ",16/4/20,22,Foreign Worker,22,1,-11.81050899,6,2,0,7.253660895,1,1,0
Does the element of hygiene need to be amplified only after something happens? Please take the slipshod regulators to task and face the music! Better late than never to start the ball rolling right now and maintain the momentum! ,16/4/20,39,Foreign Worker,39,2,-10.68767366,9,2,0,2.580039404,0,0,1
"We should have been more grateful towards their contribution prior to Covid-19, instead of reactively trying to fix things when Covid-19 exposes the conditions they are living in. ",16/4/20,28,Foreign Worker,28,2,-11.74730377,7,2,0,8.882708681,1,1,0
"Sir, thank you for your detailed explanation on the plight of the migrant workers. Learning from this episode, business will never be usual again. The large migrant workers numbering 200k to 300k is not sustainable for now and the future. It will have to be scaled down whether industries like it or not. Those labor-intensive industries have to be phased out and moved to other countries. Now that we have identified that community spread is not the cause of the surge, perhaps we may want to rethink our strategy going forward. The next thing most citizens are concerned whether these virus will spread to our local folks thru public transport, shopping centres, malls and hawker centres and food court. Thank you",16/4/20,118,Foreign Worker,121,4,-10.81728531,20,5,5,0.992272354,0,0,1
"Just some suggestion.   1. Ensure residents consult doctors immediately feeling unwell. Is simple but hard to promote.  2. Sampling the potential clusters such as school, old folk home, army camp etc.",16/4/20,29,Foreign Worker,31,2,-12.07067727,5,1,0,2.69921168,0,0,0
"If everyone download TraceTogether app, identifying close contacts will accurate  and tracing them will be fast in no time.   And breaking the spread is fast.  Perhaps the government should keep promoting the use of TraceTogether.",16/4/20,35,Foreign Worker,35,2,-11.26877476,8,1,0,3.441823357,0,1,1
We (Singapore) need rapid and effective process to contain the spreading of the virus around our community. All these foreign workers need strictest control and intensive treatments to ensure they do not become worst in their dormitories and/or confined premises. MOM and other relevant agencies need to set these actions at their highest priority in our nation's safety.,16/4/20,58,Foreign Worker,59,3,-11.05575104,9,4,2,1.743337637,0,0,1
Yes strongly agreed the dorm operators are answerable to the poor migrant workers.  They made so much money out from them.,16/4/20,21,Foreign Worker,21,1,-10.8356113,3,0,0,8.715588971,1,0,1
It’s so satisfying to see Singapore govt taking care of these migrant workers in this difficult period. ,16/4/20,18,Foreign Worker,17,1,-11.28282971,3,0,0,5.619941023,1,0,0
I like how you said we need to work together as one.. all the counties need to be in solidarity now.. I hope the world is listening to you.. ,16/4/20,29,Foreign Worker,29,2,-8.842252121,9,0,2,12.54897875,2,0,0
"""Could we put redundant Liner or Two on standby if things get worsen? It could docks nearby. It helps because it is an island itself.""",16/4/20,25,Foreign Worker,25,1,-11.77861906,5,2,1,9.23374887,1,0,0
But we need them here but we will do our best to help them instead scolding them.. hopefully they the workers know what Singapore is doing for them now n caring them,16/4/20,32,Foreign Worker,32,2,-10.53093373,9,2,2,17.98042144,2,0,0
"Dear PM I am not sure have our enforcement teams check on those ’so called’ dormitory along the upper floors of the shophouses along Serangoon road, Buffalo rd, Dickson, rd, Dunlop Street. I once went there and found 20 of them crowded in one room. This is amazing. I think there are thousands of these migrant workers staying in those areas. Whether they are legal or illegals, we need to follow up",17/4/20,71,Foreign Worker,72,3,-11.75200616,14,2,3,1.702406005,0,0,0
Indeed lately it’s been a concern of FWs being infected with cases on the rise at the alarming stage . Others might had the misconception that Sg has lost control to contain the spread . Do understand cases will reach a peak somewhere before moving downwards . As far as possible to minimize infected cases as it crossed over the 3k mark . Really hope it doesn’t reach up to a point to push over the maximum medical capacity limit . That would be disastrous .  Stay home ! Stay safe !,16/4/20,85,Foreign Worker,84,3,-11.04849707,17,0,0,1.571050311,0,0,1
"Good afternoon PM Mr Lee sir, appreciate that your good self and the government are sparing no efforts and resources during this pandemic. During difficult times , many would like to point finger and question who should assume responsibilities. It’s always easy to blame and criticize but such actions does not solve problems. The frontline warriors are the real warriors risking their health and well being to care for the sick. Please spare a thought for them and everyone involved by being socially responsible and offer our sincere concerns with constructive feedbacks. During such critical period , everyone including foreign workers must trust and work together with the authorities . Each and everyone of us has a part to play and should to a certain extent be personally responsible for ourselves. Thank you PM Mr Lee sir , frontline warriors and everyone involved for your efforts and sacrifices during the pandemic.🙏🏼🙏🏼🙏🏼👍👍👍",16/4/20,148,Foreign Worker,147,4,-10.88957699,27,9,5,0.946673329,0,1,1
Stop talking others . Our first priority is question those tested positive who had visit them & not staying with them during these period to come forward,16/4/20,25,Foreign Worker,25,1,-10.67154807,7,0,0,9.23374887,1,0,0
"I hope the there won’t be more circus breakers, that means virus will be controlled soon , no CB means economy regaining and livelihood will not be affected soon.. more CB means more hurts😂😂 SG United we will overcome this naughty virus..go away u rascals covid19!",16/4/20,47,Foreign Worker,46,2,-12.8072551,13,1,1,3.131225514,0,0,0
Many foreigner workers work on front line. We thank them for their contributions!,16/4/20,13,Foreign Worker,13,1,-10.80007178,2,0,0,8.715588971,1,0,0
They are some body uncle n aunties too hope garman will love n take care of them they will bring 🇸🇬 to the greatest height n call Singapore they second home too thank you for your love to the F. Workers god bless you our Prime minister Lee    Hsien long,17/4/20,49,Foreign Worker,49,2,-12.13899894,7,0,3,1.929447711,0,0,0
"We need more précised and firm measure if CCB is to really work.   Mask on when step of the house, period.  Regardless if you are running or sleeping outside.  Don't use exercise as excuse to go out without mask.  Its not at your own risk anymore. It risking others, incluclding the who willing to take the risk and run behind you.  If you can't run with a mask on, then run at home. ",16/4/20,70,Foreign Worker,73,3,-10.58983423,14,7,3,2.764171134,0,0,0
"First thing first we got to react ahead of the transmitting process. That means do a 100% check on all the workers staying in dormitories all over Singapore whether there are cases or not. Because nobody knows which dormitories are already infected and how many are.   After 100% test, those confirmed cases are to be separated out immediately for quarantine. Those tested negative are to continue stay in their dorms for another 3 weeks or so. Then the testing n monitoring process continues.  We will also need to look into the welfare of our maids. Probably previously they have made contact with friends in the dormitories. To play safe, or kiasu, it should be compulsory for employers to send their maids to go for test.  If we did not move ahead to being proactive, then reactive actions will be too late. More public clusters may occur.",16/4/20,143,Foreign Worker,146,4,-10.79012914,35,6,3,1.033831322,0,1,1
"Dear PM lee, May I know all this cost is it going to charge to the owner for the Dormitories? No doubt our gov has did a good job on this but what have the owner do?",16/4/20,37,Foreign Worker,37,2,-10.16803218,9,1,2,3.149655747,0,0,0
Work permits holder or foreign workers..it's still in 1 nation 1 Singapore.,16/4/20,10,Foreign Worker,13,1,-11.8936761,2,2,0,6.847954677,1,0,0
Only talk with no positive strategy and clear action.,16/4/20,9,Foreign Worker,9,0,-10.51679699,0,1,0,12.54897875,2,0,0
Nothing to upset about it. All other countries has their own problems and so long you are able to resolve it and control it.,16/4/20,24,Foreign Worker,24,1,-9.390251137,5,1,1,12.54897875,2,0,0
There is a loop. We didnt bother how they stay in Singapore. To them its a 5* living but we all know once there is a virus outbreak no one can escape. A lesson to learn.,16/4/20,35,Foreign Worker,36,2,-10.29869616,7,1,1,4.82953176,0,0,1
"I have one request sir pls issue the order to our singapore companies follow 100%lockdown, if our singapore going to be facing economical losing we(workers ) will pay our six month  salary  we don't  want salary  for covid 19 finished after 6 month  we work for our country, but we want to life is live after corona if we die means workers  family can't  take care even  you  also. Singapore  is my second mother country. Without singapore  iam not meaning of durai. But we support  our country you also tack care of us. We believed you only sir  If i say anything  wrong  pls forgive  me  sir. I feel i never talk wrongly we want  secure  sir pls sir. We don't  have any author  sir, we are all from poor family sir pls i request pls considered this  sir🙏",16/4/20,134,Foreign Worker,140,4,-11.94934247,30,4,14,1.40043266,0,1,1
Singapore is doing a fantastic job in helping and caring for these hard works and all those in need ! Well done SG,17/4/20,22,Foreign Worker,22,1,-10.56617221,5,1,0,5.950380586,1,0,0
"Sir pls dont just look at the dorm and neglect the local community spread. Pls dont underestimate the virus, be proactive and continue to fight on. Together we can overcome it - keep going and we listen to u!!!",17/4/20,38,Foreign Worker,39,2,-11.70469146,10,3,1,3.986645326,0,0,0
"Everything is easier to be said than done.  Let’s help contribute positive ideas or solutions instead of pinpointing why not this and why not that. Let us remind ourselves we have the one and only enemy, Covid-19.  If we have nothing more to contribute, there is one and only contribution everyone can do, that is cooperate to be united to follow the rules and law set so that we be responsible for ourselves to stay healthy and this helps lessen the work and stress of every of our healthcare workers who are helping to fight saving every single  lives.  Everyday cases increases.  Don’t forget our healthcare workers sacrifice their own safety and family to save every lives and puts in extra working hours!  What are we doing?  Is staying at home more difficult than their job??  Why should they make their sacrifices if we are irresponsible of ourselves??  We must not also forget how many healthcare workers we have.  What if we loose them?  Shall we be held responsible?? Wake up Singaporeans, this is not about politics but saving your own life! ",19/4/20,184,Foreign Worker,182,4,-10.47707668,45,10,13,0.795878389,0,1,1
A very big thank you to the PM and the team for the tireless efforts and selfless sacrifices you are all making to keep us all safe. I am grateful for your leadership,16/4/20,33,Foreign Worker,33,2,-9.9750253,4,1,3,5.033131839,1,0,0
"The figures have reached the pandemic level and we need a quick fix. Our medical care, looking at the rate of recovery is too slow and inefficiently effective.  We will have to expend much in many areas on accommodation, stagnate economic activities etc before we can pull out of it. It's going to take a long time which we can ill afford.  Only China can provides the QUICK FIX if u reflect on how fast they managed to get back to full production.  Possible to ask for their assistance. Apparently they are better in the medical aspects of things. TCM seems superior here and have been proven with the way the infected gets well.  With 11,000 infections we are in big trouble unless we can get quick fix so we need the help of China. No choice.",24/4/20,135,Foreign Worker,138,4,-10.62163227,25,4,4,1.377687143,0,0,1
Stand united. Not the time to find scapegoats. Those with good ideas can always put forth theirs. ,16/4/20,17,Foreign Worker,17,1,-11.13178562,3,0,0,7.253660895,1,0,0
The standard of domotories in SG is good but the distance the workers maintain during engaging with thier fellow collegues cannot be contain as it is thier individual culture...,16/4/20,29,Foreign Worker,29,2,-12.23005877,7,1,0,4.756290941,0,0,0
No offence but it’s not just dorms. Even some student hostels should be looked into. Some of those really made my jaw drop when we went to see years ago for a friend who needed to study in Singapore. ,16/4/20,40,Foreign Worker,39,2,-10.63508931,9,2,2,4.182729528,0,1,0
it not the matter they r foregin workers or singaporeans their blood is red same as us  we must be fair take care of them,16/4/20,25,Foreign Worker,25,1,-11.0845909,4,1,2,6.847954677,1,0,0
This show that the government care less to foreign nationals! Pls do something more they are helpless.,17/4/20,17,Foreign Worker,17,1,-10.18182826,2,0,0,5.735639284,1,0,0
Singapore Government always take good care and appreciate everyone.,16/4/20,9,Foreign Worker,9,0,-11.54326739,2,1,0,8.882708681,1,0,0
There are articles in forum in Chinese paper going around about racist remarks about south Asian foreign workers staying in dormitories. It’s time to stop this kind of degrading our foreign workers. It’s not their fault being infected with virus? They  did not bring it here in the 1st place. They are also victims as any one of us. Please look into it. Thanks,16/4/20,65,Foreign Worker,64,3,-10.25741301,11,1,1,1.83063257,0,0,1
Thank you for your kindness the the f. workers they need love n care too they are some body children kids dad and mum too.,17/4/20,25,Foreign Worker,25,1,-11.07618298,4,1,2,4.118105275,0,0,0
The damage has been done. The Ministers in charge of this should be sacked from their positions. They have no idea how to handle a pandemic...,17/4/20,26,Foreign Worker,26,2,-9.861156229,7,0,0,5.950380586,1,1,1
No no I quite disagree..our dormitories here r good ..but is that they went out to Mustafa shops friends together grouping n from there they returned n start to spread not knowing they kana fever to them abit fever is nothing to worry as u know they font listen to news on COVID19..but I agreed maybe some boss don't mind but luckily we found it n QUICKLY contain them b4 they even get worse then ever ..I hopefully all will be check that why we already quarantine them n also sats n catering services r giving them full meals n importantly our doctors already at thier dormitory to carry on the check..hope u no upset but me too worry for all SINGAPOREAN like u ..,16/4/20,125,Foreign Worker,127,4,-12.59958051,30,3,4,1.730127459,0,0,1
"Actually I am wondering. Now that Singapore has the lockdown in place, can we prevent these foreign workers from going around the neighbourhoods freely? Can we ensure all foreign workers go back to their dormitories immediately after work and not to wander about the neighbourhood? In this way, we may reduce their chances of contracting the virus and also prevent them from passing their virus to other people should they get infected.",16/4/20,72,Foreign Worker,72,3,-10.53650403,15,3,4,2.401072691,0,1,1
Thank you 🙏🏻 but please consider not lift the CB measurement or compromise certain measurement in this period.  We are okay to wear mask 😷 ,16/4/20,23,Foreign Worker,23,1,-11.65043667,4,2,1,5.541676663,1,0,0
This is a disaster waiting to happen. Wonder where was she at the start of the outbreak in Jan. ,16/4/20,19,Foreign Worker,19,1,-9.164385461,4,0,0,9.23374887,1,0,0
Dear Sir / Mdm can I ask a question the government mentioned about foreign workers levy to be waived off how about foreign domestic workers levy,16/4/20,25,Foreign Worker,25,1,-11.98971051,6,0,1,4.889079529,0,0,0
"It doesn't help when the FW are typecast for their cultural habits of holding hands, eating with hands, gathering and eating on roadsides, etc by Li Shiwan in a column published in Lianhe Zao Bao on April 13, 2020. It looks like PM Lee's and other SG leadetships' requests to stop such writings painting specific cultures as the causes leading to the viral pandemic, has fallen on deaf ears. How is it even excusable that the editors at the newspaper even allowed that article to be published?",16/4/20,83,Foreign Worker,87,3,-12.04813934,20,3,0,1.174838886,0,0,1
Dear Mr. LEE PM thanks so much for the help and care given to all the FW in Singapore.  But sad think to say is this Covid-19 is known since February and no action or trouble shotting done to the FW in the dormetry the ministry definitely will knows the conditions in FW dometries but no steps and action taken but sit on and wait for super spreaders to spread the Covid-19 . It's a small country and easily able to manage with so many ministers in Parliament to trouble shoot but none did very sad to say that but its a lesson to be learnt for the next Pandemic in future.  Mr. LEE you are doing a great job. God bless all of you for the dedication and geninue care given to the FW.,16/4/20,133,Foreign Worker,134,4,-10.93588921,21,8,2,1.049768963,0,0,1
The dorm operators and bosses of FW should be blame for condition of the dorm hygiene.,16/4/20,16,Foreign Worker,16,1,-11.63769447,2,1,0,5.541676663,1,1,0
Wishing all infected foreign workers hv a speedy recovery 🙏. Most importantly follow the instructions that authority hv given. ie: keep hygiene..social responsibility..safe distancing..stay safe n stay home..At the moment no meeting or dating with maids 😁✌️. K tc everyone‼️💋,16/4/20,42,Foreign Worker,42,2,-13.10763915,8,1,0,2.005387331,0,0,0
"Good afternoon PM Mr Lee, sir. Appreciate that your good self and the government is sparing no efforts and resources to put under control the current situation. During difficult times,  many would like to point fingers and question who should shoulder responsibility. It’s always easy to blame and criticize but such actions does not solve problems .Everyone including the foreign workers need to trust  and work with the authorities to improve the current critical situation.The frontline warriors are the ones on the battlefield risking their health and making sacrifices to take care of the sick. Do spare a thought for them and everyone involved, contribute with sincere concerns and offer constructive ideas. Everyone is affected in our own certain ways but that shouldn’t stop us from being socially responsible and humane. Thank you PM Mr Lee and the frontline warriors for all your efforts and contributions. 🙏🏼🙏🏼🙏🏼👍👍👍",16/4/20,147,Foreign Worker,147,4,-10.70924705,29,8,5,0.641971558,0,1,1
We sincerely pray to the Lord to give more strength to us to fight against this horrible virus . We are so fortunate and lucky to have a great leader and good ministers to enhance immediate measures like CIRCUIT BREAKER Act  to nullify . .covid 19 from Singapore. We surely will follow your instructions and guidelines   for the same.  Hats off you LHL... sir.,16/4/20,61,Foreign Worker,62,3,-11.46747919,10,2,3,2.386701956,0,0,0
Sir... Why the Dorm Owner n Employers not taken to task n punitive punishment???,16/4/20,14,Foreign Worker,14,1,-14.11748682,2,0,0,7.253660895,1,0,0
"Dear PM, excellent humanitarian service by the Singapore Government. It’s not easy to arrange healthy food for the Foreign Workers (60,000 x 3 times) staying at dormitories. No words to express our gratitude towards you, the Singapore Government, Manpower Minister Madam Teo, MoM and all stakeholders. My sincere thanks to you and the Singapore Government on behalf of all FWs working in Singapore. I think in this regards, Singapore is the best example and leading country for the World. Foreign workers and their families and countries will never forget this assistance during this pandemic. Let us all unite together to pray and fight against this killer coronavirus and to get rid of it not only in Singapore, but the whole World. May god bless you, Singaporeans and all heroes, especially medical frontline workers, whom are working tirelessly round the clock to contain this outbreak and save every human live. 🙏🙏🙏",16/4/20,148,Foreign Worker,150,4,-11.46353199,17,7,5,0.579020062,0,0,0
Please take a look at those trading in the flesh trades... they are mingling with many from all walks of life.. and some of them are staying in groups too. ,17/4/20,30,Foreign Worker,30,2,-10.08514434,5,1,0,5.033131839,1,0,0
I have never met anyone who thinks poorly of Singapore!  Quite the opposite.,16/4/20,13,Foreign Worker,13,1,-10.59592439,3,0,0,12.54897875,2,0,0
"In the first place, take the dorm owners to task due to the condition of the dorms. Why wasn't this looked into earlier. When the workers got infected, the whole world saw their living conditions! They (dorm owners) live in the lap of luxury in Sentosa Cove while these poor souls are left in this mess?? Take the owners to task. Claw back whatever money they profited from this misery.",16/4/20,69,Foreign Worker,70,3,-10.88328004,14,1,0,1.674225041,0,0,1
"if u have been proactive in checking the private dorms, the impact will b lessened. ",18/4/20,15,Foreign Worker,15,1,-11.8177401,5,0,0,12.00381572,2,0,0
"Anyone who don't comply,  put them together on an island for 30 days",16/4/20,11,Foreign Worker,13,1,-10.58407875,2,0,0,12.54897875,2,0,0
Minister Jo Teo has obviously failed in her duty as Manpower Minister im afraid. The numbers dont lie. The focus shouldnt be on  tackling errant minority in the population not wearing masks but actually focusing ur efforts on  the FW's situation both during covid and post-covid,16/4/20,44,Foreign Worker,46,2,-12.92645316,9,2,0,1.723746274,0,0,0
If possible test test test all residents of all the dormitories and separate them according to the test result. Then we can start to clean up the mess.,16/4/20,28,Foreign Worker,28,2,-10.06818472,4,1,1,5.509456455,1,0,0
"Heartfelt reading the delivered remarks and the three-pronged strategy, showing all involved have made great consideration and utmost care with our foreign workers' well-being in mind, in the problems solving, incidents investigation and cause mapping... Why this, why not this, why we can do better solutions if we have more resouces just in time, why, why ... They are in good hands.",16/4/20,59,Foreign Worker,61,3,-11.29511793,10,2,2,1.958013805,0,0,0
Any chance to impose mandatory mask wearing for joggers too.,16/4/20,10,Foreign Worker,10,0,-12.66968426,2,0,0,12.54897875,2,0,0
Dormitories owner have no conscious.pls screen their tax declaration for the past 10 years if they have tried to invade tax thru loopholes and keeping millions and millions of ill gotten money ,16/4/20,30,Foreign Worker,33,2,-11.87740217,7,2,0,3.050074416,0,0,0
Does Minister J Teo need to be held accountable ? ,17/4/20,9,Foreign Worker,9,0,-12.07375804,2,0,0,8.805692328,1,0,0
Foreign newspapers are posting selected pictures claiming to be of workers dorms. Dont look accurate to me. Gov need to respond to such fake news.,16/4/20,25,Foreign Worker,25,1,-11.13891628,8,0,0,3.479974379,0,0,1
"Task force failed to look out for dorms, and again reactively. They must step down",16/4/20,15,Foreign Worker,15,1,-11.23623069,3,1,0,12.00381572,2,0,1
"Charge te Operators of those Dormitories, regardless who they are, it's time  for SG Govt to prove nobody is abv te Laws When dealing with Covid issue.Go get them Now!!!",16/4/20,28,Foreign Worker,31,2,-13.85170499,6,2,0,3.149655747,0,0,0
Thank you for setting up the Task Team to handle this crucial situation. Thanks to PM Lee n Team. Jia you. ,16/4/20,21,Foreign Worker,21,1,-11.26702015,2,0,1,3.677908757,0,0,0
"More than 4K, no point having lockdown stay home and what not",17/4/20,11,Foreign Worker,12,1,-11.1495754,2,1,0,19.03066659,2,0,0
"People are still NOT used to,social distancing,wearing of masks, with quite a number of whom, refuse to follow up CB regulations.   It's evidently clear as, I myself get to see such acts daily, when I'm at work,in trains,bus stops and even the supermarkets!  Some people simply refuse to comply!   Could it be that CB needs to be extended so as to make it sink into the heads of these stubborn or ignorant people?  Sir, I'll  leave the discretion to your kind self to decide on this serious matter!   Thank you",18/4/20,91,Foreign Worker,94,3,-10.76230458,17,4,3,1.457686213,0,0,1
It is interesting that only now the foreign worker are infected in their dormitories. They must have travelled.,16/4/20,18,Foreign Worker,18,1,-10.21632963,6,0,0,18.06151446,2,0,0
This opens the eyes to treat the FW better . The employers should be targeted to not mistreat them in poor living conditions. ,17/4/20,22,Foreign Worker,22,1,-10.75567848,6,0,0,6.984688986,1,1,0
"As long as the dorms r strongly controlled with medical teams in dorms nn local cases , we will be fine.",16/4/20,20,Foreign Worker,20,1,-12.21098616,3,0,1,10.20997349,2,0,0
But daily report almost 75% unknown cases. So the dorm may not be of concern at the moment.,16/4/20,17,Foreign Worker,18,1,-10.11017242,1,0,0,7.253660895,1,0,0
They are treated like slaves since decades.,17/4/20,7,Foreign Worker,7,0,-10.79269933,2,0,0,19.03066659,2,0,0
What about how to handling all the wastes to prevent the possible with COVID-19 wastes may contaminate the environment and may infect other animals? ,17/4/20,24,Foreign Worker,24,1,-11.47494301,4,1,0,10.80762626,2,0,0
Am not on duty sir... Off today.. I will be working tomorrow..  I got no choice.. I must travel by train... It a must.. Sir.. They know.. But they all become me to get something..,16/4/20,35,Foreign Worker,35,2,-9.85117078,7,0,1,3.677908757,0,0,0
Singapore is world Gold Standard in taming the pandemic.All necessary measures are now in place.,16/4/20,14,Foreign Worker,16,1,-11.59681534,3,0,0,5.68232027,1,0,0
"Thank you dear PM, may I ask a question? The ones don’t need to wear mask when running, is that because they run fast enough so virus can’t catch up him/her? ",16/4/20,34,Foreign Worker,32,2,-10.66621225,8,1,2,4.74633546,0,0,0
"As an essential worker, when i finished my work and need to buy fruits, vegetabls and noddles from supermarket. Many of these are out of stocks, maybe can the supermarket furnish the stocks faster a bit so that essential work workers can still purchase after office hours?",16/4/20,47,Foreign Worker,47,2,-11.46325324,5,3,2,2.299129242,0,0,0
Thks for all our government & all the Singaporean who are involved in this FAST. Praying for each one of you. Thanks! 🙏💪🇸🇬,16/4/20,21,Foreign Worker,21,1,-10.47973815,3,0,1,8.882708681,1,0,0
Some construction site why still allow to working?,16/4/20,8,Foreign Worker,8,0,-10.68842731,2,1,0,19.03066659,2,0,0
"Such sharing is 👍. Nevertheless, the 3-pronged strategy is for the SHORT IMMEDIATE TERM n understandably so. When the team is ready, it wld b very useful for the public to hear a LONG TERM n sustainable strategy to mitigate the recurrence of tis catastrophic event.",16/4/20,45,Foreign Worker,45,2,-12.72088436,6,0,0,2.831813121,0,0,0
"Now malaysia very good lock down all ,,in Singapore lock down half half ,,will  big exspo virus’s to much ,,like America ,,, yesterday 447 people ,,today Tommor. Going to much ,,very scrad la ,,",16/4/20,32,Foreign Worker,32,2,-13.18384522,3,0,0,2.710718963,0,0,0
" my current workers dorm got isolated on 6 April. One of my worker got fever on 10 april & done e test same day. MOH had informed the dorm management his result on 13 april which was positive. Management said they will arrange his room to be disinfected asap but till todate they had not done yet. i check with management they said is still on waiting list, not sure if this standard procedures...",16/4/20,70,Foreign Worker,73,3,-11.69543375,16,3,1,1.777206906,0,0,1
Why not implement total lockdown once and for all? ,17/4/20,9,Foreign Worker,9,0,-10.59089076,0,1,0,141.3233802,4,0,0
"Sir, I lives in ang mo kio. The cleaner told me their boss said cleaning of common corridor is 3 times a week.  is this true?",16/4/20,25,Foreign Worker,26,2,-11.47469906,6,0,2,3.42251449,0,0,0
We need to stand united now. Politics aside. Well done Team SG ,16/4/20,12,Foreign Worker,12,1,-11.47961683,3,0,0,9.23374887,1,0,0
Look to Iceland. I think Singapore can use same strategy.,17/4/20,10,Foreign Worker,10,0,-10.55213092,3,0,0,12.54897875,2,0,0
There are still many cars and people outside .. people thinks that they wear mask can still come out... Very wrong and ignorant thinking... STAY AT HOME!!!!,16/4/20,26,Foreign Worker,26,2,-11.59432015,3,3,0,4.74633546,0,0,0
Should heavy punish the dom operators,16/4/20,6,Foreign Worker,6,0,-13.72267367,2,0,0,19.03066659,2,0,0
"Who to be blame,The Boss or the Person Works for the Government?",16/4/20,13,Foreign Worker,13,1,-10.62949791,2,1,0,8.882708681,1,0,0
agree we need to improve their work condition n educate them on hygiene practice . To help them is also to help us 🙏🙏🙏🤩,16/4/20,22,Foreign Worker,22,1,-10.67383186,6,1,1,9.23374887,1,0,1
They will be so appreciative that we appreciate what they have done and are taking care of them. 🙏 All get well soon.,16/4/20,22,Foreign Worker,22,1,-9.666257086,7,1,1,36.03068706,4,0,0
"Thank you, SG government. We will definitely overcome this. We have faith in you.",16/4/20,14,Foreign Worker,14,1,-10.26072874,3,0,1,18.28123692,2,0,0
Please look into people who doesn't wear mask. A lot of them just wear sport attire without mask walking around . This have to tighten up,16/4/20,24,Foreign Worker,25,1,-10.99643994,7,0,0,8.252755262,1,0,0
thank you PM Lee and your team.,16/4/20,7,Foreign Worker,7,0,-10.51814066,1,1,2,12.54897875,2,0,0
can ask ppl stop jogging anymore? It is not a holiday break now.,17/4/20,13,Foreign Worker,13,1,-10.98313321,2,0,0,12.54897875,2,0,0
Thank You PM for having a heart to rule this nation.  We are very proud of your administration.,16/4/20,18,Foreign Worker,18,1,-9.837401555,3,0,2,7.253660895,1,0,0
"👏👏👏Very Good PM Lee & Team. Take actions promptly & prevent effectively, not to happen as epi-center, Great thanks",17/4/20,16,Foreign Worker,17,1,-12.86822928,2,0,0,5.033131839,1,0,0
Glad that these workers are receiving timely attention.  I doubt they will be able to get help like this even in their own countries.,16/4/20,24,Foreign Worker,24,1,-10.08890734,5,0,0,6.847954677,1,0,0
"PM Lee Sir, God gives us the wisdom to choose our good leaders.  Please take care of yourself because we need good leaders like you to bring us through this difficult period. 关关难过关关过，事事难成事事成。🙏🙏🙏",16/4/20,32,Foreign Worker,32,2,-11.42546151,5,0,6,3.677908757,0,0,0
well said Diana. dorm operators should.be taken to task. ,17/4/20,8,Foreign Worker,10,0,-10.86025809,4,0,0,9.23374887,1,0,0
Thank you Sir for all the hard work you and your team have put in . Please take care of yourself. ,16/4/20,20,Foreign Worker,20,1,-9.665692617,3,1,2,5.950380586,1,0,0
Thank You! Sir. Appreciate you and your team of hard work. We are blessed being a Singaporrean. Hope Singapore and the world well.,16/4/20,23,Foreign Worker,23,1,-10.3886126,3,2,2,3.42251449,0,0,0
"what about those foreign workers that stay around little india areas in rented houses & not in the dorms? they can be carriers as well as many of them may have friends or brothers whom they been meeting during their off days? may be can consider having all the work permit holders tested, you can still see many of them in that area so they may be infecting each others? just my thoughts, thank you Sir 🙏",17/4/20,75,Foreign Worker,75,3,-10.48174242,12,2,3,1.889360962,0,0,1
Singapore government looks after foreign workers just like our own.👍👏,16/4/20,10,Foreign Worker,10,0,-10.76583593,0,0,1,8.364548782,1,0,0
These foreign workers are very important to us too Let’s pray and hop they will be well and free from virus,16/4/20,22,Foreign Worker,21,1,-10.42552081,2,1,1,6.542122303,1,0,0
"COVID-19 spreads from imported cases , is it true ?",16/4/20,8,Foreign Worker,8,0,-12.40631005,2,0,0,19.03066659,2,0,0
All Sinaporean have to do our Part .STAY AT HOME,16/4/20,10,Foreign Worker,10,0,-13.72231146,2,0,1,9.23374887,1,0,0
"Sir,how about Kaki Bukit and Ubi dormitories?",18/4/20,8,Foreign Worker,8,0,-15.26276391,0,1,0,6.884815141,1,0,0
