Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Poor monkeys. Hope they are well rewarded after the testing!,19/6/20,10,Vaccination,10,0,-11.03084556,3,0,0,16.3881304,2,0,0
"So far, there are 150 companies working on a vaccine. So far, only 4~5 are in human trials but none have provided accurate data and reports yet. Hope companies ONLY release news on a vaccine once it is fully approved for its accuracy and safety without ANY side effects. Many countries are quietly developing vaccines. Best not to report news on ""possible"" or ""potential"" vaccines right now. It only gives false hopes and people will still have to wait a long time. Stay safe everyone!",19/6/20,83,Vaccination,86,3,-10.81963435,15,6,0,1.420989057,0,0,1
So Asymptomatic person can spread? If yes than you cannot let them roam around.  Which Scientist can Guarantee please out your name big big on the News Media.  So when something happen. We know who to look for.,19/6/20,38,Vaccination,38,2,-11.02206955,9,1,2,7.558528054,1,0,0
"Why not allow labs to get those inmates from prison who are supposed to be sentenced to death soon but use them for testing only when prisoners agree. If they can survive, they can be pardoned. Authorities please look into it so at least we can get accurate answers.",20/6/20,49,Vaccination,49,2,-10.56760778,15,2,1,6.336397918,1,0,1
Why not find people who are willing to Volunteer or slap a branded label on n wait for results to come in? ,19/6/20,22,Vaccination,22,1,-10.69252326,4,1,0,9.299331385,1,0,0
I hope for next life the guys who are doing the testing will swap role with monkeys!,19/6/20,17,Vaccination,17,1,-10.25643938,4,1,0,9.299331385,1,0,0
Sad to hear a life being commoditized like a can of soda. To be used and thrown away. Says a lot about the society that condones it...,20/6/20,27,Vaccination,27,2,-10.21698733,8,1,0,9.026992087,1,0,1
Didnt lots of monkeys came down the mountains & forest in yesterday's news. Just get their soldiers net them in one fell swoop!ðŸ‘ Surely their well trained soldiers can do that efficiently.,19/6/20,30,Vaccination,32,2,-12.41214056,6,0,0,3.627595939,0,0,0
Are there any Animals Lovers here to comment ?,19/6/20,8,Vaccination,8,0,-11.97062969,1,0,0,16.3881304,2,0,0
"that's cos , a lot of monkeys ... could perhaps be food , too ... ðŸ¤”ðŸ˜³",19/6/20,10,Vaccination,14,1,-14.01988357,2,0,0,11.94874885,2,0,0
"Donâ€™t waste, there are so many death-row prisoners. Not enough, there are always other countries to import from.   Donâ€™t talk about humanity here, we are talking about saving lives, possibly millions of lives.",20/6/20,32,Vaccination,35,2,-11.94586598,6,0,1,5.766310987,1,0,0
Got so many white mouse in Beijing. Like what Zhong NaN Shan say. They need positive cases to test. ,19/6/20,19,Vaccination,19,1,-12.23874838,3,0,0,6.336397918,1,0,0
Iâ€™m more concerned why they want to do human trial outside of China and not in China!   Thatâ€™s a bit dubious! ,20/6/20,21,Vaccination,23,1,-11.05366696,3,1,0,19.50895145,2,0,0
Shortage of monkey ?? Singapore has alot of monkeys.,19/6/20,8,Vaccination,8,0,-13.02347296,1,0,0,8.963978707,1,0,0
Better test it on Xi and his politicians.,20/6/20,8,Vaccination,8,0,-10.13478252,0,1,0,16.3881304,2,0,0
Hope they stopped using animals for testing.,19/6/20,7,Vaccination,7,0,-11.40106002,3,0,0,25.06360687,3,0,0
"There are lots of monkeys in India, Thailand, Malaysia etc.. No reason to have shortfalls.  Just make sure there are enough bananas.",19/6/20,22,Vaccination,22,1,-11.62805314,5,0,0,4.203777179,0,0,0
Easy! Just let more people get infected then have more test subjects ðŸ¤·ðŸ»â€â™‚ï¸,19/6/20,12,Vaccination,17,1,-14.71179833,5,1,0,11.94874885,2,0,0
Use those highly paid politicians who are not worth their pay,20/6/20,11,Vaccination,11,1,-10.93488139,2,0,0,15.89559935,2,0,0
There r tons of monkeys in Thailand and India.,19/6/20,9,Vaccination,9,0,-11.75710629,0,1,0,11.94874885,2,0,0
Cruelty to animals should be banned! Use the animal cruelty activist instead!,19/6/20,12,Vaccination,12,1,-11.77447164,2,0,0,10.59459885,2,1,0
"Woodlands playground got a lot of monkeys,,,,,ðŸ™ˆðŸ™ˆðŸ™ˆðŸ™ˆðŸ™ˆðŸ™ˆðŸ™ˆðŸ™ˆðŸ™ˆ",19/6/20,7,Vaccination,17,1,-19.25648222,2,0,0,16.3881304,2,0,0
Waiting for the Dawn of the Planet of the Apes scenario...,20/6/20,11,Vaccination,11,1,-10.519637,1,0,0,11.94874885,2,0,0
"They used monkeys as test labs, hope they don't turn them to PLANET OF THE APES chapter 5",19/6/20,16,Vaccination,18,1,-13.16807994,4,0,0,5.435687195,1,0,0
Stop eating them and there'll be more for research,19/6/20,8,Vaccination,9,0,-10.75316789,3,1,0,25.06360687,3,0,0
I thought the Monkeys are the men in whiteðŸ¤£,19/6/20,8,Vaccination,9,0,-10.49556167,2,0,0,25.06360687,3,0,0
So now can't say pay peanuts get monkeys liao,19/6/20,8,Vaccination,9,0,-13.36116203,4,0,0,25.06360687,3,0,0
Why not use humans.  Especially Chinese ,19/6/20,6,Vaccination,6,0,-10.86290934,1,0,0,24.30676894,3,0,0
"Medical research should improve so that we don't need monkeys to test the antibodies response and any potential side effects. If computer AI can simulate nuclear bomb explosion, computer simulation should be good enough. Unfortunately the so called developed and civil countries are more interested in killing people than vaccine.",19/6/20,49,Vaccination,50,2,-11.32351056,9,2,1,2.42222119,0,1,1
Just catch one from the jungle ,19/6/20,6,Vaccination,6,0,-10.22809621,1,0,0,47.76364542,4,0,0
Poor monkeys. They are sacrificed so we can live. ðŸ˜¢,19/6/20,9,Vaccination,10,0,-11.48119933,3,0,1,25.06360687,3,0,0
Oh you mean real monkeys... Sorry. ,19/6/20,6,Vaccination,6,0,-11.59690359,2,0,1,25.06360687,3,0,0
"If you keep eating monkey brains, confirm there wont be enough monkeys",19/6/20,12,Vaccination,12,1,-13.04436391,4,0,1,16.3881304,2,0,0
"me dog, woof woof, shake tail",19/6/20,6,Vaccination,6,0,-15.87866775,1,0,0,16.3881304,2,0,0
Wow Spore has a lot of monkeys ,19/6/20,7,Vaccination,7,0,-11.77476583,1,0,0,11.94874885,2,0,0
"Almost all of the countries in the world not following Islamic Sharia Law, by punishing the criminals, especially criminals that 100% deserve death punishment. So to me, i believe it's okay we test it on human beings that deserve 100% death punishment. ðŸ˜‰",20/6/20,39,Vaccination,43,2,-11.06639003,6,0,3,3.636646644,0,0,0
China in the making of 'Planet of The Apes'!!,19/6/20,9,Vaccination,9,0,-10.64142878,0,0,0,16.3881304,2,0,0
run out of monkeys can use prisoners? give them good deal eg. 3 years off for 30years sentence. sign in black n white.,19/6/20,21,Vaccination,23,1,-11.25909843,4,0,0,6.336397918,1,0,0
"try on human, they can give better result. China has the highest human population in the world. Poor monkey, for nothing been use. ",19/6/20,23,Vaccination,23,1,-9.917548595,4,0,0,6.130328421,1,0,0
Singapore has many monkeys come catch them,19/6/20,7,Vaccination,7,0,-11.74026341,3,0,0,24.1681395,3,0,0
India and Africa has lots of monkeys.,20/6/20,7,Vaccination,7,0,-10.71113735,1,1,0,11.94874885,2,0,0
Perhaps monkeys are eaten by cannibal Chinese,19/6/20,7,Vaccination,7,0,-13.34405172,2,0,0,47.76364542,4,0,0
"Why aren't the heroes of the CCP ""volunteering"" to be Lab rats, instead of being sewer rats.ðŸ¤”",19/6/20,16,Vaccination,18,1,-12.78536746,4,1,0,11.94874885,2,0,0
"they should use hard core criminals (murder, child molester) for testing instead as they are worse than animal",19/6/20,18,Vaccination,18,1,-11.52311366,4,1,0,9.299331385,1,1,0
Eh. SG gd friends with Tiong kok right? Mcritichie a lot right. Go donate some to them lah. ðŸ˜‚,19/6/20,18,Vaccination,19,1,-13.73488289,3,0,0,6.336397918,1,0,0
They will eat monkeys instead of testing on them.,19/6/20,9,Vaccination,9,0,-10.65388348,2,1,0,47.76364542,4,0,0
"Not enough monkeys, can take all our pap mp",19/6/20,9,Vaccination,9,0,-13.26115961,1,0,1,16.3881304,2,0,0
"Animal testing is barbaric and unnecessary! ""Compared to animal-derived antibodies, nonanimal-derived antibodies take less time to produce, are more cost efficient, and, in many scenarios, produce higher-quality, more reliable scientific results.""    https://www.pcrm.org/news/ethical-science/european-union-recommends-nonanimal-derived-antibodies",19/6/20,28,Vaccination,31,2,-13.86332116,5,2,0,5.930125913,1,0,0
"Maybe China should visit area 51 in US, not surprise if they find human bodies smuggled from middle east or Africa used for bio chemical lab test for weaponries n medicines for business purposes? US drop so many bombs in those countries is for some valid reason, human rights usually will keep their mouth shut for injustice in Africa n middle east?",19/6/20,61,Vaccination,62,3,-12.01649343,8,2,1,1.655827938,0,1,1
"Singapore alot of monkeys what, almost every estate got some. Just take, don't worry. Free.",19/6/20,14,Vaccination,15,1,-11.6328483,2,0,0,7.28761841,1,0,0
"Poor Monkey, hope your sacrifice is useful for human. and if ever there is a next life, hope they can reborn to better world.",19/6/20,24,Vaccination,24,1,-10.6379652,5,2,1,9.299331385,1,0,0
"Trusting someone like Mrs Derrick Sharon  with my investment was one of the best thing I did for myself, I invested with her with just $5000 i got $10000 in return after a trading week, she has been my account manager for some time now and I want to say it has been a wonderful experience so far investing with her. If you want to make profits investing in binary options trading, I seriously recommend She to you. Don't fall victim of scam, let a legit  account manager do trading for you.. contact her on facebook  https://www.facebook.com/SharonExpert000FX",20/6/20,93,Vaccination,96,3,-11.20543199,20,1,6,1.677290799,0,0,1
No monkey use duck from US the Donald Duck,19/6/20,9,Vaccination,9,0,-11.54037831,0,0,1,10.59459885,2,0,0
I think a piglet is going @ 20k (local price). Expect more for a monkey.  Now 10x more. ðŸ˜…ðŸ˜…ðŸ˜…,19/6/20,15,Vaccination,20,1,-12.7587846,3,0,0,16.3881304,2,0,0
Alot of monkeys commenting. All scientist wannable. Go have a banana,19/6/20,11,Vaccination,11,1,-12.81122393,2,0,0,9.299331385,1,0,0
Bukit Batok got a lot of monkeys.,20/6/20,7,Vaccination,7,0,-13.16700734,1,0,0,11.94874885,2,0,0
Should test it on rapists and psycho killers,20/6/20,8,Vaccination,8,0,-12.0084511,1,1,0,16.3881304,2,0,0
Gabrielle Wong they need u,19/6/20,5,Vaccination,5,0,-12.93619817,1,0,0,25.06360687,3,0,0
"1,439,323,776 people avalible of 2020, why do you need monkey ðŸ’!!",19/6/20,8,Vaccination,15,1,-14.09504759,2,0,1,47.76364542,4,0,0
Omg. Monkeys going to extinct ðŸ˜¢,19/6/20,5,Vaccination,6,0,-13.96984392,2,0,0,25.06360687,3,0,0
Nithish Nagaraj monkey we have one Suraj Pawar,19/6/20,8,Vaccination,8,0,-16.13503683,1,0,1,11.94874885,2,0,0
Lim Kiat Hao they need ðŸµ ,19/6/20,5,Vaccination,7,0,-17.65326546,1,0,0,16.3881304,2,0,0
 Hi guys I want to thank Mr ANTONVASYLKOFX for helping make money from home this is awesome at first I was scared about this but I eventually gave it a try and here I am today thanking Mr ANTONVASYLKOFX . You can also earn from home by clicking on his link and dropping a message for him . https://www.facebook.com/ANTON2FX ,19/6/20,56,Vaccination,56,3,-11.08759352,13,4,1,3.387812421,0,0,1
"At the moment....with or without lockdowns itâ€™s Slow Dying Death ðŸ’€ everywhere! From toilet sits, Farm house, Wet Markets, Nightclubs etc2",19/6/20,21,Vaccination,23,1,-15.58512391,1,1,0,3.765630717,0,0,0
I disagreed as current situation is bloody with violent police crashing with people which may resulted wide spread of covid-19,19/6/20,20,Vaccination,20,1,-11.57473358,4,0,0,11.94874885,2,0,0
Fauci has lost his integrity. He does not know what he is talking about.,20/6/20,14,Vaccination,14,1,-9.714169741,6,0,0,25.06360687,3,0,0
Thus begins Fauciâ€™s downfall  He will validate the saying that whoever comes close to Trump is destroyed  He is sabotaged ultimately by his bossâ€™s incompetence ,19/6/20,25,Vaccination,27,2,-12.52286913,8,1,0,16.3881304,2,0,0
Seems like Fauci is afraid of the Orange Clown...,19/6/20,9,Vaccination,9,0,-11.96556526,1,0,0,11.94874885,2,0,0
"The United States government wants to have a vaccine towards the end of the year so that the Americans could easily go back to work & the US economy will recover very,very strong from COVID-19 crisis.",19/6/20,36,Vaccination,36,2,-9.874369296,5,0,1,3.815875864,0,0,0
No more lockdown easy to predict cos your dumb president will not allow that,19/6/20,14,Vaccination,14,1,-11.65784829,3,0,1,47.76364542,4,0,0
"I never believe bitcoin investment is this profitable until I made a withdrawal of $18,000 with an investment value of $7,500 . At first I was very skeptical about bitcoin investments after being scammed by several online traders. So Iâ€™m recommending Mrs Derrick Sharon to you all to start making profits too. Contact the company manager Mrs Derrick Sharon who help me through this platform.....Contact her via this link below ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://www.facebook.com/SharonExpert000FX",20/6/20,68,Vaccination,80,3,-13.04026874,10,0,4,2.07338085,0,0,0
"Good job. It is the effort count. Not abt the speed. We never give up and will also do our best !  With the resources we have, our scientists still doing our best to find solution.",17/6/20,35,Vaccination,35,2,-9.824682873,6,3,3,6.336397918,1,0,0
Hopefully government makes it mandatory for these jabs to be given to all Singaporean citizens and PRs. Hope there is a funding and subsidies for these jabs so that we can pay using our CPF medisave. Better if it is fully subsidized by our government. ,16/6/20,45,Vaccination,45,2,-11.36728136,9,3,3,3.871404224,0,0,0
"Thank goodness. If the vaccine was made in china or US, i think ill pass.",16/6/20,15,Vaccination,15,1,-11.23997636,4,1,2,6.111149617,1,0,0
"Next year? I would say that by then, another country will be coming out with theirs and will be a market leader In that. Never mind, we are always playing catch up.",16/6/20,32,Vaccination,32,2,-9.677145261,7,2,1,7.340937424,1,0,0
Please do not be conned by that clown that a vaccine is ready by nov2020. It takes time and lots of researches to be safe in the long run.,16/6/20,29,Vaccination,29,2,-10.39374829,7,1,0,7.28761841,1,0,1
Singapore will just wait for all major pharmaceutical companies to roll out vaccine and copy & paste again.,16/6/20,17,Vaccination,17,1,-11.59556768,2,1,0,8.62862603,1,0,0
"Vaccine is not medicine/drug. One key different is medicine is for sick peoples, vaccine is for healthy peoples. So the difficulty of getting volunteers are different level. ",16/6/20,28,Vaccination,28,2,-11.02205703,6,0,0,6.180916036,1,0,1
I don't mind being the first volunteer ðŸ˜†,16/6/20,6,Vaccination,8,0,-11.27640266,3,0,0,47.76364542,4,0,0
"Oppps, no confirmation on June 2021, please read carefully.  ""the most optimistic case"", lets all just retire by now, so the unemployment rate will be zeroðŸ‘ðŸ‘ so niceðŸ¤£",16/6/20,25,Vaccination,29,2,-12.71247873,4,0,0,6.336397918,1,0,0
I hope some countries will be ready with approved n tested Covid-19 by end of this month n year 2020 ðŸ™,16/6/20,19,Vaccination,21,1,-12.24048895,3,0,0,8.17311373,1,0,0
Very fast lor normally vaccine take 5 years,16/6/20,7,Vaccination,8,0,-13.78340223,1,0,0,25.06360687,3,0,0
"Aiyah!  No problem, weâ€™ll have COVID-19 vaccine available sooner than most people expected.  China is also on stream in its vaccine.",16/6/20,21,Vaccination,22,1,-12.33706497,3,1,0,6.63938144,1,0,0
They will give those who are seriously infected first then the public will take next year leh like the mask. If not they going to give majority then they need to make sure no side effects and give to millions of Singaporean,16/6/20,42,Vaccination,42,2,-10.29484556,9,4,0,4.617759486,0,0,1
Ready by next year but is it tested Safe and Effective that is more important to me hehe?     I speculate now every countries are racing to be the first country to be successful to manufacture the vaccine to be proud of hehe.,16/6/20,42,Vaccination,42,2,-10.50768708,11,3,1,5.753072637,1,0,0
Or it might be never. Thereâ€™s no vaccine for SARS after 17 years. No vaccine for MERs after 9 years. There may be no vaccine for Covid19 too. ,17/6/20,26,Vaccination,29,2,-11.71255099,3,0,0,8.147436126,1,0,0
Wait.....why get it from US firm to test on us when they themselves have 1 of the highest rate of infections? If there is untested vaccine do you think DT will not use it for themselves instead?,16/6/20,37,Vaccination,38,2,-10.3255318,7,1,2,6.111149617,1,0,0
I heard an official interview  of chinese representative in which he claimed they have another virus which is more deadly than Corona virus...they will spread it out in the country through  their products  .,17/6/20,34,Vaccination,34,2,-10.40230751,5,0,0,6.738402465,1,0,0
"ðŸ¤£ðŸ¤£ðŸ¤£ okay, we stay jobless until next July 2021",16/6/20,7,Vaccination,11,1,-15.83409056,1,1,1,25.06360687,3,0,0
One year to clear a vaccine after they start human trials. Absurd!!!?!?,16/6/20,12,Vaccination,12,1,-10.76315902,3,0,0,15.30404726,2,0,0
Singapore! low profile having their vaccine! Oh.. That is great!,16/6/20,10,Vaccination,10,0,-10.74612462,2,0,0,15.20502624,2,0,0
Is it live attenuated vaccine? If so it is not suitable for people with weaker immune system  .,16/6/20,17,Vaccination,17,1,-11.0135667,3,0,0,11.51657661,2,0,0
Have you found sars n mers vaccine yet? Ahh just skip this let's find vaccine tor their cousin instead amd wasting another year,16/6/20,22,Vaccination,23,1,-14.64872203,7,1,1,5.093688631,1,0,0
Will adequate tests be conducted for more uncommon phenomenon like ADE? Does this mean human trial subjects will be Singaporeans?,17/6/20,20,Vaccination,20,1,-12.53856289,4,0,0,7.123346794,1,0,0
TOGETHER... (hope).. THEY SOLVE THE RIDDLES OF THIS VIRUS,16/6/20,9,Vaccination,9,0,-17.07769751,0,0,0,6.157359429,1,0,0
"I'm guessing they'll have to recruit volunteers, maybe between 21-30 years old. Please mentally prepare and don't panic..",16/6/20,14,Vaccination,18,1,-12.41742423,3,1,0,16.3881304,2,0,0
Oi ... SARS also have not find yet ... you think so easy ah ... this is SARS CoV 2 ... big brother of SARS le ...,16/6/20,21,Vaccination,22,1,-13.30456354,4,2,1,6.521237166,1,0,0
"By next June?? no clubbing, pubs for another year.",16/6/20,9,Vaccination,9,0,-11.2991901,0,1,0,11.59359296,2,0,0
"Must be a joke, in August?",17/6/20,6,Vaccination,6,0,-10.06330253,1,0,0,25.06360687,3,0,0
Have to wait 1 year how many will be affected,16/6/20,9,Vaccination,10,0,-10.13158643,4,0,0,46.33197366,4,0,0
Wow that's a long way. I was expecting sept.,17/6/20,8,Vaccination,9,0,-10.9522819,3,0,0,16.3881304,2,0,0
Inject it first to the frontliner.,16/6/20,6,Vaccination,6,0,-11.51717029,1,0,0,47.76364542,4,0,0
Hope can test it by tomorrow.,16/6/20,6,Vaccination,6,0,-10.57231442,1,0,0,25.06360687,3,0,0
"Must do now ready, no need wait until next year",17/6/20,10,Vaccination,10,0,-11.36676735,2,1,0,15.89559935,2,0,0
Read 1 line thought this year ðŸ˜…,16/6/20,5,Vaccination,7,0,-12.12432462,1,0,0,23.54993101,3,0,0
Lol no holidays till June next year,16/6/20,7,Vaccination,7,0,-12.90812047,1,1,0,11.59359296,2,0,0
Why not start with the scientists and the ministers.,16/6/20,9,Vaccination,9,0,-9.016666921,1,1,0,25.06360687,3,0,0
99% of positive tested people lived. They didn't need a vaccine because that's what the immune system is for.,16/6/20,16,Vaccination,19,1,-10.14045975,5,0,0,11.51657661,2,0,0
U confirm this vaccine can work? Sars got no vaccine at all.. Pls don't talk big n give all of us false hope pls..,16/6/20,23,Vaccination,24,1,-12.18460466,3,0,1,5.305859836,1,0,0
Thereâ€™s no vaccine for sars So good luck with the holy grail,16/6/20,12,Vaccination,13,1,-13.49881208,1,0,0,8.963978707,1,0,0
read on the Spanish flu and how it ended.   https://www.history.com/.amp/topics/world-war-i/1918-flu-pandemic,16/6/20,9,Vaccination,9,0,-12.8884036,1,1,0,16.3881304,2,0,0
"Its more like a me too mind share insurance policy in case vaccine production fall short from the western countries kind of thing that PAP is wasting money on, instead of devoting resources on a practical and reliable dengue vaccine instead which is rising and has plagued Singapore for over 30 years.",16/6/20,51,Vaccination,52,3,-11.21417652,7,2,1,2.136200225,0,0,0
try on foreign workers first,16/6/20,5,Vaccination,5,0,-9.666167349,1,0,0,46.33197366,4,0,0
"Please do not jump on the wagon so quickly.  Do your research first.  What is in the vaccine?  Is it safe?  Have a read on the late President Robert F Kennedy's nephew, his name is Robert F Kennedy Junior website on vaccines https://childrenshealthdefense.org/  Be an informed reader, before making a hasty decision to put an alien substances into your body.  Just being a concerned citizen to our fellow Singaporeans.",17/6/20,67,Vaccination,68,3,-11.3345759,13,0,3,1.407231478,0,0,1
What if this long run unproven vaccine to be causes more harm than.  Should i after all i see in rich man elite kingdom actually allow a so called vaccine to be in me.  Solve the root cause 1st instead of fear mongering a general population for control,16/6/20,47,Vaccination,48,2,-11.24762097,7,2,1,3.339427019,0,0,0
"It is not like Singapore Scientists found the vaccine ! For testing you will not need Scientists , do you ! So stop the drama and find your own vaccine !",16/6/20,27,Vaccination,27,2,-10.28215735,7,1,2,8.723762056,1,0,0
"must first given free to india, indonesia, africa, and those poorer countries. or best the virus can disappear just like sars in 2003, so no need vacinne.",16/6/20,26,Vaccination,27,2,-12.55254532,4,1,0,5.978320939,1,0,0
No worry by the time vaccines ready worldwide zero covid-19 cases .,16/6/20,11,Vaccination,11,1,-12.59551664,0,0,0,11.54854128,2,0,0
Why not just buy from Russia ? https://gmpnews.net/2020/06/production-of-russias-first-coronavirus-vaccine-will-be-at-the-alium-plant/,16/6/20,6,Vaccination,6,0,-13.06184854,1,0,0,25.06360687,3,0,0
Good luck the SG team. I wish you all the best.,16/6/20,11,Vaccination,11,1,-10.38263094,2,0,1,25.06360687,3,0,0
Dennis NgSiew Eam LimSawbian Chin,16/6/20,5,Vaccination,5,0,-19.2980141,0,0,0,9.299331385,1,0,0
Wishful thinking.  No Vaccine for SARS and MERS till now.  Please donâ€™t give people the false hope. TQVM.,16/6/20,18,Vaccination,19,1,-13.01661121,3,1,0,5.244301231,1,0,0
Mark Myers II praying for thisðŸ¥º,16/6/20,5,Vaccination,7,0,-15.45158433,1,0,0,16.3881304,2,0,0
åŠ æ²¹  é ‘å¼µã£ã¦  We have faith & confidence in your team,16/6/20,7,Vaccination,12,1,-15.50297798,2,0,2,25.06360687,3,0,0
Tay Zi Xian mid june nxt yr.. ,16/6/20,7,Vaccination,7,0,-19.85150038,0,0,0,9.299331385,1,0,0
"Hello everyone are you interested in making  $6000 to 10,000 weekly. Contact Ruth now. She has helped trade and made profit since the last past weeks. Sheâ€™s 100% relatable  Contact her via her WhatsApp: +1(614)9228487 email ruth36515@gmail.com",16/6/20,33,Vaccination,41,2,-12.71812578,6,1,1,4.380609579,0,0,0
"Thatâ€™s why itâ€™s hard to develop a good vaccine, let alone in so short a time  Just a reality check, that company and that president who said vaccine expected in Sep  Thatâ€™s just THREE months away Good luck",1/6/20,38,Vaccination,41,2,-12.18299658,5,1,0,3.356321398,0,0,1
Singapore perfect. Test on our whole foreign worker population,1/6/20,9,Vaccination,9,0,-11.59261464,0,0,1,8.654778945,1,0,0
Should invite them to dormitories; but I hope is safe and no side effects.,1/6/20,14,Vaccination,14,1,-10.8528248,3,2,1,16.3881304,2,0,0
They can learn from SG govt on conditions that allow extremely high transmission rates ðŸ˜„  More than 10% out of 300k foreign workers in dorms infected? ðŸ¤·â€â™‚ï¸,1/6/20,23,Vaccination,30,2,-14.17150883,4,0,0,6.157359429,1,0,0
They r free to come sg to test the FWS here. The transmission rate here is very high. ,1/6/20,18,Vaccination,18,1,-11.34512611,4,0,0,11.94874885,2,0,0
Welcome to SG. We have enough FW and Sovereigns for all tests!!! Just go to the Cruise Ships. They are all there,1/6/20,22,Vaccination,22,1,-11.04689112,4,1,0,7.558528054,1,0,0
Firstly look for sovereigns. Thereâ€™s loads from South Asia. ,1/6/20,9,Vaccination,10,0,-13.53370116,1,0,0,11.94874885,2,0,0
Ask Singapore . Sg has a lot of them for you to test ,1/6/20,12,Vaccination,12,1,-10.15086336,2,0,1,11.51657661,2,0,0
Come spore to test we quite high,1/6/20,7,Vaccination,7,0,-12.40154114,1,0,1,25.06360687,3,0,0
All only like to shiok sendiri,1/6/20,6,Vaccination,6,0,-13.13423568,1,0,0,47.76364542,4,0,0
No problems for here ðŸ¤£  Thousands of guinea pigs ready ,1/6/20,9,Vaccination,10,0,-13.16423219,0,0,0,11.94874885,2,0,0
"Spore can la, since 30k plus, if want 100k also no problem",1/6/20,10,Vaccination,12,1,-13.64617758,1,2,0,47.76364542,4,0,0
I think this will be very good for Japan in the long run where many people die from overwork. There is even a name for it called karoshi. ,26/5/20,28,Vaccination,28,2,-9.913587437,5,0,0,7.558528054,1,0,1
"Yes the new norm is best embraced by Japanese.  The amount of work they endured is horrendous,  besides they get to spend more quality time with family and loved ones.  A recently survey did mentioned couples did see the positive side of this.",26/5/20,43,Vaccination,43,2,-10.52196102,10,2,0,4.091915031,0,0,0
This is probably the best thing for Japanese.,26/5/20,8,Vaccination,8,0,-9.269248479,1,0,0,47.76364542,4,0,0
new norms for all to adapt ðŸ˜“,26/5/20,6,Vaccination,7,0,-11.83139115,1,0,0,47.76364542,4,0,0
Normal life and stay safe,26/5/20,5,Vaccination,5,0,-11.15281995,1,1,0,47.76364542,4,0,0
Thats why I Love the Law normal times when people Con they just get Jail and Fine buy EPIDERMIC TIMES just to make Fast Money they Deserve the CANE,26/3/20,29,Vaccination,29,2,-13.02745324,5,2,1,3.627595939,0,0,0
You can second guess who his accomplice is. ðŸ˜‚,27/3/20,8,Vaccination,9,0,-11.13642123,2,0,0,25.06360687,3,0,0
There are con men in every country! Even in US. They have professional conman too.,26/3/20,15,Vaccination,15,1,-10.28840408,2,0,0,11.94874885,2,0,0
nobody in Asia dare to go that low.,26/3/20,8,Vaccination,8,0,-10.24984511,1,0,0,11.94874885,2,0,0
"with this Pandemic, please be aware of liars and cheaters of miracle cures!",28/3/20,13,Vaccination,13,1,-12.18791137,1,1,0,7.558528054,1,0,0
He will get up to 20 years in federal prison depending on his charges. ,26/3/20,13,Vaccination,14,1,-9.500027851,2,0,0,16.3881304,2,0,0
Next potential Potus material.. have similar credentials...,26/3/20,7,Vaccination,7,0,-13.27059805,1,0,0,16.3881304,2,0,0
Politics con men as well.,26/3/20,5,Vaccination,5,0,-11.20759409,1,0,0,25.06360687,3,0,0
Ahhh.. the name of the guy is called Donald J Trump? ðŸ˜‚,26/3/20,11,Vaccination,12,1,-10.41264243,2,0,0,7.558528054,1,0,0
Covid -19 = China Originated Virus In December - 2019,26/3/20,6,Vaccination,9,0,-17.56176764,0,0,0,9.026992087,1,0,0
Rose Peace Wong read this ,26/3/20,5,Vaccination,5,0,-12.40691946,1,0,0,25.06360687,3,0,0
"Can i suggest to kill all kind of bats in this world! Make them disappear from the surface of the earth!  Bats full of virus! Burn them! Its associate with darkness, vampires, nothing good can come from them! Make us all so freaking worried! Basketball!",26/3/20,45,Vaccination,45,2,-11.07154954,6,0,2,3.212107742,0,0,0
Charge him and send him to jail; trying to scam in the middle of Wuhan virus spread. ,26/3/20,17,Vaccination,17,1,-10.76524695,4,1,0,7.340937424,1,0,0
Orange dotard taught him so,26/3/20,5,Vaccination,5,0,-13.29552062,1,0,0,25.06360687,3,0,0
So how effective is the flu vaccine?  https://patch.com/ohio/cleveland/flu-vaccine-less-half-effective-flu-report-ohio,3/3/20,7,Vaccination,7,0,-13.6393887,1,0,0,15.79657832,2,0,0
They can and should be quarantined in hospitals for observation.  Treatment and support can help even serious/critical cases recover.,3/3/20,20,Vaccination,20,1,-10.89431687,4,2,0,9.299331385,1,1,0
"the spread of the virus may be through the heating system ... even when an elderly has his/her own living space. one cannot shut the heating system nor open the windows cos it is winter. if and when the central heating system is shut and thoroughly cleaned ... perhaps, if each room is heated by an independent portable heater ... would this make a difference in managing isolation of each person?  of course, if and when families may relieve the living space of nursing homes by bringing their parents or relatives home immediately ... then the nursing home may separate those who remain under their care ... each person to room, etc.  the protocol and the vigilance are already known to you all in America ... decide and act immediately ... seek whatever you need from President Trump.",4/3/20,132,Vaccination,132,4,-10.64091023,23,12,1,1.241106272,0,0,1
Ask the WSJ journalists (who called CHINA the sick man of Asia). To comment on on this problem in the USA....,4/3/20,21,Vaccination,21,1,-10.3656586,3,0,0,6.336397918,1,0,1
"The vaccine now will be: stay positive, wash your hand, test your temperature, hv social responsibility, not to blame others, be mindful what we write and not hurt others during the critical time.",3/3/20,33,Vaccination,33,2,-11.38732794,7,1,2,6.492136937,1,0,1
