,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
1492,Singapore Giveaway Contests 🇸🇬,2368874798745865395,2020-08-05 07:18:23,sggiveawayig,"Photo shared by Singapore Giveaway Contests 🇸🇬 on August 05, 2020 tagging @sggiveawayig, and @geekgirlsociety. May be an image of 1 person and text that says 'SILK FACE MASK GIVEAWAY'.","🌟GIVEAWAY ENDED🌟 [HOME & LIVING]
——————————————————————
#SGGIGexclusivegiveaways
.
Have you been seeing more and more silk masks appearing in your IG feed? Cause that’s what is happening to me right now! Stylish silk masks seem to be a trending thing now.. and I’m so happy to be able to own my first-ever silk mask, courtesy of Geek Girl Society 😍 (P.S. We are giving 1 lucky follower a chance to win one for free too - scroll down & read on!)

@geekgirlsociety ‘s silk masks are made from 100% mulberry silk (with qualified certification) and are hypoallergenic. The ear loops are not only stretchable, but also adjustable! What’s more, there is a side slot for you to insert your own filter. ♻️ At the moment, @geekgirlsociety carries this silk mask in 3 colors: Golden Beige (the one I’m wearing!), Royal White and Rose Pink.

Btw, if you are wondering, this mask is super comfortable to wear. I wore it out on a date the entire Saturday and I DON’T have the “I want to rip this mask off” ‘s thoughts hahaha some masks really do give me such thoughts 😂 Also, have you ever faced the problem of needing to shout through your masks while ordering cai png? With this mask from @geekgirlsociety, you absolutely don’t need to scream through it anymore! My voice was so loud and clear that my fiancé kept having to shush me as I habitually shouted through my mask 😂
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗜𝘁𝗲𝗺𝘀 🌟
.
One (1) winner will win a Premium Silk Face Mask from @geekgirlsociety (color of your choice) with free delivery inclusive.
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗿𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁 🌟
.
1) Follow @sggiveawayig , @geekgirlsociety and #SGGIGexclusivegiveaways
2) Like this post
3) Tag as many friends in the comments.
1 friend tagged in a separate comment = 1 chance.

Optional steps for bonus chances of winning: 
4) Repost on your IG story and tag us.
1 repost on a separate day = 1 additional chance
5) Repost on your IG post and put “@sggiveawayig @geekgirlsociety #sggiveaway #giveawaysg” in the caption
.
𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗘𝗻𝗱𝘀 𝗢𝗻 12th Aug 2020, 2359.

Winners will be announced here by 14th Aug.
.
Note: This giveaway is not endorsed or associated with Instagram.
-
✍🏼 ʀᴇᴠɪᴇᴡᴇᴅ ʙʏ: JY",Singapore,213,452
1493,Muiee メイ,2368867563018181296,2020-08-05 07:04:00,muieetoysfoodiary,"Photo by Muiee メイ on August 05, 2020.","まだ ロックダウン時期の6月にシンガポールのNational Parksが”Gardening with Edibles” となうプログラムを開催し、自宅で野菜を栽培したい住民に種を配るキャンペーンを行い、やっと今日にその種が届きました〜種はランダム配りで、我が家はオクラとほうれん草を貰いました〜オクラは植える場所によって我が家に難しいので、ほうれん草からにしました〜🌱が咲くかな〜期待しています❣️.
.
皆さん良い日を❣️Stay Safe 💪🏻.
.
在Lockdown期间、新加坡国家公园局(NParks) 为了提高粮食供应、鼓励有兴趣的居民种植蔬菜🥬. 之前上网申请后终于在今天收到了！收到洋角豆和菠菜的种子、然而洋角豆在目前的家不夠地方难种植、试先从菠菜开始～希望几天后见其犮芽、期待也！.
.
㊗️大家 周三 工作愉快！平安健康 💪🏻.
.

#circuitbreakersg 
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますように #gardeningwithediblessg",,31,5
1494,Don Quijote Spanish Restaurant,2368865782695170160,2020-08-05 07:00:28,donquijotesg,"Photo by Don Quijote Spanish Restaurant on August 05, 2020.","When you have Tapas, you’ve gotta have a few.

And you ought to share it too! Right here we’ve got:
Setas Al Ajillo/ Garlic Fried Mixed Mushrooms.
Croquetas con Jamon/ Croquettes with Jamon.
Revuelto de Esparrágos y Gambas/ Scrambled Eggs with Asparagus and Prawns.
Albóndigas/ Meatballs in Tomato Oregano Sauce.

So if you’re thinking having some in the comfort of your home, think about others.

Order some with the LINK IN BIO(https://take.sg/s/6582186969) or get in touch with our Contact Button.

#Donquijote #Donquijotemeals #DQCommunity #tapas  #eggs #asparagus #eggsnthings #scrambledeggs #spanishfood #spanishfood #spanishcuisine #meatballs #mushrooms #garlic #prawns #croquetas #jamon #instafood #instafoodsg #thefeedfeed #feedfeed #exploresingaporeeats #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe #circuitbreakersg",,19,1
1495,Ivy Yee,2368858963073617739,2020-08-05 06:46:55,ivyyee,"Photo by Ivy Yee on August 04, 2020.","韩国炸鸡 【麻辣口味】🍗🍗
#koreanfriedchicken #malaflavour #firsttry#notbad#eatnowanddietlater #thumbsup #lunchtime #itswednesday #happymidweek #midoftheweek #yummylicious #yummyinmytummy#foodie #foodstagram #foodporn #followforfollow#followforfollowback#followme#jj#igers#igsg#singapore#circuitbreakersg #day121 #有口福",,14,0
1496,Ivy Yee,2368818466112305747,2020-08-05 05:26:28,ivyyee,"Photo by Ivy Yee on August 04, 2020.","🐥今日同事煮咖喱鸡🐔。。
咖喱鸡配白面包🍞食！！正👍
#currychicken #whitebread#itswednesday #happymidweek #midoftheweek #nomnom #toogoodtoresist #eatnowanddietlater #yummyinmytummy #yummylicious #thumbsup#lunchtime #followforfollow#followforfollowback#followme#jj#igers#igsg#singapore#circuitbreakersg #day121 #有口福",,17,2
1497,Fann,2368806720074701746,2020-08-05 05:03:07,______fannwz,"Photo by Fann on August 04, 2020.","Checkmate. Slap like now!
.
.
.
#singapore #singapore2020 #NDP2020 #chinesechess #checkers #chess #sgig #igsg #blackandwhite #bnwmood #bnw_captures #streetphotography #street #HDB #covid19 #isolation #circuitbreaker #circuitbreakersg #apartments #flats",,73,2
1498,Keith Yuen | Travel Blogger,2368794704591916503,2020-08-05 04:39:15,travelinspiration360,"Photo by Keith Yuen | Travel Blogger in Barcelona, Spain with @travelinspiration360. May be an image of 1 person.","Always follow your dreams even if it leads you to a few dark alleys! ❤👍🏻
.
Sometimes, a small alley can hold beautiful fond memories! 🥰👍🏻
.
It's also a place where I can see authentic and real emotions and people. 😍👍🏻
.
Have a beautiful hump day! ❤👍🏻","Barcelona, Spain",1640,49
1499,Esther,2368794443372215935,2020-08-05 04:38:44,_est.mac_,Photo by Esther in MAC Cosmetics.,"𝗟𝗲𝘁’𝘀 𝗰𝗲𝗹𝗲𝗯𝗿𝗮𝘁𝗲 𝗡𝗔𝗧𝗜𝗢𝗡𝗔𝗟 𝗗𝗔𝗬 🇸🇬

𝗚𝗿𝗮𝗯 𝗮 𝗹𝗶𝗺𝗶𝘁𝗲𝗱 𝗲𝗱𝗶𝘁𝗶𝗼𝗻 𝗼𝗳 𝗣𝗢𝗪𝗗𝗘𝗥 𝗞𝗜𝗦𝗦 𝗟𝗶𝗽𝘀𝘁𝗶𝗰𝗸 (𝗗𝗲𝘃𝗼𝘁𝗲𝗱 𝘁𝗼 𝗖𝗵𝗶𝗹𝗶 / 𝗠𝘂𝗹𝗹 𝗶𝘁 𝗼𝘃𝗲𝗿 ) 𝗯𝘂𝗻𝗱𝗹𝗲 𝘄𝗶𝘁𝗵 𝗮 𝗙𝗶𝘅 + 𝗦𝗲𝘁𝘁𝗶𝗻𝗴 𝗦𝗽𝗿𝗮𝘆 (𝗣𝗮𝘀𝘀𝗶𝗼𝗻) 𝗮𝗻𝗱 𝗮 𝗽𝗼𝘂𝗰𝗵 𝗮𝘁 𝗷𝘂𝘀𝘁 $𝟱𝟱 !!! 🤍❤️

@maccosmetics @jantyjanty 
#MACCosmetics 
#MACCosmeticsSG 
#MACArtistChallengeSG 
#MyArtistCommunity 
#MyArtistCommunitySG
#TrendMACup 
#MACPlayLab 
#MACYesShare 
#MakeupArtCosmetics 
#MACAPACArtistry 
#MACSingapore 
#MACArtistry 
#MACIllusion 
#SgIgMakeup 
#SgIgBeauty 
#MACSGSocial 
#Stayathomemakeup 
#Behomenowsg 
#StayAtHomeSG 
#StayhomenowSG 
#CircuitbreakerSG 
#SGUnited 
#MACmeupSG 
#MACMYDAY
#MACArtist
#ByteYourLips
#MACLoveLips 
#NationalLipstickDay 
#ELCBAChallenge",MAC Cosmetics,35,3
1500,Chantik Beautique,2368786521865454632,2020-08-05 04:23:00,chantikbeautique,"Photo by Chantik Beautique on August 04, 2020. May be an image of text that says 'NATIONAL DAY FLASH SALE A In conjunction with Singapore's 55th birthday, we are having clearance sale! Selected items as low as @ $5.50 Delivery Fee @ $5.50 Promo till 10th August 2020'.","‼️Clearance Sale Alert‼️

🌸 Selected items as low as $5.50
🌸 Delivery charges @ $5.50

Promo till 10th August 2020

#pillowsg #pillowtalk #singaporepillow #hotelpillow #bedsheet #comforterset #pillowcase #circuitbreaker #circuitbreakersg",,10,0
1501,hourboutiqueSG,2368781815940367060,2020-08-05 04:13:39,hourboutiquesg,"Photo by hourboutiqueSG on August 04, 2020.","Casio Gshock BlueTooth
Smart Link Workout Partner
GBD-100-1A7DR
__________________________________
SGD219 ____________________________________
#hourboutiquesg #casio #gshock  #bluetooth #steptracker #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 dgafmtgf #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,67,0
1502,La Petite Cuisine,2368780360828655308,2020-08-05 04:10:45,lapetite_cuisine.sg,"Photo by La Petite Cuisine on August 04, 2020.","Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,4,0
1503,Joanna Ash,2368773442198384180,2020-08-05 03:57:00,sungoddesstarot,Photo by Joanna Ash in Little India. May be an image of 2 people.,"Traffic.

#murals #wallart #muralart  #Singapore #MySingapore #uniquelysingapore #StreetsOfSingapore #covid19 #stayhome #staysafe #circuitbreakersgphase2 #circuitbreakersg  #covid19musings",Little India,12,2
1504,❀ 愛 ❀,2368764661984454504,2020-08-05 03:39:34,tweetification,Photo by ❀ 愛 ❀ in MacRitchie Nature Trail.,": Enjoying the peaceful moment of stillness.
꧂ 𝔸𝕦𝕘𝕦𝕤𝕥
#macrichiereservoir #exploringsingapore #naturewalk #mysingapore #gardencity #majulahsingapura #sgig #singaporetogether #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #insta360onex #insta3601xsg #insta360singapore #insta360sg #tinyplanet #360photography #ai20loveones #ai20cuzzie #ai20lifestyle #ai20in2020  #photooftheday #picoftheday #snapshot #instagood #moment #ihavethisthingwithcolor",MacRitchie Nature Trail,10,0
1505,thedivaeatsprata,2368755795729245128,2020-08-05 03:21:57,thedivaeatsprata,"Photo by thedivaeatsprata in Mandarin Oriental, Singapore.","Leftover lobsters from that awesome seafood platter from Mandarin Oriental @mo_singapore made for a yummy pasta dinner the next night.
In case you have not heard about the seafood platter I am talking about, it's this amazing deal at just $78 for a platter of 8 lobster halves, 16 prawns, 4 snow crab legs and 4 king crab legs. I thought it was only on offer during the #circuitbreakersg but nope, it's still available. https://singapore.mandarinorientalshop.com/products/seafood-platter
Really super deal, especially compared to what you might usually pay out there. I think I will have room in me for yet another round in a few weeks' time!

#mandarinorientalsingapore #seafoodplatter #lobsterpasta #lobstergram #lobsterlover #nomnom #sginsiders #singaporeinsiders #singaporefoodie #sgfoodie #instafoodie #foodstagram #instayum #seafoodlover","Mandarin Oriental, Singapore",549,41
1506,Boedi Arjanto,2368684297258030500,2020-08-05 00:59:53,b.arjanto,Photo by Boedi Arjanto in Junction 10.,"Post ride simple indulgence. 
#springleafprataplace
#singaporefood
#safedistancing
#circuitbreakersg",Junction 10,11,0
1507,Chantik Beautique,2368141656492111211,2020-08-04 07:01:46,chantikbeautique,"Photo by Chantik Beautique on August 04, 2020.","A must have pillow for every home!

🌸1 for $13 / 2 for $25 🌸

Or grab our bundle promo

🌸2 Pillow + 1 Bolster @ $40🌸

DM if keen 💛

#pillow #pillowtalk #pillowsg #singaporepillow #hotelpillow #sgbedding #circuitbreaker #circuitbreakersg",,11,0
1508,Chantik Beautique,2367505991719072921,2020-08-03 09:58:49,chantikbeautique,"Photo by Chantik Beautique on August 03, 2020. May be an image of text that says 'Queen 国 Quilt MIKA Cover'.","❌ SOLD ❌

Teaser 💛

We hear you. These are some of the Queen Quilt Cover Set designs that just came in. Sharing more details soon.

#quiltcoverset #quilt #sgbedding #circuitbreaker #circuitbreakersg",,13,0
1509,Chantik Beautique,2366942154468983112,2020-08-02 15:18:34,chantikbeautique,"Photo by Chantik Beautique on August 02, 2020. May be an image of text that says 'ANNOUNCEMENT PRICE UPDATE FOR BOLSTER 1 for $17 Bundle Promo 1 Pillow 1 Bolster @ $28'.","Hello Blinks!

Our new stock of bolsters are in. Price has been updated accordingly due to the improved quality. They now weigh 1.4kg, up from 1.25kg previously. And they are even more ""berhantuzzz""! 👻

🌸 1 for $17 🌸

Or grab our bundle promo as follow:

🌸 1 Hotel Pillow + 1 Bolster @ $28 🌸
🌸 2 Hotel Pillow + 1 Bolster @ $40 🌸

🚚 Delivery charge @ $6 (residential area only excluding Sentosa Island) 

📌 Bolster - 1.35 kg Microfibre fillings
📌 Pillow - 1.1 kg Microfibre fillings
📌 Anti-dust mite
📌 Anti allergical

DM if keen 💛

#sgbedding #pillow #pillowtalk #sgbolster #circuitbreakersg #circuitbreaker",,22,0
1510,Chantik Beautique,2366723339239881557,2020-08-02 08:03:49,chantikbeautique,"Photo by Chantik Beautique on August 02, 2020. May be an image of 1 person and text that says 'QUEEN SKIRTING IN BLACK MARBLE'.","A happy customer shared a photo of her Queen Skirting bedsheet that she bought from us recently.Thank you Sis Sue for your support & purchase. 🥰

#queenskirtingbedsheet #sgbedding #circuitbreaker #circuitbreakersg",,11,1
1511,Chantik Beautique,2366003667003651712,2020-08-01 08:14:01,chantikbeautique,,"Taking orders for this must have pillow!

Individual & Bundle price as follows:

🔸1 pillow @ $13
🔸2 pillows @ $25
🔸2 pillows + 1 bolster @ $40
🔸1 pillow + 1 bolster @ $28

#pillow #pillowtalk #pillowsg #singaporepillow #hotelpillow #circuitbreaker #circuitbreakersg",,3,0
1512,DIET WITH BELLA 💃🏻,2368748372290690179,2020-08-05 03:07:12,dietwithbella_,"Photo by DIET WITH BELLA 💃🏻 on August 04, 2020. May be an image of text that says 'buat cik decide badan kerana selalu penat bila nak jalan, baru nak da pancit, cik da meningkat, nanti2 bila takkan tunggu sampai start diet..hehe inshaAllah kita akan happy bertenaga. Mula2 la cik ni makan, macam Coach ITS ABOUT MINDSET!!... meal plan rapat2 pedulikan makanan yg sedap2, itu yg paling penting sekali kena lawan, Air puteh cik minum vaktu...kadang2 kita bukan sebenarnya badan ni haus....pada cochees, nak start susah tangkis aje semua godaan, we will inshaAllah... cik doakan semua yg ada sini semoga dapat turunkan berat...InshaAllah.... Meal Plan + lebihkan minum air Tangkis semua godaan. Kalau skrang lag AM'.","JANGAN TUNGGU UMUR LANJUT & LANJUT YA ☺️⠀
-⠀
cik linda ni umur dia dah senior tapi still dapat follow semua & rasa ringan sangat masyaAllah tabarakallah. amazing feeling⠀
-⠀
umur bukan penghalang untuk kita berubah, sometimes kita saja nak buat ke tak nak buat. nak ke tak nak ke tak⠀
-⠀
dah ada niat, GO SAJA. EVERYTHING IS HERE, TINGGAL FOLLOW SAJA⠀
-⠀
🌈 @dietwithbella_ +6586939095⠀
.⠀
🌿Program dengan benefit 👇🏻👇🏻⠀
.⠀
🌈meal plan + resipi best best⠀
🌈makan 5 - 6x sehari⠀
🌈workout combo⠀
🌈topik & ilmu amazing⠀
🌈group coaching session ⠀
.⠀
.⠀
.⠀
#dietwithbella #sihatsg #gengnakkurus #circuitbreakersg #islamsg #makansg #tudungsarung #tudunginstant #naelofarsg #fashionvaletsg #tudungsg #muslimahsg #kekalsihatsg #bellathebel #activesg #hpbsg #hadymirza #mediacorp_suria #nikah #sitinordiana #wuhan #shopeesg #meletop #singapore #hpbsg #activesg #singaporediet #fitnesssg #makansg #beritahariansg",,6,0
1513,Mama Ye 叶妈妈 | kombucha,2368746636729378784,2020-08-05 03:03:45,hello.mamaye,"Photo by Mama Ye 叶妈妈 | kombucha on August 04, 2020. May be an image of text that says 'HAPPINESS is sharing KOMBUCHA Gift your family and friends Mama Ye Kombucha. Share the health benefits kombucha'.","Share some love and create happiness this national day long weekend by gifting your family and friends Mama Ye Kombucha.

Enjoy the health benefits of kombucha together!

Limited bottles of Mama Ye Kombucha left. So get yours now! 

Remember to place order by Thursday for delivery on Saturday.

www.hello-mamaye.com
.
.
.
.
.
.
.
. 
. 
#hellomamaye #kombucha #SGUnited #sgfoodies #expatsingapore #NDP2020 #togetherstrongersg #sgkombucha #supportlocal #kombuchasg #wfh #circuitbreakersg #singaporelife",,6,0
1514,The Lol-down,2368738718091944192,2020-08-05 02:48:01,theloldown,"Photo by The Lol-down on August 04, 2020. May be an image of 2 people and text that says 'Keep to the left and stay alert: Singapore's first -ever code of conduct for pedestrians kicks in Ke ep left Stay alert Mask on 1m apart Nope.'.","Unless my house catches on fire.. or PM Lee is giving a talk, there’s no need to go out.",,12,1
1515,Don Quijote Spanish Restaurant,2368714955288345083,2020-08-05 02:00:48,donquijotesg,"Photo by Don Quijote Spanish Restaurant on August 04, 2020.","If it looks good, it probably tastes good too; Don Quijote’s Calamares Picante

Attention to detail and a careful hand during preparation is all it takes☺️ Taste and see that we use the freshest ingredients at your pleasure.

Order some with the LINK IN BIO(https://take.sg/s/6582186969) or get in touch with our Contact Button.

#Donquijote #Donquijotetapas #DQCommunity #squid #chipiron #garlic #battered #squidink #spanishfood #spanishcuisine #Dempsey #hungrygowhere #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #yummy #instafood #instafoodsg #thefeedfeed #feedfeed #savefnbsg #circuitbreakersg #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe",,23,0
1516,Greek & Gluten Free Food 🇸🇬,2368684443144447757,2020-08-05 01:01:14,agoraproductssg,Photo by Greek & Gluten Free Food 🇸🇬 in Singapore. May be an image of 2 people.,"""How amazing are these heirloom tomatoes from @littlefarms with raw beetroot slices, fresh basil from the garden and topped with @terracretaoliveoil Organic Greek Extra Virgin Olive Oil, Terra Creta Greek Balsamic Vinegar and amazing Terra Creta Organic Greek Kalamata Olives all  from @agoraproductssingapore""⁠
⁠
Taste the extraordinary with our extensive Terra Creta range, link in bio!⁠
⁠
📷: @terrianneleske⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#agoraproductssg #tastetheextraordinary #circuitbreaker #circuitbreakersg #finefoodfromgreece #easyglutenfreerecipe #eatwellbewell #extravirginoliveoil #extravirgin #terracreta #terracretaoliveoil #evoo #healthyeating #healthylifestyle #healthyliving #healthyoptions #singapore🇸🇬",Singapore,40,0
1517,Boedi Arjanto,2368679736791477331,2020-08-05 00:50:50,b.arjanto,Photo by Boedi Arjanto in Bukit Timah Nature Reserve. May be an image of 1 person.,"Water overflow. 

In order to SWITCH ON you have to take time to switch off. 
#dayoff

#safedistancing
#circuitbreakersg

#lifebehindbars #boedimtb 
#mtb #enduromtb #carbonbike #iphonephotography",Bukit Timah Nature Reserve,17,1
1518,girlscanswimsg,2368669592145640767,2020-08-05 00:30:46,girlscanswimsg,,Power 8yr old Shun 🌊 Swimming strong after #covid19 #lockdown #cbchallenge #circuitbreakersg #シンガポール #運動 #こども #igsg #sgkids #igsingapore #goodjob #swimlike #swimcoach #swimming #healthylifestyle #fitnessmotivation #fitnessgirl #fitnessgoals #morningmotivation #igsg #igsingapore #instasg #womenempowerment #womenempoweringwomen #womeninspiringwomen #girlpower,,18,0
1519,Coach Nisa•LOSE WEIGHT ONLINE,2368632914624939339,2020-08-04 23:17:48,healthyjourney.nisa,"Photo by Coach Nisa•LOSE WEIGHT ONLINE on August 04, 2020. May be an image of 2 people and text that says '香餐 June 2020 December 2019'.","🌹MY STORY TIME🌹

Today, im very thankful that i decided to join this programe and to follow the coach guide and i manage to lose weight
!

Since forever, ive been taking pills, taking weird drink potions BUT never even lose 1kg!! NEVER. 

Since then i thought losing weight was IMPOSSIBLE. I almost gave up until i kept stalking my now Coach IG. I was still sceptical if it really works. After 1 month of stalking i finally click her link and join the programe up till now! ❤

Nampak tak muka macam nak burst. Arm .. fuuuh besar 🤣
Ni baru lost 10kg, wait until i reach mu ideal weight!

So let's join me in this wonderful journey and going through it together!

MAKE A CHANGE .. NOW!

#NoMoreLater
Lets' lose some kg!

About programe:
✏100% Online Coaching
✏ Meal Plan + Recipes
✏ Eat 5 meals a day
✏ Online workout combo
✏ Knowledge on dieting
✏ Online group support

📱Slide in my DM / Whatsapp at 90277422
Link in bio!

#JomKurus #Singapore #Diet #MakanSihat #Sihat #SupportLocal #WFH #NoMoreLater #HalalFoodSg #WeddingSG #SGBridal #FitnessSg #KawinKawin  #warna942fm #ActiveSg #SihatSg #HariRayaHaji2020 #WorkoutFromHome #HariRaya #AyuhSihatBersama #SGUnited #Suria #HealthySg #WorkingMum #EatCleanSg #Diet #OnlineCoaching #OnlineDiet #circuitbreakersg",,15,0
1520,Reusable Face Mask,2368593864893014660,2020-08-04 22:01:06,maskon__sg,"Photo by Reusable Face Mask on August 04, 2020.","Are you worried about your children not wearing a mask properly during lessons?⁠ ⁠
⁠
@maskon_sg kid's masks are designed for all-day comfort. No more hurting ears in schools! 😍⁠
⁠
Grab one for your kids now!⁠
⁠
⁠
#AlwaysMaskOn #MaskOn😷⁠",,33,2
1521,Ah Ma’s Yam Cake,2368387638036937140,2020-08-04 15:10:29,ahmayamcake,"Photo by Ah Ma’s Yam Cake on August 04, 2020. May be an image of text that says '2020 八月 August 8 XXXXXXXX XXXX 13* XX 16* 17 18 19 20 22 23 21 25 26 27 24 28 29 29 30 31 *Limited'.","August availability update! Please take note before ordering! 😊 Our earliest delivery date is 13 Aug and our earliest collection date is 16 Aug!❤️

#ahmayamcake#yamcake#orhkueh#traditionalkueh#yam#mushroom#homemade#delicious_food#yummyyummy#foodphotography#stayhomechallenge#circuitbreakersg#singaporeathome#sgigfoodies#sgfoodpornsg#sgfoodstagram#sgfoodtrend#stfoodtrending#sgfooddiary#singaporefoodie#sgfoodblogger#sgunited#mediadrop#igfoodporn#instafoodsg#supportlocalsg",,25,6
1522,🍀🌻🌸Juewee🌸🌻🍀,2368383663220789067,2020-08-04 15:02:35,limjuewee,"Photo by 🍀🌻🌸Juewee🌸🌻🍀 on August 04, 2020. May be an image of 1 person.","🌻To experience happiness is to experience freedom. No matter what may happen in life, nothing will be able to touch true happiness. 🌻 This quote reminds me of something that I read online about the importance of education... studying hard is important because it will open up more opportunities in our career choices in future. So you earn freedom in your career paths. Today is the first time that I simply have no inspiration for any foodart even though I tried. I tried to paint something but ended up washing them off. So I compensated with a nice Melody-themed plating. Btw, I’m eating baked prata skin stuffed with tuna! Tomorrow is gonna be exciting as we just received notification that the Toast Box van will come to the Estate for 2 days from morning to mid-afternoon! Omg! Imagine having breadtalk buns and toast box items right at the doorstep! 🤩🤩🤩 I’m so excited though I’m not exactly a Toastbox fan! So tml brunch will be Toastbox! 🤩
#happyquote
#jwmiwa
#staycalmandwfh
#circuitbreaker
#circuitbreakersg
#stayhomesg
#sgunited
#breakfast 
#jwmiwabreakfast
#いただきます
#homecafe
#instaworthyfood 
#funwithfood 
#funfood
#sgfood 
#foodplating
#foodstylings",,21,0
1523,amaterasu11,2368383163042264681,2020-08-04 15:01:35,amaterasu11,Photo by amaterasu11 in Singapore.,Quick and easy dinner on busy day ~,Singapore,31,1
1524,LIVFIT WITH LAILA ✨,2368369175649242090,2020-08-04 14:33:48,laila_izyan,"Photo by LIVFIT WITH LAILA ✨ in Tang Tea House. May be an image of ‎text that says '‎C SLEEP STAGES STAGE 1 Falling asleep/light sleep TTIT STAGE 2 Heart rate slows and body temperature drops ل STAGE 3&4 Deep sleep, muscles and tissues repair epair R.E.M. Body is paralyzed and dreams begin Zz‎'‎.","Sleep stages. Guys this article mentioned that “sleep can be thought of as equal to a nutrient” 
📝myfitnesspal
.
Jom tido NOW ! 💕
#lailadietclass101 #teamlailaizyan",Tang Tea House,9,1
1525,LIVFIT WITH LAILA ✨,2368362979571549080,2020-08-04 14:22:56,laila_izyan,,"Quote by Jim Rohn. MasyaAllah guys so true.. change your habits, you change your weight 🙏🏼
.
Selamat malam ! 💕
#lailadietclass101 #teamlailaizyan",Marina Bay Singapore,6,1
1526,ButterNut,2368363419461433266,2020-08-04 14:22:22,love.butternut,Photo by ButterNut in ButterNut. May be an image of ‎text that says '‎Salmon Dill Alfredo Spaghetti Spaghetti Sauce Smoked Duck Arrabbiata (Spiy) Spaghetti Sauce ButterNut Modern.Western.Fusion Scan now to order ace Spaghetti حلل HNGAPORE Chicken Chop Pomodoro Spaghetti Sauce Chicken Ham Alfredo Spaghetti Sauce agae lustrativep‎'‎.,"R U Ready for this weekend?? 

Check out our menu in the link below!
https://butternut.foodleh.app/ ——————————
#circuitbreaker
#sgunited 💪🏼😊 
——>✅
We are a [Muis Halal Certified] outlet (renewed 3rd year running)
——>✅
Advance order for self collection gets 30% members price too
——>✅
[Get 30% off] member price when you 
LIKE our ButterNut Facebook page 
FOLLOW our Instagram page. 
You may be asked to verify
your membership at our counter during payment and collection
——>✅
Are you open?
[Opening hours]
Tuesday to Sunday
Lunch 11am to 2pm 
Dinner 5:30pm to 9pm 
Supper on Friday and Saturday 
till 10:45pm
Closed on Monday
——>✅
Did you know?
[Advance-order] through Facebook messenger before our shift starts 
Before 10am for lunch service
Before 4pm for dinner service. 
If you advance-order during service timing please understand that we might not be able to response to our messages as we are cooking at stall

~~~~~~~~
#hawkercentre #Ourhawkerculture
#sghawkerculture
#Sglife #Stayhomeforsg 
#singaporecircuitbreaker
#circuitbreakersg
#sgcircuitbreaker

#ourgrandfatherstory 
#damnworthit #misstamchiak
#foodkinggood #eatbooksg
#ieatishootipost #danielfooddiary
#ladyironchef #TSLmakan
#8dayseat #sethlui 
#Eatoutsg #eatbooksg
#singaporefoodie
#sghalal #halalfoodhunt
#Makcikalertsg

#juronglakegardens
#TEDSsingapore
#singaporegirl",ButterNut,28,0
