,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
2311,Michelle Ngiam,2346318013311479544,2020-07-05 04:22:05,michprotectingwhatmatters,"Photo by Michelle Ngiam on July 04, 2020. May be an image of text that says 'PART TWO TAMMY STROBEL YOU CAN BUY HAPPINESS AND IT'S CHEAP!'.","Part Two!

In this time of crisis and chaos, perhaps it’s time to re-evaluate everything, and take simple steps to buy (more) happiness 😊in our lives!

As Tammy Strobel says, it’s cheap! She radically simplified her life by smart-sizing. This allowed her to focus on what’s the most important thing in life...LIVING! ☀️ I hope reading this summary of her book will inspire you to make some positive changes to maximise your happiness. After all, happiness is a choice!

Summary by BooksAndMore

#MichProtectingWhatMatters",Singapore Botanic Gardens,38,2
2312,Coach Wani 🇸🇬,2346445191478998455,2020-07-05 08:34:49,dietwithfoodiewani,,"""Wani buat programme ape ni wani?"" haaaa, banyak yang bertanya. 
.
Saya nak ajak awak berdiet dengan saya, dengan sihat dengan ilmu dengan cara yang mudah dan effective hehe!
.
❤️ Daily easy meal plan with recipes
❤️ Online group coaching
❤️ Daily tips/sharings/new knowledge 
❤️ 80% Eat clean
❤️ 20% Exercise, Workout combo from certified trainers
.
DM atau klink link di ig bio, @dietwithfoodiewani - +6598578044
.
#dietwithfoodiewani #journeytoselflove #dietwithbella #teamfittribeonlinecoaching #resepisihat #bridetobe #bridesg #kahwin #muslimahfitness #islam #circuitbreakersg #igsg #stayactive #activesg #healthymindhealthybodyhealthysoul #newyou #makansg #mediacorp_suria #mediacorpsuria #weightloss #transformation",,8,0
2313,Ivy Yee,2346444619165777669,2020-07-05 08:33:37,ivyyee,"Photo shared by Ivy Yee on July 05, 2020 tagging @josephineyee.","饭团🍙
#onigiri#donkidonki #itssunday #weekendishere #weekendvibes #thumbsup #sosweet#circuitbreakersg #day90 #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #webstagram #random #instagramhub #instafood",,12,0
2314,OMG — handmade🧵🇸🇬,2346443029409016343,2020-07-05 08:32:08,ohmygoodmess.sg,,"Happy Prints Bichon coming soon 🐶 @ $8.90

Really want my mum to transform this into a toteeeebag 🙏🏼",,23,1
2315,OMG — handmade🧵🇸🇬,2346440791756202927,2020-07-05 08:26:01,ohmygoodmess.sg,"Photo by OMG — handmade🧵🇸🇬 on July 05, 2020.","Happy Prints Off-to-Space 🚀 @ $8.90

Swipe to find out more details!
•
(please refer to story <fitting> for size guide)
✔️ Kids Size
✔️ Mini Me Size
✔️ Adult Size
✔️ Super Adult Size
✔️ Customizable Size (+$2.50)
•
Ear strap options
✔️ Cotton Adjustable Ear Strap
✔️ Elastic White Adjustable Ear Strap (+$0.30)
✔️ Elastic Black Adjustable Ear Strap (+$0.30)
•
Alternative sheets that can be placed in the filter pocket:
- Dried wet wipes
- Kitchen towels
- Coffee filters

Disclaimer; colour may vary due to lighting issues, also do give about 1cm of measurement differences but we are trying to keep it to the accurate measurement.

With love, 
Mother & daughter duo team",,38,1
2316,OMG — handmade🧵🇸🇬,2346440107967229478,2020-07-05 08:24:39,ohmygoodmess.sg,"Photo by OMG — handmade🧵🇸🇬 on July 05, 2020.","‼️ SOLD OUT ‼️
Happy Prints Hello Dino 🦕 @ $8.90

Swipe to find out more details!
•
(please refer to story <fitting> for size guide)
✔️ Kids Size
✔️ Mini Me Size
✔️ Adult Size
✔️ Super Adult Size
✔️ Customizable Size (+$2.50)
•
Ear strap options
✔️ Cotton Adjustable Ear Strap
✔️ Elastic White Adjustable Ear Strap (+$0.30)
✔️ Elastic Black Adjustable Ear Strap (+$0.30)
•
Alternative sheets that can be placed in the filter pocket:
- Dried wet wipes
- Kitchen towels
- Coffee filters

Disclaimer; colour may vary due to lighting issues, also do give about 1cm of measurement differences but we are trying to keep it to the accurate measurement.

With love, 
Mother & daughter duo team",,34,1
2317,Elixr Inc Kombucha,2346439192577287018,2020-07-05 08:22:50,elixr.inc,"Photo by Elixr Inc Kombucha on July 05, 2020.",Sipping tea🍃on a Sunday afternoon pretending tomorrow isn’t Monday😌,,71,2
2318,OMG — handmade🧵🇸🇬,2346437479749209690,2020-07-05 08:19:26,ohmygoodmess.sg,"Photo by OMG — handmade🧵🇸🇬 on July 05, 2020.","Happy Prints Floral Unite @ $8.90

When I first laid my eyes on this print, I feel in love with it 😍 

Swipe to find out more details!
•
(please refer to story <fitting> for size guide)
✔️ Kids Size
✔️ Mini Me Size
✔️ Adult Size
✔️ Super Adult Size
✔️ Customizable Size (+$2.50)
•
Ear strap options
✔️ Cotton Adjustable Ear Strap
✔️ Elastic White Adjustable Ear Strap (+$0.30)
✔️ Elastic Black Adjustable Ear Strap (+$0.30)
•
Alternative sheets that can be placed in the filter pocket:
- Dried wet wipes
- Kitchen towels
- Coffee filters

Disclaimer; colour may vary due to lighting issues, also do give about 1cm of measurement differences but we are trying to keep it to the accurate measurement.

With love, 
Mother & daughter duo team",,31,1
2319,Ivy Yee,2346437047465657377,2020-07-05 08:18:35,ivyyee,"Photo shared by Ivy Yee on July 05, 2020 tagging @josephineyee.","🐥我地斗快剥龙眼壳。。
#longan#thailongan #itssunday #weekendishere #weekendvibes #thumbsup #sosweet#circuitbreakersg #day90 #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #webstagram #random #instagramhub",,15,0
2320,클슐랭,2346436522523722000,2020-07-05 08:17:32,chloe_eats_drinks,"Photo by 클슐랭 on July 05, 2020.","Lafite Rothschild 1998. A blend of 81% Cabernet Sauvignon and 19% Merlot. I loved the fruitiness of black currant and the opulent purple color not to mention the seductive nose when it’s first opened at around 6pm yesterday. However I don’t think I got the best out of this prestigious wine mainly because I didn’t decant it properly or it’s possibly dull stage now. I wouldn’t even imagined that it is Lafite (honestly I haven’t drank much of Lafite 😅) yet I would still think it’s A very good quality Bordeaux wine. It was rather tertiary, leathery towards when it’s more opening up and has got unbelievably long finish with polished tannin. Fairly enjoyable wine to celebrate the 4th of July although the best is yet to come 😜 Chloe’s Score 4.4/5",,54,3
2321,OMG — handmade🧵🇸🇬,2346434053556572204,2020-07-05 08:12:38,ohmygoodmess.sg,"Photo by OMG — handmade🧵🇸🇬 on July 05, 2020.","Sweet Pink Tulips 🌷 @ $8.90

I accidentally bought too much fabric for this print so we are considering to explore making a tote bag!

Swipe to find out more details!
•
(please refer to story <fitting> for size guide)
✔️ Kids Size
✔️ Mini Me Size
✔️ Adult Size
✔️ Super Adult Size
✔️ Customizable Size (+$2.50)
•
Ear strap options
✔️ Cotton Adjustable Ear Strap
✔️ Elastic White Adjustable Ear Strap (+$0.30)
✔️ Elastic Black Adjustable Ear Strap (+$0.30)
•
Alternative sheets that can be placed in the filter pocket:
- Dried wet wipes
- Kitchen towels
- Coffee filters

Disclaimer; colour may vary due to lighting issues, also do give about 1cm of measurement differences but we are trying to keep it to the accurate measurement.

With love, 
Mother & daughter duo team",,23,1
2322,OMG — handmade🧵🇸🇬,2346432523273048826,2020-07-05 08:09:35,ohmygoodmess.sg,"Photo by OMG — handmade🧵🇸🇬 on July 05, 2020.","Happy Prints Flower Power 🌸 @ $8.90
‼️Low in quantities‼️

Swipe to find out more details!
•
(please refer to story <fitting> for size guide)
✔️ Kids Size
✔️ Mini Me Size
✔️ Adult Size
✔️ Super Adult Size
✔️ Customizable Size (+$2.50)
•
Ear strap options
✔️ Cotton Adjustable Ear Strap
✔️ Elastic White Adjustable Ear Strap (+$0.30)
✔️ Elastic Black Adjustable Ear Strap (+$0.30)
•
Alternative sheets that can be placed in the filter pocket:
- Dried wet wipes
- Kitchen towels
- Coffee filters

Disclaimer; colour may vary due to lighting issues, also do give about 1cm of measurement differences but we are trying to keep it to the accurate measurement.

With love, 
Mother & daughter duo team",,41,4
2323,OMG — handmade🧵🇸🇬,2346430614738834888,2020-07-05 08:05:48,ohmygoodmess.sg,"Photo by OMG — handmade🧵🇸🇬 on July 05, 2020.","Happy Prints Orange Daisy @ $8.90

Such a sweet piece, love the simple repetitive daisy print 🥳
Swipe to find out more details!
•
(please refer to story <fitting> for size guide)
✔️ Kids Size
✔️ Mini Me Size
✔️ Adult Size
✔️ Super Adult Size
✔️ Customizable Size (+$2.50)
•
Ear strap options
✔️ Cotton Adjustable Ear Strap
✔️ Elastic White Adjustable Ear Strap (+$0.30)
✔️ Elastic Black Adjustable Ear Strap (+$0.30)
•
Alternative sheets that can be placed in the filter pocket:
- Dried wet wipes
- Kitchen towels
- Coffee filters

Disclaimer; colour may vary due to lighting issues, also do give about 1cm of measurement differences but we are trying to keep it to the accurate measurement.

With love, 
Mother & daughter duo team",,23,1
2324,Don Quijote Spanish Restaurant,2346416136211185348,2020-07-05 07:37:07,donquijotesg,,"#Repost Alert: get rid of the #mondayblues, treat yourself; Asado al Horno Poulet Raza Frances.

It’s tasty, it’s tender and it warms the heart❤️ Give yourself the Monday you deserve.

Come taste the fuss or order some with the LINK IN BIO(https://take.sg/s/6582186969). But please give us 2 days advanced notice.

#Donquijote #Donquijotemeals #DQCommunity #comehometoDQ #french #poulet #frenchbreed #roastchicken  #spanishfood  #spanishcuisine #watchthisspace #Dempsey #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #instafood #instafoodsg #foodspotting #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe #circuitbreakersg #savefndsg",,22,0
2325,,2346414644985248351,2020-07-05 07:34:04,jactan28,"Photo by @jactan28 on July 05, 2020.",Because of these started my maiden order from @redmartcom 😜 Thank ü @patchbear for the information 😋 #limitededition #circuitbreakersg #stayhomeforsg #superfatdieme #foodieday #fortheloveoffood #fatdieme #happy #love #delish #delicious #livetoeat #ilovefood #sgfood #igsg #whati8today #sgfoodies #instayum #ilovesharingfood #sgeats #foodie #instafood #foodblog #foodblogger #foodcoma #foodporn #fooddiary #foodgasm #foodstagram #foodphotography,,28,5
2326,Ivy Yee,2346411857742552010,2020-07-05 07:28:32,ivyyee,"Photo by Ivy Yee on July 05, 2020.","🐥宝宝最近爱💕上咗杏仁糊。。
#teatime #myfav #thumbsup #imahappygirl #thankyou #dessert #sweettooth#circuitbreakersg #day90 #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #webstagram #random #instagramhub #杏仁糊#itssunday #weekendishere #weekendvibes",,11,0
2327,PomadeMart,2346411712418308506,2020-07-05 07:28:14,pomademart,Photo by PomadeMart in Singapore.,"Are you ready for July ? Lets all start to work out or burn off those fats thermogenically.  Check out MuscleTech Performance Series Hydroxycut Hardcore Elite 100 Rapid-Release Thermogenic Caps ( US Version ) which is readily available on our Carousell account: nffitnesssg ! .
.
.
Direct link to this super fat burner : http://sg.carousell.com/p/1006504098
.
.
For other sports and weight training needs, remember to visit us too !
.
.
#celltech #muscletech #circuitbreakersg #bsnnutrition #nitrotech #creatine #hydrowhey  #bcaa #conjugatedlinoleicacid #musclebuilding #c4extremeenergy #optimumnutrition #hydroxycut #muaythai #musclepharmcombat #c4sport #cellucor #glutamine #yohimbe #trainandrecover #gymfit #blenderbottle #universalnutrition #fatburner #sgfitness #sgunited #preworkout #aminox #weightloss  #thermogenic",Singapore,11,0
2328,,2346410093712375353,2020-07-05 07:25:01,jactan28,"Photo by @jactan28 on July 05, 2020.",Last 2 dumplings 😋 #lunch #circuitbreakersg #stayhomeforsg #superfatdieme #foodieday #fortheloveoffood #fatdieme #happy #love #delish #delicious #livetoeat #ilovefood #sgfood #igsg #whati8today #sgfoodies #instayum #ilovesharingfood #sgeats #foodie #instafood #foodblog #foodblogger #foodcoma #foodporn #fooddiary #foodgasm #foodstagram #foodphotography,,25,0
2329,epicure magazine,2346406326917120502,2020-07-05 07:17:32,epicureasia,"Photo shared by epicure magazine on July 05, 2020 tagging @janicewong2am, @paragon.sg, and @janicewongsg.","Speaking of Janice Wong, have you discovered her mouthwatering new mochi range, along with the breakfast chocolate spreads?
🍡Check out the cross-section of that mango mochi 👉 which is simply perfection in flavours and textures. We think it makes an alluring, lighter alternative to cakes if you’re having a gathering at home (it’s the right size too!)
🌰 The luxe new chocolate spreads are seriously addictive and include:
•Hazelnut Praline Feuilletine
•Salted Pecan Nut Praline 
•Peanut Butter Dulcey
These are all available online & in their stores.",Janice Wong Singapore,51,3
2330,Albert,2346404256682265521,2020-07-05 07:13:26,albertlee.nf,Photo by Albert in Singapore with @meepnyanya.,"Are you ready for July ? Lets all start to work out or burn off those fats thermogenically.  Check out MuscleTech Performance Series Hydroxycut Hardcore Elite 100 Rapid-Release Thermogenic Caps ( US Version ) which is readily available on our Carousell account: nffitnesssg ! .
.
.
Direct link to this super fat burner : http://sg.carousell.com/p/1006504098
.
.
For other sports and weight training needs, remember to visit us too !
.
.
#celltech #muscletech #circuitbreakersg #bsnnutrition #nitrotech #creatine #hydrowhey  #bcaa #conjugatedlinoleicacid #musclebuilding #c4extremeenergy #optimumnutrition #hydroxycut #muaythai #musclepharmcombat #c4sport #cellucor #glutamine #yohimbe #trainandrecover #gymfit #blenderbottle #universalnutrition #fatburner #sgfitness #sgunited #preworkout #aminox #weightloss  #thermogenic",Singapore,5,0
2331,Yuna 유나,2346403148874560139,2020-07-05 07:11:14,yuna_da_scottishfold,"Photo by Yuna 유나 on July 05, 2020.","I look better in pink, don't you think? 😬

#covid19 #circuitbreakersg #stayhome #catsofinstagram #kittensofinstagram #cats #kittens #catstagram #scottishfold #scottishfoldkittens #scottishfoldsofinstagram",,11,1
2332,Fairy Sumsumsumsumsumsumssssss,2346398399120391226,2020-07-05 07:01:47,fairy_sumsum,"Photo by Fairy Sumsumsumsumsumsumssssss on July 05, 2020.","🌞 
#dogsofworld 
#dogsworld 
#dogsofinstaworld 
#dogsoftheday 
#dogsoninstagram 
#dogslover 
#dogs_of_instagram 
#dogsarelife 
#dogstagram 
#dog_features 
#dogsrule 
#dogsdaily 
#dogstyle 
#japanesespitzlovers 
#japanesespitzsingapore 
#japanesespitztagram 
#japanesespitzgroupsg 
#japanesespitzstagram 
#japanesespitzdog 
#love 
#lychee
#SGunited
#circuitbreakersg
#imstayinghome",,21,1
2333,,2346394249292734530,2020-07-05 06:53:33,ricleind,"Photo by @ricleind on July 04, 2020.",#brooklyndefenderipa #ipa #barbecue #circuitbreakersg,,11,0
2334,Evan Tang,2346394059677251103,2020-07-05 06:53:10,eatandtravelwithus,Photo by Evan Tang in Singapore.,"Good news! The famous Luke’s Lobster from New York will be opening its first Singapore branch at Shaw House (Orchard Road) next month.

This seafood joint is best known for its delicious lobster rolls. It was originally founded in New York, but has expanded to many outlets across America.

It also has over 10 branches in Japan, where it is extremely popular. 

The Singapore outlet has a seating capacity of 30, but will only accommodate 15 to 20 diners due to social distancing measures.

Food delivery will also be their number one priority, in light of the COVID-19 situation.

More details via link in bio.

Have you tried Luke’s Lobster before?",Singapore,365,80
2335,Musicbank,2346390484450435932,2020-07-05 06:46:13,musiclife_daily,,"Betty boop
#chinesesong#tiktokchinese#tiktokasia#tiktok#tiktoksg#malaysiatrending  #malaysiacoversong #malaysiacover#lockdown2020 #lockdownmalaysia #lockdownhouseparty #lockdownmovie#hfivemovies#circuitbreakersg #ccb #stayhomesg#sgcircuitbreaker#sgunited #sgunited🇸🇬#istayathomeding",,3048,2
2336,Singapore Giveaway Contests 🇸🇬,2346388386637188286,2020-07-05 06:41:54,sggiveawayig,"Photo shared by Singapore Giveaway Contests 🇸🇬 on July 04, 2020 tagging @sggiveawayig, and @organicskincaresg. May be an image of 2 people and text that says 'BLACKRICE RICE Mask WKE @organicskincaresg's 3-week Face Mask Challenge Are you up for it?'.","🌟GIVEAWAY ENDED🌟 [BEAUTY]
——————————————————————
#SGGIGexclusivegiveaways 
.
I have accepted @organicskincaresg ‘s 3-week face mask challenge and have been using their BeautéSaine Blue/Black/White Rice Face Mask, one for each week last month! These masks are 100% natural, chemical-free, preservative-free & additives-free. Additionally, they are loaded with USDA Certified Organic Essential Oils, which aid in anti-aging, reducing wrinkles & moisturizing dry skin.

𝐁𝐥𝐮𝐞 𝐑𝐢𝐜𝐞 𝐌𝐚𝐬𝐤 - This anti-bacterial & anti-inflammatory mask consists of Blue Clay also known as ‘Healing Clay’ and Rice, which increases skin collagen, releases clogged pores and improves blood circulation, enabling cell renewal 👍🏼.
𝐁𝐥𝐚𝐜𝐤 𝐑𝐢𝐜𝐞 𝐌𝐚𝐬𝐤 - This mask gently exfoliates your skin and is packed with anti-oxidants that reduces inflammation and redness. It contains Activated Charcoal which pulls dirt and oil from your face 😍.
𝐖𝐡𝐢𝐭𝐞 𝐑𝐢𝐜𝐞 𝐌𝐚𝐬𝐤 - This mask is made from the combination of gluten-free white rice & pearl powder known for its ability to reduce pore size and improve texture. It enables skin rehydration & moisture, brightens your skin tone naturally and allows for skin firmness and elasticity.

After using them for 3 weeks, I‘m truly in love! Honestly can’t stop singing praises about these masks to my fiancé 🤭 Words can’t do these masks justice so I hope you guys get a chance to try it out for yourself!
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗜𝘁𝗲𝗺𝘀 🌟
.
One (1) winner will win the same 3-week challenge natural face mask (1 Blue, 1 Black & 1 White) from @organicskincaresg 
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗿𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁 🌟
.
1) Follow @sggiveawayig , #SGGIGexclusivegiveaways and @organicskincaresg
2) Like this post
3) Tag as many friends in the comments.
1 friend tagged in a separate comment = 1 chance.

Optional steps for bonus chances of winning: 
4) Repost on IG story and tag us.
5) Repost on IG post and tag us together with #sggiveaway #giveawaysg hashtags.
.
𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗘𝗻𝗱𝘀 𝗢𝗻 17th July 2020, 2359.

Winners will be announced here by 19th July.
.
Note: This giveaway is not sponsored, endorsed or associated with Instagram.
-
✍🏼 ʀᴇᴠɪᴇᴡᴇᴅ ʙʏ: JY",Singapore,165,350
2337,𝕃𝔼 𝕍𝕐ℝ,2346381248443566097,2020-07-05 06:27:43,levyr.sg,Photo by 𝕃𝔼 𝕍𝕐ℝ in Singapore.,Can you guess how many bottles are out for delivery today?,Singapore,44,1
2338,Amanda || 90天重启人生减肥计划,2346374307758604130,2020-07-05 06:13:55,amandaxcn,"Photo by Amanda || 90天重启人生减肥计划 in Starbucks Malaysia with @mystarbucks, and @asia.ootd. May be an image of ‎2 people and ‎text that says '‎如果你 《相信》 就不要轻易放弃自己的 《梦想》 IAa טാX LJAE‎'‎‎.","𝐌𝐲 𝐝𝐫𝐞𝐚𝐦 𝐢𝐬 .... 𝐀𝐛𝐥𝐞 𝐰𝐨𝐫𝐤 𝐢𝐧 𝐚𝐧𝐲 𝐰𝐡𝐞𝐫𝐞 𝐰𝐢𝐭𝐡 𝐦𝐲 𝐟𝐚𝐯𝐨𝐮𝐫𝐢𝐭𝐞 𝐜𝐨𝐟𝐟𝐞𝐞 𝐢𝐧 𝐚𝐧𝐲 𝐜𝐚𝐟𝐞 𝐢𝐧 𝐭𝐡𝐞 𝐰𝐨𝐫𝐥𝐝... ⁣
⁣
Because of my 𝐒𝐈𝐌𝐏𝐋𝐄 dream 🤩 I choose to embark into NETWORK MARKETING and collaboration with Nuskin at many years ago. ⁣
⁣
When other peoples think I’m too crazy , Resign from so called *Stable Iron Rice Banking Job* & step down from look like *Glamours Modelling Career* 🤪⁣
⁣
Feeling so good right now because i truly able achieve my this little simple dream.  All thanks to NUSKIN (𝐒𝐜𝐚𝐥𝐚𝐛𝐥𝐞 / 𝐌𝐨𝐛𝐢𝐥𝐞 / 𝐒𝐮𝐬𝐭𝐚𝐢𝐧𝐚𝐛𝐥𝐞) Global Platform 📲⁣
⁣
If u love to have same simple little 𝐅𝐑𝐄𝐄𝐃𝐎𝐌 like me, have your coffee ☕️ (if u Don’t like coffee ; you can like tea or other drink 🤣) anytime anywhere in this world. ⁣
⁣
☕️ PM me now & join us together !!! ⁣
#BDnomad currently open collaboration slot 📲 ⁣
NOW is BEST time work with us... ⁣
⁣
 Leave me comment below 👇🏻 What is your DREAM  would like to achieve in your life ❓⁣
⁣
⁣",Starbucks Malaysia,63,12
2339,Steve Soon 史蒂夫孫,2346368042559572565,2020-07-05 06:01:29,steve_soon,"Photo by Steve Soon 史蒂夫孫 on July 04, 2020. May be an image of 1 person.","Post-Circuit Breaker P2 Day 17😊
What a great Sunday!
Started the day with FB Live!!! 😂
#100burpeechallenge
-> facebook.com/kin.may.5/videos/10159753253308942
@lengkinmay @fullmoonadventures @keith_ngooi 
.
Stay Safe, Stay Positive! 💪🏻
.
#circuitbreakersg #sgunited #sg #singapore #fightcovid19 #socialdistancing #sunday #sundayfunday #sundayvibes #foryoupage #stayathome #lifestyle #healthylifestyle #workout #fblive #facebook #facebooklive #fb",Singapore,28,0
2340,Ivy Yee,2346363783326416589,2020-07-05 05:53:01,ivyyee,"Photo shared by Ivy Yee on July 04, 2020 tagging @josephineyee.","🐥午餐随便食。。
#随便吃#简单吃#itssunday #weekendishere#instacook #weekendvibes#homecookisthebest #nomnom #yummyinmytummy #yummylicious #instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub #circuitbreakersg #day90 #猪肉蒸水蛋 #肉末茄子🍆",,11,0
2341,wt+,2346358689873387516,2020-07-05 05:42:54,wtplussg,"Photo by wt+ on July 04, 2020. May be an image of 1 person.","Don yourself in Dorothy Perkins fun loving outfit on this lovely sunday and head off for the much needed outdoor treats. Don’t forget our online exclusive Mid Year Sales is ending on 31 July, up to 50% off storewide! 10% cashback (min $60 spend) if you pay via Singtel Dash. *T&C applies​
.
Shop now while stocks last: https://bit.ly/2VGUki2
​.
#circuitbreaker #circuitbreakersg #sgtogether #phase2reopening #postcb #gss #dorothyperkinssg #lovedpsg",,13,0
2342,misterbenster⌚🎸🎣🐈🚙🇸🇬,2346358228870158867,2020-07-05 05:41:59,misterbenster,Photo by misterbenster⌚🎸🎣🐈🚙🇸🇬 in Bugis Street Chuen Chuen Chicken Rice with @globalliveseafood.,"if i sold these here, would you come and eat them? 🤗",Bugis Street Chuen Chuen Chicken Rice,41,7
2343,Rachel Wong,2346358173915743019,2020-07-05 05:41:52,rachelwongggg,"Photo shared by Rachel Wong on July 04, 2020 tagging @l0tsabraids_, @filmpalette, @darkmornings, @massimodutti, @apmmonaco, @thoughtcatalog, @portraitmood, @theportraitpr0ject, @quietthechaos, @makeportrait, @portraitpage, @girlsbuildingempires, @haikini.co, @enchantedcafe, @mosancoofficial, @heydarling, and @last.daze. May be an image of 1 person.","✨ GIVEAWAY CLOSED✨ Nothing beats sipping a cold brew while I’m by the pool 😎 To celebrate phase 2 with you, I’m partnering with @enchantedcafe to gift you a set of the Snow White Cold Brews! This is your chance to try them if you haven’t 😍

Here's how you can win:
1. Follow @enchantedcafe @mosancoofficial and I 
3. Like this post & Tag a friend you would love to share this with in the comment section below 
4. Share this post on your IG story and tag us!

#Mosanco #enchantedcafe #sharemosanco 
#apmmonaco #apmgirls",Singapore,1807,132
2344,-Moke & Nate- Channel,2346351688161848975,2020-07-05 05:28:59,moke_and_nate,"Photo by -Moke & Nate- Channel on July 04, 2020. May be an image of 1 person.",".
.
Hi guyz!!! We are back!
.
.
Past few weeks we're just settling down with school & wearing masks to school everyday. Syukur Alhamdulillah we are doing well.
Thank you Allah!
.
.
But mummy has been walking really really slow lately... Always has been asking me & my sister to 'tumbuk' (massage) her legs & feet... And we are soooooooo excited for September! Anywayz, will share about it later on.
.
.
Right now, we LURRRVVEEEEE to play this wooden shapes and follow our imagination to create anything!
Thank you ATOK!(grandpa)😘😘
.
.
I can play this for hours! It's soooo much fun! I like to make a GIANT rectangle using all the different shapes! 💕💕
.
.
New video up ON YouTube : MOKE & NATE  CHANNEL
soon!
.
.
Take care & be safe everyone!
WE LOVE YOU! 😍😍😍😍😍
.
.
.
.
.
 #toddlers #sgBabies #sgfamily #sg50baby #sgtoddlers #toddlersg #circuitbreakersg #sgunited #stayhome #staysafe #covi̇d19 #staysafestayhome #singapore #TrianaNurAdrianna #RayyanRaiqal #4yearsold #5yearsold #notsolittleanymore #toddlersofinstagram #moke_and_nate",,11,2
2345,#减肥Coach-Cereal+Oats,2346350085014583974,2020-07-05 05:25:48,fitwerk_sg,"Photo shared by #减肥Coach-Cereal+Oats on July 04, 2020 tagging @tanstephy, @cerealkillerhoony, and @ruthstalk.fit. May be an image of text that says 'T留T Meal Plan 瘦 专属个人享 饮食餐单 (worth SGD300) #FITWERK_SG'.","🎁 [GIVEAWAY]🎁 worth SGD300!
Easy and simple as 1-2-3😍
.
.
.
STEP 1: LIKE ❤ US
STEP 2: TAG & SHARE TO YOUR FRIENDS
STEP 3: FOLLOW @fitwerk_sg
.
.
WANT MORE? DM us for our Program Discount Code when you TAG 10 Friends! 
OFFER ends tonight 23:59hrs 5 JUL 2020
.
.
.
.
#fitwerk_sg⠀
#Onlinecoach
#sggiveaway
#igsg
#easyrecipes
#Nutritionplan
#weightlosssuccess
#sgdaily
#healthy
#sglifestyle
#slimforlife
#sgfitfam
#fitness
#stayhome
#circuitbreakersg
#covid19
#sgparents
#sgmummy
#體重管理
#減肥
#健康飲食
#新陳代謝
#減肥餐單
#蛋白質
#減脂
#體態雕塑
#增肌
#便秘
#健康⠀
#飲食日記",Singapore,4,3
2346,LIVFIT WITH LAILA ✨,2346343802233225336,2020-07-05 05:13:29,laila_izyan,,"HEALTHY PLATE! “Hard-boiled eggs + sweet potato” sihat! One of favourite saya ni. Nak buat pon senang je🥰
.
One of ingredients is telur. Telur is lean protein yang senang nak dapat & convenient. Murah pon murah kan 😉
.
Best kan kannn.. if food kita makan tu dapat help kita lose weight 3-10kg. Especially time jalan raya tu mesti terlebih calories kan #covideid2020
.
📸 Amirah’s plate
.
.
JOM MID-JULY INTAKE!
💋 Coach Laila +6594740557
💋 Program link in bio
.
📍Share & Tag your diet partners
#lailadietclass101 #teamlailaizyan",Masjid Al-Mawaddah,16,2
2347,LIVFIT WITH LAILA ✨,2346338461315706705,2020-07-05 05:03:15,laila_izyan,,"🧚🏼‍♀️MID-JULY SPECIAL EDITION 🧚🏼‍♀️
Puasa dah sebulan.. berat masih tak turun.. Sadly Raya gain lagi 3kg pulak.. Ni dah nak dekat Raya Haji pulak.. tu la akibat “put on hold action” gambar raya semua jadi pelik je kan.. terbulat sikit kot ke double chin 😱
. 
No worries! 😉 .
Boleh je join Early-July Intake.. 2nd July ni start! Jom burn semula calories lemang ketupat rendang before raya haji.. 5-6 kali makan dengan complete meal plan from pagi sampai malam dah ready. Your job easy jerr.. follow2 me jerr..
.
Easyyyy kan.. boleh pulak kurus 3-5kg in 2 weeks.. kalau sebulan da boleh turun 10kg.. best ke best? hehehe
.
LIMITED MID-JULY SLOTS!🔥
💋 Coach Laila +6594740557
💋 Program link in bio
.
🧚🏼‍♀️The advantage plan 👇🏼
.
💋 Latest meal plan + recipes
💋 Workout combo
💋 Dieting topics
💋 1-On-1 Coaching with Coach Laila
💋 Support group
.
📍Share & Tag your diet partners
#lailadietclass101 #teamlailaizyan",Masjid Al-Mawaddah,7,1
