,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
1252,2391,"This brings the number up to 43,661. #linkinbio

Photo from Tan Tock Seng Hospital / FB",2020-06-29 08:03:02+00:00,"Saw inconsiderate mother bringing maid and toddler without face shield or anything strolling in orchard. And angmo with the mouth covered but not nose walking around.  Somemore people with their face mask off walking around town. Therefore, lets see after 2 weeks. 🚑🚑🚑🚑🚑",2020-06-29 13:03:15+00:00,41
1265,2412,"There are 11 new cases in the community. Five are Singaporeans/PRs and six are Work Pass holders. #linkinbio

Photo from Tan Tock Seng Hospital.",2020-06-27 09:27:38+00:00,The way I see some people walking around without mask but not exercising or eating/drinking just goes to show phase 2 so soon is a mistake.,2020-06-27 10:22:41+00:00,26
1304,2484,"According to Minister Gan Kim Yong, the risk of population-wide testing is that infected individuals, still in the incubation period would remain undetected and could go on to infect others. However, a targeted testing strategy ⁠— employing serological testing and contact tracing ⁠— would be able to identify even asymptomatic individuals.",2020-06-08 11:57:21+00:00,Sounds like when they first commented not to wear mask if you are not sick 😓,2020-06-08 17:06:56+00:00,15
1308,2489,"According to Minister Gan Kim Yong, the risk of population-wide testing is that infected individuals, still in the incubation period would remain undetected and could go on to infect others. However, a targeted testing strategy ⁠— employing serological testing and contact tracing ⁠— would be able to identify even asymptomatic individuals.",2020-06-08 11:57:21+00:00,"Last time said no need mask, only when sick. Truth turn out to be not enough for all. Now covering up again. Can't they just admit? Damm..",2020-06-09 03:09:37+00:00,26
1311,2492,"According to Minister Gan Kim Yong, the risk of population-wide testing is that infected individuals, still in the incubation period would remain undetected and could go on to infect others. However, a targeted testing strategy ⁠— employing serological testing and contact tracing ⁠— would be able to identify even asymptomatic individuals.",2020-06-08 11:57:21+00:00,Wearing of mask philosophy? Sounds like one... if one can still remembers..,2020-06-10 06:41:11+00:00,12
1323,2505,"From Jun. 2, face shield will only be allowed for certain groups of people. For the rest, wearing a face shield will be taken as not wearing a mask, and you can be penalised.

Face shields were allowed to be worn in place of face masks during the circuit breaker. However, masks will now be required as the default as more activities and close contact amongst people is expected as the CB lifts.",2020-06-01 12:33:06+00:00,"""Face shields were allowed to be worn in place of face masks"". Which idiot approved this?",2020-06-02 00:06:26+00:00,16
1325,2507,"From Jun. 2, face shield will only be allowed for certain groups of people. For the rest, wearing a face shield will be taken as not wearing a mask, and you can be penalised.

Face shields were allowed to be worn in place of face masks during the circuit breaker. However, masks will now be required as the default as more activities and close contact amongst people is expected as the CB lifts.",2020-06-01 12:33:06+00:00,So are u also gonna be fined if u wear face shield with mask as well?,2020-06-02 01:39:10+00:00,16
1326,2508,"From Jun. 2, face shield will only be allowed for certain groups of people. For the rest, wearing a face shield will be taken as not wearing a mask, and you can be penalised.

Face shields were allowed to be worn in place of face masks during the circuit breaker. However, masks will now be required as the default as more activities and close contact amongst people is expected as the CB lifts.",2020-06-01 12:33:06+00:00,But the 3 of them are not wearing masks 😂,2020-06-02 02:52:27+00:00,8
1327,2509,"From Jun. 2, face shield will only be allowed for certain groups of people. For the rest, wearing a face shield will be taken as not wearing a mask, and you can be penalised.

Face shields were allowed to be worn in place of face masks during the circuit breaker. However, masks will now be required as the default as more activities and close contact amongst people is expected as the CB lifts.",2020-06-01 12:33:06+00:00,Than why you guys not wearing masks?,2020-06-02 03:27:04+00:00,7
1329,2512,"From Jun. 2, face shield will only be allowed for certain groups of people. For the rest, wearing a face shield will be taken as not wearing a mask, and you can be penalised.

Face shields were allowed to be worn in place of face masks during the circuit breaker. However, masks will now be required as the default as more activities and close contact amongst people is expected as the CB lifts.",2020-06-01 12:33:06+00:00,Why they not wearing mask ah,2020-06-02 10:14:34+00:00,6
1331,2515,"From Jun. 2, face shield will only be allowed for certain groups of people. For the rest, wearing a face shield will be taken as not wearing a mask, and you can be penalised.

Face shields were allowed to be worn in place of face masks during the circuit breaker. However, masks will now be required as the default as more activities and close contact amongst people is expected as the CB lifts.",2020-06-01 12:33:06+00:00,Eh pls la we singaporeans damn kiasu one hor where got wear face shield nv wear mask inside one kns government think we stupid isit kns,2020-06-02 18:15:22+00:00,26
1336,2521,"In a press conference on Jun. 1 by the Multi-Ministry Taskforce, Ministry of Health's (MOH) Director of Medical Services Kenneth Mak shared that face shields cannot replace masks in the ""majority of settings"" which will require facial protection.",2020-06-01 12:23:50+00:00,@fishball_j seee cannot use face shield to replace,2020-06-01 14:42:49+00:00,7
1337,2522,"In a press conference on Jun. 1 by the Multi-Ministry Taskforce, Ministry of Health's (MOH) Director of Medical Services Kenneth Mak shared that face shields cannot replace masks in the ""majority of settings"" which will require facial protection.",2020-06-01 12:23:50+00:00,Eh y he never wear mask,2020-06-01 15:30:52+00:00,6
1338,2523,"In a press conference on Jun. 1 by the Multi-Ministry Taskforce, Ministry of Health's (MOH) Director of Medical Services Kenneth Mak shared that face shields cannot replace masks in the ""majority of settings"" which will require facial protection.",2020-06-01 12:23:50+00:00,What if certain people has sinus abd diffucult in breathing? Must wear mask? Or faceshield?,2020-06-01 23:05:52+00:00,15
1339,2524,"In a press conference on Jun. 1 by the Multi-Ministry Taskforce, Ministry of Health's (MOH) Director of Medical Services Kenneth Mak shared that face shields cannot replace masks in the ""majority of settings"" which will require facial protection.",2020-06-01 12:23:50+00:00,"""Face shield added protection when worn with face mask""! Numbskull, pls elaborate, & just stop there!",2020-06-02 00:24:15+00:00,15
1340,2525,"In a press conference on Jun. 1 by the Multi-Ministry Taskforce, Ministry of Health's (MOH) Director of Medical Services Kenneth Mak shared that face shields cannot replace masks in the ""majority of settings"" which will require facial protection.",2020-06-01 12:23:50+00:00,"Pls elaborate & not just stop there! Shield is good when whole face is protected including eyes, nose & mouth when worn with surgical masks! Pls don't give cloth masks, when it's 0 or 1% BFE protection!",2020-06-02 00:29:23+00:00,31
1341,2526,"In a press conference on Jun. 1 by the Multi-Ministry Taskforce, Ministry of Health's (MOH) Director of Medical Services Kenneth Mak shared that face shields cannot replace masks in the ""majority of settings"" which will require facial protection.",2020-06-01 12:23:50+00:00,Kids can get smaller face masks,2020-06-02 02:09:12+00:00,6
1342,2527,"In a press conference on Jun. 1 by the Multi-Ministry Taskforce, Ministry of Health's (MOH) Director of Medical Services Kenneth Mak shared that face shields cannot replace masks in the ""majority of settings"" which will require facial protection.",2020-06-01 12:23:50+00:00,bruh face shield as if you going in for riot,2020-06-02 07:50:05+00:00,10
1344,2529,"""While face shields may provide some protection, the design of face shields typically leave a gap between the face and shield which means that the wearer would still be depositing droplets,” said health minister Gan Kim Yong.",2020-06-01 12:08:02+00:00,"I agree - some cough and sneeze so violently while choosing produce in supermarkets, imagine the droplets flying😳What about those who do not wear mask properly?",2020-06-01 12:45:02+00:00,26
1345,2530,"""While face shields may provide some protection, the design of face shields typically leave a gap between the face and shield which means that the wearer would still be depositing droplets,” said health minister Gan Kim Yong.",2020-06-01 12:08:02+00:00,The gas mask is the best,2020-06-01 12:57:13+00:00,6
1347,2534,"""While face shields may provide some protection, the design of face shields typically leave a gap between the face and shield which means that the wearer would still be depositing droplets,” said health minister Gan Kim Yong.",2020-06-01 12:08:02+00:00,the face shields got people looking like riot police without armor,2020-06-01 14:17:07+00:00,11
1348,2536,"""While face shields may provide some protection, the design of face shields typically leave a gap between the face and shield which means that the wearer would still be depositing droplets,” said health minister Gan Kim Yong.",2020-06-01 12:08:02+00:00,Can someone go find the video Lim bee wah wear a face shield to the parliament... Lolol,2020-06-01 16:56:38+00:00,17
1349,2537,"""While face shields may provide some protection, the design of face shields typically leave a gap between the face and shield which means that the wearer would still be depositing droplets,” said health minister Gan Kim Yong.",2020-06-01 12:08:02+00:00,lmao i wish sec sch oso allowed to wear face shield 🥴,2020-06-01 22:38:30+00:00,11
1350,2542,"According to Minister Lawrence Wong, Phase 2 may happen before the end of June, if community infection rates remain low and stable.

Phase 2 would see the resumption of a range of activities, including retail services, dining in at F&B outlets, reopening of sports facilities and family visits, subject to a group size cap of 5 people.",2020-05-28 13:46:21+00:00,Wait y isnt he wearing mask lol,2020-05-29 07:06:38+00:00,7
1360,2557,"At a press conference on May 28, Minister Lawrence Wong said that allowing essential travel will resume businesses, and jobs will ""continue"". However, mass market travel will have to wait ""a bit longer"". New measures being established include ""travel bubbles"" to countries deemed safe, and possibly conducting PCR testing for incoming travellers.",2020-05-28 13:31:03+00:00,"I can imagine when borders starts to open. Malaysia for exp, Singaporeans wearing masks and rushing to custom to beat the queue but wait! Social distancing and imagine again waiting for buses and queuing up waiting for passport to be chopped while social distance. WOW, when does the queue leads to? Just imagine. 😂",2020-05-29 03:32:40+00:00,53
