,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
223,barcode collection,2465667483663857549,2020-12-16 20:28:19,boutiqe_barcoode,,"🔳بوتیک بارکد🔳
‎👕 دورس
‎📏 XXL,XL,L,M : سايزبندي
‎🔸 رنگبندي : تك رنگ
‎🔹 جنس : سه نخ
•——————————•
‎❌ قيمت : دايركت
‎🛵 تحويل تهران 1 ساعته
‎📬 تحويل شهرستان 24 ساعته
‎✅ هزينه ارسال به عهده مشتري عزيز ميباشد

▪️ #shn.mezon#مزون_مردانه#مزون_آنلاين 
‎▪️ #دورسمردانه#دورس_مردانه#دورس_زخیم 
‎▪️ #دورس_ترک#دورس_سه_نخ#دورس_شیک 
‎▪️ #دورس_پاییزه#دورس_لش#دورس_اسپرت 
‎▪️ #دورس_خاص#دورس_یقه_گرد#دورس_ترك",Explore,29,0
224,,2465656735332055466,2020-12-16 20:06:49,m._pickle_,"Photo by @m._pickle_ on December 16, 2020. May be an image of food.",Beetroot pickle ..#shn #dxb #shjfood,,15,0
225,Ivy Narayan,2465623847099865978,2020-12-16 19:01:28,ivyponders,"Photo by Ivy Narayan in Swissotel The Stamford. May be an image of sky, buildings and skyscraper.","Peeking at the outside world from my little corner.🌃
.
.
.
#quarantine #shn #nightphotography  #travel #travelgram #photography #singapura #livinglife #lifeadventures #taleofthetrailingwife #sg #singaporelife",Swissotel The Stamford,17,0
226,Dorian Foulon,2465581252651640184,2020-12-16 17:40:30,dorian_foulon,,"Aujourd'hui, j'ai décidé de vous parler des adaptations que nous avons mis en place avec mon entraîneur @christdz64 (membre du staff du @pole_paracyclisme_handisport) pour m'aider dans ma pratique sportive.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Rappelez-vous, en avril dernier, je vous parlais de mon handicap. Pour résumé, mon mollet gauche est à peine développé, j'ai une perte de puissance dans ma jambe gauche d’environ 50%. Pour faire simple, je pédale avec une jambe et demie !
Mes pieds ont une forme arrondie, je chausse du 41 à gauche et du 46 à droite et j'ai une jambe légèrement plus courte que l'autre.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Comme vous vous en doutez, il a fallu trouver des adaptations avec mon coach pour que je puisse pratiquer mon sport dans les meilleures conditions possibles. Nous avons donc fait appel à @sierra_shoes pour avoir des chaussures sur-mesures réalisées à partir d'un moule de mes pieds. Nous avons du ajouter une réhausse pour compenser la différence de taille entre mes deux jambes tout en prenant en compte la forme arrondie de mes pieds et le fait que je m'appuie sur mon flan extérieur.
Ensuite, nous avons travaillé avec une podologue, spécialiste du Haut Niveau pour créer une semelle sur mesure qui me permet d’optimiser le plus possible mes points d’appuis et donc d’augmenter ma puissance. Plusieurs essais ont été nécessaires avant de trouver la position idéale et surtout la plus efficace.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Désormais vous n'avez plus aucun secret sur mes adaptations. Cependant si vous avez d'autres questions n'hésitez pas à me les poser en commentaires 😊
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#sierra #video #cyclisme #paracyclisme #handisport #bike #bhbike #piedbot #handicap #velo #shn #adaptation #team",Pôle Espoir Paracyclisme Handisport,137,2
227,Dunkin' Donuts Singapore,2465412031309149962,2020-12-16 12:00:38,dunkindonuts_sg,"Photo by Dunkin' Donuts Singapore on December 16, 2020. May be an image of 3 people and dessert.","This is #SHN done right. Thanks for sharing this happy capture, @itsonlytwoweeks. Stay safe! 

#DunkinDonutsSingapore",,55,2
228,Punlarp Maipaiboon,2465391127032615640,2020-12-16 11:19:06,ipaloe,"Photo by Punlarp Maipaiboon on December 16, 2020. May be an image of 1 person and outerwear.","ออกทะเลอีกแล้ว 😅
#เรื่องนี้ไม่ค่อยมีใครนึกถึง 
#ใครจำได้มั่ง
#shn #quarantine #day9",,9,4
229,مزون مردانه | مزون اِس اِچ اِن,2465374566595422447,2020-12-16 10:46:12,shn.mezon,"Photo shared by مزون مردانه | مزون اِس اِچ اِن on December 16, 2020 tagging @shn.mezon. May be an image of outerwear.","‎🔳مزون مردانه اِس اِچ اِن🔳
‎👕 دورس
‎📏 XXL,XL,L,M : سايزبندي
‎🔸 رنگبندي : آبي ، مشكي
‎🔹 جنس : سه نخ
•——————————•
‎❌ قيمت : دايركت
‎🛵 تحويل تهران 1 ساعته
‎📬 تحويل شهرستان 24 ساعته
‎🛍 خريد حضوري با هماهنگي قبلي
‎✅ هزينه ارسال به عهده مشتري عزيز ميباشد
‎📍 محموديه ، ارديبهشت
‎⏰ ساعت كاري 13:00 الي 21:00
📱 09121381850
☎️ 02122665193
🆔 @shn.mezon
▪️ #shn.mezon#مزون_مردانه#مزون_آنلاين 
‎▪️ #دورسمردانه#دورس_مردانه#دورس_زخیم 
‎▪️ #دورس_ترک#دورس_سه_نخ#دورس_شیک 
‎▪️ #دورس_پاییزه#دورس_لش#دورس_اسپرت 
‎▪️ #دورس_خاص#دورس_یقه_گرد#دورس_ترك",Mahmoodiyeh Tehran,95,7
230,FomoHomo,2465366192457775873,2020-12-16 10:29:36,fomohomo.sg,"Photo by FomoHomo on December 16, 2020. May be an image of one or more people, mountain and text that says 'OUT IN SG MIDWEEK MINDFULNESS'.","[ OUT IN SG: MINDFULNESS ]⠀⠀⠀
⠀⠀
WHEN: DEC 16 2020 8PM to 9PM⠀⠀⠀
WHERE: Zoom⠀⠀⠀
WHO: Members of OUT IN SG Facebook group - https://www.facebook.com/groups/OUTINSG/⠀⠀⠀
⠀⠀
EVENT URL: https://buff.ly/37lrWbs⠀
Join group and go to event page for ZOOM Link⠀⠀⠀
⠀⠀
Mid week mindfulness is a safe space for all of us to sit and practice mindfulness, a meditation practice that is non-denominational and designed to help reduce stress and create calm.⠀⠀
⠀⠀
This will be a guided ""sit"" (meditation session) and anyone can join. Beginners welcome.⠀⠀
⠀⠀
Take the time out of your week to be develop some inner calm. Zoom links will be posted up each week for that week's session.⠀⠀
⠀⠀
Look forward to sitting with you.⠀⠀
⠀⠀
#outinsg #gaymen #sgmen #comingtogether #loveislove🌈 #lovewins #lgbtq🌈#inclusivity #loveislove #lgbtqi #gaysinsingapore #asiangayboy #sgevents #singaporeevents #lgbthelp #lesbianlove #lgbtcommunity #gaysofig #singaporeinsta #yoursingapore #shn #covid19 #quarantine #sgunited #stayhome #stayhomestaysafe",,14,0
231,タン • ショーン | Tan • Sean,2465322037641975608,2020-12-16 09:01:50,tan_sean1981,"Photo by タン • ショーン | Tan • Sean on December 16, 2020. May be a black-and-white image of sky and buildings.","Rainy season

#shn #halfwaythrough",,12,0
232,ibrahim djamel,2465286933196387271,2020-12-16 07:52:05,djamel__ibrahim,,"Salam la famille 🤗🤗🤗

Comment ca se passe votre semaine ? 
Moi plutôt bien HAMDOULLAH 

Comme prévu j'essaye de retrouver mes anciennes publications et les remettre sur ce feed le temps que ca se relance 😇
______

Here, une séries de 2 exos enchaînés qui a pour but le travail de la force max (5 répétitions squat) suivi de 3 a 6 répétitions de jump depart assis avec charge additionnelle (ici c'est haltères ) afin d'améliorer #explosivité 

5 séries avec 3 a 5 minutes de récupération entre les séries 

_________
#force
#explosivité
#puissance
#squat #jumping #saut #charge #sport 
#membresinferieurs #sportdehautniveau #SHN #developpementdelapuissance #préparationphysique #coachingpersonal #coachsportif","Chelles, Ile-De-France, France",71,2
233,Reagan & Harrison,2465264560058133303,2020-12-16 07:10:45,itsonlytwoweeks,,"Well, we made it. After 15 nights in the room we have been released to cause trouble and mischief across the island of #singapore!  Thanks to everyone at the @fairmontsingapore for looking after us so well! Reagan and Harrison have asked me to make it clear they weren’t dancing to the music just celebrating, they said their moves are better than that! #freedom #itsonlytwoweeks #shn #quarantine #wearamask",Singapore,30,10
234,Darryl Leong,2465205868313356158,2020-12-16 05:11:01,mcrae1977,Photo by Darryl Leong in Mercure Singapore on Stevens. May be an image of fried rice.,"Paper wrapped salt baked chicken with yam rice for lunch . Special delivery from my dear friend @clarissawang Thank you! Almost halfway thru this quarantine.
#shn #staystrong #tasteofsingapore #lamssaltbakedchicken",Mercure Singapore on Stevens,27,6
235,Bisky_,2465202845059988501,2020-12-16 05:05:01,littlebisky,"Photo by Bisky_ on December 15, 2020. May be an image of Persian cat.",On #SHN and grounded 🐾,,8,0
236,Ohayoko,2465182795515107612,2020-12-16 04:25:11,ohayokosg,"Photo shared by Ohayoko on December 15, 2020 tagging @fairmontsingapore. May be an image of text that says 'SHN SINGAPORE HOTEL QUARANTINE ホテル隔離費用 シンガポール隔離生活'.","🏨
【SHN指定施設(ホテル)に感謝を込めて】

SHN隔離中の指定施設はフェアモントホテルでした。

＊以下ホテルHPより
フェアモントシンガポールのサウスタワーは一時的にStayHome Designated Facility（SDF）として機能するように改造されました。 私たちは、シンガポール政府がCovid-19のコミュニティへの拡散を制限するのを支援し、シンガポールに帰国する人やシンガポールに入国する旅行者を強制的な滞在通知で支援します。

➿➿➿➿➿➿➿

✔️サービス

通常のホテルサービスはないものの
1日3度の食事支給
3日に1度のタオル交換
1週間に1度のベットシーツの交換

他にもトイレットペーパーやコーヒー紅茶などの備品は
頼めばいつでも持ってきてもらえます。

あまりdisturbしたくないけれど
トイレットペーパーを持って来てもらうタイミング(3日に1度)は掃除機も借りていました。

✔️ケーキ

1週間過ぎた時にはメッセージとクリスマスケーキの差し入れが🎄

孤独なホテル隔離生活にホッコリしました☺️

✔️確認電話

1週間過ぎた頃、体調を訪ねる電話がありました。(その後2回ほど)

とてもフレンドリー🥰

✔️チェックアウト

前日にチェックアウトの場所・時間の確認電話がありました。

午前11時すぎにチョコレートと証書が届きました🎁

チェックアウトは12時
体温チェック
ルームキーを返却

タクシーで帰りました。

✔️費用

$2,000

この金額はSHN指定ホテルどこでも一律です。
私の場合は夫の雇用主によって処理されています。

＊通常だと$400〜500/泊

➿➿➿➿➿➿

たぶんこのホテルとバルコニーから見える景色は私の『アナザースカイ』🇸🇬

快適な14日間ありがとう😌
@fairmontsingapore 

📍
【Fairmont Singapore】
80 Bras Basah Road, Singapore 189560 
☎️ +65 6339 7777

⏯
YouTube #おはよーこシンガポール生活
チャンネル登録よろしくね😉

#ここが私のアナザースカイ #fairmonthotel
#shn #shnsingapore #quarantine #quarantinelife #シンガポールホテル隔離生活 #ホテル隔離 #2週間隔離 
#シンガポール生活 #シンガポール在住 #シンガポールホテル #シンガポール旅行 #ステイケーション 
#singapore #singaporelife #singaporetravel #singaporehotel #staycationsg",Fairmont Singapore,176,0
237,Adri Sudomo,2465163702105775612,2020-12-16 03:47:15,adrisudomo,"Photo by Adri Sudomo on December 15, 2020. May be an image of buildings, skyscraper and sky.",Day 1 out of 14 days view (i can see Singtel comcentre and MBS) #shn #singaporeshn #quarantine #quarantinelife #singapore,Grand Copthorne Waterfront Hotel,14,23
238,Beth,2465104752033445494,2020-12-16 01:50:07,avoandoats,"Photo by Beth on December 15, 2020. May be an image of dessert.","switched out the oats for a mini yogurt bowl today! topped with allll the good stuff for the simplest and most delicious breakfast 💯

#dEATS: plain greek yogurt + chopped @nocow peanut butter chocolate chip protein bar + blueberries + creamy peanut butter + cinnamon! firm believer over here that cinnamon makes everything better 😊
•
#shn #singapore #quarantine #glutenfree #cleaneating #organic #wholefoods #paleo #paleodiet #paleoish #goodeats #wellandgoodeats #realfood #foodie #food #breakfast #healthy #healthydiet #healthylifestyle #healthyrecipes #f4f #f4follow #follow",,188,20
239,오한진,2465007746775103914,2020-12-15 22:37:23,hjvmy,"Photo by 오한진 on December 15, 2020. May be an image of 10 people.",미라클모닝-화려해지기위한 많은 허들을 뛰어넘었다.#젠소나#뉴트리라이트#유동식#텔로미어#클린#웰리스#뷰티#건강관리#해독#유전자#DNA#비오틴#비군#SHN#부자아빠#간절한꿈,,28,0
240,Second Hand News Radio,2464931496257888058,2020-12-15 20:05:54,shnradio,"Photo shared by Second Hand News Radio on December 15, 2020 tagging @juliannajoy69, @claire.silverman, @musicariza, and @wdce901.","SHN INTERVIEW: JULIANNA JOY 

Our host Claire (@claire.silverman) sat down  with singer/songwriter Julianna Joy (@juliannajoy69) to discuss Joy’s debut EP and new music. Julianna Joy is a favorite here at SHN. Check out the full interview now!",,24,4
241,Becky,2464919267913746363,2020-12-15 19:41:36,travel_with_beck,"Photo by Becky in Pula, Croatia. May be an image of one or more people and monument.","Pula, Croatia 🇭🇷 

#pula #croatia #pulacolosseum #shn #blueskies #travel #travelling #traveller #traveltheworld #amazing #stunning #photo #photography #photoshoot #photooftheday","Pula, Croatia",59,1
242,STAY FIT,2464900534365307357,2020-12-15 19:04:23,stayfit.fr,"Photo shared by STAY FIT on December 15, 2020 tagging @hackmybodyfr, and @jiji_coach. May be an anime-style image of 1 person, standing and text that says 'COUVRE-FEU DÉROGATIONS SALLES DE SPORT POMPIERS COACHS SHN PRESCRIPTIONS -MÉDICALES MINEURS/S MINEURS/STAPSEPJEPS FORCES DE L'ORDRE'.","Couvre-feu aujourd’hui ce que cela change pour vous
.
.
LES PROFILS QUE NOUS POUVONS ACCUEILLIR
Les personnes avec une ordonnance
Les forces de l’ordre
Les coachs, stagiaires
Les sportifs de haut niveau 
Nouveau : les mineurs, sans ordonnance
.
.
RÈGLES INCHANGÉES
2m2 d’espacement entre les participants 
Port du masque pour circuler dans la salle
Pas de masque pendant l’entraînement 
Autorisation des coaching
Interdiction de faire des cours collectifs 
.
.
LA RÈGLE DU COUVRE-FEU
Vous devrez être chez vous à 20h maximum, des dérogations existent pour :

Les forces de l’ordre 
Les sportifs de haut niveau 
Les coachs et notre stagiaire Romane
Les personnes reconnues comme handicapées par la MDPH
.
.
CERTIFICATS MÉDICAUX
OUI ✅ : vous pourrez continuer les entraînements en intérieur 

NON ❌ : le certificat ne vous donnera pas le droit de rentrer chez vous après 20h
.
.
NOS HORAIRES
Semaine : 9h-20h 
Samedi : 9h-18h
Dimanche : 9h-14h
.
.
HORAIRES DES WOD VISIO
19h au lieu de 19h15 
.
.
COURS VISIO FITNESS
Rien ne change 👌🏼 
.
.
Bon courage à tous,

OSU 😤

#stayfit #fit #fitness #gym #crossfit #wod #crossfitfrance #crossfitgirls #crossfitcommunity #crossfitwod #crossfitromania #crossfitparis #police #pompiers #coach #coaching #shn #staps #bpjeps #workout #workoutmotivation #mha #onepiece #heroacademia #myheroacademia #anime #bourglareine #sceaux",Stayfit - CrossFit Kaizoku,28,0
243,مزون مردانه | مزون اِس اِچ اِن,2464863487565896537,2020-12-15 17:50:46,shn.mezon,"Photo shared by مزون مردانه | مزون اِس اِچ اِن on December 15, 2020 tagging @shn.mezon. May be an image of outerwear.","‎🔳مزون مردانه اِس اِچ اِن🔳
‎👕 دورس
‎📏 XXL,XL,L,M : سايزبندي
‎🔸 رنگبندي : تك رنگ
‎🔹 جنس : سه نخ
•——————————•
‎❌ قيمت : دايركت
‎🛵 تحويل تهران 1 ساعته
‎📬 تحويل شهرستان 24 ساعته
‎🛍 خريد حضوري با هماهنگي قبلي
‎✅ هزينه ارسال به عهده مشتري عزيز ميباشد
‎📍 محموديه ، ارديبهشت
‎⏰ ساعت كاري 13:00 الي 21:00
📱 09121381850
☎️ 02122665193
🆔 @shn.mezon
▪️ #shn.mezon#مزون_مردانه#مزون_آنلاين 
‎▪️ #دورسمردانه#دورس_مردانه#دورس_زخیم 
‎▪️ #دورس_ترک#دورس_سه_نخ#دورس_شیک 
‎▪️ #دورس_پاییزه#دورس_لش#دورس_اسپرت 
‎▪️ #دورس_خاص#دورس_یقه_گرد#دورس_ترك",Mahmoodiyeh,138,7
244,Adri Sudomo,2464848256420550590,2020-12-15 17:20:31,adrisudomo,"Photo by Adri Sudomo on December 15, 2020. May be an image of 1 person and outerwear.",The journey for SHN 14 days in hotel..#shn #singaporeshn #quarantine #quarantinelife #14daysshn,Singapore,22,4
245,Şahin Mobilya,2464837298849358576,2020-12-15 16:58:44,shnmobilya,"Photo by Şahin Mobilya on December 15, 2020.","Evinizdeki yaşam kalitesi
🔸

Life quality in your home. 
🔸

#ŞahinMobilya #Shn #dekorasyon #decoration #decor #design #dizayn #tasarım #dolap #dolapkulpu #dolapmodelleri #dekor #mimari #architecture #kulpmodelleri #mutfakdolapları #kitchendesign #kitchen #homedesign #homedecor #homedecoration #interiordesign #myhousebeautiful #like","Karasu, Sakarya, Turkey",33,0
246,Mundo FIT / Comida saudável,2464827917326222610,2020-12-15 16:40:06,mundofit.brasilia,Photo by Mundo FIT / Comida saudável in Executive Office Tower. May be an image of 3 people and people standing.,"Obrigado meninas pela visita @kamillacamilo @cinthiaaportela @taniasob ! É uma honra para nós atender vocês com excelência! Nosso shake gourmet é uma excelente sobremesa protéica, com 23 vitaminas e minerais e menos de 250 calorias ! 

Loja física funciona até às 15 h e delivery pelo WhatsApp 061984294710 

#mulheresempreendedoras #mulher #diva #divasquecorrem #advocacia #oab #oabdf #advogada #advogado #executiveofficetower #shn #jejumintermitente #plussize #lowcarb #dieta #jejumintermitente",Executive Office Tower,76,0
247,مزون مردانه | مزون اِس اِچ اِن,2464766237409956154,2020-12-15 14:37:33,shn.mezon,"Photo shared by مزون مردانه | مزون اِس اِچ اِن on December 15, 2020 tagging @shn.mezon. May be an image of outerwear.","‎🔳مزون مردانه اِس اِچ اِن🔳
‎👕 دورس
‎📏 XXL,XL,L,M : سايزبندي
‎🔸 رنگبندي : مشكي ، صورتي ، يشمي ، سرمه اي ، ذغالي
‎🔹 جنس : سه نخ
•——————————•
‎❌ قيمت : دايركت
‎🛵 تحويل تهران 1 ساعته
‎📬 تحويل شهرستان 24 ساعته
‎🛍 خريد حضوري با هماهنگي قبلي
‎✅ هزينه ارسال به عهده مشتري عزيز ميباشد
‎📍 محموديه ، ارديبهشت
‎⏰ ساعت كاري 13:00 الي 21:00
📱 09121381850
☎️ 02122665193
🆔 @shn.mezon
▪️ #shn.mezon#مزون_مردانه#مزون_آنلاين 
‎▪️ #دورسمردانه#دورس_مردانه#دورس_زخیم 
‎▪️ #دورس_ترک#دورس_سه_نخ#دورس_شیک 
‎▪️ #دورس_پاییزه#دورس_لش#دورس_اسپرت 
‎▪️ #دورس_خاص#دورس_یقه_گرد#دورس_ترك",Mahmoodiyeh,123,9
248,Didik Wahjudi,2464761810043424313,2020-12-15 14:28:46,dewahjudi,"Photo shared by Didik Wahjudi on December 15, 2020 tagging @dianawibisono. May be an image of 1 person and hair.","Finally, I can enter SG after almost 9 months! I am so surprised that I get approved to enter after 6 times of rejection.
Thank you for the supply @dianawibisono 😘.

#godisgood #godisgoodallthetime #quarantine #shn","PARKROYAL on Kitchener Road, Singapore",124,36
249,djyurith,2464726625998885871,2020-12-15 13:18:51,djyurith,Photo by djyurith in Singapore. May be an image of 1 person and hair.,"Ready to party? 💋 

9 days into quarantine! Honestly enjoying the solitude a little too much 😂 

Drop your suggestions on what to eat and where to go once I'm out, in the comments!
.
.
.
#shn #quarantine #businesstrip",Singapore,1453,39
250,Kanako Kageyama,2464713626432815496,2020-12-15 12:53:02,kanako_kgym,"Photo by Kanako Kageyama on December 15, 2020. May be an image of food.",".
.
My friend and her son’s 14 days quarantine is going to be over soon

2 more days to go
GANBATTE

お友達のホテル隔離生活もあと2日

今日のお届けもの

おしながき

鶏もも肉の照り煮
（おかずの下はごはん）
にんじんしりしり
蒸しかぼちゃ
いんげんのピーナッツバター和え
茹でちんげん菜
赤かぶの浅漬け
松茸ごはん
ごはん（ストウブで炊いた新米）
プレーンベーグル
リュスティック
いちご酵母のマドレーヌ
クリームチーズ
いちごジャム（市販）

隔離生活も木曜日で終わり
あと2日間がんばって

松茸ごはん
前回作った時にもったいなくて
全部使わず冷蔵庫へ
そのまま放置し半乾燥松茸に

さすがきのこ
乾燥させると風味増す？

濃いめの鰹出汁で炊いたら
前回より美味しかった気がする
（ズボラが功を奏した）

酵母マドレーヌは試作中
2種類のレシピで焼いたけど
どちらも納得いかず
でも試食してもらう
（実験台にしてごめんよ）

#お弁当 #おべんとう #おすそ分け #差し入れ #隔離生活 #おうちごはん #シンガポール暮らし #シンガポール生活 #スワッグ #スワッグのある暮らし #グリーンのある暮らし #shn #quarantine #obento #bento #bentobox #japanesebento #japanesefood",,100,19
251,Rina Lim,2464680282370693632,2020-12-15 11:46:47,im_rina,"Photo by Rina Lim on December 15, 2020. May be an image of text that says 'Eats Exclusure Welcone Certificate of Completion This to congratulate Ms Rina Lim Xiuying participant) for being our hero and successfully completing the 4-day SHN at SingaporeT Tanglin (Name venue) from: December 2020 to: December 2020 to welcoming you enjoy the wholesomeJ JEN SHANGRI-LA SINGAPORE Tanglin experience soon. fatank Vathsala Subramaniam, General Manager ஈम'.","#rinaSHNdiary day 14
Received certificate of completion for my 'once-in-a-lifetime' experience.. hahaha
Comes with heaps of vouchers too.. #SHN #stayhomenotice #stayhomenoticesg #covid19 #hoteljentanglin",,34,5
252,مزون مردانه | مزون اِس اِچ اِن,2464679277492175415,2020-12-15 11:44:47,shn.mezon,"Photo shared by مزون مردانه | مزون اِس اِچ اِن on December 15, 2020 tagging @shn.mezon. May be an image of outerwear.","‎🔳مزون مردانه اِس اِچ اِن🔳
‎👕 دورس
‎📏 XXL,XL,L,M : سايزبندي
‎🔸 رنگبندي : تك رنگ
‎🔹 جنس : سه نخ
•——————————•
‎❌ قيمت : دايركت
‎🛵 تحويل تهران 1 ساعته
‎📬 تحويل شهرستان 24 ساعته
‎🛍 خريد حضوري با هماهنگي قبلي
‎✅ هزينه ارسال به عهده مشتري عزيز ميباشد
‎📍 محموديه ، ارديبهشت
‎⏰ ساعت كاري 13:00 الي 21:00
📱 09121381850
☎️ 02122665193
🆔 @shn.mezon
▪️ #shn.mezon#مزون_مردانه#مزون_آنلاين 
‎▪️ #دورسمردانه#دورس_مردانه#دورس_زخیم 
‎▪️ #دورس_ترک#دورس_سه_نخ#دورس_شیک 
‎▪️ #دورس_پاییزه#دورس_لش#دورس_اسپرت 
‎▪️ #دورس_خاص#دورس_یقه_گرد#دورس_ترك",Mahmoodiyeh,141,5
253,Reagan & Harrison,2464674900147476208,2020-12-15 11:36:05,itsonlytwoweeks,"Photo by Reagan & Harrison in Singapore with @bliss, @fairmontsingapore, @honest_beauty, and @aramsaspas. May be an image of 1 person, hair, child and sitting.","The day before release #spa treatments were deemed essential.... Reagan enlisted her brother to help with nails, he wasn’t too impressed. In exchange she has promised to play #football tomorrow. We will also have to say goodbye to our now dried out mini #christmastree #1sleep (hopefully) #quarantine #shn #singapore #dayspa #bliss #itsonlytwoweeks",Singapore,27,9
254,Punlarp Maipaiboon,2464647887178413914,2020-12-15 10:42:25,ipaloe,"Photo by Punlarp Maipaiboon on December 15, 2020. May be an image of 1 person, outerwear and text that says 'PICTURED: Botanist Mark Watney and the Ares III crew spent two weeks isolated in the Nevada desert as field simulation and survival training exer cise.'.","ยังคิดไม่ออก... ก็เดินต่อไปก่อน 😝
#shn #quarantine #day8",,12,0
255,🆂𝐡𝐢-𝐧𝐚,2464565185393083602,2020-12-15 07:58:06,shi.na.da,"Photo by 🆂𝐡𝐢-𝐧𝐚 on December 14, 2020. May be an image of 2 people and people sitting.",".
.
今日は寒すぎる。
振り向けば唇サイズのマスクの人。
たぶん今まで見た中で最小マスク。
.
.
写真は昨日📷
行き場失い笑(選択肢狭まり)
1時間も悩んだ結果
カナ宅でポテトだった日🍟✖︎🏠
ポテトと家って最高だね。
.
.
#北海道#札幌#友達#仲間#いつめん #SHN#シェン#シェンって何#半分#半顔スタグラム#3姉妹#元気の源#AppleWatch#遠隔操作#両端入らなかった",,46,1
256,Beth,2464558514234113068,2020-12-15 07:44:51,avoandoats,"Photo shared by Beth on December 14, 2020 tagging @tiannsbakery.","good ol' avocado toast for an afternoon pick-me-up, paired with bite-sized pieces of truffle cheese🥑🧀 with bread from Tiann's, my favorite cafe in sg with the yummiest healthy brunch and treats. definitely my first stop post-quarantine!

#dEATS: @tiannsbakery paleo bread + avocado + truffle gouda + drizzle of EVOO😍
•
#shn #singapore #quarantine #glutenfree #cleaneating #organic #wholefoods #paleo #paleodiet #paleoish #goodeats #wellandgoodeats #realfood #foodie #food #breakfast #healthy #healthydiet #healthylifestyle #healthyrecipes #f4f #f4follow #follow",,161,14
257,タン • ショーン | Tan • Sean,2464494812034149705,2020-12-15 05:38:17,tan_sean1981,"Photo by タン • ショーン | Tan • Sean on December 14, 2020. May be an illustration.","Random sketches

I tried to think of when was the last time I sat down and drew something pointless and I can’t remember.

I used to draw tons of silly drawings all the time in Primary school though, some 30 odd years ago now.

#shn #sketches #timeflies",,14,1
258,Syafiq Kamal,2464383859423616850,2020-12-15 01:57:50,syfqkml,Photo by Syafiq Kamal in Singapore. May be an image of bedroom.,"Morning!!
Hari terakhir kuarantin.
Check out!!
Pengembaraan bermula . . .
#14hari
#SHN
#staystrong",Singapore,19,0
259,Chica_Tk,2464380919659512557,2020-12-15 01:52:00,ct.620,Photo by Chica_Tk in Changi Airport. May be an image of one or more people.,Hello Singapore🇸🇬 Serving my 14-day SHN at a dedicated facility. Here we go!! 14日間の隔離開始...#singapore #covid_19 #SHN #stayhomenoticesg #isolation #quarantine #14days #シンガポール #隔離生活,Changi Airport,6,0
260,ՏӇƝ 𓂊.  𓅪,2464380268099470732,2020-12-15 01:50:42,shn_rublob,"Photo by ՏӇƝ 𓂊.  𓅪 on December 14, 2020. May be an image of 2 people, hair and outerwear.","El veci Chimi con la playerita en venta, envíen DM. #enventa #playera #playeraspersonalizadas #tshirt #illustration #shn #patterndesign #patterns #pattern",,58,12
261,Theo,2464325621713381688,2020-12-15 00:04:03,theotan,,#shn  #timegoesby #sunrise #2021,Carlton Hotel,40,2
