,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
933,1296641269972647936,1296615523040530437,2020-08-21,10:52:23,31412901,firehorse77,William Wong 王会亮,,@PFFCommenter @mc156011 @DailyCaller You would be on the right side of history once you have checked into the mental hospital for your TDS illness 😂😂😂,en,[],[],[],0,0,3,[],https://twitter.com/Firehorse77/status/1296641269972647936,0,"[{'screen_name': 'PFFCommenter', 'name': 'PFTCommenter', 'id': '769112891299618816'}, {'screen_name': 'DailyCaller', 'name': 'Daily Caller', 'id': '39308549'}]","['would', 'right', 'side', 'histori', 'check', 'mental', 'hospit', 'td', 'ill']",@PFFCommenter @mc156011 @DailyCaller You would be on the right side of history once you have checked into the mental hospital for your TDS illness :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
934,1296622999055953920,1296622999055953920,2020-08-21,09:39:47,298897990,keekaisian,daniel kee,"{'type': 'Point', 'coordinates': [1.27955492, 103.83476266]}",accompany wife to surgery. God bless you @ Singapore General Hospital  https://t.co/xn3wUOteLG,en,[],['https://www.instagram.com/p/CEIhvGGnO6amtyjcXAhTXaqY8TdVT-U2bKZVEA0/?igshid=8pghqv0hd46s'],[],0,0,0,[],https://twitter.com/keekaisian/status/1296622999055953920,0,[],"['accompani', 'wife', 'surgeri', 'god', 'bless', 'singapor', 'gener', 'hospit']",accompany wife to surgery. God bless you @ Singapore General Hospital  https://t.co/xn3wUOteLG
935,1296398566139867137,1296398566139867137,2020-08-20,18:47:58,265854363,mohdnoorzikri,zik.,"{'type': 'Point', 'coordinates': [1.49853384, 103.38609681]}","I'm at Hospital Pontian in Pontian, Johor  https://t.co/XbT2TzW4kx",en,[],['https://www.swarmapp.com/c/92Y2yRCDl3Q'],[],0,0,0,[],https://twitter.com/mohdnoorzikri/status/1296398566139867137,0,[],"['hospit', 'pontian', 'pontian', 'johor']","I'm at Hospital Pontian in Pontian, Johor  https://t.co/XbT2TzW4kx"
941,1296066295838859264,1296066295838859264,2020-08-19,20:47:39,70041451,anindadewayanti,Aninda Dewayanti,,"Finally I can show this film to my Mum. This is exactly what her routine once in a week looks like: to visit people. Whether they are sick at hospital, hosting a wedding, or having a baby. Not a fan of the ending, but the jokes cracked me up! Time to let Mum feel attacked. 🤣",en,[],[],[],1,0,2,[],https://twitter.com/anindadewayanti/status/1296066295838859264,0,[],"['final', 'show', 'film', 'mum', 'exactli', 'routin', 'week', 'look', 'like', 'visit', 'peopl', 'whether', 'sick', 'hospit', 'host', 'wed', 'babi', 'fan', 'end', 'joke', 'crack', 'time', 'let', 'mum', 'feel', 'attack']","Finally I can show this film to my Mum. This is exactly what her routine once in a week looks like: to visit people. Whether they are sick at hospital, hosting a wedding, or having a baby. Not a fan of the ending, but the jokes cracked me up! Time to let Mum feel attacked. :rolling_on_the_floor_laughing:"
947,1295686227795030019,1295686227795030019,2020-08-18,19:37:24,1261557926,sherhanan4kil,✧･ﾟ𝓈𝒽𝑒𝓇 ･ﾟ✧,"{'type': 'Point', 'coordinates': [1.49785696, 103.87241475]}","I'm at Regency Specialist Hospital in Masai, Johor Bahru  https://t.co/E8UFj96oLf",en,[],['https://www.swarmapp.com/c/6geAAK8sA5P'],[],0,0,0,[],https://twitter.com/sherhanan4kil/status/1295686227795030019,0,[],"['regenc', 'specialist', 'hospit', 'masai', 'johor', 'bahru']","I'm at Regency Specialist Hospital in Masai, Johor Bahru  https://t.co/E8UFj96oLf"
948,1295662080016572422,1295662080016572422,2020-08-18,18:01:26,1233289805368184832,raziq_95,Raziq,,"Hospitals and I have a love/hate relationship... I love the food and the calmness, but hate the reason everytime im here  https://t.co/PM2kS9ajXj",en,[],[],['https://pbs.twimg.com/media/EfsdxgLVoAEYKiA.jpg'],0,0,0,[],https://twitter.com/raziq_95/status/1295662080016572422,1,[],"['hospit', 'relationship', 'love', 'food', 'calm', 'hate', 'reason', 'everytim', 'im']","Hospitals and I have a love/hate relationship... I love the food and the calmness, but hate the reason everytime im here  https://t.co/PM2kS9ajXj"
953,1294822873043877888,1294822873043877888,2020-08-16,10:26:44,41320948,kiwibrew,Jonathan Brewer 🇳🇿🇸🇬,,"US response to COVID-19, especially shifting advice from the CDC &amp; every hospital in the country doing its own thing, will be a textbook example of health care failure for all of time.",en,[],[],[],0,0,5,[],https://twitter.com/kiwibrew/status/1294822873043877888,0,[],"['us', 'respons', 'especi', 'shift', 'advic', 'cdc', 'amp', 'everi', 'hospit', 'countri', 'thing', 'textbook', 'exampl', 'health', 'care', 'failur', 'time']","US response to COVID-19, especially shifting advice from the CDC &amp; every hospital in the country doing its own thing, will be a textbook example of health care failure for all of time."
954,1294776617026252800,1294649056610918400,2020-08-16,07:22:55,1169986884,super_merluna,Kat,,"@bookofjjune @Gbg86259756 And how is Kang Gon still able to go to work or run or fight, the very next day w/o rest or food. Right... He has a plot armor. Lol... Otherwise, he would already be in a hospital 😄",en,[],[],[],1,0,1,[],https://twitter.com/super_merLUNA/status/1294776617026252800,0,"[{'screen_name': 'bookofjjune', 'name': '빵', 'id': '3282495469'}, {'screen_name': 'Gbg86259756', 'name': 'Gbg', 'id': '1264084629050490885'}]","['kang', 'gon', 'still', 'abl', 'go', 'work', 'run', 'fight', 'next', 'day', 'rest', 'food', 'right', 'plot', 'armor', 'lol', 'otherwis', 'would', 'alreadi', 'hospit']","@bookofjjune @Gbg86259756 And how is Kang Gon still able to go to work or run or fight, the very next day w/o rest or food. Right... He has a plot armor. Lol... Otherwise, he would already be in a hospital :grinning_face_with_smiling_eyes:"
955,1294255729033932801,1294255713137471489,2020-08-14,20:53:06,178441197,mhdhafizee,mohd hafizee,,It will further strengthen the hospital’s mission to be the leading private hospital in Southern Region.. 🏥  https://t.co/sxaFz2GWCi,en,[],[],"['https://pbs.twimg.com/media/EfYet7pUYAEYG7h.jpg', 'https://pbs.twimg.com/media/EfYeuGWUcAAw5bK.jpg', 'https://pbs.twimg.com/media/EfYeuRbVAAEg8kV.jpg', 'https://pbs.twimg.com/media/EfYeudFVoAIE1FU.jpg']",0,0,0,[],https://twitter.com/mhdhafizee/status/1294255729033932801,1,[],"['strengthen', 'hospit', 'mission', 'lead', 'privat', 'hospit', 'southern', 'region']",It will further strengthen the hospital’s mission to be the leading private hospital in Southern Region.. :hospital:  https://t.co/sxaFz2GWCi
956,1294255713137471489,1294255713137471489,2020-08-14,20:53:02,178441197,mhdhafizee,mohd hafizee,,"this premier tertiary hospital in Johor has a new specialist room - Cancer Centre, to provide comprehensive cancer treatment services across the region 🏥 ⁣ ⁣ Gleneagles Medini Hospital Jalan Medini Utara 4, Medini, 79250 Iskandar Puteri (near Legoland Malaysia)   • 300 beds  https://t.co/t0qyN7Ol65",en,[],[],"['https://pbs.twimg.com/media/EfYetAIVAAAWb1n.jpg', 'https://pbs.twimg.com/media/EfYetLWVAAAw3R6.jpg', 'https://pbs.twimg.com/media/EfYetW7U0AAoF83.jpg', 'https://pbs.twimg.com/media/EfYetjCUcAU54QI.jpg']",1,1,6,[],https://twitter.com/mhdhafizee/status/1294255713137471489,1,[],"['premier', 'tertiari', 'hospit', 'johor', 'new', 'specialist', 'room', 'cancer', 'centr', 'provid', 'comprehens', 'cancer', 'treatment', 'servic', 'across', 'region', 'gleneagl', 'medini', 'hospit', 'jalan', 'medini', 'utara', 'medini', 'iskandar', 'puteri', 'near', 'legoland', 'malaysia', 'bed']","this premier tertiary hospital in Johor has a new specialist room - Cancer Centre, to provide comprehensive cancer treatment services across the region :hospital: ⁣ ⁣ Gleneagles Medini Hospital Jalan Medini Utara 4, Medini, 79250 Iskandar Puteri (near Legoland Malaysia)   • 300 beds  https://t.co/t0qyN7Ol65"
957,1294164180086530048,1294164180086530048,2020-08-14,14:49:19,110134658,abramkadabram,ABRHM CHEONG,"{'type': 'Point', 'coordinates': [1.34189711, 103.83812168]}",I'm at Mount Alvernia Hospital in Singapore  https://t.co/fRMyPibZiL,en,[],['https://www.swarmapp.com/c/gV5SzVr6xqH'],[],0,0,0,[],https://twitter.com/Abramkadabram/status/1294164180086530048,0,[],"['mount', 'alvernia', 'hospit', 'singapor']",I'm at Mount Alvernia Hospital in Singapore  https://t.co/fRMyPibZiL
960,1293437014809939970,1293437014809939970,2020-08-12,14:39:49,78801755,newputeri,newPuteri,"{'type': 'Point', 'coordinates': [1.27955492, 103.83476266]}","#Starbucks saying that ""Dining in is strictly for consumption of food and drinks only"" is like them telling me that I am no longer welcome. 😬 @ Singapore General Hospital  https://t.co/ULC9py5GWP",en,[],['https://www.instagram.com/p/CDx46psnPVs/?igshid=1j0hhw8hp7k3n'],[],0,0,0,['starbucks'],https://twitter.com/NewPuteri/status/1293437014809939970,0,[],"['say', 'dine', 'strictli', 'consumpt', 'food', 'drink', 'like', 'tell', 'longer', 'welcom', 'singapor', 'gener', 'hospit']","#Starbucks saying that ""Dining in is strictly for consumption of food and drinks only"" is like them telling me that I am no longer welcome. :grimacing_face: @ Singapore General Hospital  https://t.co/ULC9py5GWP"
961,1293259925745934338,1293259925745934338,2020-08-12,02:56:08,400011151,angelynes_ng,천사🧚🏼‍♀️ for my 9th exo🌼,,Hospital playlist ost😭😭😭,en,[],[],[],0,0,0,[],https://twitter.com/angelynes_ng/status/1293259925745934338,0,[],"['hospit', 'playlist', 'ost']",Hospital playlist ost:loudly_crying_face::loudly_crying_face::loudly_crying_face:
963,1293004625902264320,1293004625902264320,2020-08-11,10:01:40,110134658,abramkadabram,ABRHM CHEONG,"{'type': 'Point', 'coordinates': [1.31490297, 103.90914054]}",I'm at Parkway East Hospital in Singapore  https://t.co/eBWpY7uLrz,en,[],['https://www.swarmapp.com/c/2oPXSg1boCQ'],[],0,0,0,[],https://twitter.com/Abramkadabram/status/1293004625902264320,0,[],"['parkway', 'east', 'hospit', 'singapor']",I'm at Parkway East Hospital in Singapore  https://t.co/eBWpY7uLrz
964,1292785339678031872,1292785339678031872,2020-08-10,19:30:18,555967589,hzmlrn,CikMijaaaaa,"{'type': 'Point', 'coordinates': [1.45998691, 103.74643343]}","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/MWDJ5b96Sx",en,[],['https://www.swarmapp.com/c/8cq7qvFsTiE'],[],0,0,0,[],https://twitter.com/HZMLRN/status/1292785339678031872,0,[],"['hospit', 'sultanah', 'aminah', 'johor', 'bahru', 'johor']","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/MWDJ5b96Sx"
968,1292670458710487040,1292670458710487040,2020-08-10,11:53:48,34572260,gabrielsim,Gabriel,,"#VIrtualcare will be an integral part of the provider model. The biggest growth in virtual care has been with virtual #primarycare. But this will evolve into hospital-level care at home. Enabling patients to interact with care teams anytime, anywhere.   https://t.co/rOyeiN3fB0",en,[],['https://manilastandard.net/mobile/article/330899'],[],0,0,0,"['virtualcare', 'primarycare']",https://twitter.com/GabrielSim/status/1292670458710487040,0,[],"['integr', 'part', 'provid', 'model', 'biggest', 'growth', 'virtual', 'care', 'virtual', 'evolv', 'care', 'home', 'enabl', 'patient', 'interact', 'care', 'team', 'anytim', 'anywher']","#VIrtualcare will be an integral part of the provider model. The biggest growth in virtual care has been with virtual #primarycare. But this will evolve into hospital-level care at home. Enabling patients to interact with care teams anytime, anywhere.   https://t.co/rOyeiN3fB0"
969,1292396995349553155,1292396995349553155,2020-08-09,17:47:09,526048109,syhada_halim,.,"{'type': 'Point', 'coordinates': [1.45998691, 103.74643343]}","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/otRrHrzMFE",en,[],['https://www.swarmapp.com/c/6IsmqSuvKzb'],[],0,0,0,[],https://twitter.com/Syhada_Halim/status/1292396995349553155,0,[],"['hospit', 'sultanah', 'aminah', 'johor', 'bahru', 'johor']","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/otRrHrzMFE"
970,1292346138033438722,1292346138033438722,2020-08-09,14:25:04,490450048,green_kips,Tinagaran Kips Green,"{'type': 'Point', 'coordinates': [1.28652072, 103.80123407]}",Thanks For Alexandra Hospital Management To Choose Me for be Part of Singapore NDP 2020 and Also Proud Moment For Me to Appear In Singapore National Day Broadcast...!!!  #NDP2020  #F15-SG…  https://t.co/LzxApERYVU,en,[],['https://www.instagram.com/p/CDqI0y2hlFY5Poxz7AnfzfmkRNVqly1w0lotUs0/?igshid=zitvbkobibf5'],[],0,0,0,"['ndp2020', 'f15']",https://twitter.com/green_kips/status/1292346138033438722,0,[],"['thank', 'alexandra', 'hospit', 'manag', 'choos', 'part', 'singapor', 'ndp', 'also', 'proud', 'moment', 'appear', 'singapor', 'nation', 'day', 'broadcast']",Thanks For Alexandra Hospital Management To Choose Me for be Part of Singapore NDP 2020 and Also Proud Moment For Me to Appear In Singapore National Day Broadcast...!!!  #NDP2020  #F15-SG…  https://t.co/LzxApERYVU
972,1292332149270511616,1292332149270511616,2020-08-09,13:29:29,233103170,nurizzhanani,Nur Izz Hanani,"{'type': 'Point', 'coordinates': [1.45998691, 103.74643343]}","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/SPCY4QiGRt",en,[],['https://www.swarmapp.com/c/dJfQlvZuH6u'],[],1,0,0,[],https://twitter.com/nurizzhanani/status/1292332149270511616,0,[],"['hospit', 'sultanah', 'aminah', 'johor', 'bahru', 'johor']","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/SPCY4QiGRt"
973,1292328813913808898,1292328813913808898,2020-08-09,13:16:14,279913410,acvickie,Sandy,"{'type': 'Point', 'coordinates': [1.27955492, 103.83476266]}",Happy National Day! Spend time with your family~ ❤️❤️❤️ milydnam @ Singapore General Hospital  https://t.co/CGPvowxgiS,en,[],['https://www.instagram.com/p/CDqA90Wl4Py/?igshid=1eop061hwd771'],[],0,1,0,[],https://twitter.com/ACVickie/status/1292328813913808898,0,[],"['happi', 'nation', 'day', 'spend', 'time', 'milydnam', 'singapor', 'gener', 'hospit']",Happy National Day! Spend time with your family~ :red_heart::red_heart::red_heart: milydnam @ Singapore General Hospital  https://t.co/CGPvowxgiS
974,1292301567538995203,1292301567538995203,2020-08-09,11:27:58,490450048,green_kips,Tinagaran Kips Green,"{'type': 'Point', 'coordinates': [1.28652072, 103.80123407]}",Happy Birthday To My 2nd Home Singapore....!!! 🇸🇬🎆🎇 @ Alexandra Hospital  https://t.co/Vi4JWL1Vml,en,[],['https://www.instagram.com/p/CDp0k2ChHEtKJaj_DvD04koMslpSXjYoH9-x9c0/?igshid=1pyzi8rdny90g'],[],0,0,0,[],https://twitter.com/green_kips/status/1292301567538995203,0,[],"['happi', 'birthday', 'home', 'singapor', 'alexandra', 'hospit']",Happy Birthday To My 2nd Home Singapore....!!! :Singapore::fireworks::sparkler: @ Alexandra Hospital  https://t.co/Vi4JWL1Vml
976,1292283801062846470,1292283801062846470,2020-08-09,10:17:22,46146003,izadagainst,Jamil,"{'type': 'Point', 'coordinates': [1.45877364, 103.74602079]}",The Wall @ Sultanah Aminah Hospital  https://t.co/belwm86Qbx,en,[],['https://www.instagram.com/p/CDpsftgh1zo/?igshid=fykd109kvqy8'],[],0,0,0,[],https://twitter.com/izadagainst/status/1292283801062846470,0,[],"['wall', 'sultanah', 'aminah', 'hospit']",The Wall @ Sultanah Aminah Hospital  https://t.co/belwm86Qbx
979,1291937067665039360,1291937067665039360,2020-08-08,11:19:34,67074999,thekfederation,Kfed ♔ Choi,,OMG!!! I just got a call from the hospital telling me i don’t need to settle the balance payment anymore as there has been an adjustment on my billing!!! 🙏🏻🙏🏻🙏🏻,en,[],[],[],0,0,4,[],https://twitter.com/thekfederation/status/1291937067665039360,0,[],"['omg', 'got', 'call', 'hospit', 'tell', 'need', 'settl', 'balanc', 'payment', 'anymor', 'adjust', 'bill']",OMG!!! I just got a call from the hospital telling me i don’t need to settle the balance payment anymore as there has been an adjustment on my billing!!! :folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone:
982,1291617008321089536,1291617008321089536,2020-08-07,14:07:46,50274262,mistertechblog,Lup Yuen Lee 李立源,,#PineTime @ThePine64 + Pogo Pins at the hospital... For brain surgery 😉  https://t.co/daOY5gKdMN,en,"[{'screen_name': 'thepine64', 'name': 'pine64', 'id': '4505521640'}]",[],['https://pbs.twimg.com/media/Eey-0rKUYAEt3ZI.jpg'],0,0,5,['pinetime'],https://twitter.com/MisterTechBlog/status/1291617008321089536,1,[],"['pogo', 'pin', 'hospit', 'brain', 'surgeri']",#PineTime @ThePine64 + Pogo Pins at the hospital... For brain surgery :winking_face:  https://t.co/daOY5gKdMN
983,1291469087692947456,1291469087692947456,2020-08-07,04:19:59,1031138664,engku_jay,عرفان,"{'type': 'Point', 'coordinates': [1.47610395, 103.74140982]}","I'm at KPJ Johor Specialist Hospital in Johor Bahru, Johor  https://t.co/l8U0NIWClI",en,[],['https://www.swarmapp.com/c/kWDKbrSIi5M'],[],2,0,0,[],https://twitter.com/engku_jay/status/1291469087692947456,0,[],"['kpj', 'johor', 'specialist', 'hospit', 'johor', 'bahru', 'johor']","I'm at KPJ Johor Specialist Hospital in Johor Bahru, Johor  https://t.co/l8U0NIWClI"
984,1291443072245604353,1291443072245604353,2020-08-07,02:36:36,891875339261034497,rumahsewajdt,Aini Suraya ada Rumah Sewa Johor Bahru,"{'type': 'Point', 'coordinates': [1.46423472, 103.74507648]}",Working at Hospital Sultanah Aminah JB? Luckily I have a ready unit for you gais. Near to HSA 🔥  . ✨ For Rent ✨ . 🏢 Apartment | Citywood | JB Town / Near to HSA 🏢  . Name: Citywoods Apartment Location: JB…  https://t.co/rAloF8hnEQ,en,[],['https://www.instagram.com/p/CDjuLKuJruo/?igshid=6oitzyuzqs2y'],[],1,0,1,[],https://twitter.com/rumahsewajdt/status/1291443072245604353,0,[],"['work', 'hospit', 'sultanah', 'aminah', 'jb', 'luckili', 'readi', 'unit', 'gai', 'near', 'hsa', 'rent', 'apart', 'citywood', 'jb', 'town', 'near', 'hsa', 'name', 'citywood', 'apart', 'locat']",Working at Hospital Sultanah Aminah JB? Luckily I have a ready unit for you gais. Near to HSA :fire:  . :sparkles: For Rent :sparkles: . :office_building: Apartment | Citywood | JB Town / Near to HSA :office_building:  . Name: Citywoods Apartment Location: JB…  https://t.co/rAloF8hnEQ
986,1291261494936518656,1291261494936518656,2020-08-06,14:35:05,257862528,shuraimmmm,Shuraim Basir,,This is similar to flying planes over hospitals during National Day to show support for healthcare workers. Lel @ singapore,en,[],[],[],0,4,3,[],https://twitter.com/Shuraimmmm/status/1291261494936518656,0,[],"['similar', 'fli', 'plane', 'hospit', 'nation', 'day', 'show', 'support', 'healthcar', 'worker', 'lel', 'singapor']",This is similar to flying planes over hospitals during National Day to show support for healthcare workers. Lel @ singapore
988,1290861225585369088,1290861225585369088,2020-08-05,12:04:33,52249196,coreconceptssg,Core Concepts,"{'type': 'Point', 'coordinates': [1.28182, 103.85137]}","Our Promise To You: To keep our clinics a clean and safe environment from COVID 19. Apart from sanitising after every client, we also engage in monthly disinfectant services (used by hospitals) to deep clean all our…  https://t.co/wzKiKZ5TlU",en,[],['https://www.instagram.com/p/CDfllYSlhf0/?igshid=1bmpcvv2h889y'],[],0,0,0,[],https://twitter.com/coreconceptssg/status/1290861225585369088,0,[],"['promis', 'keep', 'clinic', 'clean', 'safe', 'environ', 'covid', 'apart', 'sanitis', 'everi', 'client', 'also', 'engag', 'monthli', 'disinfect', 'servic', 'use', 'hospit', 'deep', 'clean']","Our Promise To You: To keep our clinics a clean and safe environment from COVID 19. Apart from sanitising after every client, we also engage in monthly disinfectant services (used by hospitals) to deep clean all our…  https://t.co/wzKiKZ5TlU"
989,1290859161199099904,1290859161199099904,2020-08-05,11:56:21,257862528,shuraimmmm,Shuraim Basir,,"My girlfriend will be serving on the frontlines at NCID for the next 2 weeks. Trust me when I say that Jet planes flying over hospitals doesn’t help the nurses morale. They’re risking their lives, they don’t need some patriotic PR stunt.",en,[],[],[],3,18,26,[],https://twitter.com/Shuraimmmm/status/1290859161199099904,0,[],"['girlfriend', 'serv', 'frontlin', 'ncid', 'next', 'week', 'trust', 'say', 'jet', 'plane', 'fli', 'hospit', 'help', 'nurs', 'moral', 'risk', 'live', 'need', 'patriot', 'pr', 'stunt']","My girlfriend will be serving on the frontlines at NCID for the next 2 weeks. Trust me when I say that Jet planes flying over hospitals doesn’t help the nurses morale. They’re risking their lives, they don’t need some patriotic PR stunt."
990,1290842971005321216,1290698113246613504,2020-08-05,10:52:01,19061525,nageshwarrao19,Nagesh Rao,,"@jythkm @ngpnmc @Tukaram_IndIAS @SandipJoshiNGP Amit Shah - Medanta Hospital  Shivaraj Singh Chauhan - Chirayu Medical College B.S. Yediyurappa - Manipal Hospital  Banwari Lal Purohit (Governor TN) - Kauvery Hospital  All Private.  Govt hospitals 4 ""Aam Aadmi""🙂",en,[],[],[],1,0,0,[],https://twitter.com/nageshwarrao19/status/1290842971005321216,0,"[{'screen_name': 'jythkm', 'name': 'Joe', 'id': '14690640'}, {'screen_name': 'ngpnmc', 'name': 'Nagpur Municipal Corporation', 'id': '782892050538565632'}, {'screen_name': 'Tukaram_IndIAS', 'name': 'Tukaram Mundhe', 'id': '2807176268'}, {'screen_name': 'SandipJoshiNGP', 'name': 'Sandip Joshi', 'id': '938011561808994304'}]","['amit', 'shah', 'medanta', 'hospit', 'shivaraj', 'singh', 'chauhan', 'chirayu', 'medic', 'colleg', 'yediyurappa', 'manip', 'hospit', 'banwari', 'lal', 'purohit', 'governor', 'tn', 'kauveri', 'hospit', 'privat', 'govt', 'hospit', 'aam', 'aadmi']","@jythkm @ngpnmc @Tukaram_IndIAS @SandipJoshiNGP Amit Shah - Medanta Hospital  Shivaraj Singh Chauhan - Chirayu Medical College B.S. Yediyurappa - Manipal Hospital  Banwari Lal Purohit (Governor TN) - Kauvery Hospital  All Private.  Govt hospitals 4 ""Aam Aadmi"":slightly_smiling_face:"
991,1290811472046505984,1290649507026411523,2020-08-05,08:46:51,899102209970810880,leejanhau,Jan Hau,,"@pccm_doc @DrKanaris @DeannaMarie208 @VSLanziotti @danicds72 @yoncabulutmd @sgdambrauskas @MiguelrrMD @annarodenbough @LifeandPICU @ilia_stavrina @mr_astvad @jez_tong @PushpaShivaram @CincyKidsPCCM @CincyKidsMedArt @manalalasnag @ditasg @DrHeidiFlori @ilanaPICUdoc Jan Hau, #PedsICU at KK Women’s and Children’s Hospital in 🇸🇬 and @dukenus. Am a sucker for non-fiction and fav book for the year is Factfulness. Tagging @ongsoomay @daisychains2806 @PravinPICU @JustinWQY",en,"[{'screen_name': 'dukenus', 'name': 'duke-nus medical school', 'id': '183460957'}, {'screen_name': 'ongsoomay', 'name': 'jackie ong', 'id': '2509392176'}, {'screen_name': 'daisychains2806', 'name': 'yee hui', 'id': '766819329430085633'}, {'screen_name': 'pravinpicu', 'name': 'pravin', 'id': '950643677113868288'}, {'screen_name': 'justinwqy', 'name': 'justin wang', 'id': '746671487428464640'}]",[],[],2,0,8,['pedsicu'],https://twitter.com/leejanhau/status/1290811472046505984,0,"[{'screen_name': 'pccm_doc', 'name': 'Ken Tegtmeyer, MD, FCCM, FAAP 🇺🇸', 'id': '921432523'}, {'screen_name': 'DrKanaris', 'name': '💙Dr C Kanaris MD PhD (Paedtensivist)💙', 'id': '24402047'}, {'screen_name': 'DeannaMarie208', 'name': 'Deanna Behrens, MD', 'id': '746745695198056449'}, {'screen_name': 'VSLanziotti', 'name': 'Vanessa S. Lanziotti', 'id': '1230877109670772737'}, {'screen_name': 'danicds72', 'name': 'Daniela Souza', 'id': '860104957948813317'}, {'screen_name': 'yoncabulutmd', 'name': 'Yonca Bulut M.D.🍀', 'id': '1964846970'}, {'screen_name': 'sgdambrauskas', 'name': 'Sebastián González-Dambrauskas, MD 👨\u200d⚕️🏥🌎', 'id': '804126724049014784'}, {'screen_name': 'MiguelrrMD', 'name': 'Miguel Rodríguez-Rubio, MD', 'id': '60742602'}, {'screen_name': 'annarodenbough', 'name': 'Anna Rodenbough, MD, MPH', 'id': '351332449'}, {'screen_name': 'LifeandPICU', 'name': 'Jillian Bybee, MD', 'id': '184594341'}, {'screen_name': 'ilia_stavrina', 'name': 'Stavrina Ilia', 'id': '918926483757953024'}, {'screen_name': 'mr_astvad', 'name': '𝖬𝖺𝖽𝗌 𝖠𝗌𝗍𝗏𝖺𝖽, MD', 'id': '148873448'}, {'screen_name': 'jez_tong', 'name': 'Jeremy Tong', 'id': '316306962'}, {'screen_name': 'PushpaShivaram', 'name': 'Pushpa Shivaram MD FACC', 'id': '1024731195115008000'}, {'screen_name': 'CincyKidsPCCM', 'name': 'CincyKidsPCCM', 'id': '1268273537019711488'}, {'screen_name': 'CincyKidsMedArt', 'name': ""Cincinnati Children's Media Lab"", 'id': '1201909464137392128'}, {'screen_name': 'manalalasnag', 'name': 'Manal Alasnag', 'id': '929072625632075777'}, {'screen_name': 'ditasg', 'name': 'Ditas Gamallo', 'id': '208206603'}, {'screen_name': 'DrHeidiFlori', 'name': 'Heidi Flori MD', 'id': '1183538822837166081'}, {'screen_name': 'ilanaPICUdoc', 'name': 'Ilana “wear a mask”, MD 🇺🇸🏳️\u200d🌈', 'id': '1642651998'}]","['jan', 'hau', 'kk', 'women', 'children', 'hospit', 'sucker', 'fav', 'book', 'year', 'fact', 'tag']","@pccm_doc @DrKanaris @DeannaMarie208 @VSLanziotti @danicds72 @yoncabulutmd @sgdambrauskas @MiguelrrMD @annarodenbough @LifeandPICU @ilia_stavrina @mr_astvad @jez_tong @PushpaShivaram @CincyKidsPCCM @CincyKidsMedArt @manalalasnag @ditasg @DrHeidiFlori @ilanaPICUdoc Jan Hau, #PedsICU at KK Women’s and Children’s Hospital in :Singapore: and @dukenus. Am a sucker for non-fiction and fav book for the year is Factfulness. Tagging @ongsoomay @daisychains2806 @PravinPICU @JustinWQY"
992,1290745804852928512,1290649624999612424,2020-08-05,04:25:55,185124063,mashsiddiqui,mash,,@memonburger @XilleIlahi Popular places for a date also used to include Aga Khan hospital (not based on personal experience),en,[],[],[],1,0,2,[],https://twitter.com/mashsiddiqui/status/1290745804852928512,0,"[{'screen_name': 'memonburger', 'name': 'Mansoor', 'id': '565259243'}, {'screen_name': 'XilleIlahi', 'name': 'ظلِ الہٰی', 'id': '14170217'}]","['popular', 'place', 'date', 'also', 'use', 'includ', 'aga', 'khan', 'hospit', 'base', 'person', 'experi']",@memonburger @XilleIlahi Popular places for a date also used to include Aga Khan hospital (not based on personal experience)
994,1290560637983027200,1290550564632195075,2020-08-04,16:10:08,173006367,thebendingone,the bendingone 🐉,,@SilverTopHurls @Cpcc15 I think the government should shut everything except absolutely essential services like hospitals and supermarkets. Everyone else stay home. In return the government pays you what you your salary based on your last 2019 tax return,en,[],[],[],1,0,4,[],https://twitter.com/thebendingone/status/1290560637983027200,0,"[{'screen_name': 'SilverTopHurls', 'name': 'Silver Top Hurley', 'id': '1674438020'}, {'screen_name': 'Cpcc15', 'name': 'Rob', 'id': '3024388122'}]","['think', 'govern', 'shut', 'everyth', 'except', 'absolut', 'essenti', 'servic', 'like', 'hospit', 'supermarket', 'everyon', 'els', 'stay', 'home', 'return', 'govern', 'pay', 'salari', 'base', 'last', 'tax', 'return']",@SilverTopHurls @Cpcc15 I think the government should shut everything except absolutely essential services like hospitals and supermarkets. Everyone else stay home. In return the government pays you what you your salary based on your last 2019 tax return
