,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
695,Centre Stage Singapore,2.43347E+18,2/11/2020 10:14,centrestagesg,Photo by Centre Stage Singapore in Centre Stage School of the Arts. May be an image of one or more people and outerwear.,"#mondaymood ...dropping the kids off at school after a long Halloweekend! 😅

Thanks for your own efforts, votes and enthusiasm for our costumes this Saturday! Our team competition ultimately ended in 3-way tie between Greg's dishevelled parent 🥴, Ellie's pumpkin 🎃 and Charlie's death by zoom 🧟‍♀️ , but the real winner was teamwork and creativity... 😅 Looking forward to another fun-filled and productive week ahead at CS HQ

#artsforlife #funfunfun #safeentry #tracetogether #trackandtrace #trickortreat #socialdistancing",Centre Stage School of the Arts,47,0
696,Nga Boon Hwee,2.43322E+18,2/11/2020 1:53,nga.bh.wesley477,"Photo by Nga Boon Hwee on November 01, 2020. May be an image of 1 person.",Hotline69736511,,3,1
697,Just Bike Shop,2.43298E+18,1/11/2020 18:11,justbikeshop,"Photo by Just Bike Shop on November 01, 2020. May be an image of 1 person, bicycle and text that says 'NOTIC BBR FASHION FASHION 01.11.2020 01 2020 PHASE 2-DAY 136 24""FASHION LADY 感恩您 THANK YOU'.","十一月年末，追風騎行
青 春 不 老 我 們 不 散
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#24inchFashionLady
#WolfMtb
#HelloNovember
#SGunited",JUST BIKE SHOP,0,0
698,Azrul Bin Abdul Aziz,2.43297E+18,1/11/2020 17:50,iamazrulaziz,"Photo shared by Azrul Bin Abdul Aziz on November 01, 2020 tagging @is_kaki.","Ready To Use!

#tracetogether #tracetogethertoken",,4,1
699,MiniArtCoco,2.43283E+18,1/11/2020 12:58,miniartcoco,"Photo by MiniArtCoco on November 01, 2020.","My sis got the orange ""fat"" token.. she beautify it with a twilly and I added a sleeve for her! 

Love the snugness of the sleeve yet it slides out smooth.. 

#tracetogether #tracetogethertoken #crochetersofinstagram #crochetedpouch #crochet #crocheting #crochetforsale #crochetaddict #crochetlover #crochetlove #crochet_relax",,9,0
700,Craftatale,2.4328E+18,1/11/2020 12:07,craftatale,"Photo by Craftatale on November 01, 2020. May be an image of text that says 'Craftatale'.","Crochet TraceTogether Token Cover 

#tracetogethertoken #tracetogethertokenssg #sgcrafters #sgcrafterssghandmade #crocheting #tracetogether #crochetersg #craftssg #handmade #handmadewithlove #handmadecrafts #sghandmadejewelry #sghandmadecraft #crochetcover #sgcrocheters #sgcrocheter",,11,0
701,The Ridge,2.43279E+18,1/11/2020 11:39,nussutheridge,,"It’s finally the start of November, the second-last month of the year! But before we immerse ourselves in this finals-ridden month, let us take a look back at last month’s most salient news. Swipe left!",,23,1
702,Jeanine Gabrielle,2.43255E+18,1/11/2020 3:54,jeaninegabrielle,"Photo shared by Jeanine Gabrielle on October 31, 2020 tagging @handmadebyjeaninegabrielle. May be an image of crochet.","So I got a little bit too excited when I realised the airpod cosies I made previously fit the TraceTogether tokens that the government is giving out. 

But look at these cuties!
I had to make some tweaks so you can just push up the top to scan the code but they turned really nice if I may say so myself. I mean if we are going to carry around these tokens, might as well have some fun with them right? And I don't mean tampering with them in some illegal way, I mean dressing them up and differentiating yours from others! 

I was quite appalled when I saw very similar airpod cosies on Etsy selling for $30 to $50 USD, read USD$. 

Yes handmade items are time consuming and require a lot of work, but I do what I do because I love doing it and it makes me happy! Don't worry, nothing over SGD$30 here! I value my work but I'm not out to commit daylight robbery. 🤣

For me, I'm happy when you're happy with your orders! I'm about halfway adding these to the store so do check them out! And as always, thank you for your support especially in such trying times. Happy Sunday loves! 

#lepetitcadeau_sg #handmade #handmadewithlove #crochet #cute #happy #dowhatyoulove #love #instadaily #instagood #igdaily #igsg #madeinsingapore #madeinsg #singapore #tracetogether #staysafe",,38,10
703,Shawn Seet,2.43224E+18,31/10/2020 17:24,shawnseetphotos,"Photo by Shawn Seet in Marsiling, Singapore with @shawnseetphotos, and @kitwan_17. May be an image of text that says 'This belongs to: Gui Bao Hotline: 6973 6511 This belongs Cor KIT Hotline: 6511 6973 SG GUNITED UNITED UNITED'.",Customised Our #TraceTogether Tag #sgunited🇸🇬,"Marsiling, Singapore",25,2
704,A.S.S.,2.43218E+18,31/10/2020 15:43,allsporestuff,"Photo by A.S.S. on October 31, 2020. May be an image of text that says 'Sharon (TraceTogether) 30 Oct 2020, 22:30 SGT Hi Chin, Thank you for your interest in TraceTogether. Please be advised that the Token is not intrinsically safe and it is not advisable to bring it into hazardous places. Thank You #SGUnited Sharon TraceTogether'.","Errr.. so where are these hazardous places? How come no tell public!?
.
#singapore #singapura #sg #新加坡 #majulahsingapura #singaporean #singaporeans #sgig #igsg #singaporeinsta #instasingapore #instasg #sginsta #singapore_insta #singaporeig #igsingapore #thisissingapore #singaporefinds #singaporecity #allsingaporestuff #tracetogether",,39,2
705,Joanne Tan,2.43213E+18,31/10/2020 13:50,joannetanch,"Photo by Joanne Tan on October 31, 2020. May be an image of 1 person, crochet and purse.","More covers for the *Trace Together Token 🇸🇬
Pattern design by @teruteruwithcrafts
.
.
#Crochet Project #amigurumi #crochet #tracetogether #tracetogethertoken #tracetogethertokenssg #teruteruwithcraftspattern #teruteruwithcrafts #tokencover #yarnaddict #amigurumipattern #amigurumiaddict #amigurumilove #amigurumiaddict #amigurumi #instacrochet  #crochetdoll #crochetcover #crochettokencover #handmade  #handmadeamigurumi #handmadetokencover #handmadecrochet #handmadecrochettokencover #HandmadebyJoanneTan",,18,5
706,Just Bike Shop,2.43212E+18,31/10/2020 13:35,justbikeshop,"Photo by Just Bike Shop on October 31, 2020. May be an image of 1 person, standing, bicycle and text that says 'JUST BIKE SHOP o #01-19 31.10.2020 PHASE 2 DAY135 14""FREESTYLE 感恩您 THANK you'.","十月惜福，騎行日常
活 在 當 下 享 瘦 騎 行
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#12inchFreestyle
#14inchFreestyle
#26inchCrolan500
#WolfMtbX2
#GoodByeOctober
#SGunited",JUST BIKE SHOP,3,0
707,Le Marlin Violet,2.43203E+18,31/10/2020 10:41,le.marlin.violet,Photo by Le Marlin Violet in Singapore. May be an image of text that says 'Andrea Linda Mabel Mabel Andrew le.marlin.violet'.,"Lo and behold, vinyl decals on marble themed airpods cases. *First generation airpods case can be fitted on TraceTogether token.
.
Dm @le.marlin.violet if keen to customise or Whatsapp +65-81245540.",Singapore,12,2
708,Jovial Angela,2.43196E+18,31/10/2020 8:15,jovialangela,"Photo by Jovial Angela on October 31, 2020. May be an image of crochet.","After spending 2hrs with trial and error, modified the pattern to suit my crochet style... Tada~~~ here is my version of the crochet cover for the trace together token. 😃
. 
P. S. I added a hole to see the blinking led light. Lesson learnt from my sudio wireless earpiece crochet cover. ❤️
. 
#passion #sgcrafters #crochetersofinstagram #handmadewithlove #tracetogether #crochet #cover #patient #lackofbuttonsathome",,11,0
709,ケ ス  ✽  ₍˄·͈༝·͈˄*₎◞,2.43193E+18,31/10/2020 7:21,k4ffe1ne,"Photo by ケ ス  ✽  ₍˄·͈༝·͈˄*₎◞ on October 31, 2020. May be an image of crochet and purse.","ღ(*´︶`*)ღ tracetogether token crochet covers!
★ for pricing, check my highlights under ""TT Tokens"" :D
°˖✧ thank you @teruteruwithcrafts
for sharing this cute pattern with us! ✧˖°
.
.
.
#kaffecrochets🧶
#newbiecrocheter #tinycrochetprojects
pattern by:  @teruteruwithcrafts 🌟
#tracetogether #tracetogethertoken
#crochetcover #tokencover #crochet
@alternateuniversesg",,35,16
710,物玩潮人,2.43191E+18,31/10/2020 6:38,gadgetmenhk,"Photo by 物玩潮人 on October 30, 2020. May be an image of furniture.","1/11 《物・玩・潮・人》內容

IKEA智能燈具系列抵港...
點解iPhone仲要有靜音制？
華為Mate 40系列推出...
新加坡TraceTogether追蹤器似Airpods、PocketDrum 2隔空打鼓...

#物玩潮人 #FM104 #新城財經台 #李碩宏 #ClementLi #魏志豪 #DerekNgai #麥卓華 #AlfredMak #IKEA #iPhone #Android #Huawei #TraceTogether#AirPods #PocketDrum

免費足本重溫：
https://goo.gl/VGXeFd",,6,0
711,Masjid Al-Falah,2.43191E+18,31/10/2020 6:33,masjid_alfalah,,"Assalamualaikum Wr Wb, ⁣
⁣
Dearest Jemaah. ⁣
⁣
Moving forward and in hope of Phase 3 together, Masjid Al-Falah strongly encourages our dearest congregants to download the app TraceTogether or bring along your TraceTogether token to the Mosque. ⁣
⁣
If you need assistance to download the app or unsure how to use, do approach any officers in the premises to assist you, insyaAllah. ⁣
⁣
𝗕𝘆 𝟭𝟱 𝗡𝗼𝘃𝗲𝗺𝗯𝗲𝗿 𝟮𝟬𝟮𝟬, Masjid Al-Falah will 𝗢𝗡𝗟𝗬 𝗮𝗰𝗰𝗲𝗽𝘁 𝗲𝗻𝘁𝗿𝘆 𝘃𝗶𝗮 𝗧𝗿𝗮𝗰𝗲𝗧𝗼𝗴𝗲𝘁𝗵𝗲𝗿 𝗮𝗽𝗽 𝗼𝗿 𝗧𝗿𝗮𝗰𝗲𝗧𝗼𝗴𝗲𝘁𝗵𝗲𝗿 𝘁𝗼𝗸𝗲𝗻. ⁣
⁣
Download TraceTogether now, so we can be safer together. ⁣
⁣
#TraceTogether #Singapore #SGClean #MasjidAlFalah #Mosque",,77,0
712,Meihua Kong,2.43186E+18,31/10/2020 4:57,meihua_aka_garfield,"Photo by Meihua Kong in Woodlands, Singapore. May be an image of text that says 'I collected mine how about you guys? E'.","Just collected my #tracetogethertoken how about you guys.
#tracetogether","Woodlands, Singapore",0,0
713,LikeMeetWork is Eco-Friendly,2.43179E+18,31/10/2020 2:40,likemeetwork,"Photo by LikeMeetWork is Eco-Friendly in Like.Meet.Work with @ch8sg, @8dayssg, @expatlivingsg, @affordableartfairsg, @sotasg, @ccfsingapore, @kazakhstan.singapore, @sgchildrensoc, @artoutreachsingapore, @childcaresg, @interracialfamilysg, @italianfoodasia, @familypets_sg, @expatsguide, @embassyofswedensg, @privet.app, @likemeetwork, and @childrensingapore. May be an image of 1 person.","Saturday fun! 
Includes Art Teacher, Art Materials, Lunch & Tea Breaks! 

31 Oct - Closed!

7 and 14 Oct slots are open.
Suitable for 3 to 14yo
Limited spaces

Highlights:
- Halloween Decoration Contest
- Space Art via Zoom
- Fortnite/boardgames session

Spaceships, Moon Rocks, Planets, Spacenoids, Self-Portrait, Stars, Galaxy, Story...

Come together as a family and create your own little planet with our 'Space Sensory Zoom Art' virtual event!

50% off for siblings!
Small class
Guided. Parents are encouraged to join with the activity.

Sign up now at:
https://www.eventbrite.sg/e/holiday-programme-halloween-space-art-tickets-126698399323

For enquiries
- Email us at enquiries@likemeetwork.com
- WhatsApp us at +65 8834 1914
.
.
.
Follow us @likemeetwork
Follow us @likemeetwork
Follow us @likemeetwork
.
.
.
#likemeetwork #Halloween #saturday #familytime #thingstodosingapore #art #spaceart #galaxy #solarsystemart #primaryschoolactivities  #halloweencostume #halloweenparty #halloweenfun #halloweendecor #halloweeniscoming #halloweenideas #Halloweendecorations #halloweenvibes #halloweencandy #HalloweenWeekend #spaceart #spaceartwork #fortnitehalloween #singapore #singaporeinsta #singapore_insta #singaporeSG #sgunited #tracetogether #sgtogether",Like.Meet.Work,11,0
714,ᜁᜇᜓᜐ᜔,2.43178E+18,31/10/2020 2:16,ero.seller,"Photo by ᜁᜇᜓᜐ᜔ on October 30, 2020. May be an image of one or more people.","#20201031
After swab got this one. 

#tracetogether #bluepass #sorethoughts",,10,0
715,GovTech (Singapore),2.43177E+18,31/10/2020 2:00,govtechsg,"Photo by GovTech (Singapore) on October 30, 2020. May be a cartoon of text that says 'DON'T GET SPOOKED! and 14 SafeEntry days. See Based You're okay last your TraceT Together records details- from he SafeEntry check in Scan QR Favourites GOVTECH SINGAPORE'.","Heard of COVID-19 cases at places you’ve been to in the news? Don't be spooked out just yet! 👻 

If you have been running your #TraceTogether App, the App informs you if you have had prolonged close contact with any COVID-19 positive patient. If you see a green banner on the App screen, it means that you’re OK!

TraceTogether, safer together. 

#GovTechSG #Halloween",,44,0
716,ตาล แก่งฮัว,2.43171E+18,31/10/2020 0:09,kenghua76,Photo by ตาล แก่งฮัว in Orchard Central. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #javanesefood #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #iluvcholesterol #tracetogether #safeentrysg #genkisushisg #sushichain #sushi🍣 #genkisushi #japanesefoodporn,Orchard Central,24,0
717,ตาล แก่งฮัว,2.43167E+18,30/10/2020 22:48,kenghua76,Photo by ตาล แก่งฮัว in MOS Burger Singapore. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #foodlunch #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #latelunch #noqueue #safeentrysg #longtimenoeat #iluvcholesterol #fastfoodporn #fastfood #mosburgersg #tracetogether #safedistancingsg,MOS Burger Singapore,21,0
718,Clipsandbuttons,2.43147E+18,30/10/2020 16:07,clips_and_buttons,"Photo by Clipsandbuttons on October 30, 2020. May be an image of crochet.","[New in] TraceTogether Token Pouch

Colours: (left to right) 
🖤 Grey
🖤 Khaki
🖤 Light Blue
🖤 Blue
🖤 Purple
🖤 Pink

💕 DM us now!",,4,2
719,Clipsandbuttons,2.43147E+18,30/10/2020 16:04,clips_and_buttons,"Photo by Clipsandbuttons on October 30, 2020.","Tracetogether Token Pouch

New colour: Purple
Buttons: 2 buttons

✔️ Washable
✔️ Light weight
✔️ Soft material
✔️ Hang on the bag

💕Get yours now",,3,1
720,Clipsandbuttons,2.43147E+18,30/10/2020 16:03,clips_and_buttons,"Photo by Clipsandbuttons on October 30, 2020.","Tracetogether Token Pouch

New colour: Pink
Buttons: 2 buttons

✔️ Washable
✔️ Light weight
✔️ Soft material
✔️ Hang on the bag

💕Get yours now",,3,1
721,Clipsandbuttons,2.43147E+18,30/10/2020 16:03,clips_and_buttons,"Photo by Clipsandbuttons on October 30, 2020.","Tracetogether Token Pouch

New colour: Blue
Buttons: 2 buttons

✔️ Washable
✔️ Light weight
✔️ Soft material
✔️ Hang on the bag

💕Get yours now",,3,1
722,TERU TERU 有晴天ジ 钩针娃娃,2.43145E+18,30/10/2020 15:31,teruteruwithcrafts,"Photo shared by TERU TERU 有晴天ジ 钩针娃娃 on October 30, 2020 tagging @alternateuniversesg. May be an image of text that says 'Teru Teru Crafts'.","☁︎ 𝙏𝙧𝙖𝙘𝙚𝙩𝙤𝙜𝙚𝙩𝙝𝙚𝙧 token crochet cover

Attempting to make something cute for the token cover!
Characters cover ☺️☺️

Dropping just this three at ausg bonanza

---
#tracetogethertoken #合力追踪 #tracetogether #singapore #sgcrocheter .
.
.
#teruteruwithcrafts #有晴天 #amigurumi #钩针玩偶 #crochet #handmade #手作娃娃 #아미구루미 #編みぐるみ #crochetdoll #instacrafts #instaamigurumi #madeinsg #diy  #handmadesingapore #supportlocalsg #sgcrafters #artistsoninstagram #kawaii",Singapore,87,8
723,Karen,2.43138E+18,30/10/2020 12:55,seriouslyhandmade,"Photo shared by Karen on October 30, 2020 tagging @govtechsg, and @gov.sg.","Decided to crochet myself a red Among Us Trace Together Token Case after making a flat version for my teen 😜 2 more to go 😊
.
.
.
#serioulyhandmade #tracetogether #trace #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #crochet  #crochetersofinstagram #crochetaddict #amigurumiaddict #amongus #crochetaamongus  #amongusmeme #deadbody #covid19 #crochetamongus #game #tokengowhere #amongusmemes #meme #memes #memesdaily #funnymemes #imposter #govtechsg #safeentry #safeentrysg #合力追踪",,18,1
724,Just Bike Shop,2.43135E+18,30/10/2020 12:08,justbikeshop,"Photo by Just Bike Shop on October 30, 2020. May be an image of 1 person, standing and bicycle.","十月惜福，騎行日常
活 在 當 下 享 瘦 騎 行
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#Crolan500X2
#18inchFreestyle
#CrolanFolding
#20inchAnmierMtb
#helloOctober
#SGunited",JUST BIKE SHOP,0,0
725,Ishak Budiman,2.43124E+18,30/10/2020 8:20,wealthpreserver,"Photo by Ishak Budiman on October 30, 2020. May be an image of 1 person, hair, outerwear and text that says 'ealth Preserver 3 Tips to a Happy Life Because that is what people look for in life, isn't it? ealthPreserver's #TGIF Se'.","🥳𝕋𝔾𝕀𝔽🥳

Happiness can never be bought, but it can always be obtained.

#tgif #friday #wfh #happy #happiness #opportunity #corporatelife #corporate #sgwork #staysafe #stayhealthy #tracetogether #safeentry #thankful #perspective #grateful #positivethinking #positivevibesonly #singapore #instagram #igers #weekend #wealthpreserver #yourwealthpreserved",,35,0
726,A.S.S.,2.43117E+18,30/10/2020 5:59,allsporestuff,"Photo by A.S.S. on October 29, 2020. May be an image of text that says 'TraceTogether @TraceTogetherSG Why are you scared of me? When it comes to stalking, your girlfriends are scarier.'.","Doesn't change the fact u're stalking us
.
#singapore #singapura #sg #新加坡 #majulahsingapura #singaporean #singaporeans #sgig #igsg #singaporeinsta #instasingapore #instasg #sginsta #singapore_insta #singaporeig #igsingapore #thisissingapore #singaporefinds #singaporecity #allsingaporestuff #tracetogether",,48,1
727,Singapore Ink,2.43109E+18,30/10/2020 3:21,singaporeink,"Photo by Singapore Ink on October 29, 2020. May be an image of one or more people and text that says 'TraceTogether TraceTogether token app'.","sad; why ppl only want token
#singapore #tracetogether #token #singaporeink #covid #singaporeinsta #singaporenews #singaporeig",,7,0
728,Stitch by Tiff,2.43108E+18,30/10/2020 3:02,stitch.bytiff,"Photo by Stitch by Tiff on October 29, 2020.","♡ Trace Together Token Case ♡
Spruce up your very own Trace Together with a handmade case! ❤ 

Case does not cover the QR code at the back and comes with a hook clasp for added functionality. Swipe for back view!

Choose from 4 yummy cotton candy colours and 5 autumn inspired tones for yourself or your loved ones this gifting season. 

Available in all yarn colours featured in post.
DM to order!

#tracetogethertoken",,51,8
729,AL-ISLAH MOSQUE,2.43107E+18,30/10/2020 2:42,alislah.sg,"Photo by AL-ISLAH MOSQUE on October 29, 2020. May be an image of 3 people, hair, headscarf, outdoors and text that says 'JUMAAT, 30 OKTOBER 2020 KHUTBAH JUMAAT LIVE DARI MASJID AL-ISLAH MENCONTOHI BAGINDA S.A.W.: MEMBERI KaTa-KaTa YANG BAIK SESI PERTAMA 12.50TGH USTAZ FIZAR ZAINAL (MALAY ESIEDUA 1.50 PTG| USTAZ MAIQFARIS (ENG) SESI KETIGA @2.50PTG USTAZATIQ_HASHIM USTAZATIQ (MALAY) FOLLOW US f Facebook.com/Alislahimosque Al-Islah Mosque'.","Salam Jumaat semua! Semoga dalam keadaan sihat walafiat! InsyaAllah pada hari ini mimbar Masjid Al-Islah akan menyampaikan khutbah yang bertajuk, ‘Mencontohi Baginda s.a.w: Memberi Kata-Kata Yang Baik’.
•
Anda boleh menyaksikan khutbah LIVE di Facebook Masjid Al-Islah di https://www.facebook.com/alislahmosque. 
•
Kami juga amat mengalu-alukan sumbangan derma anda melalui wadah online! Sumbangan ikhlas anda amat kami hargai khususnya pada Jumaat yang mulia ini. Terima kasih atas sokongan anda!
#islahsg #tracetogether #jumatberkah",,35,0
730,WerkDone,2.43103E+18,30/10/2020 1:31,werkdone,"Photo by WerkDone on October 29, 2020. May be an image of phone.","Another week pack with installations! 

#Werkdone #returntoworkplace #safemanagementmeasures #safeymeasures #safeworkplace #covid19 #safeentry #tracetogether #facialrecognition #temperaturescreening #thermalscanner #phase3 #SafeNation",,10,0
731,Joanne Tan,2.43073E+18,29/10/2020 15:38,joannetanch,"Photo by Joanne Tan on October 29, 2020. May be an image of purse and saddle-stitched leather.","Hanging *Trace Together Token 🇸🇬 onto the bag with newly made token cover.
Pattern design by @teruteruwithcrafts
.
.
#Crochet Project #amigurumi #crochet #tracetogether #tracetogethertoken #tracetogethertokenssg #teruteruwithcraftspattern #teruteruwithcrafts #tokencover #yarnaddict #amigurumipattern #amigurumiaddict #amigurumilove #amigurumiaddict #amigurumi #instacrochet  #crochetdoll #crochetcover #crochettokencover #handmade  #handmadeamigurumi #handmadetokencover #handmadecrochet #handmadecrochettokencover #HandmadebyJoanneTan",,24,3
732,Joanne Tan,2.43069E+18,29/10/2020 14:22,joannetanch,"Photo by Joanne Tan on October 29, 2020. May be an image of crochet.","Making more covers for my family members for the *Trace Together Token 🇸🇬
Pattern design by @teruteruwithcrafts
.
.
#Crochet Project #amigurumi #crochet #tracetogether #tracetogethertoken #tracetogethertokenssg #teruteruwithcraftspattern #teruteruwithcrafts #tokencover #yarnaddict #amigurumipattern #amigurumiaddict #amigurumilove #amigurumiaddict #amigurumi #instacrochet  #crochetdoll #crochetcover #crochettokencover #handmade  #handmadeamigurumi #handmadetokencover #handmadecrochet #handmadecrochettokencover #HandmadebyJoanneTan",,29,5
733,Just Bike Shop,2.43066E+18,29/10/2020 13:13,justbikeshop,"Photo by Just Bike Shop on October 29, 2020. May be an image of 1 person, standing and bicycle.","十月惜福，騎行日常
活 在 當 下 享 瘦 騎 行
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#WolfMtb
#CrolanFolding
#FashionCity
#700CFixie
#AnmierMtb
#FashionLady
#helloOctober
#SGunited",JUST BIKE SHOP,1,0
734,TapShort,2.43063E+18,29/10/2020 12:14,tapshort,"Photo by TapShort on October 29, 2020. May be an image of text that says 'TAPSHORT TAPSHORT ( 川川 SINGAPORE LATEST NEWS SUMMARY 29-10-2020 swipe Left'.","𝗦𝗶𝗻𝗴𝗮𝗽𝗼𝗿𝗲 𝗟𝗮𝘁𝗲𝘀𝘁 𝗡𝗲𝘄𝘀 𝗦𝘂𝗺𝗺𝗮𝗿𝘆
.
.
#tracetogethertoken #tracetogether #smrt #singaporenews #singaporelatestnews #latestnews",,7,1
735,MiniArtCoco,2.43061E+18,29/10/2020 11:44,miniartcoco,"Photo by MiniArtCoco on October 29, 2020. May be an image of phone, purse and crochet.","Hanging pouch for Trace Together token! Loop is long enough to hang it on your bag. And you can push out the token to have the QR code scanned and slide it back easily. 

Swipe right to see how it looks on the bag.

DM to enquire if you are keen to get one. 

#singapore #tracetogether #tracetogethertoken #hangingpouch #crochetersofinstagram #crochetedpouch #crochetforsale #crochet #crocheting #crochetaddict",,17,2
736,TapShort,2.43054E+18,29/10/2020 10:16,tapshort,,"Singapore & World News summarized in a video
Get to know what's going around in 3 minutes.

#covid19 #tracetogethertoken #tracetogether #Trump2020
#singaporelatestnews",,4,0
737,Masjid Al-Muttaqin,2.43055E+18,29/10/2020 9:31,almuttaqinsg,"Photo by Masjid Al-Muttaqin on October 29, 2020. May be an image of text that says 'TraceTogether Scan the QR code for safeentry with the TraceTogether app now! Or simply get the TraceTogether token. Imbas kod QR safeentry dengan aplikasi TraceTogether! Atau dapatkan token TraceTogether. It's simple hassle-free! la sangat mudah & ringkas!'.","TRACETOGETHER APP & TOKEN

Masjid Al-Muttaqin supports the usage of TraceTogether app & token for your SafeEntry check-ins.

The app is easy to set up & use.
Make your check in a breeze by using TraceTogether today!

Here are some guidelines on how to set up the app on your mobile devices.

For more information, visit www.tracetogether.gov.sg

#wearemuttaqin #sgunited #tracetogether",,15,0
738,Karen,2.43055E+18,29/10/2020 9:31,seriouslyhandmade,"Photo shared by Karen on October 29, 2020 tagging @govtechsg, and @innocxnt._.child._.tsk.","Among Us Trace Together Token Case for my teen 😊 
.
.
.
#serioulyhandmade #tracetogether #trace #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #crcohet #crochetaddict #amigurumiaddict #amongus #crochetaamongus  #amongusmeme #deadbody #covid19 #crochetamongus #game #tokengowhere #amongusmemes #meme #memes #memese #memesdaily #funnymemes #imposter #govtechsg #safeentry #safeentrysg #合力追踪",,38,1
739,Joanne Tan,2.43055E+18,29/10/2020 9:28,joannetanch,"Photo by Joanne Tan on October 29, 2020. May be an image of crochet.","Made covers for our *Trace Together Token 🇸🇬
Pattern design by @teruteruwithcrafts
.
.
#Crochet Project #amigurumi #crochet #tracetogether #tracetogethertoken #tracetogethertokenssg #teruteruwithcraftspattern #teruteruwithcrafts #tokencover #yarnaddict #amigurumipattern #amigurumiaddict #amigurumilove #amigurumiaddict #amigurumi #instacrochet  #crochetdoll #crochetcover #crochettokencover #handmade  #handmadeamigurumi #handmadetokencover #handmadecrochet #handmadecrochettokencover #HandmadebyJoanneTan",,38,9
740,Carnival Cinemas Singapore,2.43048E+18,29/10/2020 7:26,carnivalcinemassingapore,"Photo by Carnival Cinemas Singapore on October 29, 2020. May be an image of text that says 'Together CARNIVAL CINEMAS Singapore OUT CHECK IN WITH TRACE TOGETHER FROM 26TH OCTOBER 2020 ONWARDS, ALL CINEMAS GOERS IN SINGAPORE ARE REQUIRED BY LAW TO CHECK IN AND OUT VIA TRACE TOGETHER APP"" OR TOKEN ONLY. DOWNLOAD Trace Together TRACE TOGETHER PP COLLECTION GooglePla OR ppStore TOG THE TRACE TOGETHER TOKEN"" VISIT: TRACE TOGETHER https://token.gowhere.gov.sg/ TOKEN CHECKING IN AND OUT VIA SINGPASS MOBILE APP, SCANNING OF SAFE-ENTRY OR CODE OR USAGE OF PHYSICAL NRIC WILL NOLONGER BE ACCEPTED FOR ENTRY INTO CARNIVAL CINMEAS. SingPass'.","Ensuring safe cinema checks for you. 
we recommend you to adhere to the rules and guidelines by the government.

#TraceTogether helps us in providing you with a clean and hygienic cinema experience. 

#CarnivalCinemasSingapore #SafeTogether #UnlockingEntertainment #UnlockingHappiness #SafeCinemas #sg",,9,0
741,TheHomeGround | THGAsia | THG,2.43046E+18,29/10/2020 6:42,thehomegroundasia,"Photo by TheHomeGround | THGAsia | THG on October 28, 2020. May be an image of 2 people, outerwear and text that says 'THG NE THGNEWS VS 51 ARKING Easing of COVID-19 Restrictions: What's Happening this Weekend'.","Some COVID-19 restrictions have been lifted in Singapore, including allowing foreign workers to visit designated recreation centres, and live performances being able to resume.
.
.
.
.
.
.
.
.
.
#covid #covid19 #cbphase3 #singapore #foreignworkers #foreigntalent #tracetogether #live #liveperformers #essentials",,2,0
742,Smart Nation Singapore,2.43044E+18,29/10/2020 5:48,smartnation.sg,"Photo by Smart Nation Singapore on October 28, 2020. May be an image of outerwear.","What’s the difference between SafeEntry and TraceTogether? SafeEntry helps to identify the places that COVID-19 cases have been to so that MOH can spot potential clusters. Whereas TraceTogether helps MOH identify people who were in close contact with COVID-19 cases during the infectious period. These two digital tools work together to increase the speed and accuracy of MOH's contact tracing efforts.

Even though the number of COVID-19 cases within our community remains low, we still have to vigilant! Let's do our part by making sure we are actively using #TraceTogether and #SafeEntry. 

You can now perform SafeEntry check-ins and check your possible exposure to Covid-19 at the same time. Help keep Singapore safe - download the TraceTogether App today!

Visit https://www.tracetogether.gov.sg for more info.",,35,0
