,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
532,Lesaffre Singapore,2434919297210983041,2020-11-04 10:18:19,lesaffre_sg,,"You’ve heard of dalgona coffee but have you heard of pink banh mi made from red-fleshed dragon fruit?

During the COVID-19 lockdown, we saw a wave of professional and DIY home bakers use bread as the medium for creative expression and a way to salvage their businesses.

From Japanese toast art to multi-coloured pan de sel, check out our IGTV to see the rest of the 2020 bread trends 🍞 in APAC.

#Lesaffre #Lesaffresg #Bread #Breadsg #Bakingsg #Sgbakes #Circuitbreakersg",,6,0
533,Wildfire Burgers,2434910154930449526,2020-11-04 09:58:51,wildfireburgers.sg,"Photo by Wildfire Burgers on November 04, 2020. May be an image of text that says 'This new gochujang chicken burger ticks ALL the right boxes. @msposhnosh'.","When was the last time you had burgers that's lip-smackingly juicy and particularly satisfying? Try our Signature Chicken Burger today! Link in Bio.

📸: @msposhnosh 

#wildfireburgers #wildfirechickenandburgers #singaporefnb #bestfoodsingapore #foodinsing #instafood #foodporn #sgfooddiary #sgfoodtrend #foodgasm #eatoutsg #singaporefoodie #igfood #singaporeinsiders #circuitbreakersg #delicious #foodblogger",Wildfire Burgers,26,0
534,KURUS | SIHAT | CANTIK,2434877957078903003,2020-11-04 08:54:53,dietwithhida_,Photo by KURUS | SIHAT | CANTIK in Singapore. May be an image of bread and text that says 'ROTI WHOLEMEAL BAGUS UNTUK SNACKING PETANG YANG TAK BAGUS SEKALI MAKAN ABIS SATU BUKU ROTI'.,"Deep....!
.
Sekeping dua jer tau... Jgn main bedal jer. Diet ape pun confirm lah tak menjadi.
.
DAFTAR PROGRAM ADVANCE COACHING TEAM POWER❤️FIT MALAYSIA

KENAPA PERLU JOIN PROGRAM ⬇️

Mudahnya turun berat dgn Coach, ILMU dan TeamSupport 

𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡 𝗞𝗜𝗡𝗜 𝗗𝗜𝗕𝗨𝗞𝗔

✔ WhatsApp group Mentoring & Coaching
✔ Meal plan beserta resepi sihat 25 hari/14hari
✔ Combo workout step by step dari rumah
✔ Groceries checklist

🔊 PENDAFTARAN SUDAH DI BUKA
🚫 SLOT TERHAD

📲 Click link Whatsapp di bio

Coach Hida +6598527394

#hpbsg #sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #igsg #kurustanpaberlapar #kurusmudah #nakslim #malaysia #resipisihat #bajuplussize #okletsgo",Singapore,6,0
535,JaneTan,2434858106830602828,2020-11-04 08:15:26,thejanetan,"Photo by JaneTan on November 04, 2020.",#sgfinance #sgartist #singapore🇸🇬 #sgstory #igsg #sglife #sglifestyle #sglifestyleblogger #sghack #sglockdown #circuitbreaker #circuitbreakersg #sglockets #sgfood #singapore,,8,0
536,JaneTan,2434857987603194502,2020-11-04 08:15:12,thejanetan,"Photo by JaneTan on November 04, 2020. May be an image of one or more people, hair and text that says 'LOCK YOUR LIFESTYLE'.",#sgfinance #sgartist #singapore🇸🇬 #sgstory #igsg #sglife #sglifestyle #sglifestyleblogger #sghack #sglockdown #circuitbreaker #circuitbreakersg #sglockets #sgfood #singapore,,6,0
537,The Woof Agency,2434848653715540320,2020-11-04 07:56:39,thewoofagency,"Photo by The Woof Agency on November 03, 2020. May be a cartoon of text that says 'The WOOF P す We are hiring! Read the caption to find out more WOOF VP'.","🔈Impawtent announcement from VP @milkythecloud!

We are looking for self-driven individuals with a passion for pets to join our team! 👀 ⁣

If you think you have what it takes, send your resume through to  hello@thewoofagency.com with the position you are interested in the subject header.

To learn more about each role, hop over to thewoofagency.com/career

-
#thewoofagency #dogfluencer #petsagram #pets #petsofinstagram #dogsofinstagram #pupflix #dogvideo #unilad #funnyvideos #9gag #9gagcute #cutedog #funnydog #weeklyfluff #dogs #bestwoof #dogobsessed #mustlovedogs #dailydoseofcute #instapuppy #doggram #dogcrushdaily #workfromhome #stayhomesg #circuitbreakersg #telegram #stayupdated #pawjourr",,196,14
538,JaneTan,2434847663743336563,2020-11-04 07:54:41,thejanetan,"Photo by JaneTan on November 03, 2020. May be an image of door.",#sgfinance #sgartist #singapore🇸🇬 #sgstory #igsg #sglife #sglifestyle #sglifestyleblogger #sghack #sglockdown #circuitbreaker #circuitbreakersg #sglockets #sgfood #singapore,,9,0
539,JaneTan,2434847433065228756,2020-11-04 07:54:14,thejanetan,"Photo by JaneTan on November 03, 2020. May be an image of one or more people, hair and text that says 'LOCK YOUR LIFESTYLE'.",#sgfinance #sgartist #singapore🇸🇬 #sgstory #igsg #sglife #sglifestyle #sglifestyleblogger #sghack #sglockdown #circuitbreaker #circuitbreakersg #sglockets #sgfood #singapore,,5,0
540,Don Quijote Spanish Restaurant,2434841181060684633,2020-11-04 07:41:49,donquijotesg,Photo by Don Quijote Spanish Restaurant in Don Quijote Spanish Restaurant. May be an image of food.,"“Live” Venus Clams in White Wine Sauce or Almejas al Vino Blanco.

There are few things that are objectively good in life; 2 of which being great seafood and wine🤤 Here’s both in the same dish and it’s positively delicious.

Come taste the fuss or order some with the LINK IN BIO(https://take.sg/s/6582186969)/get in touch with our Contact Button.

#donquijotesg #dqcommunity #liveseafood #fresh #clams #manila #seafood #seafoodporn #seafoodlover #whitewine #wineanddine #vino #sgfoodie #sgfoodies #sgfoods #spanishcuisine #sglocalcuisine #stayhomestaysafe #sgunited #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe #circuitbreakersg #sgfood #sgfoodies #singaporeeats #instafood #instafoodsg",Don Quijote Spanish Restaurant,23,0
541,Ivy Yee,2434819658711159186,2020-11-04 06:59:03,ivyyee,"Photo shared by Ivy Yee on November 03, 2020 tagging @josephineyee. May be an image of food.","🐥今日午餐：姜蓉蒸鸡,小芥兰,面线汤。
#姜蓉蒸鸡#芥兰#面线汤 #nomnom #lunchtime#followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #random#yummylicious #webstagram#instagramhub #circuitbreakersg#day213#lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood#itswednesday #midoftheweek #happymidweek",,6,0
542,Ivy Yee,2434813082327738556,2020-11-04 06:45:59,ivyyee,"Photo by Ivy Yee on November 03, 2020. May be an image of food.","🐥 紫薯Quesadillas...
#veganquesadillas #quesadilla #breakfasttime  #nomnom #happyeats #yummyinmytummy #yummylicious #sogood #instaeat #instafollow #followforfollowback #followforfollow #followme#jj#igers#igsg#singapore #webstagram #instagramhub #circuitbreakersg #day213#紫薯控##itswednesday #midoftheweek #happymidweek #latepost #latergram",,7,0
543,hourboutiqueSG,2434776682620979112,2020-11-04 05:33:40,hourboutiquesg,"Photo by hourboutiqueSG on November 03, 2020. May be an image of wrist watch.","Orient M-Force 2020 Latest Release
Automatic Divers
RA-AC0L04L
__________________________________
SGD688
____________________________________
#hourboutiquesg #orient #orientmforce #supportsmallbusiness #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,102,0
544,Singapore Scenery 2020,2434729805317899482,2020-11-04 04:00:32,sgscenery2020,"Photo shared by Singapore Scenery 2020 on November 03, 2020 tagging @garrisonteo. May be an image of cloud and tree.","Submission by: Garrison Teo (@garrisonteo) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,27,1
545,Elixr Inc Kombucha,2434726889691014798,2020-11-04 03:54:44,elixr.inc,"Photo by Elixr Inc Kombucha on November 03, 2020. May be an image of drink and text that says 'ELIXR Freshly brewed root kombucha beer @keeprefrige vegan. ELIX Incorporated freshly apple cinnamon brewed kombucha freshly assionfruit ELAXR ncorporated brewed pleas kombucha soursop'.","Craving a cold one? Crack open our kombuchas for a gut-loving, healthier alternative to soft drinks!🥂Our new ✨Root Beer✨ flavour has arrived just in time for the festive season and is ready for pre-order now! Simply DM us or fill out the form in bio to place your order today🥳

We’ve also got super exciting activities coming up for the festive season so stay tuned!😉We look forward to greeting you and your loved ones with more delicious booch💞
.
.
.

#elixrinc #freshbrew #kombucha #smallbatch #fermentation #scoby #fermentedfoods  #sgfermfriends #sgbased #probiotics #fermentation #guthealth #kombuchatea #detox #supportlocal #circuitbreakersg #supportlocalsg #kombuchasg #teasg #sgtea #sgigfoodies #sgfoodlover #eatoutsg #foodsg #vegansg #sglocalfood #plantbasedsingapore",,76,4
546,Don Quijote Spanish Restaurant,2434716206957893665,2020-11-04 03:33:31,donquijotesg,Photo by Don Quijote Spanish Restaurant in Don Quijote Spanish Restaurant. May be an image of food.,"If it looks good, it probably tastes good too; Don Quijote’s Calamares Picante

Attention to detail and a careful hand during preparation is all it takes☺️ Taste and see that we use the freshest ingredients at your pleasure.

Order some with the LINK IN BIO(https://take.sg/s/6582186969) or get in touch with our Contact Button.

#Donquijote #Donquijotetapas #DQCommunity #squid #chipiron #garlic #battered #squidink #spanishfood #spanishcuisine #Dempsey #hungrygowhere #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #yummy #instafood #instafoodsg #thefeedfeed #feedfeed #savefnbsg #circuitbreakersg #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe",Don Quijote Spanish Restaurant,26,1
547,Mix In Grace | Grace,2434302478772938311,2020-11-03 13:51:30,mixingrace,"Photo by Mix In Grace | Grace on November 03, 2020. May be an image of pastry.",Baked my own “rendition” of Carrot Cake for Mum’s birthday 🥕🍰. Reduced the amount of oil which meant the cake wouldn’t be as moist as expected. Still happy with this bake.😊,,33,1
548,Kenvin Kok,2434291483329613126,2020-11-03 13:29:40,heyitskenvin,,"#Throwback to #circuitbreakersg days where we can't perform live together so we gotta collaborate around. Big thanks to @bennhum for agreeing to sing for me 😂🙏
.
.
This is my favorite part of the song 会有那么一天 ♥️ and also not forgetting my mum who painstakingly took the video for me 😂 swipe left to see 😅 i told her that i have selfie stick so dont need to hold it there, she said nvm and insisted she help me take. #heartpain #heartbroken  She said she loves me n support me so she doesnt mind the tired hands. Sighhh if i dont let her help me she'll be sad. So i'd rather she be happy instead 😊
🎸Kenvin
🎤Ben Hum
#jjlincover #林俊杰 @jjlin #jjlin林俊傑",Singapore,132,10
549,Susucre,2434274752091539229,2020-11-03 12:56:25,susucre_cakes,"Photo by Susucre on November 03, 2020. May be an image of bottle.",Cheers!! Sculpted cakes by www.susucre.net,,12,1
550,Ivy Yee,2434255984149755828,2020-11-03 12:19:08,ivyyee,"Photo by Ivy Yee on November 03, 2020. May be an image of food and text that says '饿 番薯面包'.","🐥谢谢我🏠大小姐@josephineyee  买🉐番薯面包🍞。。
#breadporn #breadlover #sweetpotatobun#myfav #nomnom #thankyou #imahappygirl #instafood#foodie #foodporn #foodstagram #instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub #circuitbreakersg #day212#itstuesday#dinnertime#番薯面包",,9,0
551,Iskandar Hasif,2434211689967103263,2020-11-03 10:52:45,darkains,,"Admittedly, I sung this song much better in the past. My voice isn't what it used to, barely a fraction of what I could do. But things change and so do people and emotions. I guess I've changed too, and sometimes I have to say goodbye to who I was and the people I was close with once before and things I loved. So this song speaks volumes of that emotion I'm going through these days. I still hate falsettos though, that will never change.

#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #musicislife #singer #goodmusic #noedits #onetake #recordedusingphone #rawcover #music #sgmusic #circuitbreakersg #circuitbreaker #newnormal #keepingsane #shortcover #onelastcry #onelastcrycover #brianmcknight",,12,0
552,hourboutiqueSG,2434196260019178614,2020-11-03 10:20:28,hourboutiquesg,"Photo by hourboutiqueSG on November 03, 2020. May be an image of wrist watch.","Orient Kano Ray 3
Two Tone Divers, Limited to 1010pc
RA-AA0917B
__________________________________
SGD368
____________________________________
#hourboutiquesg #orient #orientkano #ray3 #Limited #orientray #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,122,1
553,KURUS | SIHAT | CANTIK,2434191685872027277,2020-11-03 10:11:23,dietwithhida_,"Photo by KURUS | SIHAT | CANTIK in Singapore. May be an image of 3 people, people standing, headscarf and text that says 'Total loss: 12. 4kg Before After'.","Tak susah nak diet..
.
Follow jer flow insya'allah berjaya.
.
Result peserta kami yg dah berjaya turun berat badan.
.
Uolls bila lagi?
.
DAFTAR PROGRAM ADVANCE COACHING TEAM POWER❤️FIT MALAYSIA

KENAPA PERLU JOIN PROGRAM ⬇️

Mudahnya turun berat dgn Coach, ILMU dan TeamSupport 

𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡 𝗞𝗜𝗡𝗜 𝗗𝗜𝗕𝗨𝗞𝗔

✔ WhatsApp group Mentoring & Coaching
✔ Meal plan beserta resepi sihat 25 hari/14hari
✔ Combo workout step by step dari rumah
✔ Groceries checklist

🔊 PENDAFTARAN SUDAH DI BUKA
🚫 SLOT TERHAD

📲 Click link Whatsapp di bio

Coach Hida +6598527394

#hpbsg #sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #igsg #kurustanpaberlapar #kurusmudah #nakslim #malaysia #resipisihat #bajuplussize #okletsgo",Singapore,2,0
554,Esther,2434189778327771929,2020-11-03 10:07:35,_est.mac_,"Photo by Esther on November 03, 2020. May be a closeup of 1 person, hair and cosmetics.","✨ 𝗗𝗜𝗪𝗔𝗟𝗜 𝗜𝗻𝘀𝗽𝗶𝗿𝗲𝗱 𝗹𝗼𝗼𝗸 

𝗦𝗼𝗳𝘁 𝗰𝘂𝘁 𝗰𝗿𝗲𝗮𝘀𝗲 𝗯𝘆 𝘂𝘀𝗶𝗻𝗴 𝗙𝗿𝗼𝘀𝘁𝗲𝗱 𝗙𝗶𝗿𝗲𝘄𝗼𝗿𝗸 𝗚𝗿𝗮𝗻𝗱 𝗦𝗽𝗲𝗰𝘁𝗮𝗰𝗹𝗲 𝗘𝘆𝗲 𝗦𝗵𝗮𝗱𝗼𝘄 𝗫 𝟮𝟱 𝗣𝗮𝗹𝗲𝘁𝘁𝗲 & 𝗔𝗿𝘁 𝗟𝗶𝗯𝗿𝗮𝗿𝘆 (𝗜𝘁’𝘀 𝗗𝗲𝘀𝗶𝗴𝗻𝗲𝗿) 

@maccosmetics 
#MACCosmetics 
#MACCosmeticsSG 
#MACArtistChallengeSG 
#MyArtistCommunity 
#MyArtistCommunitySG
#TrendMACup 
#MACPlayLab 
#MACYesShare 
#MakeupArtCosmetics 
#MACAPACArtistry 
#MACSingapore 
#MACArtistry 
#MACIllusion 
#SgIgMakeup 
#SgIgBeauty 
#MACSGSocial 
#Stayathomemakeup 
#Behomenowsg 
#StayAtHomeSG 
#StayhomenowSG 
#CircuitbreakerSG 
#SGUnited 
#MACmeupSG 
#MACMYDAY
#MACArtist 
#MACNOVWEEK1",MAC Cosmetics,32,4
555,By valzy,2434177353390112134,2020-11-03 09:42:54,by_valzy,Photo by By valzy in Singapore with @deciem. May be an image of cosmetics.,"My love for @deciem Niacinamide doubled!

I’ve been using Niacinamide for as long Covid has been around (no joke), and in my honest opinion, it has improved my skin in terms of sebum control and combat skin redness and irritation, especially from daily mask use. (#saynotomaskne)

The texture is a tad gel-ish liquid, and it will froth up slightly if you rub or massage it into your skin. I would recommend spreading it onto your palms and patting it gently on the skin for better absorption!

#valzysays

• •⁣⁣⁣⁣⁣
• •
• #beauty #beautycommunity #cosmetics #skincare #skincareroutine #skincaretips #skincareregime #dailyessentials ##beautytalk #skincareaddict #visualoflife #flatlay #vsco #vscocam #vscoedit #dailygram #minimallife #singapore #instasg #skincare #skincarecommunity #stayhome #stayhomestaysafe #circuitbreakersg #circuitbreaker #theordinary #theordinaryskincare #deciem",Singapore,56,7
556,49 SEATS,2434169275538071272,2020-11-03 09:27:56,49seats,,"DAYUM !!! A table of goodness 😍
Thank you @carrotcakeats for checking in to @49seats !",49 Seats,79,3
557,Don Quijote Spanish Restaurant,2434096227329956866,2020-11-03 07:01:43,donquijotesg,Photo by Don Quijote Spanish Restaurant in Don Quijote Spanish Restaurant. May be an image of food.,"While we all can’t travel, take a taste journey around Spain with our Tabla de Quesos.

Manchego 
pure sheep milk cheese made in the La Mancha region

Mahon 
pure cow milk cheese made in Menorca, part of the Balearic Islands

Red Wine Murcia 
pure goats milk cheese treated with red wine in Murcia

Rosemary 
pure sheep milk cheese coated with rosemary & extra-virgin olive oil, and made in Pamplona

San Simon 
pure cow milk cheese smoked for 3 months made in Galicia

Because it’s cheese, we obviously recommend you come on down to take the fuss! So call 82186969 or hit our contact button to get in touch.

#Donquijote #Donquijotetapas #DQCommunity #cheese #cheeseboard #cheeselover #cheesey #spanishfood #spanishcuisine #7thmilecoffeeshop #hungrygowhere #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #yummy #instafood #instafoodsg #thefeedfeed #feedfeed #savefnbsg #circuitbreakersg #fooddelivery #sgfooddelivery #eatathome #taste #tasteofspain",Don Quijote Spanish Restaurant,29,0
558,Ivy Yee,2434060446737386702,2020-11-03 05:50:38,ivyyee,"Photo shared by Ivy Yee on November 02, 2020 tagging @josephineyee. May be an image of food.","🐥台式蛋饼 🌯 ➕ 红豆沙
#红豆沙#手抓饼 #葱油饼#lunchtime#古早味 #firsttry#sister #instafood#foodie #foodporn #foodstagram #instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub #circuitbreakersg #day212#itstuesday#火腿芝士蛋餅",,7,0
559,Pacific CarryMe,2434050473973972294,2020-11-03 05:31:02,pacificcarryme,,"Looking for a bag adaptor to mount on the CarryMe? We heard you!

Bringing to you the CarryMe bag adaptor that is compatible with Ortlieb handlebar bag. Simply install it in less than 5 minutes and you can use the bag for your daily errand. 

Watch on to find out how easy it is to install the CarryMe bag adaptor. 

Price: S$50 (CarryMe Bag Adaptor ONLY)
Get it together with the Ortlieb handlebar bag for a special price of S$180!
.
.
.
.
.
#carryme #carryall #pacificcycles #pacificcarryall #pacificcarryme #pacificcyclesjapan #birdybike #birdybikes #foldingbikes #circuitbreaker #circuitbreakersg #foldablebike #birdyglobalcommunity #ridesolo #ridealone #solocycling #pacificcycles #pacificcarryme #mightyvelo #birdyindonesia #ridesafe #safedistance #safedistancing #supportlocalbikeshop #tricycle #foldingtricycle",,7,0
560,,2434025256568969555,2020-11-03 04:40:43,breadmony,"Photo shared by @breadmony on November 02, 2020 tagging @ambakerysg. May be an image of food.","Sweet potato bread!!!! Do y’all know there’s a hidden bakery at Hougang mid town? AM bakery has nice artisanal bread there. For this sweet potato bread, was hoping for some filling or stronger sweet potato taste. Nonetheless rly enjoyed the texture of it!",AM Bakery,80,5
561,hourboutiqueSG,2434010988820079193,2020-11-03 04:12:22,hourboutiquesg,Photo by hourboutiqueSG in Hour Boutique (S) Pte Ltd. May be an image of wrist watch.,"Orient Star, Orient Limited Edition Series
3 Watches for SGD 1,111
👊 FREE Same Day Delivery 
__________________________________
SGD1, 111
____________________________________
#hourboutiquesg #orient #orientstar #Limited #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,86,3
562,Fatimah Mahmud,2433986916333892720,2020-11-03 03:24:40,slimfit_with_fatimah,,"ACT NOW!
.
Program berdiet sihat akan mula mlm ini
Masih ada waktu kalau awak ber-sungguh2 nak sihat, nak turunkan 3-5kg dlm sebulan
.
Jgn bimbang saya tak akan kerah awak kayuh beskal 😂😂😂 
.
Based on 80% pemakanan dan 20% workout, ramai yg dah rasa benefit dari program ini
Nampak tuu! Tak workout pun bole kurus
.
💝 Programme runs 25days
💝 Complete mealplan + simple recipes provided
💝 Grocery List
💝 Workout Combo Package
💝 Eat 5-6 times a day
💝 Amazing food & health topics sharing
💝 Online Group Coaching
💝 The power is within you!!! 
💝 DM me or Click link in my Bio 

My goal is to help others to be slim, fit & healthy
MOM OF 3 / AGE:57

#kitajagabadankita
#kitajagakita❤️",,2,1
563,Ivy Yee,2433984250762917698,2020-11-03 03:19:15,ivyyee,"Photo by Ivy Yee on November 02, 2020. May be an image of food.","🐥宝宝滴早餐。。
#myfav #goodmorning#breakfasttime #imahappygirl #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #random#yummylicious #webstagram#instagramhub #circuitbreakersg#day212#紫薯肉鬆面包#itstuesday #nutrisoy",,9,0
564,Singapore Scenery 2020,2433974833324081215,2020-11-03 03:00:32,sgscenery2020,"Photo by Singapore Scenery 2020 on November 02, 2020. May be an image of 1 person.","Submission by: Michelle Poh (@nappygirl80)

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,21,0
565,Niran's Creations ~ SG artist,2433912372495538283,2020-11-03 00:56:26,niranscreations,"Photo by Niran's Creations ~ SG artist on November 02, 2020. May be an image of flower.","Ever since the Circuit Breaker started, I've been making cards for special occasions for my friends and family. Where I might once have just bought a generic card at the last minute in order to save time, this year has been different. And it's been fun seeing their varied reactions...

Maybe the personal touch is better, going forward....?🤔😊

#niranscreations #handmade #handmadegreetingcards #greetingcards #botanicalart #flowerart #penandink #penandinkdrawing #penandinkart #papercutting #circuitbreakersg #sgart #sgartist #floral #ink #inking #florals #flowers #singaporeart #inkdrawing #inkart #inkillustration #abstractfloral #paperart #floralart #watercolourpaper #illustration #illustrationartists #paperartist #artstagram",Singapore,15,0
566,Rayson,2433901492043200053,2020-11-03 00:34:49,yrs.studios,"Photo by Rayson in Singapore with @tunmyeyes, and @yueruisheng. May be an image of 1 person, outerwear and guitar.","He is a lawyer, musician and a party animal. What more could you ask for?",Singapore,8,2
567,hourboutiqueSG,2433896231421211997,2020-11-03 00:24:22,hourboutiquesg,"Photo by hourboutiqueSG on November 02, 2020. May be an image of wrist watch.","Steinhart Ocean One Black Ceramic
42mm, Swiss Made
__________________________________
SGD748
____________________________________
#hourboutiquesg #Steinhart #oceanone #swissmade #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,97,0
568,Ambrose Huan,2433568532898782259,2020-11-02 13:33:17,ambrosehuan,"Photo by Ambrose Huan on November 02, 2020.","💪🏿Fitness Diary 减肥日记

Marching towards 2021
2 more months
60 more days to go

When we get stucked
Then find something to do
We don't predict the future
We invent it

#fitnessdiary #improved #circuitbreakersg",,29,0
569,Samantha,2433567866895689403,2020-11-02 13:31:58,toffeenutnut,"Photo by Samantha in Haus Athletics with @toffeenutnut, @grace.chanya, and @zhouang91. May be an image of 3 people, people standing and text that says 'us WAIT WAIT ー'.","Waitlist Fairy (noun): A small, magical creature who you pray to when you fail to book a spot with your favourite instructor (despite camping at 10pm sharp!) but still cling on to hope that your waitlist will clear.

🤚📃🧚‍♂️😂

Happy Halloween! Thank you @zhouang91 and @grace.chanya for indulging me and dressing up as waitlist fairies with me! 🎃👻🙈",Haus Athletics,48,4
570,Don Quijote Spanish Restaurant,2433381217532342653,2020-11-02 07:21:07,donquijotesg,Photo by Don Quijote Spanish Restaurant in Don Quijote Spanish Restaurant. May be an image of food.,"Kick the #mondayblues and the rainy weather with some soulful mushroom soup; Sopa Crema de Setas

In a rainy, blue Monday, you’re gonna want something amazing to lift your spirits☺️ So, if you want top notch flavours and a restaurant-standard Mushroom Soup, this is the one! 

Come taste the fuss or order some with the LINK IN BIO(https://take.sg/s/6582186969)/get in touch with our Contact Button.

#DonQuijote #Donquijotesg #dqcommunity #spanishfood #spanishcuisine #7thmilecoffeeshop #soup #soupseason #mushroom #mushroomsoup #sopa #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe #circuitbreakersg",Don Quijote Spanish Restaurant,22,0
571,Digital Marketing Collective,2433371186436094736,2020-11-02 07:01:40,no23collective,Photo by Digital Marketing Collective in Singapore.,"C L I E N T L O V E ⚡⁠
⁠
@agoraproductssg was founded on a genuine desire to provide healthy and tasty food for friends and family. They are the go-to online Greek grocery store with the largest product selection of Fine Food from Greece and Schar Gluten Free. ⁠
⁠
To help them stand out in a crowded marketplace we work with them on Social Media Management and Email Marketing where we help create, schedule and post content!⁠
⁠
—⁠
⁠
Looking for someone to run your business’s social media channels? In this day and age, being consistent on social media is extremely important. Our social media management packages would be perfect! Send us a DM @no23collective and let us know what you need!⁣﻿⠀⁣⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#no23collective #singaporemarketing #singaporemarketingagency #digitalmarketingsingapore #marketingsingapore #digitalmarketinginsingapore #socialmediasg #singaporestartups #startupsingapore #sgexpats #smallbusinesssingapore #sgbusiness #entrepreneursg #singaporebusiness #singapore #sgmarketing #sgunited #savefnbsg #circuitbreakersg #instagramstrategy #thegramgang #brandstorytelling #creativemarketing #branddesign #brandmybusiness #socialmediastrategy #socialcurator #socialmediamanagement #contentmarketingstrategy #contentstrategy⁠",Singapore,15,1
572,Ivy Yee,2433333659342672056,2020-11-02 05:46:38,ivyyee,"Photo shared by Ivy Yee on November 01, 2020 tagging @josephineyee, @bennick0719, and @tiffanytiffanychong. May be an image of food.","🐥淮山玉竹萝卜排骨汤
#followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #random#yummylicious #webstagram#instagramhub #circuitbreakersg#day211#lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood#soupoftheday #itsmonday #mondayblues #淮山排骨汤",,7,0
