user_id: 109555293685,username: gov.sg,,,,,,,,,,,
post_id,text,date,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,images,
1.01581E+16,"Should I avoid public spaces like hawker centres and cinemas? And, should you be concerned if you live near a quarantine site?

We speak with Infectious Disease Specialist, Dr. Leong Hoe Nam, to find out.",10/2/2020 22:57,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/86159743_523916794905926_5919771411399835648_n.mp4?_nc_cat=111&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=30ddxleiwjAAX8Z8tBd&_nc_ht=video.fsin5-1.fna&oh=b91314690f5c27e4f48668ca4606837a&oe=6026D955,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/75538199_3681714961868588_1139194759064059904_n.jpg?_nc_cat=109&ccb=3&_nc_sid=ccf8b3&_nc_ohc=tCXktRgmYuEAX8VbQW5&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=0dabeb91227abed5c7bb5ef6d17e81d7&oe=604BA7F5,3.68E+15,945,28,0,https://facebook.com/gov.sg/videos/3681676758539075,[],10158072531633600
1.01581E+16,"As of 12pm on 10 Feb, 1 more case has fully recovered from the nCoV infection and has been discharged from hospital, making it 7 in total.

There are 2 new confirmed cases, and contact tracing is underway.

There is no evidence that the virus can be transmitted through aerosol, according to an expert from the Chinese Center for Disease Control and Prevention based on evidence available in China. Respiratory droplets and physical contact are the currently known transmission routes.

Confirmed cases: 45
Cases tested negative: 581
Pending results: 39
Discharged: 7

https://www.moh.gov.sg/news-highlights/details/one-more-case-discharged-two-new-cases-of-novel-coronavirus-infection-confirmed-10feb

MOH.GOV.SG
MOH | News Highlights",10/2/2020 20:21,,,,,294,14,94,https://facebook.com/gov.sg/posts/10158072246573686,[],10158072246573600
1.01581E+16,"Have you ever wondered what's the difference between the statutory retirement age, and when you'd actually like to retire?

Minister for Manpower Josephine Teo sheds some light on common misconceptions about the retirement and re-employment age.",10/2/2020 16:23,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/85929646_871505146612287_7729658956213125120_n.mp4?_nc_cat=108&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=8SbxRC6xJtgAX-KgRJb&_nc_ht=video.fsin5-1.fna&oh=173fe179f80d0fa8c451f5002440d0b8&oe=6026D154,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/81345693_182157469688184_8859537342801641472_n.jpg?_nc_cat=107&ccb=3&_nc_sid=ccf8b3&_nc_ohc=j_5bqN6n9QsAX8rMiKx&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=bebfd059b2d59a8383a658ed1c859a91&oe=604AE36A,1.82E+14,224,17,0,https://facebook.com/gov.sg/videos/182156269688304,[],10158071898558600
1.01581E+16,"Youâ€™ve watched our anthology of five films, â€œRegardless Ofâ€, by our local students. Now see what went on behind the scenes â€“ the sweat, the laughter, the bloopers and more!

Catch all 5 chapters here: sg.sg/RegardlessOf

#RegardlessOf",10/2/2020 11:30,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/85408232_202003814531132_18794888556445696_n.mp4?_nc_cat=107&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=CCfw0mmDc0sAX8O_M-R&_nc_ht=video.fsin5-1.fna&oh=b4845e10d4c93a5bb7895eeaea6bd84e&oe=6026CD8D,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/75444414_2640119172980227_1796480246053076992_n.jpg?_nc_cat=110&ccb=3&_nc_sid=ccf8b3&_nc_ohc=N8aHC3t_xywAX-LuNqy&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=2d7c59ccc702d7ff10f7e9667b49dea5&oe=604C9496,2.64E+15,62,0,0,https://facebook.com/gov.sg/videos/2640113126314165,[],10158057168743600
1.01581E+16,"As of 12pm on 9 Feb, 4 more cases have fully recovered from the infection and have been discharged from hospital, making it 6 in total.

There are 3 new confirmed cases, and contact tracing is underway.

Of the 22 locally transmitted cases, epidemiological investigations and contact tracing have uncovered links between 15 of the cases with the three currently known clusters.

Confirmed cases: 43
Cases tested negative: 516
Pending results: 98
Discharged: 6

For the details, go to https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-three-new-cases-of-novel-coronavirus-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",9/2/2020 21:49,,,,,263,26,154,https://facebook.com/gov.sg/posts/10158069584508686,[],10158069584508600
1.01581E+16,"âœ”ï¸Good quality?
âœ”ï¸Affordable?
âœ”ï¸Close to home?

Every Singaporean will have access to affordable and quality healthcare. Find out more: https://sg.sg/BetterTogether4",9/2/2020 13:33,,https://scontent.fsin5-1.fna.fbcdn.net/v/t42.9040-4/85691813_612264039567357_3986982453993537536_n.mp4?_nc_cat=101&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=Ej8BKdUEqpcAX826t6a&_nc_ht=scontent.fsin5-1.fna&oh=a4e89162722b21984b04b902a64c3140&oe=6026CE82,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/81014664_794164737729402_6779319999417810944_n.jpg?_nc_cat=110&ccb=3&_nc_sid=ccf8b3&_nc_ohc=2M1_qH9zAiIAX_7wGD3&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=1af848f7cf88942823bc6825e1c53a6a&oe=604AF223,7.94E+14,412,5,0,https://facebook.com/gov.sg/videos/794163344396208,[],10158062852673600
1.01581E+16,"Shocked by the empty shelves and abandoned trolleys ðŸ›’ at supermarkets? ðŸ˜±

Good news, stores have been replenishing their shelves - there is enough food to go around without having to hoard items. Let's all do our part to get through this together!

Share this video with your friends to let them know why thereâ€™s no need to panic buy.",9/2/2020 10:08,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/86170025_1099227217107072_5723602014265409536_n.mp4?_nc_cat=102&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=3CogRyMdgXIAX-K1TOP&_nc_ht=video.fsin5-1.fna&oh=b4a15ec3071ed72dc7fa63387adcabd0&oe=6026CFFA,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/p320x320/80807252_2945243062186633_5831222302586437632_n.jpg?_nc_cat=111&ccb=3&_nc_sid=ccf8b3&_nc_ohc=6c5Q_JN0H7oAX-KjId3&_nc_ht=scontent.fsin5-1.fna&tp=3&oh=619f2a9a1037a9cc4a0216efef1df584&oe=604D2F80,2.95E+15,522,56,0,https://facebook.com/gov.sg/videos/2945236645520608,[],10158068345843600
1.01581E+16,"As of 12pm on 8 Feb, there are 7 new confirmed cases.

Of these, five are linked to previously announced cases.

Further epidemiological investigations and contact tracing have uncovered links between previously announced and new cases.

Confirmed cases: 40
Cases tested negative: 438
Pending results: 181
Discharged: 2

For the details, go to https://www.moh.gov.sg/news-highlights/details/seven-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore

MOH.GOV.SG
MOH | News Highlights",8/2/2020 23:04,,,,,206,26,327,https://facebook.com/gov.sg/posts/10158066803083686,[],10158066803083600
1.01581E+16,"Letâ€™s all do our part to get through the 2019 Novel Coronavirus together ðŸ’ª

Get the latest on the virus by signing up for the Gov.sg WhatsApp channel (go.gov/whatsapp) or at the MOH website (www.moh.gov.sg)",8/2/2020 16:59,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/83825751_10158066107513686_4609252494252441600_o.png?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=IG0CEBQ2n68AX_U2dmG&_nc_ht=scontent.fsin5-1.fna&oh=4ddea1eaacb4f91fb4011c3992ba806e&oe=604DCC90,,,,243,6,0,https://facebook.com/gov.sg/posts/10158066108103686,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/83825751_10158066107513686_4609252494252441600_o.png?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=IG0CEBQ2n68AX_U2dmG&_nc_ht=scontent.fsin5-1.fna&oh=4ddea1eaacb4f91fb4011c3992ba806e&oe=604DCC90', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/83916711_10158066107498686_7003832710372261888_o.png?_nc_cat=100&ccb=3&_nc_sid=8024bb&_nc_ohc=LM80OcfZGU4AX9DFESz&_nc_ht=scontent.fsin5-1.fna&oh=bc3c8af40990155b76fd27a6fd7162c2&oe=604B59DB']",10158066108103600
1.01581E+16,,8/2/2020 16:50,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/84506519_10158066094473686_3598001426501992448_o.png?_nc_cat=103&ccb=3&_nc_sid=dd9801&_nc_ohc=NS9Ri3Tlw4oAX958TQI&_nc_ht=scontent.fsin5-1.fna&oh=fd699a8c8c29bd55fd80b962c5dd5265&oe=604CDFB1,,,,145,9,0,https://facebook.com/gov.sg/posts/10158066094463686,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/84506519_10158066094473686_3598001426501992448_o.png?_nc_cat=103&ccb=3&_nc_sid=dd9801&_nc_ohc=NS9Ri3Tlw4oAX958TQI&_nc_ht=scontent.fsin5-1.fna&oh=fd699a8c8c29bd55fd80b962c5dd5265&oe=604CDFB1', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/84506519_10158066094473686_3598001426501992448_o.png?_nc_cat=103&ccb=3&_nc_sid=dd9801&_nc_ohc=NS9Ri3Tlw4oAX958TQI&_nc_ht=scontent.fsin5-1.fna&oh=fd699a8c8c29bd55fd80b962c5dd5265&oe=604CDFB1', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/84506519_10158066094473686_3598001426501992448_o.png?_nc_cat=103&ccb=3&_nc_sid=dd9801&_nc_ohc=NS9Ri3Tlw4oAX958TQI&_nc_ht=scontent.fsin5-1.fna&oh=fd699a8c8c29bd55fd80b962c5dd5265&oe=604CDFB1']",10158066094728600
1.01581E+16,Eligible workers can get financial support with measures like the Workfare Income Supplement and Progressive Wage Model. Visit www.gov.sg/article/secure-your-income for more information.,8/2/2020 14:31,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/84951374_606080490212958_89412259800940544_n.mp4?_nc_cat=105&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=nStaxnlQSvsAX-qLTaz&_nc_ht=video.fsin5-1.fna&oh=75d9ed623a750be35c13d5619e79376b&oe=6026D0A6,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/75640885_177592013496433_8634961959684407296_n.jpg?_nc_cat=108&ccb=3&_nc_sid=ccf8b3&_nc_ohc=zd8MzfQVcV0AX-mXV7p&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=237668a785a7e4bfb9d6ea85ac2764b8&oe=604AF145,1.78E+14,35,0,0,https://facebook.com/gov.sg/videos/177591173496517,[],10158050366618600
1.01581E+16,"The Ministry of Health will not ask for your financial information when conducting contact tracing calls to identify close contacts of confirmed novel coronavirus cases.

Ministry of Health, Singapore
8 February 2020 at 12:46 Â·

MOH is conducting contact tracing to identify individuals who had close contact with the confirmed cases of novel coronavirus. Please note that we do not ask for any financial details during our call to you. If you received a contact tracing call from MOH and wish to verify the authenticity of the phone call, please call MOH General hotline at 6325 9220.",8/2/2020 14:00,,,,,67,0,74,https://facebook.com/gov.sg/posts/10158065812658686,[],10158065812658600
,"MOH is conducting contact tracing to identify individuals who had close contact with the confirmed cases of novel coronavirus. Please note that we do not ask for any financial details during our call to you. If you received a contact tracing call from MOH and wish to verify the authenticity of the phone call, please call MOH General hotline at 6325 9220.",8/2/2020 12:46,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10157756033420631&id=154909330630,[],
1.01581E+16,"As of 12pm on 7 Feb, there are 3 new confirmed cases.

Confirmed cases: 33
Cases tested negative: 363
Pending results: 181
Discharged: 2

For the details, go to go.gov.sg/mohupdates",7/2/2020 23:01,,,,,287,14,0,https://facebook.com/gov.sg/posts/10158063708413686,[],10158063708413600
1.01581E+16,"There is no need to rush to buy essential supplies.

Let's play our part, exercise individual responsibility, and not hoard items unnecessarily.

Chan Chun Sing
7 February 2020 at 12:35 Â·

There have been many reports this evening of people buying up food and household items at our supermarkets. This has resulted in photos of temporary empty shelves in our supermarkets circulating on social media.

I understand that people are concerned after the announcement this afternoon that we have raised the DORSCON level to orange.

We have done so as there are now a few local cases without any links to previous cases or travel history to China. This is a scenario that we are prepared for and we will put in place additional measures to minimise the risk of further transmission.

MTI is in close contact with our retailers and I assure all Singaporeans that there is no need to rush for essential supplies like rice or instant noodles. Our supply lines for these essentials are intact and there is no risk of us running a shortage of essential food or household items. We also have our national stockpile for essential items.

However, we must all play our part, exercise individual responsibility and not hoard items unnecessarily. This will create undue panic and is unhelpful to the situation at hand.

Collective defence is our strongest defence. Let us all stay alert but remain calm and collected. The Government is monitoring all aspects of the situation closely and will always make sure that the needs of Singaporeans are met and catered for. CCS

æœ‰è®¸å¤šè¶…å¸‚å‡ºçŽ°äººç¾¤æ‰«è´­é£Ÿå“å’Œå®¶å±…æ—¥å¸¸ç”¨å“çš„çŽ°è±¡ã€‚ç¤¾äº¤ç½‘ç«™ä¹Ÿæµä¼ ç€è¶…å¸‚è´§æž¶ç©ºè¡è¡çš„ç…§ç‰‡ã€‚

æˆ‘ç†è§£å¤§å®¶ä»Šå¤©ä¸‹åˆåœ¨çœ‹åˆ°DORSCONåº”å¯¹çº§åˆ«ä¸Šè°ƒåˆ°æ©™è‰²åŽè‡ªç„¶ä¼šæ„Ÿåˆ°ä¸å®‰ã€‚æˆ‘ä»¬æ˜¯å› ä¸ºå‡ºçŽ°æ²¡æœ‰ä¸Žä¹‹å‰ç¡®è¯Šæ¡ˆä¾‹æœ‰è”ç³»ï¼Œåˆæ²¡æœ‰åŽ»è¿‡ä¸­å›½çš„æœ¬åœ°ç¡®è¯Šæ¡ˆä¾‹ï¼Œæ‰ä¼šæå‡çº§åˆ«ã€‚è¿™æ˜¯æˆ‘ä»¬æ—©å·²åšå¥½å‡†å¤‡çš„æƒ…å†µï¼Œä¹Ÿæ˜¯ä¸ºäº†é˜²æ­¢æ‰©æ•£è€Œå®žè¡Œçš„æŽªæ–½ã€‚

è´¸å·¥éƒ¨å·²ç»å’Œé›¶å”®å•†å–å¾—å¯†åˆ‡è”ç³»ï¼Œæˆ‘ä¹Ÿè¦åœ¨æ­¤å‘¼åå›½äººä¿æŒå†·é™ã€‚æˆ‘ä»¬çš„å¿…é¡»å“æœ‰å……è¶³çš„è´§æºï¼Œæ‰€æœ‰çš„å¿…é¡»å“ä¹Ÿéƒ½æœ‰å­˜è´§ï¼Œæ²¡æœ‰ç¼ºä¹æˆ–æ–­è´§çš„é£Žé™©ã€‚ä½†å¤§å®¶ä¹Ÿå¿…é¡»å°½è‡ªå·±çš„è´£ä»»å’Œæœ¬åˆ†ï¼Œä¸è¦å›¤ç§¯æ—¥ç”¨å“ï¼Œé€ æˆä¸å¿…è¦çš„ææ…Œã€‚è¿™æ ·çš„è¡Œä¸ºåªä¼šå¯¹ç›®å‰çš„æƒ…å†µé›ªä¸ŠåŠ éœœã€‚

é›†ä½“é˜²å«æ˜¯æœ€å¼ºçš„é˜²å«ã€‚æˆ‘ä»¬éœ€ä¿æŒè­¦æƒ•ï¼Œä½†ä¸å¿˜å†·é™ã€‚æ”¿åºœä¼šç»§ç»­ç›‘ç£å„æ–¹é¢ï¼Œç…§é¡¾å¥½æ‰€æœ‰æ–°åŠ å¡äººçš„éœ€è¦ã€‚",7/2/2020 21:20,,,,,556,51,331,https://facebook.com/gov.sg/posts/10158063466478686,[],10158063466478600
,"There have been many reports this evening of people buying up food and household items at our supermarkets. This has resulted in photos of temporary empty shelves in our supermarkets circulating on social media.

I understand that people are concerned after the announcement this afternoon that we have raised the DORSCON level to orange.

We have done so as there are now a few local cases without any links to previous cases or travel history to China. This is a scenario that we are prepared for and we will put in place additional measures to minimise the risk of further transmission.

MTI is in close contact with our retailers and I assure all Singaporeans that there is no need to rush for essential supplies like rice or instant noodles. Our supply lines for these essentials are intact and there is no risk of us running a shortage of essential food or household items. We also have our national stockpile for essential items.

However, we must all play our part, exercise individual responsibility and not hoard items unnecessarily. This will create undue panic and is unhelpful to the situation at hand.

Collective defence is our strongest defence. Let us all stay alert but remain calm and collected. The Government is monitoring all aspects of the situation closely and will always make sure that the needs of Singaporeans are met and catered for. CCS

æœ‰è®¸å¤šè¶…å¸‚å‡ºçŽ°äººç¾¤æ‰«è´­é£Ÿå“å’Œå®¶å±…æ—¥å¸¸ç”¨å“çš„çŽ°è±¡ã€‚ç¤¾äº¤ç½‘ç«™ä¹Ÿæµä¼ ç€è¶…å¸‚è´§æž¶ç©ºè¡è¡çš„ç…§ç‰‡ã€‚

æˆ‘ç†è§£å¤§å®¶ä»Šå¤©ä¸‹åˆåœ¨çœ‹åˆ°DORSCONåº”å¯¹çº§åˆ«ä¸Šè°ƒåˆ°æ©™è‰²åŽè‡ªç„¶ä¼šæ„Ÿåˆ°ä¸å®‰ã€‚æˆ‘ä»¬æ˜¯å› ä¸ºå‡ºçŽ°æ²¡æœ‰ä¸Žä¹‹å‰ç¡®è¯Šæ¡ˆä¾‹æœ‰è”ç³»ï¼Œåˆæ²¡æœ‰åŽ»è¿‡ä¸­å›½çš„æœ¬åœ°ç¡®è¯Šæ¡ˆä¾‹ï¼Œæ‰ä¼šæå‡çº§åˆ«ã€‚è¿™æ˜¯æˆ‘ä»¬æ—©å·²åšå¥½å‡†å¤‡çš„æƒ…å†µï¼Œä¹Ÿæ˜¯ä¸ºäº†é˜²æ­¢æ‰©æ•£è€Œå®žè¡Œçš„æŽªæ–½ã€‚

è´¸å·¥éƒ¨å·²ç»å’Œé›¶å”®å•†å–å¾—å¯†åˆ‡è”ç³»ï¼Œæˆ‘ä¹Ÿè¦åœ¨æ­¤å‘¼åå›½äººä¿æŒå†·é™ã€‚æˆ‘ä»¬çš„å¿…é¡»å“æœ‰å……è¶³çš„è´§æºï¼Œæ‰€æœ‰çš„å¿…é¡»å“ä¹Ÿéƒ½æœ‰å­˜è´§ï¼Œæ²¡æœ‰ç¼ºä¹æˆ–æ–­è´§çš„é£Žé™©ã€‚ä½†å¤§å®¶ä¹Ÿå¿…é¡»å°½è‡ªå·±çš„è´£ä»»å’Œæœ¬åˆ†ï¼Œä¸è¦å›¤ç§¯æ—¥ç”¨å“ï¼Œé€ æˆä¸å¿…è¦çš„ææ…Œã€‚è¿™æ ·çš„è¡Œä¸ºåªä¼šå¯¹ç›®å‰çš„æƒ…å†µé›ªä¸ŠåŠ éœœã€‚

é›†ä½“é˜²å«æ˜¯æœ€å¼ºçš„é˜²å«ã€‚æˆ‘ä»¬éœ€ä¿æŒè­¦æƒ•ï¼Œä½†ä¸å¿˜å†·é™ã€‚æ”¿åºœä¼šç»§ç»­ç›‘ç£å„æ–¹é¢ï¼Œç…§é¡¾å¥½æ‰€æœ‰æ–°åŠ å¡äººçš„éœ€è¦ã€‚",7/2/2020 20:35,,,,,0,0,0,https://facebook.com/story.php?story_fbid=2957592214292742&id=175816112470380,[],
1.01581E+16,"As of 2pm on 7 Feb, MOH confirmed 3 new cases with no links to previous cases or travel history to China.

For the details, go to http://moh.gov.sg/news-highlights/details/three-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore

MOH.GOV.SG
www.moh.gov.sg

Ministry of Health, Singapore
7 February 2020 at 17:35 Â·

As of 7 February 2020, 2pm, we have confirmed three additional cases of 2019 novel coronavirus infection in Singapore. While contact tracing is underway, there are not yet any links to previous cases or travel history to China.

Amongst the confirmed cases, two have been discharged. Of the remaining 31, most are stable or improving. Two are in critical condition in the intensive care unit.

Read more in the press release: http://moh.gov.sg/news-highlights/details/three-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore",7/2/2020 17:39,,,,,61,13,26,https://facebook.com/gov.sg/posts/10158062972463686,[],10158062972463600
,"Ministry of Health, Singapore
7 February 2020 at 17:35 Â·

As of 7 February 2020, 2pm, we have confirmed three additional cases of 2019 novel coronavirus infection in Singapore. While contact tracing is underway, there are not yet any links to previous cases or travel history to China.

Amongst the confirmed cases, two have been discharged. Of the remaining 31, most are stable or improving. Two are in critical condition in the intensive care unit.

Read more in the press release: http://moh.gov.sg/news-highlights/details/three-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore",7/2/2020 17:35,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10157753453390631&id=154909330630,[],
1.01581E+16,"Singapore has raised alert to DORSCON Orange.

Additional precautionary measures will be introduced for large-scale events, at the workplace and for vulnerable groups.

For the details, go to https://www.moh.gov.sg/news-highlights/details/risk-assessment-raised-to-dorscon-orange
For more info on DORSCON: go.gov.sg/dorscon

MOH.GOV.SG
MOH | News Highlights",7/2/2020 17:32,,,,,120,14,179,https://facebook.com/gov.sg/posts/10158062959688686,[],10158062959688600
1.01581E+16,"A fake screengrab of a CNA tweet was circulated on social media on Friday (Feb 7) saying that all schools including polytechnics and universities are to close next Monday due to the ongoing novel coronavirus outbreak.

This is untrue and CNA did not send out such a tweet.

For more information, visit: cna.asia/2Uw4Ngt

CHANNELNEWSASIA.COM
CNA debunks fake tweet announcing school closure due to coronavirus outbreak",7/2/2020 14:52,,,,,131,18,177,https://facebook.com/gov.sg/posts/10158062704818686,[],10158062704818600
1.01581E+16,"For Singaporeans who need help finding a job, support and guidance is available through the Career Support Programme, WSG Careers Connect, and NTUCâ€™s e2i Career Centres. Visit www.gov.sg/article/find-your-match for more information.",7/2/2020 14:31,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/84352396_175639683845324_2299869139201687552_n.mp4?_nc_cat=106&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=IC7V_0ENBu0AX9yHdrf&_nc_ht=video.fsin5-1.fna&oh=09dfca9d560328e31ab955b1748e0237&oe=6026D5DE,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/75279656_790818524730119_4832204044724338688_n.jpg?_nc_cat=110&ccb=3&_nc_sid=ccf8b3&_nc_ohc=YK1BnPKFtVUAX_oyFJv&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=1fc979ca2c5cb9f2669c4e4f624fda99&oe=604BB343,7.91E+14,36,3,0,https://facebook.com/gov.sg/videos/790817781396860,[],10158050360913600
1.01581E+16,"As of 2pm on 6 Feb, there are 2 new confirmed cases.

Confirmed cases: 30
Cases tested negative: 310
Pending results: 147
Discharged: 1

For the details, go to www.moh.gov.sg

https://www.moh.gov.sg/news-highlights/details/two-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore

MOH.GOV.SG
MOH | News Highlights",6/2/2020 21:45,,,,,91,40,87,https://facebook.com/gov.sg/posts/10158060495933686,[],10158060495933600
1.01581E+16,The Professional Conversion Programme and SkillsFuture Mid-Career Enhanced Subsidies are some of the schemes available that help Singaporean PMETs keep up at work. Visit www.gov.sg/article/keep-up for more information.,6/2/2020 14:31,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/85119729_492284908096217_7916384338738937856_n.mp4?_nc_cat=104&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=Hl8dH06F6Y8AX9tg5E1&_nc_ht=video.fsin5-1.fna&oh=7e814e6579e86390dfd848eacc11ed16&oe=6026CF9E,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.13418-10/cp0/e15/q65/s320x320/75464595_171358740859467_6594690118550814720_n.jpg?_nc_cat=107&ccb=3&_nc_sid=ccf8b3&_nc_ohc=kVfOiAH9Vl8AX-VKPPW&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=533e03748713b4bc072e6284b7baced3&oe=604C2F11,2.01E+14,24,1,0,https://facebook.com/gov.sg/videos/200962757757570,[],10158050353648600
1.01581E+16,"Ever wondered what happens in a day in the life of different Singaporeans?

â€œRegardless Ofâ€ is an anthology of five films by local students that aims to capture authentic stories of Singaporeans and how they embrace opportunities to achieve their hopes and dreams.

Catch all 5 chapters here: sg.sg/RegardlessOf

#RegardlessOf",6/2/2020 11:31,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/85216125_531344451138905_6423917704851226624_n.mp4?_nc_cat=105&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=XBoOanxCaTgAX98CFAD&_nc_ht=video.fsin5-1.fna&oh=e6d847a29d1dac81b36a3988161e8f8d&oe=6026CEAE,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/75614312_3079506795416845_7438119767321346048_n.jpg?_nc_cat=109&ccb=3&_nc_sid=ccf8b3&_nc_ohc=Ye2vaBtOea0AX-YgeYv&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=22de4948e4aa2e8ac4b9ffa7ccffd936&oe=604D07B8,3.08E+15,53,1,0,https://facebook.com/gov.sg/videos/3079503098750548,[],10158057139923600
1.01581E+16,"As of 5 Feb 2020, the Ministry of Health confirmed four more cases of 2019-Novel Coronavirus (2019-CoV) in Singapore.

Three cases are linked to the cluster of local transmission announced yesterday. One is an imported case involving a Chinese tourist from Wuhan.

MOH has initiated epidemiological investigations and contact tracing to identify individuals who had close contact with the cases.

For more information, go to www.moh.gov.sg

https://www.moh.gov.sg/news-highlights/details/four-more-confirmed-cases-of-novel-coronavirus-infection-in-singapore

MOH.GOV.SG
MOH | News Highlights",5/2/2020 22:03,,,,,78,18,81,https://facebook.com/gov.sg/posts/10158057315773686,[],10158057315773600
1.01581E+16,"Visiting your Hokkien-speaking relatives? ðŸŠðŸŠ

Share with them this useful video by veteran actors Zheng Geping (éƒ‘å„è¯„) and Chen Tianwen (é™ˆå¤©æ–‡) on how to protect yourself from the 2019 Novel Coronavirus (2019æ–°åž‹å† çŠ¶ç—…æ¯’)!",5/2/2020 12:36,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/85407094_2493778360731277_1808150432405520384_n.mp4?_nc_cat=108&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=MFx1CQEaJSwAX8swk_d&_nc_ht=video.fsin5-1.fna&oh=bc5b9bac40da5e80305048d860a5240b&oe=6026D1A6,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/76761567_2533244060324903_3254102497463107584_n.jpg?_nc_cat=102&ccb=3&_nc_sid=ccf8b3&_nc_ohc=cRCD2egFSzEAX94Tnas&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=b7cfa7e5c7392fa5f0587accd2acb9b7&oe=604C6046,2.53E+15,347,21,0,https://facebook.com/gov.sg/videos/2533235836992392,[],10158056380498600
