id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.23E+18,29/2/20,14:19:45,Mom's gonna bring me go see a doctor for my skin coz I've been doing skin care but my skin doesn't care so need extra help now,[],24,Foreign Worker,27,2,-11.98101488,6,1,2,4.584835613,0,0,0
1.23E+18,29/2/20,1:27:42,"My mind can’t grasp the fact that there are parents out there that do these kinds of things to their kids. That child poured his heart out in a letter about how much he loved her. And the mom did this. Ya Allah , I will love and care for my children endlessly till Jannah",[],55,Foreign Worker,54,3,-10.39376545,9,1,2,2.312999333,0,0,0
1.23E+18,28/2/20,21:43:13,"kelvin koh is happily married with two adorable toddlers, but kelvin's own childhood wasn't the picture perfect image it is today. he never met his father, and wishes his mom could have seen him graduate. this is his…  https://t.co/mbmoXDzOsY",[],36,Foreign Worker,38,2,-12.25285925,10,2,0,3.312416212,0,0,0
1.23E+18,28/2/20,19:01:57,I should tell with my mom. What should I do. Extend or not 😭,[],13,Foreign Worker,13,1,-9.830088334,2,1,2,34.6113624,3,1,0
1.23E+18,28/2/20,18:59:30,My mom’s the same! 😅,[],5,Foreign Worker,4,0,-10.45331523,0,0,0,34.6113624,3,0,0
1.23E+18,28/2/20,17:57:19,To all Single Moms Out there👀 Keep going!! U are strong asf 💪🏽,[],12,Foreign Worker,12,1,-12.5834668,3,0,0,5.950380586,1,0,0
1.23E+18,28/2/20,11:09:31,"@JaydenSapp2 Mars Needs Moms is what happens when Disney went too far into the uncanny valley.  Btw, how's Norm 4?",[],17,Foreign Worker,19,1,-13.79458636,3,1,0,5.033131839,1,0,0
1.23E+18,28/2/20,10:42:11,"I would choose none, but if I had to choose, I would choose Mars Needs Moms because at least it's the most competent of the four.",[],25,Foreign Worker,26,2,-10.44121057,5,2,1,7.253660895,1,0,0
1.23E+18,27/2/20,19:53:02,my mom: wow look at these kids they save up and buy their own things without taking their parents money  me: work 4-5 days a week and buy good quality stuff so that they'll last longer without asking a single cent from her for the past year or so  my mom: *TRIGGERED NOISES* 🙄,[],51,Foreign Worker,53,3,-11.43085829,6,2,2,2.245067228,0,0,0
1.23E+18,27/2/20,9:49:28,"Friend, what u waiting for and looking at? Mom doesn't always allow me to play 2 days in row often eh, faster eh can I get into the pool already?? . #wangcai #frenchiesg #frenchiesingapore #frenchieinstagram…  https://t.co/i1YD44X20i","['wangcai', 'frenchiesg', 'frenchiesingapore', 'frenchieinstagram']",28,Foreign Worker,30,2,-13.26695551,7,1,2,4.856562767,0,0,0
1.23E+18,26/2/20,12:43:19,@yashimwong no clear statement from mom yet but HR departments all over have been briefed by mom officer to reject job applications from above-mentioned university.,[],23,Foreign Worker,24,1,-12.38963466,4,2,0,4.206580416,0,0,0
1.23E+18,25/2/20,21:45:17,btw today is my mom’s birthday,[],7,Foreign Worker,6,0,-12.91125407,1,0,1,6.984688986,1,0,0
1.23E+18,25/2/20,21:43:19,sigh I can’t even buy a house for my mom 😭,[],11,Foreign Worker,10,0,-10.63427348,2,0,2,18.28123692,2,0,0
1.23E+18,25/2/20,16:23:50,"suddenly this remind me of my dad(he know how to cook tho).. he love to stay in the kitchen while my mom's cooking but at some point, my mom ask him to just stay in living room cuz my dad will keep complaining to everything my mom's doing and my mom found it annoying🤣🤣🤣🤣",[],53,Foreign Worker,55,3,-11.31302417,12,3,2,2.875673865,0,0,1
1.23E+18,25/2/20,12:59:47,I forced my mom to save my name as “beautiful Aida” so now she calls me that too hahahahaha  https://t.co/Gy0TGsDfU5,[],19,Foreign Worker,19,1,-12.72175283,3,0,2,8.882708681,1,0,0
1.23E+18,25/2/20,12:38:37,"Did I hear wrongly? Mom say woofie_sg instructor is coming later? Why? I wana remain king! It's not my fault for being spoilt, its mama &amp; papa's doings. Please be nice to me later. 🐷🐖🐰🙈🐽🐶🐕 . #wangcai #frenchiesg…  https://t.co/SnYt8T1l0X","['wangcai', 'frenchiesg']",30,Foreign Worker,34,2,-13.37506788,10,0,3,3.312416212,0,0,0
1.23E+18,25/2/20,12:22:21,I rmr the times when you left us with nothing. Left us to clean the shits you left behind on our own. With my mom not having a job at that point of time.,[],34,Foreign Worker,34,2,-10.03739932,6,1,6,4.856562767,0,0,0
1.23E+18,25/2/20,7:28:01,"Throwback. I'm at a friend's wedding with my mom here and 6-7 months pregnant with the big, bad Zof. #timetraveltuesday @ Ang Mo Kio, Singapore  https://t.co/DCAuaKPPbI",['timetraveltuesday'],20,Foreign Worker,23,1,-14.02107581,0,1,1,2.992066662,0,0,0
1.23E+18,25/2/20,0:15:04,@frdausdaus77 mom can you just pick me up? im scared,[],9,Foreign Worker,9,0,-12.16644567,2,0,2,18.28123692,2,0,0
1.23E+18,24/2/20,21:37:54,Even my mom doesnt know lol im waiting for confirmation,[],10,Foreign Worker,10,0,-13.64336207,3,0,1,12.06173931,2,0,0
1.23E+18,24/2/20,10:10:21,"Bruh i called exam dept &amp; staff said i shud collect the transcription by hand. But when mom came to interrupt, the staff itself will send it right away. THE POWER OF MOM gaiss 😭😭👏🏻❤️",[],33,Foreign Worker,34,2,-13.55756554,6,1,1,2.372987039,0,0,0
1.23E+18,23/2/20,22:58:12,"Me mom and the munchkins... @ Grand Paragon Hotel, Johor Bahru  https://t.co/AxzKxpSZNZ",[],10,Foreign Worker,10,0,-16.51436128,0,1,0,3.707431737,0,0,0
1.23E+18,23/2/20,17:26:36,"Recently, I got news by my mom, about what's the lack of their problem, it was made me sad, and wanna do something alone in different places. My wound has passed from the right person, and it made me feel so grateful.",[],41,Foreign Worker,42,2,-10.26353498,8,2,4,3.707431737,0,0,0
1.23E+18,23/2/20,13:37:54,if only i have my mom with me right now.,[],10,Foreign Worker,10,0,-10.17730371,1,0,3,18.28123692,2,0,0
1.23E+18,22/2/20,23:50:21,"Me right now  Reposted from @NYCMomProbs The only thing more frustrating than the battery dying is wiggling your way across the couch to grab your phone. Amongst moms, it's a more popular…  https://t.co/9HOLXbQFgz",[],30,Foreign Worker,31,2,-12.68093128,5,0,1,2.812445986,0,0,0
1.23E+18,22/2/20,21:25:08,Happiest birthday to the best and greatest mom in the world! Thank you for all your sacrifices and unconditional love 💖💖  https://t.co/3uRJ5g2mJa,[],20,Foreign Worker,20,1,-11.67916052,0,2,2,4.206580416,0,0,0
1.23E+18,22/2/20,20:49:11,Suffering happens when you expect things to happen NOW and you think nothing happening.  Sometimes we just need to trust in what we cannot see and have faith.  A baby take a full 9 months to develop in the mom's…  https://t.co/v6YP14xLY5,[],38,Foreign Worker,40,2,-11.01781735,13,3,2,5.033131839,1,0,0
1.23E+18,22/2/20,15:38:40,"3 hrs of sleep, then work then dismissed late then kena hujan panas then took the wrong route to moms place wew cobaan nya real ya",[],25,Foreign Worker,26,2,-14.62667454,4,1,0,3.42251449,0,0,0
1.23E+18,22/2/20,15:36:18,My mom loves chocolate eclairs and I know where to get them for free ☺️  https://t.co/Pv9VKpNAAq,[],14,Foreign Worker,14,1,-12.74152918,3,1,1,12.06173931,2,0,0
1.23E+18,22/2/20,14:30:27,"Assalamu’alaikum &amp; Alhamdulillah. ⁣ ⁣ More than 20hours in the delivery suite, the monumental strength of a mom, finally resonates within. Every second was at death’s door but all praises due to the Most High.…  https://t.co/hHWe5OJ9Sk",[],33,Foreign Worker,33,2,-12.98812761,3,2,0,2.147975466,0,0,0
1.23E+18,21/2/20,22:29:41,"@aitchelle @ISPPCambodia @SandraPascolini @garrettispp @MisterCurrie @JBanules Aww, thanks! Although I am sure your boys continue to think and act creatively no matter where they are! Hopefully the recent e-learning has also roped Mom into getting creative alongside them!",[],31,Foreign Worker,32,2,-13.71276347,8,2,2,2.726937568,0,0,0
1.23E+18,21/2/20,17:07:50,"me: home alone and doesn't turn on the lights in the house until 8 pm my mom when she reaches home: why you leave the house so dark? are you depressed?  😕 idk mom, idk",[],32,Foreign Worker,34,2,-11.06427814,3,2,3,4.452017717,0,0,0
1.23E+18,21/2/20,0:23:53,"Quality time with mom ❤️ . Temen cerita, temen sharing, temen debat . I know your worries, but believe everything will be beautiful in time . God's time is definitely the best   . . Di doa ibuku namaku disebut…  https://t.co/euFhDaHbnn",[],32,Foreign Worker,33,2,-14.13692701,6,1,1,2.504212348,0,0,0
1.23E+18,19/2/20,20:37:28,"“‘Your mom’ is the gold standard,” Ms. Gabel said without a hint of irony. “‘Your mom’ is the standard that we measure everything against.”  https://t.co/rJH6clIZF4",[],24,Foreign Worker,24,1,-12.21639815,4,0,1,4.308912385,0,0,0
1.23E+18,19/2/20,9:53:07,"Hi again, so I’m looking for a #TechLead to join my team at GovTech / MOM.  We use Ruby on Rails, some AngularJS. Hosted on premise and on AWS. We do Agile. We do TDD and we do pair-programming. (1 of 3)",['techlead'],38,Foreign Worker,40,2,-12.1985511,7,2,2,3.312416212,0,0,0
1.23E+18,18/2/20,15:54:44,Even i live close to my mom i still sad to say good bye. I dont know why,[],18,Foreign Worker,18,1,-11.5117438,3,1,2,12.06173931,2,0,0
1.23E+18,18/2/20,6:06:48,My mom went “NUR SYAKIRIN ARE YOU WORKING TODAY” damn...stop this aint intern anymore😞💀,[],15,Foreign Worker,15,1,-16.58681756,3,0,1,3.707431737,0,0,0
1.23E+18,17/2/20,8:05:55,@WaltHickey My mom was a nurse for more than 20 years and I cannot fathom how nurses would have time to side hustle,[],21,Foreign Worker,22,1,-11.24850587,5,1,1,4.206580416,0,0,0
1.23E+18,17/2/20,0:35:00,This is the cutest and best Valentine gift from my 6yr old nephew to his mom (my sis)!! #valentinesday2020 #valentinesgift #mothersonlove #mothersonbond #nephewsarethebest #mamabhanja #cute @ Singapore  https://t.co/QCIIFQKjaN,"['valentinesday2020', 'valentinesgift', 'mothersonlove', 'mothersonbond', 'nephewsarethebest', 'mamabhanja', 'cute']",18,Foreign Worker,19,1,-15.52433094,1,1,1,3.312416212,0,0,0
1.23E+18,16/2/20,15:06:23,"me: ""we are supposed to share our knowledge and what we know because they come from God and God said don't be selfish""  my mom: ""YOU SHOULDNT SHARE EVERYTHING ON TWITTER!!!! THEYRE WHAT YOU GOT YESTERDAY NOT EVERYONE ELSE'S""  spe yg bgtau mak aku tweet tu aku sumpah dia jd katak",[],49,Foreign Worker,51,3,-15.9377549,7,1,5,1.320632661,0,0,0
1.23E+18,16/2/20,13:50:40,I used to avoid drinking this as a child when my Mom tried to fix my flu with a home remedy. Now I pay $6 to enjoy a #turmeric #latte!! #JustSaying  https://t.co/bGHkJ1ZPib,"['turmeric', 'latte', 'justsaying']",27,Foreign Worker,28,2,-11.87803553,7,1,2,4.856562767,0,0,0
1.23E+18,16/2/20,10:15:13,"I love my mom with all my heart, idk what I’ll do w/o her🥺",[],16,Foreign Worker,15,1,-12.01237487,5,0,1,18.28123692,2,0,0
1.23E+18,16/2/20,9:22:36,"Blessed Sunday 😇. Mass with Mom. (@ Roman Catholic Church of the Immaculate Conception in Johor Bahru, Johor)  https://t.co/zCqxmi2x27  https://t.co/TEzRWUwvG0",[],16,Foreign Worker,16,1,-15.15936839,1,0,0,2.824249194,0,0,0
1.23E+18,15/2/20,15:32:25,"@sheyirealtor Simple as ABC, Anita wanted Doc, Doc wanted a real relationship but didnt know the evil that lies btw Anita and her mom, Anita cant wrap her head round it that Doc didnt dig the relationship, hence she became extremely violent, and as a man can you withstand a violent lady?",[],51,Foreign Worker,51,3,-12.83335711,9,2,1,1.887912711,0,0,0
1.23E+18,14/2/20,15:16:15,Two shoes from my vans collection are near thier deaths fr due to skating ( not the corona virus) and mom’s not happy about it lmao,[],26,Foreign Worker,25,1,-12.9164546,3,1,1,4.652962688,0,0,0
1.23E+18,14/2/20,14:38:33,💙 mom in law + bro in law 💙  https://t.co/8ku3ntL7lK,[],6,Foreign Worker,6,0,-13.31745029,0,0,0,7.947355143,1,0,0
1.23E+18,14/2/20,12:01:18,mom really went thru this twice with me and baby bro. what a g. 🙇🏼‍♂️💯,[],14,Foreign Worker,14,1,-11.15755968,3,1,1,8.882708681,1,0,0
1.23E+18,14/2/20,4:12:13,"Mom in preschool WhatsApp group: ”went to a birthday party last weekend and only my kid and two others showed up. Poor kid, has been waiting for this day for a year”  William is soon turning 4 and I checked with the parents, half of them don't want to come.   😔😷",[],48,Foreign Worker,50,2,-10.24999067,11,2,2,2.05238975,0,0,0
1.23E+18,14/2/20,3:56:29,Happy to be able to provide for my Mom to travel to different parts of the world. I won't be where I am today if not for my parent's sacrifices just so I can get the best education that they can possibly provide.…  https://t.co/0pkmgCby5F,[],41,Foreign Worker,43,2,-10.56017729,8,1,3,4.206580416,0,0,0
1.23E+18,14/2/20,1:32:03,"@JENNIZZLES Oh yes and if u need to take a break GO FOR IT! Go on a vacation. Oh there’s a thought! Maruchi, Abuela n Laritza goes on a holiday n Laritza meets this hot guy but is embarrassed by what her mom n Abuela does.",[],46,Foreign Worker,45,2,-12.87588755,8,3,0,2.187503532,0,0,0
1.23E+18,14/2/20,0:28:59,"@b56hyun Hey there.. i know we barely know each other but i got to say your mom is so cruel, there’s no words or act that could justify her words bcuz you’re her blood and flesh so girl cheer up! Nobody’s worthless in this world just know your worth over anything okay? I think you are🙂❤️",[],58,Foreign Worker,55,3,-11.52191544,11,3,5,2.268172134,0,0,0
1.23E+18,14/2/20,0:06:21,my mom just literally said she gon give her will to MY DOG. MY FUCKIN DOG🙂 i mean ya i love my dog more than me cuz who wouldnt,[],29,Foreign Worker,29,2,-13.64072947,8,0,4,5.01874881,1,0,0
1.23E+18,14/2/20,0:03:24,walao i showed🖕🏽to my dog &amp; my mom showed this bck to me🙄,[],13,Foreign Worker,13,1,-13.10489268,2,0,2,5.735639284,1,0,0
1.23E+18,13/2/20,19:20:55,Sometimes my friends ask me to eat out with them but I would rather eat at home because this is what my mom cooks.  https://t.co/JNfI8SjUgi,[],24,Foreign Worker,24,1,-11.35135205,4,2,3,6.984688986,1,0,0
1.23E+18,13/2/20,13:32:40,I love eating to the point my mom has to stop me from doing it...🙃 lol love my mom tho❤️,[],20,Foreign Worker,20,1,-10.9065345,6,0,2,14.66984595,2,0,1
1.23E+18,13/2/20,11:37:45,STREAM FOR YOU NOW STREAM IT STREAM IT I OWE MY MOM MONEY  https://t.co/dXahMi5pZo,[],13,Foreign Worker,13,1,-18.69901253,0,0,3,3.019751352,0,0,0
1.23E+18,12/2/20,20:50:09,And moms are a friends for life,[],7,Foreign Worker,7,0,-9.47999227,1,0,0,12.54897875,2,0,0
1.23E+18,12/2/20,20:07:08,Ilocano Moms are zBest and the most dramatic moms idk @bretmanrock 😂,[],10,Foreign Worker,10,0,-15.08191882,2,1,0,10.80762626,2,0,0
1.23E+18,12/2/20,19:04:51,"At nagusap na naman kami ni crush: Me: what are you having for dinner? Crush: Dunno leh, I think tabao food from somewhere or ask my mom. Me: you want me to cook food for you? What do you want? Crush: some nice food! Me: myself can hor? Crush: sure! Definitely love it!  #Boom  https://t.co/auFdpcoori",['boom'],53,Foreign Worker,53,3,-13.17010057,12,1,8,2.565179993,0,0,0
1.23E+18,12/2/20,15:57:33,@Stallonation i can relate because it’s actually my mom who was blasting the song,[],14,Foreign Worker,13,1,-12.07958547,3,0,1,8.882708681,1,0,0
1.23E+18,12/2/20,12:32:34,My first girls trip with mom 😆💛😘 I feel blessed i can take my mom traveling with me this year 😊 Our adventure are smooth and really well 🤗 i hope someday we can trip like this again 💕 Where we gonna go for next trip…  https://t.co/dr6KivTiMv,[],42,Foreign Worker,42,2,-12.16452088,8,2,5,3.64684823,0,0,0
1.23E+18,11/2/20,10:14:41,should i feel appreciated or should i date her mom,[],10,Foreign Worker,10,0,-12.09473917,3,1,1,12.06173931,2,1,0
1.23E+18,11/2/20,9:50:54,"@thefuturishere 1753 - thank you for all you do.   Side note: You know @theChrisDo, this will become a hot number for lottery for my mom. 😂",[],21,Foreign Worker,23,1,-12.41092478,5,0,3,5.735639284,1,0,0
1.23E+18,10/2/20,23:50:58,"Hmmmmm yummy ice cream! Whenever we see my nephew’s happy, we are the happiest! His first time having ice cream in a mug because his Mom doesn’t allow to eat lots of sugar.  https://t.co/wh3mXS13KO",[],35,Foreign Worker,33,2,-12.60727488,5,0,2,2.077312837,0,0,0
1.23E+18,10/2/20,23:30:16,"So I got back from Thailand last week and I found out today that my mom had taken my passport and placed it in a plastic bag to ""quarantine"" it.",[],30,Foreign Worker,30,2,-10.26999422,6,1,2,4.856562767,0,0,0
1.23E+18,10/2/20,21:23:49,@GrabsterTV tbh i code my own selenium webdriver bot to automate facebook pages for my mom 😂,[],15,Foreign Worker,15,1,-15.53037495,2,0,2,4.206580416,0,0,0
1.23E+18,10/2/20,21:06:28,"my mom just asked me if i watched miss americana, how’s your night going? @taylorswift13 @taylornation13 @netflix l  https://t.co/IB60Bu68q1",[],16,Foreign Worker,15,1,-15.1561033,5,1,3,5.735639284,1,0,0
1.23E+18,10/2/20,16:38:04,Digging through my mom's gallery and found some throwback pics during my daycare with saltypetboarding 🐖🐶🐕🐰🐷🐽 . #wangcai #frenchiesg #frenchiesingapore #frenchieinstagram #frenchieinsta #dogsofinstagram #dogsg…  https://t.co/MKneTUYwrq,"['wangcai', 'frenchiesg', 'frenchiesingapore', 'frenchieinstagram', 'frenchieinsta', 'dogsofinstagram', 'dogsg']",14,Foreign Worker,15,1,-16.95926833,3,1,1,5.735639284,1,0,0
1.23E+18,10/2/20,2:09:02,@sidshuklahearts @BeingSalmanKhan Happy birthday dear aunt @sidshuklahearts (ritu shukla) may you have many more and always be a proud mom of dear #sidharth_shukla we are #SidharthKeAsliFans love 4rm Singapore 🎉🎉🎉🎂🎂🎂🎊🎊🎊,"['sidharth_shukla', 'sidharthkeaslifans']",23,Foreign Worker,24,1,-14.88383009,3,1,2,3.559866057,0,0,0
1.23E+18,10/2/20,0:07:28,my mom told me to undi for haqiem rui but sorry ya girl minat naim daniel so i voted naim instead,[],21,Foreign Worker,21,1,-15.60745185,3,1,2,4.584835613,0,0,0
1.23E+18,9/2/20,22:59:53,your mom is so precious pleaseee 😭😭😭,[],6,Foreign Worker,6,0,-12.68124676,1,0,0,18.28123692,2,0,0
1.23E+18,9/2/20,16:23:24,ok this mom was scolding her child “why cant u behave are u autism” some people really shouldnt breed huh,[],20,Foreign Worker,20,1,-14.06613299,3,0,0,3.312416212,0,0,0
1.23E+18,9/2/20,14:11:06,"""Mom either u let me go outside or u have to play with me and keep me entertained!  I'm super bored!"" . #wangcai #frenchiesg #frenchiesingapore #frenchieinstagram #frenchieinsta #dogsofinstagram #dogsg #sgdog…  https://t.co/qvgmrBbJYz","['wangcai', 'frenchiesg', 'frenchiesingapore', 'frenchieinstagram', 'frenchieinsta', 'dogsofinstagram', 'dogsg', 'sgdog']",20,Foreign Worker,21,1,-15.03088858,5,2,1,8.882708681,1,0,0
1.23E+18,9/2/20,11:15:56,"If my mom find out that my sis doing this to me, she’ll say “Abang sendiri pon nak berkira!”😅",[],20,Foreign Worker,19,1,-14.49958973,5,0,2,4.856562767,0,0,0
1.23E+18,9/2/20,10:26:39,@yilingawtsu arw they reenacting a scene feom pangako sayo because i swear i have vague memories of ... whats her name yna's mom saying something similar lmao,[],24,Foreign Worker,25,1,-15.79371811,4,0,1,2.726937568,0,0,0
1.23E+18,9/2/20,9:19:05,@sarahbahrn same here my mom always ask me where's my bf,[],9,Foreign Worker,10,0,-13.95749464,2,0,2,18.28123692,2,0,0
1.23E+18,9/2/20,5:57:31,@xLoganGonzalezx 🥳 Blessed Happy Birthday To Your Mom Bro 🥳😇 God Bless 😇,[],9,Foreign Worker,9,0,-16.54796602,2,0,1,5.735639284,1,0,0
1.23E+18,8/2/20,23:02:22,When Mom's bulalo is so good..  You have to drink it from a cup.      Edward's  IGstory  #MayWard #MaymayEntrata  #EdwardBarber   @maymayentrata07  @Barber_Edward_  https://t.co/tsn0wiZ27w,"['mayward', 'maymayentrata', 'edwardbarber']",14,Foreign Worker,16,1,-15.47770788,3,0,1,3.707431737,0,0,0
1.23E+18,8/2/20,21:58:10,"yall mfs rlly triggered me , my mom works at a supermarket and she had to work overtime cuz of yall selfish fucks . yall be greedy take so much things then in the end yall put anyhow . pikir mak bapak kau nye kedai pe sia .",[],44,Foreign Worker,44,2,-14.88792315,7,3,2,2.408605841,0,0,0
1.23E+18,8/2/20,21:49:00,me: *casually sends my mom the @OhWonderMusic tour dates* hehehehe mom: you’ve already seen them several times  me:  https://t.co/Vui3vVvJDF,[],18,Foreign Worker,17,1,-14.32430662,3,0,1,5.298056939,1,0,0
1.23E+18,8/2/20,18:39:57,"Sooooo... me, my mom, my bro overlooked her booking. We all thought it was 5pm when it was really 5pm...  Oh my.. 😂",[],20,Foreign Worker,22,1,-12.12123852,4,1,2,8.882708681,1,0,0
1.23E+18,8/2/20,15:48:18,"My mom, one of the hilarious person I know.  https://t.co/F4IDUz8INF",[],9,Foreign Worker,9,0,-11.84223929,1,0,1,12.06173931,2,0,0
1.23E+18,8/2/20,13:42:31,@shydtnz Record you moms reaction after thanks 😂,[],6,Foreign Worker,6,0,-13.9420188,1,0,1,9.23374887,1,0,0
1.23E+18,8/2/20,11:56:20,Any tips nak pujuk mom allows me to change my car?.. ughhhh 😩😩😩,[],12,Foreign Worker,12,1,-13.90711796,3,0,2,12.06173931,2,0,0
1.23E+18,8/2/20,10:02:09,"Blake: ""would you write for my mom? ""  Schofield: ""yes, i will""  Blake: ""tell her i wasn't scared""  Schofield: ""anything else? ""  Blake: "" I love them.. ""  😢  https://t.co/EM1Zxv0wxA",[],23,Foreign Worker,24,1,-13.11276741,5,0,4,4.736885028,0,0,0
1.23E+18,8/2/20,9:41:47,hope the macaroni goreng my mom cook not soggy bruh shiet,[],11,Foreign Worker,11,1,-15.61086057,1,0,1,5.735639284,1,0,0
1.23E+18,7/2/20,23:09:47,"now that my mom say all the photos of ppl rushing to buy things at ntuc or ss, she force me to follow her to buy things at ntuc",[],29,Foreign Worker,29,2,-11.42936197,6,1,2,4.349685748,0,0,0
1.23E+18,7/2/20,22:37:32,mom: don’t go to Chinatown okay? me:  https://t.co/WM2Fm1VsJy,[],8,Foreign Worker,7,0,-13.15795033,2,0,0,5.735639284,1,0,0
1.23E+18,7/2/20,20:06:23,@SpewingMews Thank my mom n dad for bringing me into the universe for this very moment,[],15,Foreign Worker,15,1,-11.93740984,1,0,2,5.735639284,1,0,0
1.23E+18,6/2/20,20:28:38,Im gonna miss my mom’s serious talk 😭,[],8,Foreign Worker,7,0,-13.65088809,0,0,1,8.882708681,1,0,0
1.23E+18,6/2/20,18:57:24,"Celebrating my mom my dad and my brother's birthday. Spending time with the people I love most =)  Are you a Feb baby too?  Coincidentally met up with @derrickhoh and had a nice chat, glad that he is helping local…  https://t.co/OigIxbRiXt",[],37,Foreign Worker,38,2,-11.87974936,6,2,3,2.503715352,0,0,1
1.23E+18,5/2/20,21:54:45,my mom loves watching video compilations on ig that has weird background songs lagu cina la tekno la u name it confirm dia ada,[],24,Foreign Worker,24,1,-15.74552791,7,0,0,4.856562767,0,0,0
1.23E+18,5/2/20,20:11:44,my mom wanted to know what was the weather like tmr i wanted to say mendung but i accidentally said sendu HAHAHAHA,[],22,Foreign Worker,22,1,-12.82730337,6,1,1,5.347567452,1,0,0
1.22E+18,5/2/20,15:29:48,MY DOG MURDERED MY MOM’S PLANT N HE DOESNT LOOK GUILTY FOR IT  https://t.co/EJH5TzelLp,[],14,Foreign Worker,13,1,-19.38996791,0,0,1,2.503715352,0,0,0
1.22E+18,4/2/20,19:44:40,i lost my berus gigi then my mom ask me to just use anyone’s punye??? sis i anit putting that in my mouth,[],24,Foreign Worker,23,1,-13.60294426,5,1,4,3.559866057,0,0,0
1.22E+18,4/2/20,9:35:01,So my items already reached home yesterday.. My Mom helped me open the parcel and capture it for me 😍❤️ I can't wait to go home Philippines and use this! This is sooo pretty!!! Thank you so much  @nflyingfanbase 사랑해요! 💕🤗 #엔플라잉 #NFlying  https://t.co/L7QSna1DBG,"['엔플라잉', 'nflying']",36,Foreign Worker,37,2,-12.49689549,8,1,4,2.904226822,0,0,0
1.22E+18,4/2/20,2:04:13,Blue texting her mom Beyonce to tell there’s no bitches flirting with Jay-Z,[],13,Foreign Worker,13,1,-13.7517182,3,0,0,8.882708681,1,0,0
1.22E+18,3/2/20,21:20:17,First time jadi third wheeler 🇸🇬💕 Mom and Dad went on a date huhu  https://t.co/UpxWUXysK0,[],13,Foreign Worker,13,1,-14.7383392,1,1,0,4.856562767,0,0,0
1.22E+18,3/2/20,21:00:24,I think Ed's Mom has tend to family together with Laura .  (Laura send my package only few days ago cause she's in La Union)   #MayWard,['mayward'],22,Foreign Worker,24,1,-12.10669729,5,0,1,3.559866057,0,0,0
1.22E+18,3/2/20,17:40:48,OMG OUR MOM AND DAD ARE SO CUTE WTF AHSJSKSKSKSK 😭😭  https://t.co/e3rZhcMCie,[],10,Foreign Worker,10,0,-19.23259,0,1,1,2.992066662,0,0,0
1.22E+18,3/2/20,14:48:50,Happy Lunar Birthday to Mom!  :D @ PUTIEN RESTAURANT  https://t.co/t5va6qerAb,[],7,Foreign Worker,8,0,-15.96417434,0,0,0,5.950380586,1,0,0
1.22E+18,3/2/20,14:47:23,Mom's lunar birthday Celebration  #throwbacklastevening #birthday #goodfood @ PUTIEN RESTAURANT  https://t.co/nqcHDEzL7K,"['throwbacklastevening', 'birthday', 'goodfood']",5,Foreign Worker,6,0,-19.20162816,0,0,0,4.206580416,0,0,0
1.22E+18,2/2/20,14:14:37,braised duck rice on sunday evenings after church used to be a family tradition when i was growing up.  a much welcomed trip down memory lane earlier with the mom. @ Sia Kee Duck Rice At Geylang Lor 35  https://t.co/4BjRlo1rD2,[],37,Foreign Worker,38,2,-13.39839155,6,1,1,1.945537301,0,0,0
1.22E+18,2/2/20,12:47:07,"@vgr damn,,, the Internet is my mom",[],6,Foreign Worker,6,0,-12.18820128,2,0,1,8.882708681,1,0,0
1.22E+18,2/2/20,9:16:37,"I would want to put myself for adoption. And then live with that family properly, no rushing between sides. No extra care by an aunty. No possible hard positions to be in. No step dad, no step mom, no step siblings. Just a proper one functional family. Even if its two dads or mom",[],54,Foreign Worker,54,3,-10.82659954,7,3,1,3.325619429,0,0,0
1.22E+18,1/2/20,23:02:39,"i was telling afi that time that I wanted to my kid to either be a model or a dancer ahdkahdkajd if mom can’t live the life, daughter can!!!!!!",[],30,Foreign Worker,29,2,-10.97285445,5,2,2,3.312416212,0,0,0
1.22E+18,1/2/20,16:21:28,WAAA MY MOM@LITERALLY SAID MON-FRI TK BUAT PPE . dont cry dont cry dont cry dont cryyyyyy,[],15,Foreign Worker,16,1,-19.49187971,0,0,1,2.667413467,0,0,0
1.22E+18,1/2/20,9:33:18,ibabydivya and daddy iyrul in Saturday Morning.. ☺️ foto ke-4 : “Mom!! help!!!” 😁 @ D’Nest  https://t.co/ru9maliKrZ,[],13,Foreign Worker,12,1,-15.69883139,0,1,0,3.707431737,0,0,0
1.22E+18,1/2/20,0:31:38,"Today, my landlord told me that she told her daughter not to cry and guess what her daughter said? She told her Mom, “But Tita Faye said it’s okay to cry!” HAHAHAHAHAHAHAHA  https://t.co/UDNB5NqeOi",[],33,Foreign Worker,32,2,-11.9027663,8,2,2,4.009171166,0,0,0
1.22E+18,31/1/20,22:45:00,.... my relative got a phd in doctors owtvr thn nw my mom say i shd get a phd in one too. HAAIIYYAAAAAA,[],22,Foreign Worker,22,1,-14.1309624,5,0,2,7.947355143,1,0,0
1.22E+18,31/1/20,22:00:11,To @ThiemDomi’s mom: go get that kangaroo tattoo! 👊🏻 #AusOpen,['ausopen'],7,Foreign Worker,7,0,-13.72091546,3,0,0,8.882708681,1,0,0
