Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: As mentioned earlier, the data goes straight to the government this time round. This a dangerous precedence. So tomorrow government says it's time for them to track our phones and laptop directly. So what you gonna say next? Aiya since we already give them our proximity data, give them abit more not gonna make a diff. This is called slow erosion of our freedom and privacy. Just because you are unable to see it coming does not mean it will not happen. QFT. Sappork! Only those kumgong taonaopai 61% deluded lie to themselves thinks its ok. These kind is u ask them go collect sai and eat they also guai guai.do.",30/10/20,110,Tracetogether,114,4,-11.64179292,27,4,6,2.070576848,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: As mentioned before, if SPF is so efficient. Feel free to track with technology available to SPF. Poomer ah Poomer, Before TT, MOH was doing contract tracing with Police using CCTV and interviews. If 1 or 2 cases a day, then the method is making sense. If number of cases balloon to thousands daily, you think the method is still making sense? How many manpower needed?",30/10/20,66,Tracetogether,68,3,-11.97359981,16,5,1,2.572372351,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"MikeDirnt78 wrote: Poomer ah Poomer, Before TT, MOH was doing contract tracing with Police using CCTV and interviews. If 1 or 2 cases a day, then the method is making sense. If number of cases balloon to thousands daily, you think the method is still making sense? How many manpower needed? so we will only face this problem if number of cases balloon to thousands daily. Guess who will create the conditions for thousands of cases daily situation?",30/10/20,76,Tracetogether,78,3,-11.47681021,14,5,2,2.317163477,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"MikeDirnt78 wrote: Poomer ah Poomer, Before TT, MOH was doing contract tracing with Police using CCTV and interviews. If 1 or 2 cases a day, then the method is making sense. If number of cases balloon to thousands daily, you think the method is still making sense? How many manpower needed? Exactly, as I pointed out and rightly so. the current tracking system has it's limitations. That's where TT comes in. Just because police able to track 1-2 person or 100 person a day. Doesnt mean they have the capabilities to track 1 million at a go. So that's why I dont get the oh SPF can track us anyway ior our smartphone/laptop is already being tracked so we should let the government use TT to track us instead argument. I use those same arguments they offer back at them, since they claim government/companies already can track us, then use current solutions, no need TT then. Oh suddenly, the current solutions got limitations. Exactly lo, now you know why they need a more invasive programme to track us. And when I mean track us is not tha I'm claiming they track us for some dubious reason right off the bat. But let's be very honest here, nobody can promise we wont get there eventually. We have to look at the entire situation from a holistic point of view, it is not 1 person or 10 person's privacy being trodden. But an entire nation of 3 million+++ people. MikeDirnt78 wrote: SPF is quite efficient in solving most of the crimes. They certainly don't need the help of a token. Does that put your claim to rest? TLDR: All the simplistic argument about they already can track us through our laptop smartphone so TT is nothing. Simple answer. Then can explain why they dont use those to track? Like that wont need TT what. I guarantee plus chop nobody can give a satisfactory answer that explain if the government already has all that data at their fingertips, why do they even need to implement TT. Furthermore, what kinda logic is since the government is able to track us on our smartphone/laptop, we should give up all our privacies and let them track us. If i slap you on your left cheek, are you going to lemme slap your right cheek too? But based on the retarded logic of some forummers, it is since they already slap left cheek, no difference from slapping right cheek la, so let's give them the right cheek to slap.",30/10/20,409,Tracetogether,425,4,-11.39654897,92,12,20,0.548824671,0,1,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Foreigners make up about half of sinkieland workforce. Do they also have trace token mah? They are not cat and dog, they also move around spread.",30/10/20,26,Tracetogether,26,2,-11.73583951,6,3,0,8.790257254,1,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Professor poomer still doing his preaching. Lol. This goon doesnt know not everyone has a phone. Thats why hes asking if tracking on phone works, why need a token. And the plan for this nonsense to work, he expect the whole sg to be bluetooth'ed. So I was wondering, when I am driving alone around the estate, but I left my token at home, who is going to trace me? When I bring my dog to the nearby park, with my token at home, who is going to trace me? When I take a bus all over singapore, with my token at home, who is going to trace me? Or maybe he just such a good boy that he likes the token so much that he will hang around his neck 24/7. So after bluetooth'ing the entire sg for nothing will also get nothing. And our professor is still working so hard everyday to preach his nonsense. Thumbs up for effort. Thumbs down for the ignorance.",30/10/20,163,Tracetogether,167,4,-10.9547237,34,6,7,1.551360395,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: I guarantee plus chop nobody can give a satisfactory answer that explain if the government already has all that data at their fingertips, why do they even need to implement TT. Furthermore, what kinda logic is since the government is able to track us on our smartphone/laptop, we should give up all our privacies and let them track us. If i slap you on your left cheek, are you going to lemme slap your right cheek too? But based on the retarded logic of some forummers, it is since they already slap left cheek, no difference from slapping right cheek la, so let's give them the right cheek to slap. [/B] They can track who contacted who through phones. How they check who contacted who without phones? An idiot can give me an answer but you cant. Still guarantee plus chop? You got phone, you tio, they can trace your phone, I no phone also no token and I contacted you, how are they going to trace to me? Still asking token for what. FOR THOSE WITHOUT PHONE LA. The token is a good gesture till \u5c0f\u4eba like you start to think otherwise. You already got no privacy to begin with. Whats there to lose? Anything the token can leak, you phone is already leaking them all and more. Noob. So your slap left slap right doesnt matter. Because they already got you on both sides while you are still believing that it was the first slap. I seriously doubt you have any knowledge on this but just making a clown out of yourself.",30/10/20,265,Tracetogether,268,4,-11.42109205,61,9,17,1.243430798,0,1,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"There is a line to be drawn on how far we go in doing anything, including stopping covid. I believe it is better to define that line now instead of giving in and letting them know that they can implement all sorts of draconian measures. Although you argue that SPF can already scrutinise CCTV footage and telephone lines, these are things which have a proper system in place to deter misuse. In fact, the SPF has to issue a warrant to obtain CCTV data on private premises. The resolution provided by cell phone towers isn't high either as cell phone towers need not be too close to a mobile phone user and a mobile phone is only connected to one cell tower at any point in time. That makes triangulation of the phone's exact location much harder through dead reckoning. There's still some degree of obfuscation here. TT provides a much greater resolution in pinpointing who you've interacted with and where you've been as gathers multiple data points among multiple users in the vicinity.",30/10/20,169,Tracetogether,174,4,-11.1527515,33,6,2,1.115973495,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: They can track who contacted who through phones. How they check who contacted who without phones? An idiot can give me an answer but you cant. Still guarantee plus chop? You got phone, you tio, they can trace your phone, I no phone also no token and I contacted you, how are they going to trace to me? Still asking token for what. FOR THOSE WITHOUT PHONE LA. The token is a good gesture till \u5c0f\u4eba like you start to think otherwise. You already got no privacy to begin with. Whats there to lose? Anything the token can leak, you phone is already leaking them all and more. Noob. So your slap left slap right doesnt matter. Because they already got you on both sides while you are still believing that it was the first slap. I seriously doubt you have any knowledge on this but just making a clown out of yourself. Then dunnit TT la, just track from phone whats so difficult? You have to make up your mind you know, TT either serves a purpose or it doesnt. If it serves a purpose, means it can intrude into our privacy. If we have no privacy to begin with, why do we still need TT? You cant take your cake and eat it. But lazy to explain to people with poor comprehension skills. You happy can liao. I already destroyed your argument, so have fun trying to put back the pieces.",30/10/20,244,Tracetogether,246,4,-11.3332599,55,10,16,1.269976214,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Then dunnit TT la, just track from phone whats so difficult? You have to make up your mind you know, TT either serves a purpose or it doesnt. If it serves a purpose, means it can intrude into our privacy. If we have no privacy to begin with, why do we still need TT? You cant take your cake and eat it. But lazy to explain to people with poor comprehension skills. You happy can liao. I already destroyed your argument, so have fun trying to put back the pieces. Don't like that lar...he like to be cheated and con tio left with nothing de.  Even so he will look for a hole in the sand to stuff his head in. Sent from By Baba yaga At Your Pigu Dong using GAGT",30/10/20,134,Tracetogether,135,4,-11.64213668,28,5,7,1.442351134,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"defnull wrote: not against this contact tracing in view of covid, but disagree with them not being transparent nor truthful as with all matters. the govt just wants easy work for themselves and to become a police state by putting all the cctvs, satellite erp and tracking devices, programs. this makes their job damn easy and compromises all our privacy on one hand, make us collect all these things and track us, on the other hand open up quickly to foreigners esp cecas and govt nv did address the ceca pact issue. they also nv help sinkies much but decide to help msians. PAP has been taking us as fools for the longest time and blaming us when they screw up yet never owning up to the mistake or being transparent and accountable when SHTF Ppl talk health hazard you talk privacy? So you dunwan the cctv and such? You want the old school way of police come asking you with a photo, have you seen this person? And it takes 2 years instead of 24 hrs to solve a case. You dunwan the token? You want to trace by word of mouth? Would you want your internet? Maybe not? Credit cards? Maybe no too? When we are improving to do things faster, you are not happy. Then say gov did nothing much for you while you complained everything they done. If they had done nothing, you wont have  a whole list to complain abt, isnt it? Its just that you didnt like it, not they done nothing.",30/10/20,256,Tracetogether,258,4,-11.28842627,55,14,13,0.610745907,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Then dunnit TT la, just track from phone whats so difficult? You have to make up your mind you know, TT either serves a purpose or it doesnt. If it serves a purpose, means it can intrude into our privacy. If we have no privacy to begin with, why do we still need TT? You cant take your cake and eat it. But lazy to explain to people with poor comprehension skills. You happy can liao. I already destroyed your argument, so have fun trying to put back the pieces. Can you assure EVERYONE has a phone to begin with? Ah gong ah ma those sleep on the streets ALL to own a smartphone.? Its because of these ppl we need the token. Otherwise they just need to force everyone to use app and track you from there. You want to talk extremes but cant provide the extremes. All track by phone for what you say when not 100% population has phone. Come tell the world 100% sg population has a phone then lets drop the token. Tell the world please. I given you a clear cut example of the token but you just beat around the bush like a noob. Now educate everyone, what privacy can be leaked by the token that cannot be leaked by your phone? I would like to once again hear your ingenius insights.",30/10/20,229,Tracetogether,231,4,-11.17659498,48,9,13,1.173079758,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Some sheep think if they help the shepherd herd the other sheep, the shepherd will like them more and they can become kawan kawan, not knowing that when the shepherd needs $, good sheep or bad sheep, all will get sold to the slaughterhouse. Not just that, in their last moments, the ones keeping them company in the slaughterhouse is not their kawan kawan shepherd, but the other sheep they helped herd...",30/10/20,71,Tracetogether,71,3,-11.49532262,14,5,0,4.983810637,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Can you assure EVERYONE has a phone to begin with? Ah gong ah ma those sleep on the streets ALL to own a smartphone.? Its because of these ppl we need the token. Otherwise they just need to force everyone to use app and track you from there. You want to talk extremes but cant provide the extremes. All track by phone for what you say when not 100% population has phone. Come tell the world 100% sg population has a phone then lets drop the token. Tell the world please. I given you a clear cut example of the token but you just beat around the bush like a noob. Now educate everyone, what privacy can be leaked by the token that cannot be leaked by your phone? I would like to once again hear your ingenius insights. 95% of Singaproean adults already owned a Smartphone. Believe the number is even higher if we take into account nion-smartphone, and those instituted  for eg. jail, asylums, coma etc. So your brilliant suggestion is to track that 1% of people, 100% of people has to participate in TT? When government ownself say 70% takeup rate for the entire TT programme already very good. I try my best not to put people down, but man you are really asking for it. Can you at least comeback with something logical. Please I beg you.",30/10/20,226,Tracetogether,233,4,-11.18384047,43,8,13,0.932702401,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"mryang wrote: Don't like that lar...he like to be cheated and con tio left with nothing de.  Even so he will look for a hole in the sand to stuff his head in. Sent from By Baba yaga At Your Pigu Dong using GAGT Hahahahaha right. Can't help ba, he can't comprehend, rebuttals also dont have any logic, when point out the deficiencies, start being offended and throw baseless accusations. But I guess that's PAP IB standard these days. Still got a few more, come passive aggressive then act blur, when call them out quickly abandon thread.",30/10/20,94,Tracetogether,98,3,-12.54209818,19,6,2,1.721706676,0,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Mandatory by end 2020. https://www.straitstimes.com/singapo...ory-by-end-dec Sent from By Baba yaga At Your Pigu Dong using GAGT,30/10/20,14,Tracetogether,15,1,-16.94478272,1,0,1,5.807180241,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: 95% of Singaproean adults already owned a Smartphone. Believe the number is even higher if we take into account nion-smartphone, and those instituted  for eg. jail, asylums, coma etc. So your brilliant suggestion is to track that 1% of people, 100% of people has to participate in TT? When government ownself say 70% takeup rate for the entire TT programme already very good. I try my best not to put people down, but man you are really asking for it. Can you at least comeback with something logical. Please I beg you. We want 100%. Not your 95%. Whats the point of doing anything when the 5% just go about freely untraced? All it takes is 1 to spread. And you are saying 5% of sg population is ok to roam freely while we trace on phones alone? And you want to downplay the numbers? 1%? How many is 1% of 5million? 50k? Tell me your brain is working please. Are they forcing you to get the token? Why are you saying 100% have to use the token because of this 1% which is misleading. You can use the app without the token. Why arent you answering my questions when I am busy answering your dumb questions? You made a big hoo haa telling ppl that this token can trace ppl after the whole sg is being bluetooth'ed which sounds totally BS. But you cannot explain what info the token can leak/trace but your phone cannot. So you did not whine a ding about your phone losing info/being traced RIGHT NOW, but you made a big nonsense story that the token leaking/trace your info ONLY AFTRR THE WHOLE SG IS BEING BLUETOOTH'ED. Till then, your token of leaking info/tracing is fake news",30/10/20,280,Tracetogether,298,4,-11.73258732,63,9,23,0.651226446,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,wow the debate is still on going to no conclusion. We\x92re at page 67. Will we have a part 2!,30/10/20,18,Tracetogether,21,1,-10.17650363,4,1,1,16.65822254,2,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Hahahahaha right. Can't help ba, he can't comprehend, rebuttals also dont have any logic, when point out the deficiencies, start being offended and throw baseless accusations. But I guess that's PAP IB standard these days. Still got a few more, come passive aggressive then act blur, when call them out quickly abandon thread. I know you felt great because you found someone to hold your balls while you got fried yesterday.",30/10/20,70,Tracetogether,73,3,-12.34474472,17,6,3,2.925068608,0,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"PetPet wrote: wow the debate is still on going to no conclusion. We\x92re at page 67. Will we have a part 2! It will be over when the whole sg gets bluetooth'ed. Soon. Once the token roll out officially, sg will turn blue. Toothed. Then everyone with the token will get their butt checked.",30/10/20,51,Tracetogether,55,3,-11.50260756,11,2,1,4.254941487,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: It will be over when the whole sg gets bluetooth'ed. Soon. Once the token roll out officially, sg will turn blue. Toothed. Then everyone with the token will get their butt checked. Then I come in with this https://johnxquek.medium.com/the-pit...r-b3778c55badb or a bunch of people start playing punk, and gov realised that they've spent 100m for nothing. It's gonna cost way more to enforce these loopholes btw, and with every enforcement, there will be new countermeasures as well. This is a never ending hill climb of spending more and more money. While on the other side, they just have to do simple things like ""remove the battery, put in RFID pouch"". That's gonna contribute to your >5% at least, you'll never get a 100% take up rate.",30/10/20,119,Tracetogether,127,4,-11.50503443,21,5,2,1.802648762,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Earthling wrote: Proximity data only, also not location specific like GPS. Why everyone so against? maybe visit chicken scare wife finded out",30/10/20,22,Tracetogether,22,1,-12.74306657,3,1,0,8.566696806,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"jojo_jotaro wrote: Then I come in with this https://johnxquek.medium.com/the-pit...r-b3778c55badb or a bunch of people start playing punk, and gov realised that they've spent 100m for nothing. It's gonna cost way more to enforce these loopholes btw, and with every enforcement, there will be new countermeasures as well. This is a never ending hill climb of spending more and more money. While on the other side, they just have to do simple things like ""remove the battery, put in RFID pouch"". That's gonna contribute to your >5% at least, you'll never get a 100% take up rate. Yes, I agree it cannot be control. But you cant put that into gov's account when its the ppl doing the mischief. Gov tried doing 100%, ppl do not want to cooperate, try to be funny, what can they do right? Given that this will not be a perfect solution, those ppl should stop inserting their imginary agenda to make things worse. Whats more contradicting is that these imaginary ideas came out from someone who first started claiming that a NRIC can do what a token can do but now twisted his story to the token being the mother of all evils now.",30/10/20,188,Tracetogether,198,4,-11.1631139,41,7,4,1.374915221,0,1,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: We want 100%. Not your 95%. Whats the point of doing anything when the 5% just go about freely untraced? All it takes is 1 to spread. And you are saying 5% of sg population is ok to roam freely while we trace on phones alone? And you want to downplay the numbers? 1%? How many is 1% of 5million? 50k? Tell me your brain is working please. Are they forcing you to get the token? Why are you saying 100% have to use the token because of this 1% which is misleading. You can use the app without the token. Why arent you answering my questions when I am busy answering your dumb questions? You made a big hoo haa telling ppl that this token can trace ppl after the whole sg is being bluetooth'ed which sounds totally BS. But you cannot explain what info the token can leak/trace but your phone cannot. So you did not whine a ding about your phone losing info/being traced RIGHT NOW, but you made a big nonsense story that the token leaking/trace your info ONLY AFTRR THE WHOLE SG IS BEING BLUETOOTH'ED. Till then, your token of leaking info/tracing is fake news Gov want 70% takeup rate and here you are talking about 100%. I dunno man, maybe it's you dumb or they dumb. Take your pick. dunno how you gonna achieve 100% tho. go to people in coma and give them tt token. another 1% you gonna distribute in changi prison then another 1% in IMH? or else how to achieve your 100%. lolol stupidest idea even govt also will laugh at your idea can you at least try talking with some brain pls",30/10/20,269,Tracetogether,289,4,-11.91882961,70,11,26,0.835514462,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"jojo_jotaro wrote: Then I come in with this https://johnxquek.medium.com/the-pit...r-b3778c55badb or a bunch of people start playing punk, and gov realised that they've spent 100m for nothing. It's gonna cost way more to enforce these loopholes btw, and with every enforcement, there will be new countermeasures as well. This is a never ending hill climb of spending more and more money. While on the other side, they just have to do simple things like ""remove the battery, put in RFID pouch"". That's gonna contribute to your >5% at least, you'll never get a 100% take up rate. Why you burst out the secret... Sent from By Baba yaga At Your Pigu Dong using GAGT",30/10/20,104,Tracetogether,112,4,-11.76184871,17,5,4,2.078962508,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,zzzzzzz wrote: maybe visit chicken scare wife finded out Visit \u5c0f\u4e09how Sent from By Baba yaga At Your Pigu Dong using GAGT,30/10/20,21,Tracetogether,23,1,-17.03270564,4,0,1,5.541704021,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"MikeDirnt78 wrote: Yah I mean the token is just a simple device. No camera and no powerful processor. Your laptop, smartphone and internet are much more complicated. But you are not afraid of privacy. Tons of damages caused by scams, hacks, nude photos being exposed, etc. You will realise he skips talking about losing his privacy on other things like phones and computers etc. He is only biting on the token telling you MIGHT lose your privacy when the gov bluetooth the entire sg. Thats what he claim to be. 3 supercharged bluetooth devices per building for the entire sg. I am sure he will have the guts to admit this statement. I had asked your abv question times and times but he just pretend that he didnt see it because he will nvr be able to explain why he isnt b*tching abt his phone but on the token instead. 1 device with bluetooth and bluetooth only vs a device with wifi bluetooth gps nfc mobile line etc. Which can leak more privacy? Ask an idiot. The ""fact"" I see is simple. He just want to stir the gov. Anything from the gov. If his phone is from the gov, he will continue the same fake news over and over again. But sorry for him. Dumb + dumb not = genius.",30/10/20,218,Tracetogether,220,4,-11.60731877,47,8,6,1.017873761,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Sorry to say but privacy has already been addrressed in my previous statement but i guess some people cant read. I will just repeat this for the last time. the laptop/smartphone info does mot go straight to our government. the TT token and app info does. if you have difficulty connecting the dots dont blame others for your own stupidity.,30/10/20,61,Tracetogether,61,3,-11.43019365,16,2,5,3.805307584,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Gov want 70% takeup rate and here you are talking about 100%. I dunno man, maybe it's you dumb or they dumb. Take your pick. dunno how you gonna achieve 100% tho. go to people in coma and give them tt token. another 1% you gonna distribute in changi prison then another 1% in IMH? or else how to achieve your 100%. lolol stupidest idea even govt also will laugh at your idea can you at least try talking with some brain pls Want and actual you cannot tell diff? Just like you WANT to act smart but you ARENT SMART? Now this is funny. I am seeing you still avoiding my question. Go go just use your nric. You claimed it can do whatever a token can do. Its was you right? I bet I am sure it was you. The only goon sticking out like a sore thumb. I think also only you in whole sg can think of bluetooth'ing the whole sg huh? You win la, 2020 imh award is yours for sure. Take your nric and shoo away.",30/10/20,175,Tracetogether,184,4,-11.80780377,49,10,17,1.622000035,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Want and actual you cannot tell diff? Just like you WANT to act smart but you ARENT SMART? Now this is funny. I am seeing you still avoiding my question. Go go just use your nric. You claimed it can do whatever a token can do. Its was you right? I bet I am sure it was you. The only goon sticking out like a sore thumb. I think also only you in whole sg can think of bluetooth'ing the whole sg huh? You win la, 2020 imh award is yours for sure. Take your nric and shoo away. says the person who says 95% smartphone penetration rate is insufficient for tracking die die need 100%. now ask u how u gonna achieve your nonsensical 100%. cannot explain right? at least i can say technically 100% of the population should have IC. can you say technically the TT token will be distributed to 100% of the population. major fail man. 95% not enough for chiu but problem is TT cant even hit 95% lol. dun throw bullshiat arguments for the sake of arguing then unable to back it up lei. thats why i loathe to speak with siaolang like u.",30/10/20,193,Tracetogether,202,4,-11.85627253,46,7,14,1.144428132,0,1,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Poomer wrote: Sorry to say but privacy has already been addrressed in my previous statement but i guess some people cant read. I will just repeat this for the last time. the laptop/smartphone info does mot go straight to our government. the TT token and app info does. if you have difficulty connecting the dots dont blame others for your own stupidity. You lose your privacy means you lose your privacy. Nothing to do with straight or not straight. Not straight even worse. It means it went through more hands before still ending up in the gov's hands. You started ringing the bells calling your bulls? Its just a matter you losing your privacy in a matter of seconds or minutes. Now you shifted the goalpost way too far huh.,30/10/20,130,Tracetogether,131,4,-11.27776241,30,5,11,1.716433622,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,NumberX wrote: You lose your privacy means you lose your privacy. Nothing to do with straight or not straight. Not straight even worse. It means it went through more hands before still ending up in the gov's hands. You started ringing the bells calling your bulls? Its just a matter you losing your privacy in a matter of seconds or minutes. Now you shifted the goalpost way too far huh. ya whatever u say la. u cannot connect the dots even when i draw the lines for you speaks volumes. rmb to jiak yok ok,30/10/20,94,Tracetogether,95,3,-11.73501723,20,5,8,2.351310226,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Poomer wrote: says the person who says 95% smartphone penetration rate is insufficient for tracking die die need 100%. now ask u how u gonna achieve your nonsensical 100%. cannot explain right? lol you\x92re real funny. Is it very hard? Got token can enter. No token got app can enter. You no token no app cannot enter. 100% traced. You dun understand this? Hellooooo? Have some heart think for ppl without phone. Of cos those no phone dunwan token one can serve them right. As to your 95% phone no token exist. The 5% eat grass? No need go workplace? Supermarket all cannot enter?,30/10/20,98,Tracetogether,105,4,-12.16556513,23,0,3,2.307596619,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"TurboBumbleBee wrote: Some sheep think if they help the shepherd herd the other sheep, the shepherd will like them more and they can become kawan kawan, not knowing that when the shepherd needs $, good sheep or bad sheep, all will get sold to the slaughterhouse. Not just that, in their last moments, the ones keeping them company in the slaughterhouse is not their kawan kawan shepherd, but the other sheep they helped herd... this has to be the worst reply.",30/10/20,80,Tracetogether,80,3,-11.46384039,17,5,0,4.563544914,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Is it very hard? Got token can enter. No token got app can enter. You no token no app cannot enter. 100% traced. You dun understand this? Hellooooo? Have some heart think for ppl without phone. Of cos those no phone dunwan token one can serve them right. As to your 95% phone no token exist. The 5% eat grass? No need go workplace? Supermarket all cannot enter? Bro, if you need a good shrink please lemme know ok, I can recommend one. Your ramblings are incoherent. Everyone here is struggling to understand you. I'm kidding, don't know any shrink myself. But you clearly need one. All I can suggest is bus 43. Spoiler!",30/10/20,110,Tracetogether,116,4,-11.81692722,27,1,5,2.342973349,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Poomer wrote: ya whatever u say la. u cannot connect the dots even when i draw the lines for you speaks volumes. rmb to jiak yok ok Tis again? Head back into the sand when you cannot answer further? You done that once didnt you? Now going back again? You know insults dun work very well on me. It just shows your lack of substance.,30/10/20,65,Tracetogether,65,3,-12.14415006,14,3,4,3.127774183,0,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,Cobra! wrote: this has to be the worst reply. How so? Isn't that Singapore in a nutshell?,30/10/20,16,Tracetogether,17,1,-9.957181677,4,0,0,16.17210498,2,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Bro, if you need a good shrink please lemme know ok, I can recommend one. Your ramblings are incoherent. Everyone here is struggling to understand you. I'm kidding, don't know any shrink myself. But you clearly need one. All I can suggest is bus 43. Spoiler! Its ok, I understand. Its normal you cant understand. You got bluetooth'ed way too often. I send you the post in bluetooth version later. Oh wait, you use nric only. Sorry cant help you. Maybe next time when your head is out of the sand for the second time.",30/10/20,93,Tracetogether,97,3,-11.41989763,21,3,9,2.864443454,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,NumberX wrote: Tis again? Head back into the sand when you cannot answer further? You done that once didnt you? Now going back again? You know insults dun work very well on me. It just shows your lack of substance. How much did you pay the doctor for him to let you out? Or isit the missy on the wifi?,30/10/20,60,Tracetogether,60,3,-11.07026574,12,1,3,4.696090851,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Its ok, I understand. Its normal you cant understand. You got bluetooth'ed way too often. I send you the post in bluetooth version later. Oh wait, you use nric only. Sorry cant help you. Maybe next time when your head is out of the sand for the second time. Honest to god, I have no idea how to answer you. What does it mean by bluetooth'ed way too often. Post in bluetooth version? Huh? Did you forget to take you meds this morning?",30/10/20,83,Tracetogether,85,3,-11.26020264,15,2,7,2.869715237,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Honest to god, I have no idea how to answer you. What does it mean by bluetooth'ed way too often. Post in bluetooth version? Huh? Did you forget to take you meds this morning? Did you took me word for word on that? I will be very very very surprised if you did. I just poked fun at you but this was what you reply me with? Ok, you are just a unique species. Hope sg doesnt have another. Bad for population.",30/10/20,83,Tracetogether,84,3,-10.83351939,17,2,8,2.990819707,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"If there is criminal activity/ suspected criminal activity, a gov body has to file a proper warrant and do their due diligence before asking private companies to hand over their user's data. In fact, there is no incentive to hand over their user's data as it would be a conflict of interest. However, I don't see why govtech/ MOH wouldn't just surrender the data when asked to for an ""investigation"" or for experiments like ""data-set for crowd detection analysis"". After all, they can argue that it's for the well-being for SG. Have you heard of the lamppost as a platform initiative? https://www.tech.gov.sg/scewc2019/laap this was supposedly a plan to equip all lamp posts in SG with sensors and offer it up as a service to govtech/ DSTA/ DSO and many other gov organisations to conduct experiments on. They'll probably need a lot of data for stuff like crowd counting, PMD detection, human behaviour recognition and other machine learning projects. These tasks require a human operator to manually tag the dataset and by doing so, they do have indirect access to your data as well. This is the first time we're seeing a situation where a gov body can potentially hold high accuracies on a user's whereabouts (down to 2m of accuracy if triangulated properly, https://locatify.com/blog/ble-beacon...%2D3%20beacons ).",30/10/20,201,Tracetogether,212,4,-11.94934188,31,7,3,0.748825874,0,0,1
