,Unnamed: 0,Threads,Thread Datetime,Comments,Comment Datetime,num_words
5727,6476,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,Why never facepalm when bring in tons of people to help import the virus into Singapore?,2021-09-02 22:52:00,16
5728,6477,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,People are having covid fatigue.  Impose draconian rules with no end in sight.  Other countries in the throes of covid have much more relaxed rules. Posted from PCWX using LYA-L29,2021-09-02 22:54:00,29
5729,6478,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,Already said govt shld cancel cny. superspreader weekend waiting to happen.,2021-09-02 22:54:00,11
5730,6479,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"maybe got phase IIIb, then Phase IV",2021-09-02 22:57:00,7
5731,6480,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,dats why low ses sinkies dun deserve to enter phase 3 best go back CB and make everyone guai guai stay home,2021-09-02 22:57:00,21
5732,6481,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"he think he facepalm then ish farny and hip ah? healthy no need wear mask yoooo, just another govt mouthpiece parroting whatever pap wants chiu to believe",2021-09-02 22:57:00,27
5733,6482,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,people giving up. still kena say by the government when one adhere to safety measure while they importing like nobody business. only can say exasperated.,2021-09-02 23:01:00,25
5734,6483,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"Crowds throng wet markets around S'pore; some customers reportedly queue over an hour to enter Customers at Chong Pang Wet Market on Feb 9, 2021. Only 150 patrons were allowed inside the market.ST PHOTO: NG SOR LUAN The shoppers at Chong Pang City Wet Market were trying to keep a safe distance from each other.ST PHOTO: NG SOR LUAN A queue of about 250 people waiting to enter Kovan Market and Food Centre.ST PHOTO: GIN TAY A queue of about 250 people waiting to enter Kovan Market and Food Centre.ST PHOTO: GIN TAY The queue extended from Kovan Market and Food Centre all the way to Kovan MRT station.ST PHOTO: GIN TAY SINGAPORE - Wet markets around Singapore are still seeing huge crowds three days before the start of Chinese New Year. The Straits Times was at the wet markets in Kovan, Chong Pang and Potong Pasir on Tuesday morning (Feb 9) and some customers said they had to queue for more than two hours. Safe distancing measures did not appear to be observed in some queues. When ST visited the Kovan Market and Food Centre at Block 209 Hougang Street 21 at 10am, a queue of about 250 people had formed from the market all the way to Kovan MRT station, about a three-minute's walk away. Customers said they had been queueing for between one and two hours. A customer, who wanted to be known only as Madam S. Koh, 60, had been queueing for about 1\xbd hours and said this was the first time she had seen such a long queue in more than 50 years. She said: ""I'm not surprised, it's quite expected. CNY is coming. I think people are doing last-minute shopping."" Ms Sera Ho, 62, who works in a legal firm, said the queue was not so long when she visited the market last Saturday. Ms Ho, who usually spends about an hour to do her shopping but took three hours today, said: ""The queue is very long because of safe distancing. They're controlling the crowds so there aren't that many people inside."" Customers told ST that officers from the National Environment Agency were managing the crowd inside the market. An employee from the Aljunied Town Council, who was helping out with crowd control, said around 120 people were allowed into the market at a time. A safe distancing ambassador helping to regulate the crowd at Kovan Market and Food Centre on Feb 9, 2021. ST PHOTO: GIN TAY Ms Doris Lau, 58, who lives in Punggol, said she had been queueing for an hour since 9am. She added: ""I wanted to turn back, but I have groceries to top up."" She said some items she wanted to buy, such as fishballs, had sold out. Housewife Theresa Tan, 73, said she might visit the market in Ang Mo Kio instead of Kovan tomorrow to avoid the queue. She said: ""This is the first time I have queued from the MRT station. I don't know why today is so special."" When ST reached Chong Pang City Wet Market at 9.30am, there were about 95 people in the queue. About six crowd controllers were ensuring that customers adhered to safe distancing measures. Customers had to scan SafeEntry QR codes before being allowed to enter the market and were trying to keep a safe distance from one another. The crowd controllers told ST that only 150 patrons were allowed inside the market and that the barriers would be lifted at 11am. Inside, ST saw a safe distancing ambassador patrolling, together with a crowd controller. Crowd controllers were also stationed at each exit, ensuring that members of the public did not jump queue to enter the market. Accounts officer Neo Bee Leng, 46, who waited about an hour with her elderly mother to enter the market, said that in previous years, the market would be packed and people would have to push one another inside the market. She was concerned about the crowds, especially for her elderly mother, but said she would try to ensure they kept a safe distance from one another. Mr Kelvin Yuen, 50, who owns a fruit stall in the market, said that in previous years, the market would be packed at around 10am. But this year, the crowds have reduced by about half. At Block 147 Potong Pasir, Avenue 1, residents flocked to the mini market. When ST visited at 9.30am, customers were seen brushing past one another inside Jackson Market Shop while more than 20 customers queued to pay without observing safe distancing measures. When asked why she was doing her marketing now and not earlier, Ms Rooba Chevi, 27, who works as a student care teacher, said: ""It was hard to buy earlier as I work on weekdays and the weekend (crowd) is worse."" https://www.straitstimes.com/singapo...ays-before-cny",2021-09-02 23:02:00,759
5735,6485,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"blong wrote: Why never facepalm when bring in tons of people to help import the virus into Singapore? Exactly! Spread legs for FT, facepalm for Stinkies!!!",2021-09-02 23:02:00,26
5736,6486,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,blong wrote: Why never facepalm when bring in tons of people to help import the virus into Singapore? Facepalm to the max at the signing of that filthy CECA deal,2021-09-02 23:03:00,30
5737,6487,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,bring in ceca is not facepalm. huat ah,2021-09-02 23:04:00,8
5738,6488,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"healthy people do not need to wear masks is the true face palm moment, this specialist didn't dare to comment?",2021-09-02 23:04:00,19
5739,6489,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"Wet markets around Singapore are still seeing huge crowds three days before the start of Chinese New Year. The Straits Times was at the wet markets in Kovan, Chong Pang and Potong Pasir on Tuesday morning (Feb 9) and some customers said they had to queue for more than two hours",2021-09-02 23:04:00,50
5740,6490,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"ilubchiu wrote: bring in ceca is not facepalm. huat ah this one too, coward specialist.",2021-09-02 23:05:00,15
5741,6493,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"If there are some local transmission happened in Kovan market, be prepare to see white IBs blaming on AHTC.",2021-09-02 23:05:00,19
5742,6494,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"Wet markets around Singapore are still seeing huge crowds three days before the start of Chinese New Year. The Straits Times was at the wet markets in Kovan, Chong Pang and Potong Pasir on Tuesday morning (Feb 9) and some customers said they had to queue for more than two hours. Safe distancing measures did not appear to be observed in some queues. Infectious diseases specialist Dr Leong Hoe Nam reiterates how we can enjoy a safe Chinese New Year.",2021-09-02 23:05:00,79
5743,6495,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,How come never report huge crowds on MRT and bus during peak hours.,2021-09-02 23:08:00,13
5744,6496,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,yperic wrote: The shoppers at Chong Pang City Wet Market were trying to keep a safe distance from each other .ST PHOTO: NG SOR LUAN simi safe distancing all out the window liao,2021-09-02 23:09:00,33
5745,6497,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"GreatPumpkin wrote: Already said govt shld cancel cny. superspreader weekend waiting to happen. furthermore, festivals are all a scam to make ppl buy buy buy",2021-09-02 23:09:00,25
5746,6498,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"Stop viewing at 46s as wrong term used.  Dr Leong, please  use locals (sinkies and SPR), not only Singaporeans.",2021-09-02 23:10:00,18
5747,6499,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"PaulLevesque wrote: Then importing cases leh? more than a face palm moment, pure stupidity of the highest level.",2021-09-02 23:11:00,18
5748,6500,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,just wait & see how it'll be like here few days after this wknd,2021-09-02 23:12:00,12
5749,6501,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,Expert talking again? Where the Fook are you when TV keep spamming healthy no need wear mask?,2021-09-02 23:12:00,17
5750,6502,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,This doctor again lol. Don't need to listen to what he says,2021-09-02 23:12:00,11
5751,6503,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,why dun these experts talk about everyday import cases?,2021-09-02 23:15:00,9
5752,6504,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,wats the diff between \x93expert\x94 and \x93specialist\x94,2021-09-02 23:15:00,5
5753,6505,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,ctdpong1 wrote: How come never report huge crowds on MRT and bus during peak hours. Wuhan virus no have ezlink card.,2021-09-02 23:16:00,21
5754,6506,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,Why no limit on crowds like previously during phase 1 or 2?,2021-09-02 23:17:00,10
5755,6507,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"Got mask and TT, why so scared? Govt say still ok leh.",2021-09-02 23:18:00,12
5756,6508,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,"It's more of crowd problem... If crowd like that, you social distance also no use. Other people will come closer to you.",2021-09-02 23:18:00,21
5757,6509,"[GVGT] CNY crowds are a ""facepalm moment"", says infectious diseases specialist",2021-09-02 23:18:00,jumping_pea wrote: wats the diff between \x93expert\x94 and \x93specialist\x94 no diff they are the same trash,2021-09-02 23:18:00,13
5758,6510,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"https://www.moh.gov.sg/news-highligh...ction-9feb2021 As of 9 February 2021, 12pm, the Ministry of Health (MOH) has preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. 2.***** There are 11 imported cases, of whom 10 had already been placed on Stay-Home Notice upon arrival in Singapore. The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight and had not disembarked from the aircraft at the overseas destination. She developed symptoms a few days after returning to Singapore.",2021-09-02 16:59:00,75
5759,6511,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Wlwlwlwl Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT,2021-09-02 17:00:00,5
5760,6512,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,no new case so late then report,2021-09-02 17:00:00,7
5761,6513,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"Lol, so late just to announce 11 cases. Sent from Samsung SM-N975F using GAGT",2021-09-02 17:00:00,12
5762,6514,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,har? all the wait was for nothing?,2021-09-02 17:01:00,7
5763,6515,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,so late then announce??? Previously always 5pm.,2021-09-02 17:01:00,6
5764,6516,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"2.***** There are 11 imported cases, of whom 10 had already been placed on Stay-Home Notice upon arrival in Singapore. The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight and had not disembarked from the aircraft at the overseas destination. She developed symptoms a few days after returning to Singapore. means what? like that also imported? she nv go out of community?",2021-09-02 17:01:00,65
5765,6519,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"default wrote: 2.***** There are 11 imported cases, of whom 10 had already been placed on Stay-Home Notice upon arrival in Singapore. The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight and had not disembarked from the aircraft at the overseas destination. She developed symptoms a few days after returning to Singapore. means what? like that also imported? she nv go out of community? Maybe they were debating whether this is import or not. That's why 5pm",2021-09-02 17:02:00,78
5766,6520,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,They probably deciding on to categorize the cabin crew case,2021-09-02 17:02:00,10
5767,6523,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"default wrote: 2.***** There are 11 imported cases, of whom 10 had already been placed on Stay-Home Notice upon arrival in Singapore. The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight and had not disembarked from the aircraft at the overseas destination. She developed symptoms a few days after returning to Singapore. means what? like that also imported? she nv go out of community? If never disembark at destination, can still consider as import? If go cruise to nowhere and fall sick few days later, can still consider import? Sent from Samsung SM-N975F using GAGT",2021-09-02 17:03:00,97
5768,6524,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Cny mood is it? Or they go queue for bak kwa,2021-09-02 17:03:00,11
5769,6526,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Can cancel CNY? Give everyone 1 more day holiday as compensation?,2021-09-02 17:06:00,10
5770,6528,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,SIA crew disembark but kena... so airplane air also not safe hor....,2021-09-02 17:08:00,12
5771,6529,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Most of SIA flights are to or from which country? Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT,2021-09-02 17:09:00,14
5772,6531,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Global herd immunity lai liao~ Time to short pfizer shares,2021-09-02 17:10:00,10
5773,6532,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,>The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight < turnaround means KUL/JKT/BKK and even madras,2021-09-02 17:11:00,24
5774,6533,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,She would have taken 1st dose of vaccine as well.,2021-09-02 17:16:00,9
5775,6534,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"s-ghost wrote: \u5b8c\u4e86\uff01\u5b8c\u4e86\uff01\u8fd9\u6b21\u771f\u7684\u4ec0\u4e48\u90fd\u5b8c\u4e86\uff01 \u6210\u4f55\u4f53\u7edf . Ah \u9b3c \u4e0d\u8981\u4ec0\u4e48\u90fd\u5b8c\u4e86 \u5b8c\u4e86 \u4f60\u8fd9\u6b21\u771f\u7684\u4ec0\u4e48\u90fd\u5b8c\u4e86, \u56e0\u4e3a\u4f60 \u4e0d\u5206\u9752\u7ea2\u7682\u767d all 11 cases are imported not local community case. \u7b80\u76f4\u7cfb \u57ce\u6cb3\u5824\u6876.",2021-09-02 17:16:00,13
5776,6535,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,SIA crew nose roam community an lah! huat la! ehhh +1... airpork jin scary \U0001f62c\U0001f62c\U0001f62c,2021-09-02 17:21:00,13
5777,6536,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"default wrote: 2.***** There are 11 imported cases, of whom 10 had already been placed on Stay-Home Notice upon arrival in Singapore. The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight and had not disembarked from the aircraft at the overseas destination. She developed symptoms a few days after returning to Singapore. means what? like that also imported ? she nv go out of community? plz RESPECT MOH var result",2021-09-02 17:36:00,72
5778,6538,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"8ighty8ighty wrote: \u6210\u4f55\u4f53\u7edf . Ah \u9b3c \u4e0d\u8981\u4ec0\u4e48\u90fd\u5b8c\u4e86 \u5b8c\u4e86 \u4f60\u8fd9\u6b21\u771f\u7684\u4ec0\u4e48\u90fd\u5b8c\u4e86, \u56e0\u4e3a\u4f60 \u4e0d\u5206\u9752\u7ea2\u7682\u767d all 11 cases are imported not local community case. \u7b80\u76f4\u7cfb \u57ce\u6cb3\u5824\u6876. \u8fd9\u6b21\u4f1a\u4e0d\u4f1a\u771f\u7684\u4ec0\u4e48\u90fd\u5feb\u8981\u5b8c\u4e86",2021-09-02 17:39:00,10
5779,6539,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,errr...errrr...scratch head... Leave SG turnaround return to SG....? so is imported from SG? i ish veri confused,2021-09-02 17:50:00,19
5780,6540,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"default wrote: 2.***** There are 11 imported cases, of whom 10 had already been placed on Stay-Home Notice upon arrival in Singapore. The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight and had not disembarked from the aircraft at the overseas destination. She developed symptoms a few days after returning to Singapore. means what? like that also imported? she nv go out of community? problem is those crew from oversea back got do SHN a not?",2021-09-02 17:51:00,79
5781,6541,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"foxer77 wrote: problem is those crew from oversea back got do SHN a not? As the chinese saying goes: \u4e5f\u96be\u514d\u6709\u6f0f\u7f51\u4e4b\u9c7c\u3002 everyday import, several of these import cases don't leak to community \u624d\u602a",2021-09-02 17:55:00,29
5782,6543,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Never disembark overseas but definitely did at sg. Posted from PCWX using LYA-L29,2021-09-02 17:57:00,12
5783,6544,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,at least under 20 new cases,2021-09-02 18:06:00,5
5784,6545,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,see liao wana laugh ......so cabin crew is not community case is imported case ? was looking at the diam diam era trailer ......so this era what is taught to us in school about what is right what is wrong is all the opposite now? power,2021-09-02 18:10:00,45
5785,6546,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"guile wrote: Lol, so late just to announce 11 cases. Sent from Samsung SM-N975F using GAGT Amongst the 11 imported cases,* \x95 2 (Cases 60080 and 60102) are Singaporeans who returned from the UAE. \x95 1 (Case 60094) is a Dependant\x92s Pass holder who arrived from India. \x95 3 (Cases 60081, 60087 and 60089) are Student's Pass holders who arrived from India, Indonesia and Russia. \x95 3 (Cases 60095, 60097 and 60098) are Work Permit holders who arrived from Indonesia and the Philippines, all of whom are foreign domestic workers. \x95 2 (Cases 60086 and 60088) are Short-Term Visit Pass holders. Case 60086 arrived from Indonesia to visit her Singaporean spouse. Case 60088 arrived from Bangladesh as a caregiver to her spouse who was already receiving medical care in Singapore. Amongst them, 10 had already been placed on SHN upon arrival in Singapore and were tested while serving SHN.*https://www.moh.gov.sg/news-highlights/details/no-new-cases-of-locally-transmitted-covid-19-infection-9feb2021-update",2021-09-02 22:07:00,120
5786,6547,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,So many days imported cases sia No signs of stopping stopping overseas people coming in,2021-09-02 22:11:00,15
5787,6548,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"Case 60102 is a 41 year-old female Singaporean who works as a cabin crew with Singapore Airlines. She departed Singapore on 30 January on a turnaround flight to the UAE , and returned on 1 February without disembarking from the aircraft at the overseas destination. She developed anosmia on 4 February, but did not seek medical attention. On 7 February, she was tested for COVID-19 as part of the Civil Aviation Authority of Singapore\x92s requirement for air crew to be tested following their return from overseas. Her pooled test result came back positive for COVID-19 on 8 February, and she was conveyed to the National Centre for Infectious Diseases for an individual swab, and isolated. Her test result came back positive for COVID-19 infection the next day. Her previous test on 22 January following another turnaround flight was negative for COVID-19. Her serology test result has come back negative, indicating that this is likely a current infection. She has also tested preliminarily positive for the B117 strain, and is pending further confirmatory tests.* Case 60102 received her first dose of the Pfizer-BioNTech COVID-19 vaccine on 2 February. As the vaccine does not contain live virus, she could not have been infected due to vaccination. It is possible for one to be infected just before or just after vaccination as it typically takes a few weeks for an individual to build up immunity after completing vaccination.* Besides Case 60102, 4 passengers on the same flight (Cases 59885, 59893, 59901 and 59902) have tested positive for COVID-19 infection, and are also preliminarily positive for the B117 strain. In view of her recent travel history, and the possibility that she might have been infected onboard the flight, we have preliminarily classified this case as imported.* https://www.moh.gov.sg/news-highligh...feb2021-update",2021-09-02 22:11:00,271
5788,6552,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Anosmia - partial or complete loss of sense of smell Use such chim words this time around. Lol Import cases Bangladesh - 1 Russia - 1 UAE - 2 Indonesia - 4 Philippines - 1 India - 2 New Places Visited 3/2 (1425h - 1600h) - Oasis Terraces 7/2 (1030h - 1135h) - Ci Yuan Hawker Centre/Community Club,2021-09-02 22:20:00,36
5789,6553,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Suay leh...get from passengers,2021-09-02 22:22:00,5
5790,6554,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,guile wrote: Anosmia - partial or complete loss of sense of smell covid 19 new side effect,2021-09-02 22:22:00,15
5791,6555,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,Playing with fire...will not get a good result,2021-09-02 22:29:00,9
5792,6556,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"jonesftw wrote: Besides Case 60102, 4 passengers on the same flight (Cases 59885, 59893, 59901 and 59902 ) have tested positive for COVID-19 infection, and are also preliminarily positive for the B117 strain . [/b]In view of her recent travel history, and the possibility that she might have been infected onboard the flight, we have preliminarily classified this case as imported.* https://www.moh.gov.sg/news-highligh...feb2021-update 59885 - Confirmed 31/1. UAE 31/F Indian DP Holder 59893 - Confirmed 1/2. UAE 34/F Indian DP Holder 59901 - Confirmed 1/2. UAE 3/F Indian DP Holder (Contact of 59893 ) 59902 - Confirmed 1/2. UAE 1/F Indian DP Holder (Contact of 59885 ) Took them a week to reveal this news they are infected with B117. If not for the stewardess we would never know.",2021-09-02 22:33:00,102
5793,6557,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"Cb all these yeendians coming, sooner or later something gonna happen plus UAE having rise in cases",2021-09-02 22:35:00,17
5794,6558,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,All these imports is going to do us in if there's a leak!!,2021-09-02 22:41:00,12
5795,6560,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"When u cannot convince, u confuse yo!",2021-09-02 22:42:00,7
5796,6561,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,guile wrote: 59885 - Confirmed 31/1. UAE 31/F Indian DP Holder 59893 - Confirmed 1/2. UAE 34/F Indian DP Holder 59901 - Confirmed 1/2. UAE 3/F Indian DP Holder (Contact of 59893 ) 59902 - Confirmed 1/2. UAE 1/F Indian DP Holder (Contact of 59885 ) Took them a week to reveal this news they are infected with B117. If not for the stewardess we would never know.,2021-09-02 22:44:00,51
5797,6562,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,import and import daily non stop,2021-09-02 22:46:00,6
5798,6563,S'pore ????????????    11      cases (11 imported) (09feb2021),2021-09-02 22:50:00,"swageat wrote: covid 19 new side effect Its a common and well known symptom of Covid 19 besides loss of sense of taste, just this time around they use the proper medical term.",2021-09-02 22:50:00,31
5799,6564,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,https://mothership.sg/2021/02/covid-...ebiIdjQUsOcN88 WAN LE WAN LE SHEN ME DOU WAN LE!!!,2021-09-02 22:45:00,9
5800,6566,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,those crews should be quarantine after touch down too. Sent from damm full from eating using GAGT,2021-09-02 22:46:00,17
5801,6567,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,So where she go when she arrives huh?,2021-09-02 22:46:00,8
5802,6568,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,\u27a1\u27a1\u27a1\u27a1 Half hour ago got thread liao https://forums.hardwarezone.com.sg/e...7-6462997.html,2021-09-02 22:46:00,6
5803,6569,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,"suzukaze wrote: From UAE... Ceca loophole... Dont complain lah, 61% are fine with this. $$$ over health.",2021-09-02 22:47:00,15
5804,6570,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,pap should answer this and make the crew's work safer.,2021-09-02 22:48:00,9
5805,6571,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,the on prem server got wear mask anot?,2021-09-02 22:49:00,8
5806,6572,[BREAKING] SIA cabin crew & 4 passengers test positive for Covid-19 B117 strain after UAE flight,2021-09-02 22:49:00,"jonesftw wrote: \u27a1\u27a1\u27a1\u27a1 Half hour ago got thread liao https://forums.hardwarezone.com.sg/e...7-6462997.html Sian moi saw Mothersai put [BREAKING] on their FB post, really tot ish breaking",2021-09-02 22:49:00,22
5807,6573,?­Tightening border control measures for travellers with travel history to Vietnam,2021-09-02 22:06:00,"Travellers from Vietnam to serve 14-Day SHN at Suitable Place of Residence 2.* * We had earlier announced that travellers from Vietnam will be allowed to go about their activities in Singapore, without a need to serve Stay-Home Notice (SHN), if their on-arrival COVID-19 Polymerase Chain Reaction (PCR) test results are negative. 3.* * Given the increased cases observed in Vietnam, we will be tightening border control measures for travellers with travel history to Vietnam. From*12 February 2021, 2359 hours: a)* *Singapore Citizens (SCs), Permanent Residents (PRs) and Long-Term Pass holders entering Singapore with travel history to Vietnam within the last 14 days before departure for Singapore, will be subject to an on-arrival COVID-19 PCR test, 14-day SHN at dedicated SHN facilities, and a PCR test before the end of the SHN period. b)* *Short-term travellers holding an Air Travel Pass (ATP) with travel history to Vietnam within the last 14 days before departure for Singapore, will*not*be allowed to enter Singapore. c)* *All travellers who are not SCs or PRs will need to take a COVID-19 PCR test within 72 hours before departure. These travellers will still be required to undergo an On-Arrival Test (OAT) and serve their SHN upon arrival and be tested at the end of SHN. 4.* *Travellers from Vietnam are allowed to opt out of dedicated SHN facilities and serve their 14-day SHN at their place of residence, if they fulfil the following criteria: a)* *Travelled to no other country/region than above-mentioned country/region [1], in the last consecutive 14 days prior to entry; and b)* Are occupying their place of residence (i.e. residential address) alone, or only with household members who are also persons serving SHN with the same travel history and duration of SHN. The COVID-19 tests will continue to be administered before the end of the SHN. https://www.moh.gov.sg/news-highligh...el-pass-scheme",2021-09-02 20:15:00,289
