Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
788,788,859,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"standarture wrote: I still appalled people write these kind of ambiguous statements. Not sure just state still infectious. Don't use the word ""likely"". With these kind of people advising us, we die liao man. Big time. Need to cover ass. Don't see a problem with ""likely"". Many people like to talk like they know for sure, give people assurance and make people fall for it. Now it boils down to really not likely infectious, or it is infectious?",6/7/20 16:12,76,Circuit Breaker,78,3,-10.722278312367392,14,4,3,6.579994089549015,1,0,1.0
789,789,860,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Excedar wrote: Infected liao why still say low viral loads Clear cut one leh. Pos means pos Neg means neg What is low viral load? Low means not infectious? Really confusing leh. Drunk.  HardwareZone Forums app,6/7/20 16:12,36,Circuit Breaker,36,2,-15.251054840005319,8,1,0,7.903632895121391,1,0,0.0
790,790,861,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,TANKOKBENG wrote: but our fake doctor say School is the safest lace ! Why this guy looks Stupid Blur Beta Down syndrome And proven to be indecisive and stupid And he still can be minister?,6/7/20 16:12,34,Circuit Breaker,34,2,-12.53668742917173,6,3,1,7.241082045897468,1,0,0.0
791,791,862,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,btw UK postponing sch reopening meanwhile sinkapore schs are deemed safer than homes lololol,6/7/20 16:12,14,Circuit Breaker,14,1,-17.028082695653843,5,1,0,20.83225589000494,3,0,0.0
792,792,863,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Pukimak, what is low viral load Posted from PCWX using Public phone",6/7/20 16:14,12,Circuit Breaker,12,1,-14.146454252276502,3,0,0,20.83225589000494,3,0,0.0
793,793,864,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"This government really is cmi. Talk things all talk half fug 50/50. Sue people very fast, ownself salah can downplay with words.",6/7/20 16:14,21,Circuit Breaker,23,1,-13.062828816403252,4,0,0,13.654845897862016,2,0,0.0
794,794,865,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Jian19 wrote: Data so far say not infectious by our experts But u could up lorry like the 41 yo China national.. means all assumption lah its just the likelihood of it happening is low and they take the chance i think alot of things they not saying,6/7/20 16:15,47,Circuit Breaker,48,2,-11.66295396008243,10,2,2,8.276773536896084,1,0,0.0
795,795,867,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"princessreiko wrote: https://www.channelnewsasia.com/news...936?cid=TWTcna Quote from CNA : The five are not a cluster, said the Ministry of Education (MOE) on Sunday (Jun 7), as they are from five different schools - Anglican High School, CHIJ Katong Convent, CHIJ St Theresa\u2019s Convent, Geylang Methodist Secondary School and Hwa Chong Institution. All five displayed mild symptoms.",6/7/20 16:17,50,Circuit Breaker,53,3,-15.269217015484955,5,1,0,2.87836949171454,0,0,0.0
796,796,868,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"\x93While positive, the tests for all five cases revealed low viral loads. A repeat test using new samples showed that all five cases were negative,\x94 said MOE in a press release.\x93 This is meaning what? Not really infected?",6/7/20 16:18,37,Circuit Breaker,40,2,-12.122006029246933,8,0,0,11.077032478225236,2,0,0.0
797,797,869,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Got unknown spreader.. Sent from By Baba yaga At Your Pigu Dong using GAGT,6/7/20 16:18,14,Circuit Breaker,14,1,-16.176263687027543,2,0,1,10.491726313777457,2,0,0.0
798,798,870,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Xmaspresents wrote: Quote from CNA : The five are not a cluster, said the Ministry of Education (MOE) on Sunday (Jun 7), as they are from five different schools - Anglican High School, CHIJ Katong Convent, CHIJ St Theresa\x92s Convent, Geylang Methodist Secondary School and Hwa Chong Institution. All five displayed mild symptoms.* https://twitter.com/asiaonecom/statu...929735168?s=20",6/7/20 16:18,50,Circuit Breaker,53,3,-14.898206905411367,5,1,0,2.7569508196009966,0,0,0.0
799,799,871,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,looking forward to oyk comments so far his words seem to keep coming back to bite him,6/7/20 16:19,17,Circuit Breaker,17,1,-11.041827619845028,6,0,0,56.27175551393881,4,0,0.0
800,800,872,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Broadwalk wrote: The moral value of the reporting has degraded so much that they are putting more effort into construing the information favorable than working on the real problem. They have the people, resource and the tools to make such an extensive effort in delivering and downplay the impact, but they never expend that into area which needs focus which is combating the covid virus. This is the hallmark of a dynasty downfall. Bro your this speech is very epic.. Sent from HUAWEI YAL-L21 using GAGT",6/7/20 16:19,85,Circuit Breaker,86,3,-11.215973812614505,18,2,1,3.881860993554281,0,0,1.0
801,801,873,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"sambalstingray wrote: \x93While positive, the tests for all five cases revealed low viral loads. A repeat test using new samples showed that all five cases were negative,\x94 said MOE in a press release.\x93 This is meaning what? Not really infected? Means recovering...",6/7/20 16:19,41,Circuit Breaker,44,2,-12.431153035249508,10,0,0,9.716318615584033,1,0,0.0
802,802,874,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"sambalstingray wrote: \u201cWhile positive, the tests for all five cases revealed low viral loads. A repeat test using new samples showed that all five cases were negative,\u201d said MOE in a press release.\u201c This is meaning what? Not really infected? Means fake positive?? Sent from HUAWEI YAL-L21 using GAGT",6/7/20 16:20,47,Circuit Breaker,51,3,-12.992591836498438,11,0,0,7.755098444894561,1,0,0.0
803,803,875,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"sambalstingray wrote: \x93While positive, the tests for all five cases revealed low viral loads. A repeat test using new samples showed that all five cases were negative,\x94 said MOE in a press release.\x93 This is meaning what? Not really infected? Wonder after how long they tested the 2nd sample?",6/7/20 16:20,47,Circuit Breaker,51,3,-12.200004373515968,10,0,0,8.634102495298226,1,0,0.0
804,804,876,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,kuti-kuti wrote: means virus getting weaker? 41 yo man discharged n died later. Anything can happen with this virus,6/7/20 16:20,17,Circuit Breaker,19,1,-12.816998052761589,5,0,0,20.832255890004937,3,0,0.0
805,805,877,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"""While positive, the tests for all five cases revealed low viral loads,"" MOE said, adding that a repeat test using new samples showed that all five cases were negative. The evidence thus suggests the cases were likely infected during the circuit breaker period, and not*after schools reopened on June 2,*the ministry added. We know so little about this virus now can even date when the infection occured!..Wow. So all the more should stagger school opening to be 2 weeks after Phase 1 open right.  In war, you don't let the children go first.  The men go, the children wait and see.. Better they dont say. Stinks of ""cover backside"".",6/7/20 16:21,108,Circuit Breaker,112,4,-10.994524018834994,23,3,1,2.2909944835149814,0,1,0.0
806,806,878,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,GE next month coming... hor Sent from By Baba yaga At Your Pigu Dong using GAGT,6/7/20 16:23,16,Circuit Breaker,16,1,-16.29850716889686,3,1,1,10.30694949355779,2,0,0.0
807,807,879,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,please stop selling snake oil lah....,6/7/20 16:24,6,Circuit Breaker,6,0,-14.737166272918452,3,0,0,56.27175551393881,4,0,0.0
808,808,880,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,PeterMaryParker wrote: Why this guy looks Stupid Blur Beta Down syndrome And proven to be indecisive and stupid And he still can be minister? haha this unknown curry puff man...last time people still think he is pm/lky calibre,6/7/20 16:24,40,Circuit Breaker,40,2,-13.259524069926485,6,3,0,5.162366781774331,1,0,0.0
809,809,881,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,TANKOKBENG wrote: please stop selling snake oil lah.... Wow... This type of thing he also dare to say... Sent from HUAWEI YAL-L21 using GAGT,6/7/20 16:25,23,Circuit Breaker,24,1,-13.770264344680855,6,1,0,10.491726313777457,2,0,0.0
810,810,882,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Xmaspresents wrote: Quote from CNA : The five are not a cluster, said the Ministry of Education (MOE) on Sunday (Jun 7), as they are from five different schools - Anglican High School, CHIJ Katong Convent, CHIJ St Theresa\u2019s Convent, Geylang Methodist Secondary School and Hwa Chong Institution. . 5 schools. That's even worse. That means the spread is even far wider .",6/7/20 16:26,56,Circuit Breaker,61,3,-13.73077224829121,6,1,0,3.0407898477608497,0,0,0.0
811,811,883,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"rachdanon wrote: ""While positive, the tests for all five cases revealed low viral loads,"" MOE said, adding that a repeat test using new samples showed that all five cases were negative. The evidence thus suggests the cases were likely infected during the circuit breaker period, and not*after schools reopened on June 2,*the ministry added. We know so little about this virus now can even date when the infection occured!..Wow. Better they dont say. Stinks of ""cover backside"". Can be at start of the infection or at the end. Of cos they choose to gamble it's at the end",6/7/20 16:26,99,Circuit Breaker,101,4,-11.209390773291458,19,4,0,2.8152422049774017,0,0,1.0
812,812,884,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"\u201cWhile positive, the tests for all five cases revealed low viral loads. A repeat test using new samples showed that all five cases were negative,\u201d said MOE in a press release. \u201cThe evidence suggests that they were likely infected during the circuit breaker period, and not after school reopening.\u201d if can kena during CB period, now open up in phase 1, higher chance of spread right?! simi logic and can put out such statement.",6/7/20 16:27,71,Circuit Breaker,76,3,-12.172664258095008,13,3,0,3.188617904327732,0,0,0.0
813,813,885,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Only reopen school for 4 days , **** hit the fan...well done 4G!..",6/7/20 16:27,10,Circuit Breaker,12,1,-11.841865678919483,2,0,0,36.262030090496694,4,0,0.0
814,814,886,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,TANKOKBENG wrote: please stop selling snake oil lah.... info clearly from people who needs to kiss his backsai for their career advancement,6/7/20 16:27,22,Circuit Breaker,22,1,-13.491640507696692,6,0,0,13.877624781470669,2,0,0.0
815,815,887,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Good luck to all,  regardless of race,  age and country. People are still dieing worldwide due to covid19 and it's known/unknown complications.",6/7/20 16:27,22,Circuit Breaker,23,1,-11.606774636164664,5,4,0,16.610322340116003,2,0,0.0
816,816,888,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Broadwalk wrote: The moral value of the reporting has degraded so much that they are putting more effort into construing the information favorable than working on the real problem. They have the people, resource and the tools to make such an extensive effort in delivering and downplay the impact, but they never expend that into area which needs focus which is combating the covid virus. This is the hallmark of a dynasty downfall. Relaxlabrudder",6/7/20 16:28,74,Circuit Breaker,74,3,-10.771203384026656,16,2,0,5.003236804924218,1,0,1.0
817,817,889,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Question is, are they sick?",6/7/20 16:29,5,Circuit Breaker,5,0,-10.129273961437347,2,0,0,106.49138129018992,4,0,0.0
818,818,890,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Dunno how many thousands more were infected during CB and recovered but not reported.,6/7/20 16:29,14,Circuit Breaker,14,1,-11.738435201099744,4,2,0,36.262030090496694,4,0,0.0
819,819,891,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Then this could happen here in Singapore too...now onwards.. Hundreds of South Korea schools close again due to Covid-19 after reopening for a few days More than 500 schools in South Korea closed again on Friday, May 29 after briefly reopening. The closures were in a bid to stamp out a resurgence of Covid-19 cases in the capital, Seoul. Some of the schools that closed again on Friday had only reopened in the past few days. Students will switch to remote learning. Some 26 million people, about half of the country's population, reside in the Seoul metropolitan area. High schools in the Seoul metropolitan area can only have two-thirds of their student population at a time until June 14. Kindergartens, elementary, middle, and special education schools can only admit one-third of their students at a time. As of Thursday, a total of 838 schools across the country had postponed the reopening of the schools and continued with online classes. https://mothership.sg/2020/05/covid-...schools-close/",6/7/20 16:32,152,Circuit Breaker,160,4,-11.231205205059805,18,2,0,1.822500340876486,0,0,1.0
820,820,892,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Joe Mahmood wrote: Then this could happen here in Singapore too...now onwards.. Hundreds of South Korea schools close again due to Covid-19 after reopening for a few days More than 500 schools in South Korea closed again on Friday, May 29 after briefly reopening. The closures were in a bid to stamp out a resurgence of Covid-19 cases in the capital, Seoul. Some of the schools that closed again on Friday had only reopened in the past few days. Students will switch to remote learning. Some 26 million people, about half of the country's population, reside in the Seoul metropolitan area. High schools in the Seoul metropolitan area can only have two-thirds of their student population at a time until June 14. Kindergartens, elementary, middle, and special education schools can only admit one-third of their students at a time. As of Thursday, a total of 838 schools across the country had postponed the reopening of the schools and continued with online classes. https://mothership.sg/2020/05/covid-...schools-close/ Wow... Sent from HUAWEI YAL-L21 using GAGT",6/7/20 16:33,161,Circuit Breaker,170,4,-11.543314888061785,21,3,0,1.591423030655767,0,0,0.0
821,821,894,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Positive \u53c8 negative means what huh,6/7/20 16:34,5,Circuit Breaker,6,0,-15.049634546552934,1,0,0,106.4913812901899,4,0,0.0
822,822,895,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,4_dreamz wrote: Relaxlabrudder I am very frustrated. Feel very sad.,6/7/20 16:34,9,Circuit Breaker,10,0,-13.379819769788888,2,0,1,106.4913812901899,4,0,0.0
823,823,896,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Can kenna during CB, means there are a lot of other undetected cases",6/7/20 16:34,13,Circuit Breaker,13,1,-12.082576148144252,3,0,0,35.67576961818574,4,0,0.0
824,824,897,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,havent fully read the news... but the mentioned schools seem like elite schools X:.,6/7/20 16:35,14,Circuit Breaker,14,1,-11.91707100649527,3,1,0,18.41474376957132,2,0,0.0
825,825,898,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Many countries opening up liao still ti ti shout CB Furthermore, many BBFAs already stopped chanting GDP is not important liao leh",6/7/20 16:35,22,Circuit Breaker,22,1,-15.645634922858699,7,1,0,12.875652756387918,2,0,0.0
826,826,899,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,What results are we expecting after spending 23k on each of us?,6/7/20 16:39,11,Circuit Breaker,12,1,-11.12192077897666,3,0,1,106.49138129018992,4,0,0.0
827,827,900,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,princessreiko wrote: https://www.channelnewsasia.com/news...936?cid=TWTcna low viral loads mean it will not infect others right ?,6/7/20 16:41,12,Circuit Breaker,12,1,-15.218107267154846,3,0,0,36.84829056280764,4,0,0.0
828,828,901,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"if sinkie male students kena, can exempt NS, since will lower 30% liver and lung efficiency? In US, they can't enlist into military if kena COVID19",6/7/20 16:42,24,Circuit Breaker,26,2,-13.865400523635888,6,2,1,12.05424284301908,2,0,0.0
829,829,902,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Viral load is low because they were detected early? Any blood clots observed?,6/7/20 16:42,13,Circuit Breaker,13,1,-12.452669217410348,4,0,0,36.84829056280764,4,0,0.0
830,830,903,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"I have this same feeling too. Only when the students/teachers were tested, then it was discovered be a positive case. Else who knows right?. You, I and the person sitting besides you in bus/MRT might be a spreader. God bless Singapore d5dude wrote: Dunno how many thousands more were infected during CB and recovered but not reported.",6/7/20 16:44,58,Circuit Breaker,59,3,-11.288644264504367,14,6,2,7.983522701657832,1,0,1.0
831,831,904,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Sai Baba wrote: low viral loads mean it will not infect others right ? interpret at your own risk lor Just rike what they say majority of infection happened in dorms Seemingly insinuating no spillover to community No evidence of community spread Etc,6/7/20 16:45,42,Circuit Breaker,42,2,-13.200031787796991,8,0,1,5.077453655824683,1,0,0.0
832,832,905,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Jian19 wrote: Usually when they test if u just got infected your virus count will be very high The test kit determine positive with 4000 virus count Some ppl after 2 weeks the virus count in their body dropped to around 3000 range becos of their immune system form up to attack the virus , usually at this stage they are not so sick anymore, maybe only slight dry cough But if use test kit still can get a slight positive results That's why they call it ""low viral load"" low viral load doesnt mean not infectious right?",6/7/20 16:45,93,Circuit Breaker,97,3,-12.315673736926088,10,4,1,3.657836492058212,0,0,1.0
833,833,906,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"After dormitories, now is schools ? no hindsight is it ?",6/7/20 16:46,9,Circuit Breaker,9,0,-10.343029619826163,2,0,0,36.262030090496694,4,0,0.0
834,834,907,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Kingnoking123 wrote: \u672c\u5730\u6821\u56ed\u51fa\u73b0\u4e94\u8d772019\u51a0\u72b6\u75c5\u6bd2\u786e\u8bca\u75c5\u4f8b\uff0c\u5176\u4e2d\u56db\u4eba\u662f\u5b66\u751f\uff0c\u4e00\u4eba\u4e3a\u975e\u6559\u804c\u804c\u5458\u3002 \u6559\u80b2\u90e8\u4eca\u5929\u53d1\u5e03\u7684\u6587\u544a\u8868\u793a\uff0c\u4e94\u8d77\u75c5\u4f8b\u6765\u81ea\u4e0d\u540c\u5b66\u6821\uff0c\u5206\u522b\u662f\u5723\u516c\u4f1a\u4e2d\u5b66\u3001\u5723\u5a74\u52a0\u4e1c\u4fee\u9053\u9662\u5973\u6821\u3001\u5723\u5a74\u5fb7\u5170\u5973\u4e2d\u3001\u5d07\u6587\u4e2d\u5b66\u4ee5\u53ca\u534e\u4fa8\u4e2d\u5b66\u3002\u8fd9\u4e9b\u5b66\u6821\u4e0d\u662f\u611f\u67d3\u7fa4\u3002 Sent from Thank You Trump Love America  using GAGT They are from five different schools - Anglican High School, CHIJ Katong Convent, CHIJ St Theresa\x92s Convent, Geylang Methodist Secondary School and Hwa Chong Institution Geylang Methodist is \u5d07\u6587\uff1f",6/7/20 16:46,43,Circuit Breaker,148,4,-22.65782768292611,5,1,1,3.9908585941458563,0,0,0.0
835,835,908,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Sai Baba wrote: low viral loads mean it will not infect others right ? lower risk not no risk,6/7/20 16:47,18,Circuit Breaker,18,1,-12.3821381287289,3,0,0,18.769574935071642,2,0,0.0
836,836,909,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,How did the kids get the virus??  School just reopened on Tues nia,6/7/20 16:48,13,Circuit Breaker,13,1,-11.52502525157117,3,0,0,20.500270600692804,3,0,0.0
837,837,910,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"\u4ed6\u4eec\u6709\u6bd2\u5f88\u591a\u4e66\u561b\u3002So, alot of words commoners dun know...\U0001f644 Halo green wrote: Our scholars like to come up with stupid names",6/7/20 16:48,18,Circuit Breaker,28,2,-17.2251836276989,4,0,1,16.878382655329116,2,0,0.0
838,838,911,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"cleffa3000 wrote: Still want to open phase 2? Yea lor, stay at home unemployed better.",6/7/20 16:49,14,Circuit Breaker,15,1,-13.032229269107901,3,1,0,20.463410136319332,3,0,0.0
839,839,912,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Just like low crime doesn't mean no crime,6/7/20 16:50,7,Circuit Breaker,8,0,-11.12650687577735,1,0,0,74.72180690586059,4,0,0.0
840,840,913,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,makann wrote: How did the kids get the virus??  School just reopened on Tues nia Got during the CB.,6/7/20 16:51,19,Circuit Breaker,19,1,-12.509303432512379,4,0,0,13.65484589786201,2,0,0.0
841,841,914,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"makann wrote: How did the kids get the virus??  School just reopened on Tues nia from community spread la, PM already told us got reservoir of case liao, but somehow they still proceed to open up everything including schools and work places",6/7/20 16:51,42,Circuit Breaker,42,2,-12.063703889086154,9,3,1,4.917968515428735,0,0,0.0
842,842,915,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"makann wrote: How did the kids get the virus??  School just reopened on Tues nia CB days XMMs cannot tahan, sneak out meet their bfs for piak piak obviously...",6/7/20 16:52,29,Circuit Breaker,29,2,-14.491921267613428,6,0,0,9.598275915528134,1,0,0.0
843,843,916,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"sambalstingray wrote: *********While positive, the tests for all five cases revealed low viral loads. A repeat test using new samples showed that all five cases were negative,********* said MOE in a press release.********* This is meaning what? Not really infected? Sounds like per capita Singaporean get 23k but no 23k found in each pockets of Singaporean????",6/7/20 16:52,54,Circuit Breaker,56,3,-12.012991977774142,11,2,0,6.191580764431254,1,0,0.0
844,844,917,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"so many possible ways for the kids to catch the virus. parents are essential workers. public transport. kids go meet up with other kids (parents dont know or dont care) someone spread it to them while they are out on grocery run/tabao food tomorrow 08 june already. so still opening ah? if pri school kena, all hell will break loose within the parents world. so many complains incoming.",6/7/20 16:52,68,Circuit Breaker,69,3,-11.64067221077557,13,3,0,4.353034790511747,0,0,1.0
845,845,918,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Finger pointing at its best again.,6/7/20 16:55,6,Circuit Breaker,6,0,-11.634984491695166,1,0,0,106.4913812901899,4,0,0.0
846,846,919,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Already said many times many infected cases outside not discovered yet everyone choose to live in denial,6/7/20 16:57,17,Circuit Breaker,17,1,-11.202905244244665,3,1,0,26.407150855842463,3,0,0.0
847,847,920,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,PAPPIES wan sui.. no one can beat their transparency,6/7/20 16:58,9,Circuit Breaker,9,0,-13.963315676648966,3,0,0,36.848290562807634,4,0,0.0
848,848,921,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,means what ar means no cause for concern is it? if not they kong so much lanjiao wei to justify for what,6/7/20 16:58,22,Circuit Breaker,22,1,-11.790866365146522,5,0,0,20.832255890004948,3,0,0.0
849,849,922,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,bobo07 wrote: Already said many times many infected cases outside not discovered yet everyone choose to live in denial But 154 says majority infection confined in dorms leh,6/7/20 16:59,27,Circuit Breaker,28,2,-12.878230444069048,7,2,0,11.8650357776558,2,0,0.0
850,850,923,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Low viral load...... It's like telling you there's armed terrorists on the loose, but to pacify pple, don't be alarmed, they only have few bullets. pap is really FOS.",6/7/20 16:59,26,Circuit Breaker,29,2,-12.12150143800829,8,1,1,16.878382655329116,2,0,0.0
851,851,924,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,how come no one asked who their parents voted for lol,6/7/20 17:00,11,Circuit Breaker,11,1,-10.434540580697375,2,0,0,36.848290562807634,4,0,0.0
852,852,925,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"Haha omg even low viral load also use liao. What other comforting statement they can come out with? Their logic sometimes dont get, instanced like, Place so big need put glass panel as protective area, speaker and the other person more than 1 meter apart (risk too high?). Train so packed risk of transmission is low.",6/7/20 17:02,55,Circuit Breaker,56,3,-12.284988978867709,9,2,0,6.224090907781474,1,0,1.0
853,853,926,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"iammole wrote: Low viral load...... It's like telling you there's  armed terrorists on the loose, but they have only few bullets. pap is really FOS. Reality is covid is 100 times worst then terrorists lor Covid behave like silent assassins, and you do not know the uker aunty school kid seating next to you in MRT is a carrier They are also capable of \u201crespawning\u201d bullets in a short period of time, given their high viral loads",6/7/20 17:04,73,Circuit Breaker,78,3,-12.581158170080442,17,5,2,4.115259622622524,0,0,0.0
854,854,927,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,A reminder to all. What is our future?,6/7/20 17:05,8,Circuit Breaker,8,0,-8.90527439373023,1,0,1,56.2717555139388,4,0,0.0
855,855,928,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,yonglimm wrote: kaki kong kaki song.......ownself declare low viral loads.....,6/7/20 17:05,11,Circuit Breaker,11,1,-18.191020777625845,2,0,0,31.28821343569704,3,0,0.0
856,856,929,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,"This bugger ong, is he associated with ya kun kaya toast? How come he operate school like a business, not education centre ah Sent from HUAWEI YAL-L21 using GAGT",6/7/20 17:07,28,Circuit Breaker,29,2,-14.490345475842853,8,0,0,8.150067483013357,1,0,0.0
857,857,930,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Inb4 covid is a privilege for sinkies,6/7/20 17:07,7,Circuit Breaker,7,0,-14.278591022182152,1,0,0,36.2041065036241,4,0,0.0
858,858,931,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Low viral load.. lol.. make us dumb..,6/7/20 17:10,7,Circuit Breaker,7,0,-14.133232434624382,2,0,1,106.4913812901899,4,0,0.0
859,859,933,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Broadwalk wrote: A reminder to all. What is our future? Will he get as popular as Jo teo,6/7/20 17:11,18,Circuit Breaker,18,1,-11.069818137409207,3,0,1,20.83225589000494,3,0,1.0
860,860,934,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,Broadwalk wrote: A reminder to all. What is our future? Nonsense la. I home schooled my kids for last week. Teachers still wish them safe and sound & gave them daily online assignments. Only idiots get threaten by this Prataman,6/7/20 17:12,39,Circuit Breaker,39,2,-11.660756007930159,9,2,2,9.264009927268296,1,0,0.0
861,861,935,4 students and 1 school employee contract COVID-19; all have 'low viral loads': MOE,6/8/20 7:12,This gov is like that one... keep flipping,6/7/20 17:12,8,Circuit Breaker,8,0,-10.55470712809764,1,0,0,56.2717555139388,4,0,0.0
